ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
18	"LOC114872198"	NA	chrOU015519.1	+	7737630	7738144	7737672	7738144	7736518	7736679	18	0,0,1	0,3,0	12,2,6,5	4,1,2,3	141	99	1	1.0	NA,0.0,1.0	0.678,0.584,0.678,0.539	-0.12
19	"LOC114872179"	NA	chrOU015519.1	-	7706304	7706735	7706304	7706726	7706966	7707214	19	42,22,28	119,30,174	61,16,18,32	443,66,100,176	108	99	0.0104061503276	0.10574792485735715	0.244,0.402,0.129	0.112,0.182,0.142,0.143	0.114
20	"LOC114872179"	NA	chrOU015519.1	-	7706304	7706793	7706304	7706726	7706966	7707214	20	44,58,33	119,30,174	89,32,22,55	443,66,100,176	166	99	0.0968065289418	0.42957897217923746	0.181,0.536,0.102	0.107,0.224,0.116,0.157	0.122
21	"LOC114872179"	NA	chrOU015519.1	-	7706304	7706793	7706304	7706735	7706966	7707214	21	35,48,24	33,12,19	70,26,17,47	42,10,13,24	157	99	0.866122908605	1.0	0.401,0.716,0.443	0.512,0.621,0.452,0.553	-0.014
22	"LOC114872233"	NA	chrOU015519.1	+	7677707	7679021	7678109	7679021	7676847	7677573	22	4,4,3	1,0,0	22,5,6,3	1,1,0,2	198	99	1	1.0	0.667,1.0,1.0	0.917,0.714,1.0,0.429	0.124
23	"LOC114872240"	NA	chrOU015519.1	+	7602399	7603706	7603131	7603706	7602222	7602324	23	84,136,72	24,31,11	357,79,99,87	78,10,9,17	198	99	0.198585770039	0.6609217310216718	0.636,0.687,0.766	0.696,0.798,0.846,0.719	-0.068
24	"LOC114872240"	NA	chrOU015519.1	+	7604449	7604802	7604464	7604802	7604142	7604398	24	15,27,15	6,4,4	57,16,9,11	29,5,6,9	114	99	0.0309296888244	0.21848037845602958	0.685,0.854,0.765	0.631,0.735,0.566,0.515	0.156
25	"LOC114872242"	NA	chrOU015519.1	+	7597830	7598223	7597897	7598223	7592962	7593090	25	207,183,143	0,0,0	407,90,63,106	3,1,1,0	166	99	1	1.0	1.0,1.0,1.0	0.988,0.982,0.974,1.0	0.014
26	"LOC114872242"	NA	chrOU015519.1	+	7597830	7598223	7598070	7598223	7592962	7593090	26	594,577,505	0,0,0	1817,335,438,441	2,0,0,1	198	99	1	1.0	1.0,1.0,1.0	0.998,1.0,1.0,0.995	0.002
27	"LOC114872242"	NA	chrOU015519.1	+	7597897	7598223	7598070	7598223	7592962	7593090	27	592,577,505	0,0,0	1819,336,439,441	2,0,0,1	198	99	1	1.0	1.0,1.0,1.0	0.998,1.0,1.0,0.995	0.002
28	"LOC114872242"	NA	chrOU015519.1	+	7597830	7598223	7597897	7598223	7596111	7596255	28	206,183,143	0,0,0	406,90,63,106	0,0,0,2	166	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,0.969	0.008
29	"LOC114872242"	NA	chrOU015519.1	+	7597830	7598223	7597897	7598223	7596299	7596635	29	255,219,197	94,120,113	523,119,83,135	431,60,77,83	166	99	0.0188654872834	0.15547182823730538	0.618,0.521,0.51	0.42,0.542,0.391,0.492	0.088
30	"LOC114872242"	NA	chrOU015519.1	+	7597830	7598223	7598042	7598223	7596299	7596635	30	537,520,489	9,19,26	1601,313,367,382	77,17,25,17	198	99	0.0240812786948	0.18402297268592976	0.968,0.932,0.904	0.912,0.902,0.88,0.918	0.032
31	"LOC114872242"	NA	chrOU015519.1	+	7597830	7598223	7598045	7598223	7596299	7596635	31	588,570,504	172,132,179	1726,340,389,412	954,141,233,170	198	99	5.67742362856e-06	0.00039301965068706606	0.631,0.683,0.585	0.475,0.547,0.455,0.548	0.127
32	"LOC114872242"	NA	chrOU015519.1	+	7597830	7598223	7598070	7598223	7596299	7596635	32	642,613,559	21,12,18	1933,364,458,470	90,19,17,24	198	99	0.00385378498995	0.05385107190815431	0.939,0.962,0.939	0.915,0.905,0.931,0.907	0.032
33	"LOC114872242"	NA	chrOU015519.1	+	7597897	7598223	7598042	7598223	7596299	7596635	33	581,604,548	9,19,26	1915,344,424,436	77,17,25,17	198	99	0.040480807172	0.2606775699052744	0.97,0.941,0.913	0.926,0.91,0.895,0.928	0.027
34	"LOC114872242"	NA	chrOU015519.1	+	7597897	7598223	7598045	7598223	7596299	7596635	34	632,654,563	172,132,179	2040,371,446,466	954,141,233,170	198	99	8.29883531817e-06	0.0005423509263108844	0.648,0.712,0.611	0.517,0.568,0.489,0.578	0.119
35	"LOC114872242"	NA	chrOU015519.1	+	7597897	7598223	7598070	7598223	7596299	7596635	35	686,697,618	21,12,18	2247,395,515,524	90,19,17,24	198	99	0.006436843814	0.07552381576680509	0.942,0.967,0.945	0.926,0.912,0.938,0.916	0.028
36	"LOC114872242"	NA	chrOU015519.1	+	7598042	7598223	7598045	7598223	7596299	7596635	36	82,90,54	172,132,179	237,52,62,53	954,141,233,170	102	99	0.00349288091863	0.05017178293861198	0.316,0.398,0.226	0.194,0.264,0.205,0.232	0.09
37	"LOC114872242"	NA	chrOU015519.1	+	7598042	7598223	7598070	7598223	7596299	7596635	37	234,241,201	21,12,18	769,135,182,181	90,19,17,24	127	99	0.0106761417048	0.10767390843753588	0.897,0.94,0.897	0.869,0.847,0.893,0.855	0.045
38	"LOC114872242"	NA	chrOU015519.1	+	7598045	7598223	7598070	7598223	7596299	7596635	38	324,283,326	21,12,18	1486,224,353,298	90,19,17,24	124	99	0.304291760416	0.7948563004471272	0.925,0.95,0.935	0.929,0.904,0.943,0.908	0.016
39	"LOC114872242"	NA	chrOU015519.1	+	7598268	7598508	7598296	7598508	7598102	7598223	39	273,248,237	813,743,755	1110,214,259,269	3699,633,669,693	127	99	0.542898664998	1.0	0.207,0.206,0.197	0.19,0.209,0.232,0.232	-0.012
40	"LOC114872247"	NA	chrOU015519.1	+	7099666	7100077	7099678	7100077	7094031	7099576	40	72,63,51	17,15,17	382,50,73,78	148,18,25,30	111	99	0.0546758489875	0.31085636154865026	0.791,0.789,0.728	0.697,0.712,0.723,0.699	0.062
41	"LOC114879960"	NA	chrOU015519.1	-	6700242	6700588	6700242	6700573	6700904	6701080	41	39,38,34	4,2,14	194,30,32,37	58,13,9,12	114	99	0.0395744955798	0.25844759023694863	0.894,0.943,0.678	0.744,0.667,0.755,0.728	0.115
42	"LOC114879960"	NA	chrOU015519.1	-	6701139	6701271	6701139	6701266	6701510	6701919	42	2,0,1	0,0,1	13,3,3,3	0,0,0,0	104	99	1	1.0	1.0,NA,0.488	1.0,1.0,1.0,1.0	-0.256
43	"LOC114879964"	NA	chrOU015519.1	+	6695712	6696673	6696502	6696673	6695468	6695510	43	97,130,151	5,9,11	583,110,105,146	7,1,4,3	198	99	1.46504621873e-05	0.0008451485374298688	0.907,0.878,0.873	0.977,0.982,0.929,0.961	-0.076
44	"LOC114879140"	NA	chrOU015519.1	+	6582963	6583174	6582975	6583174	6582692	6582864	44	0,11,2	18,18,15	12,0,2,7	73,16,7,15	111	99	0.933439016569	1.0	0.0,0.353,0.106	0.128,0.0,0.203,0.294	-0.003
45	"LOC114879140"	NA	chrOU015519.1	+	6594444	6594582	6594456	6594582	6593426	6593586	45	0,1,0	4,2,4	9,0,1,2	16,3,2,3	111	99	0.000197256634077	0.0060689291084357	0.0,0.308,0.0	0.334,0.0,0.308,0.373	-0.151
46	"LOC114879140"	NA	chrOU015519.1	+	6598032	6598101	6598053	6598101	6596900	6597046	46	5,4,4	0,4,3	22,3,4,7	2,0,1,0	120	99	0.000171446552192	0.0055201802676703255	1.0,0.452,0.524	0.901,1.0,0.767,1.0	-0.258
47	"LOC114879140"	NA	chrOU015519.1	+	6598032	6598101	6598053	6598101	6597808	6597862	47	4,5,3	2,1,3	17,3,4,5	2,1,1,0	120	99	0.0099352769884	0.10303663663250788	0.623,0.805,0.452	0.875,0.712,0.767,1.0	-0.212
48	"LOC114879151"	NA	chrOU015519.1	+	6504944	6505483	6504950	6505483	6503963	6504281	48	36,42,31	18,25,23	186,36,44,39	72,19,14,22	105	99	0.115689296276	0.48193502979537745	0.653,0.613,0.56	0.709,0.641,0.748,0.626	-0.072
49	"LOC114879151"	NA	chrOU015519.1	+	6506149	6506810	6506218	6506810	6503963	6504281	49	54,61,28	0,0,3	229,42,36,52	1,1,0,0	168	99	0.821287952496	1.0	1.0,1.0,0.846	0.993,0.961,1.0,1.0	-0.04
50	"LOC114879151"	NA	chrOU015519.1	+	6506149	6506810	6506218	6506810	6504944	6505483	50	58,63,29	0,1,0	225,40,32,48	0,0,0,0	168	99	1	1.0	1.0,0.974,1.0	1.0,1.0,1.0,1.0	-0.009
51	"LOC114879151"	NA	chrOU015519.1	+	6506149	6506810	6506218	6506810	6505704	6505890	51	106,107,67	4,5,7	465,67,78,105	35,4,7,7	168	99	0.272460920474	0.7589982784632857	0.94,0.927,0.849	0.887,0.908,0.868,0.898	0.015
52	"LOC114879162"	NA	chrOU015519.1	-	6402403	6402593	6402403	6402569	6409538	6409673	52	6,12,23	2,3,1	39,4,6,12	5,0,0,2	123	99	0.223437627325	0.6859188359899391	0.707,0.763,0.949	0.863,1.0,1.0,0.828	-0.116
53	"LOC114879162"	NA	chrOU015519.1	-	6409538	6409673	6409538	6409664	6430813	6430959	53	4,4,9	0,0,0	14,3,6,5	1,0,0,1	108	99	1	1.0	1.0,1.0,1.0	0.928,1.0,1.0,0.821	0.063
54	"LOC114880454"	NA	chrOU015519.1	+	6290480	6290673	6290492	6290673	6289930	6290244	54	1,3,9	0,4,1	22,3,2,5	11,2,2,3	111	99	0.234590391594	0.703771174782	1.0,0.401,0.889	0.641,0.572,0.471,0.598	0.193
55	"LOC114876643"	NA	chrOU015519.1	-	6123151	6123219	6123151	6123162	6123292	6123665	55	6,3,6	0,0,0	24,6,8,10	1,0,0,0	156	99	1	1.0	1.0,1.0,1.0	0.938,1.0,1.0,1.0	0.016
56	"LOC114876643"	NA	chrOU015519.1	-	6123151	6123222	6123151	6123162	6123292	6123665	56	15,5,8	0,0,0	34,6,9,11	1,0,0,0	159	99	1	1.0	1.0,1.0,1.0	0.955,1.0,1.0,1.0	0.011
57	"LOC114876643"	NA	chrOU015519.1	-	6123151	6123222	6123151	6123219	6123292	6123665	57	11,3,6	2,1,4	18,3,6,4	8,3,5,3	102	99	0.185384530804	0.634785350319218	0.842,0.744,0.593	0.686,0.493,0.538,0.564	0.156
58	"LOC114876700"	NA	chrOU015519.1	-	6054825	6054975	6054825	6054972	6055044	6055265	58	8,12,11	19,16,18	88,10,15,16	186,38,33,34	102	99	0.337676075754	0.8396500520932623	0.29,0.421,0.372	0.315,0.203,0.306,0.314	0.076
59	"LOC114876702"	NA	chrOU015519.1	+	6041747	6042270	6041751	6042270	6023981	6024407	59	15,6,10	2,2,1	54,12,14,10	4,1,1,1	103	99	0.693258074588	1.0	0.878,0.742,0.906	0.928,0.92,0.931,0.906	-0.079
60	"LOC114876692"	NA	chrOU015519.1	+	5818464	5819271	5818482	5819271	5818117	5818280	60	355,449,287	4215,4490,3074	866,192,187,234	11563,2229,2418,3161	117	99	0.0503692768025	0.2980182210814583	0.067,0.078,0.073	0.06,0.068,0.061,0.059	0.011
61	"LOC114876695"	NA	chrOU015519.1	-	5607836	5608077	5607836	5608032	5608141	5608236	61	8,9,6	16,24,23	100,19,25,30	179,27,24,34	144	99	0.0093973188544	0.09893983234917719	0.256,0.205,0.152	0.277,0.326,0.417,0.378	-0.145
62	"LOC114871528"	NA	chrOU015519.1	+	5471330	5471762	5471339	5471762	5470807	5471036	62	7,12,4	53,45,44	16,3,5,2	201,34,63,31	108	99	0.0317792909148	0.22189842631404483	0.108,0.196,0.077	0.068,0.075,0.068,0.056	0.06
63	"LOC114871553"	NA	chrOU015519.1	-	5189752	5189967	5189752	5189955	5191729	5191958	63	1,0,0	3,1,2	9,2,4,2	17,4,4,3	111	99	7.70693025079e-05	0.0030057027978081	0.229,0.0,0.0	0.321,0.308,0.471,0.373	-0.292
64	"LOC114871553"	NA	chrOU015519.1	-	5189752	5189970	5189752	5189955	5191729	5191958	64	2,1,1	3,1,2	7,0,2,2	17,4,4,3	114	99	0.476433870946	0.9962115915791637	0.367,0.465,0.303	0.263,0.0,0.303,0.367	0.145
65	"LOC114871553"	NA	chrOU015519.1	-	5189752	5189970	5189752	5189967	5191729	5191958	65	1,1,1	0,0,0	6,0,1,2	8,2,3,2	102	99	2.09463779655e-10	7.755211173226725e-08	1.0,1.0,1.0	0.421,0.0,0.244,0.493	0.711
66	"LOC114871497"	NA	chrOU015519.1	+	5133084	5133757	5133099	5133757	5132389	5132546	66	0,3,0	7,7,13	7,0,1,0	16,3,4,4	114	99	0.0184159875686	0.15313474347583603	0.0,0.271,0.0	0.275,0.0,0.178,0.0	-0.023
67	"LOC114879062"	NA	chrOU015519.1	-	4163520	4163740	4163520	4163737	4163822	4163998	67	141,152,103	107,102,100	521,68,103,128	480,89,100,125	102	99	0.0601751662163	0.3286489847197923	0.561,0.591,0.5	0.513,0.426,0.5,0.498	0.066
68	"LOC114879056"	NA	chrOU015519.1	-	4042726	4044405	4042726	4044390	4044462	4044625	68	14,15,11	32,49,56	150,15,17,21	301,46,61,53	114	99	0.11466946696	0.48059136089087745	0.275,0.21,0.146	0.302,0.221,0.195,0.256	-0.033
69	"LOC114879042"	NA	chrOU015519.1	-	3945135	3945453	3945135	3945450	3945571	3945698	69	1,2,8	3,0,1	13,6,3,2	10,1,1,6	102	99	0.175507340714	0.6128371077390492	0.244,1.0,0.886	0.558,0.853,0.744,0.244	0.11
70	"LOC114880249"	NA	chrOU015519.1	-	3747727	3747880	3747727	3747854	3748047	3748348	70	8,8,11	9,5,0	51,6,11,16	35,0,2,10	125	99	0.992425820788	1.0	0.413,0.559,1.0	0.536,1.0,0.813,0.559	-0.07
71	"LOC114877990"	NA	chrOU015519.1	-	3645696	3645765	3645696	3645762	3646174	3646342	71	1,1,1	0,0,1	39,7,7,8	11,0,2,1	102	99	0.00217456334356	0.035007941269288606	1.0,1.0,0.493	0.775,1.0,0.773,0.886	-0.028
72	"LOC114877990"	NA	chrOU015519.1	-	3647022	3647079	3647022	3647076	3647517	3647645	72	7,1,2	3,2,2	32,3,5,4	5,0,1,3	102	99	0.0727566661765	0.3662967429867791	0.694,0.327,0.493	0.861,1.0,0.829,0.564	-0.309
73	"LOC114880466"	NA	chrOU015519.1	+	6215417	6215823	6215420	6215823	6215038	6215239	73	7,10,12	7,7,5	36,2,10,12	24,2,5,3	102	99	0.615272593484	1.0	0.493,0.581,0.7	0.593,0.493,0.66,0.795	-0.044
74	"LOC114880466"	NA	chrOU015519.1	+	6215417	6215823	6215420	6215823	6215038	6215245	74	29,35,35	7,7,7	145,17,37,35	46,6,10,8	102	99	0.17838075042	0.6197444139435132	0.801,0.829,0.829	0.754,0.733,0.782,0.809	0.05
75	"LOC114878003"	NA	chrOU015519.1	+	3510213	3510304	3510219	3510304	3509236	3509339	75	215,200,213	28,15,28	591,111,142,167	65,16,16,23	105	99	0.700495188948	1.0	0.879,0.926,0.878	0.896,0.867,0.893,0.873	0.012
76	"LOC114878013"	NA	chrOU015519.1	+	3377926	3378477	3377929	3378477	3377539	3377866	76	0,1,0	2,1,2	5,0,2,1	26,3,3,11	102	99	0.0171524950792	0.1465903051676074	0.0,0.493,0.0	0.157,0.0,0.393,0.081	0.007
77	"LOC114879774"	NA	chrOU015519.1	-	3256724	3256910	3256724	3256884	3257018	3257079	77	0,1,1	1,0,0	6,1,2,0	2,0,0,1	125	99	0.571303597868	1.0	0.0,1.0,1.0	0.704,1.0,1.0,0.0	-0.009
78	"LOC114879766"	NA	chrOU015519.1	-	3179928	3180591	3179928	3180302	3180671	3180869	78	8,17,21	1,0,0	76,14,16,17	1,0,0,0	198	99	1	1.0	0.8,1.0,1.0	0.974,1.0,1.0,1.0	-0.06
79	"LOC114879754"	NA	chrOU015519.1	-	3130780	3131590	3130780	3131542	3131949	3132210	79	40,30,1	9,4,1	33,2,2,5	1,0,1,1	147	99	0.00160138082108	0.02737174996031185	0.75,0.835,0.402	0.957,1.0,0.574,0.771	-0.163
80	"LOC114879765"	NA	chrOU015519.1	+	3095132	3095366	3095135	3095366	3094914	3095060	80	37,39,22	3,8,7	100,17,21,18	26,3,7,5	102	99	0.242119767988	0.7156595531618388	0.923,0.826,0.753	0.789,0.846,0.744,0.777	0.045
81	"LOC114877866"	NA	chrOU015519.1	+	3066687	3066885	3066702	3066885	3066317	3066431	81	0,0,2	2,1,1	0,0,0,0	2,3,0,2	114	99	1	1.0	0.0,0.0,0.635	0.0,0.0,NA,0.0	0.212
82	"LOC114877843"	NA	chrOU015519.1	+	2976034	2976254	2976043	2976254	2975827	2975986	82	5,11,3	9,17,13	48,5,3,4	62,8,18,12	108	99	0.878948618045	1.0	0.337,0.372,0.175	0.415,0.364,0.133,0.234	0.008
83	"LOC114877855"	NA	chrOU015519.1	-	2943640	2943767	2943640	2943761	2943844	2943947	83	3,1,1	0,1,0	7,1,0,0	4,1,1,0	105	99	1	1.0	1.0,0.485,1.0	0.623,0.485,0.0,NA	0.459
84	"LOC114877853"	NA	chrOU015519.1	+	2930845	2931061	2931019	2931061	2927679	2927821	84	18,32,23	0,0,0	92,15,22,19	4,1,0,1	198	99	0.244094770701	0.7205740086045512	1.0,1.0,1.0	0.92,0.882,1.0,0.905	0.073
85	"LOC114879722"	NA	chrOU015519.1	+	2606297	2606471	2606364	2606471	2605952	2606213	85	22,12,19	20,28,17	28,13,5,13	97,17,9,34	166	99	0.0222515181517	0.17553975430785557	0.396,0.204,0.4	0.147,0.313,0.249,0.186	0.11
86	"LOC114879722"	NA	chrOU015519.1	+	2606297	2606471	2606401	2606471	2605952	2606213	86	35,32,26	1,1,5	63,21,16,24	8,0,2,0	198	99	0.966692758335	1.0	0.946,0.941,0.722	0.797,1.0,0.8,1.0	-0.03
87	"LOC114879722"	NA	chrOU015519.1	+	2606364	2606471	2606401	2606471	2605952	2606213	87	36,48,26	1,1,5	136,26,20,47	8,0,2,0	136	99	0.560939064366	1.0	0.963,0.972,0.791	0.925,1.0,0.879,1.0	-0.042
88	"LOC114879734"	NA	chrOU015519.1	-	2575499	2575617	2575499	2575614	2575677	2575858	88	20,24,7	71,63,84	93,21,18,19	442,80,93,104	102	99	0.802120322709	1.0	0.215,0.27,0.075	0.17,0.203,0.158,0.151	0.016
89	"LOC114879714"	NA	chrOU015519.1	-	2543785	2544310	2543785	2544307	2544470	2544668	89	10,8,3	0,2,0	12,3,1,4	0,0,2,1	102	99	0.873815358266	1.0	1.0,0.795,1.0	1.0,1.0,0.327,0.795	0.151
90	"LOC114879714"	NA	chrOU015519.1	-	2543785	2544328	2543785	2544307	2544470	2544668	90	3,3,3	0,2,0	10,0,0,1	0,0,2,1	120	99	1	1.0	1.0,0.553,1.0	1.0,NA,0.0,0.452	0.367
91	"LOC114879714"	NA	chrOU015519.1	-	2543785	2544328	2543785	2544310	2544470	2544668	91	3,2,3	10,7,3	10,0,0,1	12,3,1,4	117	99	0.803223870164	1.0	0.202,0.195,0.458	0.414,0.0,0.0,0.175	0.138
92	"LOC114879732"	NA	chrOU015519.1	-	2538868	2539080	2538868	2539076	2539159	2539399	92	25,37,31	2,1,1	217,40,37,48	20,2,2,4	103	99	0.0323654463525	0.22372280275818476	0.923,0.973,0.968	0.913,0.951,0.947,0.92	0.022
93	"LOC114879732"	NA	chrOU015519.1	-	2538868	2539099	2538868	2539076	2539159	2539399	93	7,13,13	2,1,1	46,9,16,6	20,2,2,4	122	99	0.013304905327	0.12404472340223233	0.74,0.913,0.913	0.651,0.785,0.867,0.549	0.142
94	"LOC114879732"	NA	chrOU015519.1	-	2538868	2539099	2538868	2539080	2539159	2539399	94	7,13,11	25,37,29	39,5,14,6	210,36,35,48	118	99	0.0703931484834	0.3602932128475686	0.19,0.228,0.241	0.135,0.104,0.251,0.095	0.073
95	"LOC114879732"	NA	chrOU015519.1	-	2539460	2539668	2539460	2539664	2540077	2540399	95	25,26,22	2,3,3	147,37,41,40	21,3,4,7	103	99	0.378345842318	0.8851497398542829	0.923,0.893,0.876	0.871,0.922,0.908,0.846	0.011
96	"LOC114879732"	NA	chrOU015519.1	-	2540077	2540399	2540077	2540227	2540579	2540846	96	7,26,29	0,0,0	102,20,24,15	2,0,0,0	198	99	1	1.0	1.0,1.0,1.0	0.962,1.0,1.0,1.0	0.01
97	"LOC114879732"	NA	chrOU015519.1	-	2540077	2540399	2540077	2540227	2540615	2540837	97	8,22,22	0,0,0	81,19,18,15	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0	0.976,1.0,1.0,1.0	0.006
98	"LOC114879731"	NA	chrOU015519.1	+	2536038	2536352	2536041	2536352	2535725	2535972	98	80,57,81	2,3,2	328,63,93,98	16,1,5,4	102	99	0.220412020444	0.6831596060518532	0.975,0.949,0.975	0.952,0.984,0.948,0.96	0.005
99	"LOC114879741"	NA	chrOU015519.1	-	2449041	2449194	2449041	2449176	2450973	2451244	99	30,25,42	51,55,61	66,10,6,13	193,34,22,41	117	99	0.00290170787513	0.04343150868235118	0.332,0.278,0.368	0.224,0.199,0.188,0.212	0.12
100	"LOC114880226"	NA	chrOU015519.1	-	1924102	1924191	1924102	1924179	1924269	1924376	100	109,41,58	385,280,294	327,59,59,79	1940,366,313,448	111	99	0.112255061521	0.4738327215726356	0.202,0.116,0.15	0.131,0.126,0.144,0.136	0.022
101	"LOC114880226"	NA	chrOU015519.1	-	1924102	1924197	1924102	1924179	1924269	1924376	101	108,58,65	385,280,294	344,51,58,84	1940,366,313,448	117	99	0.00875842232146	0.09436603660748147	0.192,0.149,0.158	0.13,0.105,0.136,0.137	0.039
102	"LOC114880226"	NA	chrOU015519.1	-	1924102	1924197	1924102	1924191	1924269	1924376	102	64,58,40	65,41,33	226,28,37,48	209,36,38,43	105	99	0.407017138362	0.9181801233389634	0.481,0.572,0.533	0.505,0.423,0.479,0.513	0.049
103	"LOC114880807"	NA	chrOU015518.1	+	8739226	8739759	8739229	8739759	8738502	8738755	103	1,4,0	1,1,3	3,0,0,0	5,1,1,0	102	99	1	1.0	0.493,0.795,0.0	0.368,0.0,0.0,NA	0.307
104	"LOC114880807"	NA	chrOU015518.1	+	8739226	8739759	8739229	8739759	8738502	8738990	104	18,24,16	8,12,8	53,10,16,10	31,4,4,3	102	99	0.798100102819	1.0	0.686,0.66,0.66	0.624,0.708,0.795,0.764	-0.054
105	"LOC114880809"	NA	chrOU015518.1	-	8730797	8731287	8730797	8731284	8731369	8731612	105	147,129,89	37,41,28	417,74,88,108	113,27,35,23	102	99	0.912778013741	1.0	0.794,0.753,0.755	0.782,0.727,0.709,0.82	0.008
