ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
10	"LOC114876654"	NA	chrOU015519.1	-	5757727	5757772	5758045	5758171	5757385	5757472	5758263	5758399	10	50,72,83	18,21,16	376,62,77,87	76,14,17,25	225	144	0.402104644975	0.8200223939658707	0.64,0.687,0.769	0.76,0.739,0.744,0.69	-0.035
11	"LOC114871485"	NA	chrOU015519.1	+	5540226	5540362	5540468	5540524	5539892	5539976	5540610	5540628	11	4523,4173,6122	1645,1518,1970	30144,5991,6743,6577	11164,2158,2204,2422	235	155	0.800609612834	0.9966436538365638	0.645,0.645,0.672	0.64,0.647,0.669,0.642	0.005
12	"LOC114871553"	NA	chrOU015519.1	-	5330182	5330337	5347706	5347760	5252152	5252257	5373762	5374656	12	0,0,0	5,4,4	0,2,0,0	55,8,15,11	153	254	1	1.0	0.0,0.0,0.0	0.0,0.293,0.0,0.0	-0.073
14	"LOC114871553"	NA	chrOU015519.1	-	5330182	5330337	5404680	5404705	5252152	5252257	5426245	5426957	14	0,2,0	1,2,3	2,1,1,1	38,3,12,8	124	254	0.627609264348	0.9449148607746642	0.0,0.672,0.0	0.097,0.406,0.146,0.204	0.011
16	"LOC114871522"	NA	chrOU015519.1	+	4824129	4824318	4826791	4826824	4755187	4755549	4827893	4827914	16	98,46,121	1,2,5	337,53,85,67	10,1,4,3	288	132	0.581005960088	0.9370548958686633	0.978,0.913,0.917	0.939,0.96,0.907,0.911	0.007
17	"LOC114871522"	NA	chrOU015519.1	+	4826791	4826824	4827893	4827914	4824129	4824318	4840436	4840538	17	114,100,178	0,3,6	518,58,128,111	6,1,2,6	132	120	0.82830948947	1.0	1.0,0.968,0.964	0.987,0.981,0.983,0.944	0.004
18	"LOC114871547"	NA	chrOU015519.1	+	4425996	4426121	4427034	4427197	4423104	4423261	4430488	4430615	18	6880,6246,6686	3770,3082,4008	82531,14947,17040,19086	44144,7519,8681,10239	224	262	0.557176605655	0.9243834911003885	0.681,0.703,0.661	0.686,0.699,0.697,0.686	-0.01
19	"LOC114871547"	NA	chrOU015519.1	+	4427034	4427197	4430488	4430615	4425996	4426121	4432613	4432710	19	7587,6355,7111	1615,1278,1696	87174,14754,17339,19977	17689,3112,3310,4104	262	226	0.380797769836	0.8058452969938462	0.802,0.811,0.783	0.81,0.804,0.819,0.808	-0.012
20	"LOC114871547"	NA	chrOU015519.1	+	4430488	4430615	4432613	4432710	4427034	4427197	4433138	4433223	20	1722,1288,1991	1123,927,1197	20643,3400,3821,4601	11819,2029,2146,2679	226	196	0.122337680668	0.48908125641502204	0.571,0.546,0.591	0.602,0.592,0.607,0.598	-0.03
21	"LOC114871547"	NA	chrOU015519.1	+	4432004	4432101	4432613	4432710	4430488	4430615	4433138	4433223	21	30,30,37	2173,1761,2284	230,28,32,52	23264,4102,4345,5423	196	196	0.00294227477138	0.03467680980555	0.014,0.017,0.016	0.01,0.007,0.007,0.009	0.007
22	"LOC114871547"	NA	chrOU015519.1	+	4432004	4432101	4432613	4432710	4430488	4430615	4433328	4433416	22	32,35,47	1050,839,1094	294,31,38,65	11462,2079,2201,2751	196	196	7.19930011424e-05	0.001537262318511247	0.03,0.04,0.041	0.025,0.015,0.017,0.023	0.017
23	"LOC114871547"	NA	chrOU015519.1	+	4432004	4432101	4433138	4433223	4430488	4430615	4433328	4433416	23	32,35,47	26,23,54	294,31,38,65	149,33,12,24	196	184	0.0378549434422	0.2410762187634842	0.536,0.588,0.45	0.649,0.469,0.748,0.718	-0.121
24	"LOC114871547"	NA	chrOU015519.1	+	4432004	4432101	4432613	4432710	4430488	4430615	4434371	4434668	24	29,31,37	1050,834,1088	240,30,33,53	11448,2073,2199,2744	196	196	0.000161799380498	0.003227097534108462	0.027,0.036,0.033	0.021,0.014,0.015,0.019	0.015
25	"LOC114871547"	NA	chrOU015519.1	+	4432004	4432101	4433138	4433223	4430488	4430615	4434371	4434668	25	29,31,37	523,404,527	240,30,33,53	5506,985,1150,1369	196	184	0.000155907056565	0.0031441256407275004	0.049,0.067,0.062	0.039,0.028,0.026,0.035	0.027
26	"LOC114871547"	NA	chrOU015519.1	+	4432004	4432101	4433328	4433416	4430488	4430615	4434371	4434668	26	29,31,37	21,20,36	240,30,33,53	178,27,26,44	196	187	0.976731089598	1.0	0.569,0.597,0.495	0.563,0.515,0.548,0.535	0.013
27	"LOC114871547"	NA	chrOU015519.1	+	4432613	4432710	4433138	4433223	4430488	4430615	4433328	4433416	27	1050,839,1094	26,23,54	11462,2079,2201,2751	149,33,12,24	196	184	1.31228361511e-12	9.924144839269374e-11	0.974,0.972,0.95	0.986,0.983,0.994,0.991	-0.023
28	"LOC114871547"	NA	chrOU015519.1	+	4432613	4432710	4433138	4433223	4430488	4430615	4434371	4434668	28	1050,834,1088	523,404,527	11448,2073,2199,2744	5506,985,1150,1369	196	184	0.903811656623	1.0	0.653,0.66,0.66	0.661,0.664,0.642,0.653	0.003
29	"LOC114871547"	NA	chrOU015519.1	+	4432613	4432710	4433328	4433416	4430488	4430615	4434371	4434668	29	1050,834,1088	21,20,36	11448,2073,2199,2744	178,27,26,44	196	187	0.000688310120392	0.010958621653609474	0.979,0.975,0.966	0.984,0.987,0.988,0.983	-0.012
30	"LOC114871547"	NA	chrOU015519.1	+	4433138	4433223	4433328	4433416	4430488	4430615	4434371	4434668	30	523,404,527	21,20,36	5506,985,1150,1369	178,27,26,44	184	187	0.000651812788221	0.010541853021452257	0.962,0.954,0.937	0.969,0.974,0.978,0.969	-0.022
31	"LOC114879066"	NA	chrOU015519.1	-	4187544	4187838	4188753	4188833	4187046	4187157	4190698	4190799	31	1005,931,1155	2239,1950,3699	3956,724,943,836	12756,1901,2785,2321	179	393	0.115546206637	0.477409211024625	0.496,0.512,0.407	0.405,0.455,0.426,0.442	0.04
32	"LOC114879066"	NA	chrOU015519.1	-	4188753	4188833	4190698	4190799	4187544	4187838	4190958	4191070	32	487,472,641	838,729,1250	512,101,93,158	4282,819,1048,899	200	179	0	0.0	0.342,0.367,0.315	0.097,0.099,0.074,0.136	0.24
33	"LOC114880250"	NA	chrOU015519.1	+	3818516	3818982	3820982	3821444	3811186	3811416	3841973	3842066	33	49,40,59	65,69,75	197,37,53,66	265,37,51,61	565	561	0.122797287318	0.48983972853224184	0.428,0.365,0.439	0.425,0.498,0.508,0.518	-0.077
34	"LOC114880250"	NA	chrOU015519.1	+	3820982	3821444	3841973	3842066	3818516	3818982	3846158	3846331	34	55,53,69	27,29,39	246,34,38,52	83,15,20,28	561	192	0.194768183689	0.6076440717075516	0.411,0.385,0.377	0.504,0.437,0.394,0.389	-0.04
35	"LOC114880250"	NA	chrOU015519.1	+	3841973	3842066	3846158	3846331	3820982	3821444	3847726	3847860	35	25,25,23	33,41,45	77,10,21,14	148,28,35,36	192	272	0.269428766207	0.7149315945405044	0.518,0.463,0.42	0.424,0.336,0.459,0.355	0.074
36	"LOC114880260"	NA	chrOU015519.1	+	3773107	3773251	3773323	3773776	3772713	3772901	3774374	3774494	36	86,117,76	375,358,336	729,139,106,132	2887,524,429,573	243	552	0.750405292873	0.986326888504385	0.343,0.426,0.339	0.365,0.376,0.36,0.344	0.008
37	"LOC114877993"	NA	chrOU015519.1	+	3659566	3659835	3668834	3668953	3658076	3658262	3671369	3671577	37	122,125,91	54,59,39	829,114,97,105	380,47,51,65	368	218	0.545205477907	0.9230857671653032	0.572,0.557,0.58	0.564,0.59,0.53,0.489	0.026
38	"LOC114877990"	NA	chrOU015519.1	-	3646174	3646342	3647022	3647076	3645108	3645423	3647517	3647645	38	2,1,1	58,59,44	3,0,0,1	234,31,38,35	153	267	0.325383279306	0.7732386213611961	0.057,0.029,0.038	0.022,0.0,0.0,0.047	0.024
39	"LOC114877990"	NA	chrOU015519.1	-	3646174	3646342	3647022	3647079	3645108	3645423	3647517	3647645	39	2,1,2	58,59,44	10,1,1,1	234,31,38,35	156	267	0.416065692328	0.8348907261666502	0.056,0.028,0.072	0.068,0.052,0.043,0.047	-0.0
40	"LOC114878014"	NA	chrOU015519.1	+	3389389	3389729	3392966	3394332	3383053	3383250	3396218	3396314	40	389,406,507	2588,2374,2745	1312,193,305,274	6714,955,1377,1424	439	1465	0.0367096332469	0.23543457365061307	0.334,0.363,0.381	0.395,0.403,0.425,0.391	-0.044
41	"LOC114878014"	NA	chrOU015519.1	+	3390812	3390896	3392966	3394332	3389389	3389729	3395833	3395854	41	38,59,64	2556,2335,2742	148,19,22,37	6672,960,1362,1426	183	1465	0.917763083777	1.0	0.106,0.168,0.157	0.151,0.137,0.115,0.172	-0.0
42	"LOC114878014"	NA	chrOU015519.1	+	3392966	3394332	3395833	3395854	3390812	3390896	3396218	3396314	42	2636,2427,2794	7,13,3	6878,970,1426,1468	9,1,1,2	1465	120	0.00500911302144	0.05379609546694438	0.969,0.939,0.987	0.984,0.988,0.992,0.984	-0.022
43	"LOC114877988"	NA	chrOU015519.1	+	3337932	3338031	3338082	3338184	3337499	3337847	3338649	3339728	43	350,370,591	932,1079,1312	1729,369,453,444	5081,1045,1276,1641	198	201	0.0504242645929	0.2908881521524524	0.276,0.258,0.314	0.257,0.264,0.265,0.215	0.032
44	"LOC114877840"	NA	chrOU015519.1	-	2834004	2836107	2836788	2837019	2832412	2833014	2837350	2837472	44	33,62,61	115,146,99	249,39,48,74	372,54,78,102	330	2202	0.00733455587201	0.07478774667246152	0.657,0.739,0.804	0.817,0.828,0.804,0.829	-0.086
45	"LOC114877884"	NA	chrOU015519.1	+	2750645	2750706	2750867	2751213	2749394	2749907	2752639	2754264	45	153,190,146	1087,1140,1125	510,76,113,123	3756,720,783,931	160	445	0.279391334629	0.7257094106211912	0.281,0.317,0.265	0.274,0.227,0.286,0.269	0.024
46	"LOC114879732"	NA	chrOU015519.1	-	2539460	2539668	2540077	2540227	2539159	2539399	2540436	2540524	46	24,24,36	77,92,83	156,39,28,32	558,122,100,111	249	307	0.456974229225	0.8657019233053017	0.278,0.243,0.348	0.256,0.283,0.257,0.262	0.025
47	"LOC114879732"	NA	chrOU015519.1	-	2540077	2540227	2540436	2540524	2539460	2539668	2540615	2540837	47	0,0,0	48,47,50	5,3,0,2	291,74,68,72	187	249	0.375018732155	0.8017184910027385	0.0,0.0,0.0	0.022,0.051,0.0,0.036	-0.027
48	"LOC114879732"	NA	chrOU015519.1	-	2540077	2540399	2540436	2540524	2539460	2539668	2540615	2540837	48	0,0,0	61,75,82	5,3,0,2	403,99,95,88	187	421	0.144286604198	0.52501610740788	0.0,0.0,0.0	0.027,0.064,0.0,0.049	-0.035
49	"LOC114879730"	NA	chrOU015519.1	+	2484455	2484735	2486687	2486945	2481692	2482116	2488901	2489057	49	445,428,525	367,457,461	1808,298,313,469	1561,248,272,436	379	357	0.59335360611	0.9372204533025783	0.533,0.469,0.518	0.522,0.531,0.52,0.503	-0.012
50	"LOC114879738"	NA	chrOU015519.1	-	2439278	2439400	2439782	2440071	2438596	2438755	2440164	2440190	50	169,162,175	38,58,49	1035,257,154,263	302,58,70,93	388	221	0.491912869489	0.8905858957221087	0.717,0.614,0.67	0.661,0.716,0.556,0.617	0.029
51	"LOC114879497"	NA	chrOU015519.1	+	2113439	2113537	2114184	2114335	2111063	2111687	2115007	2115137	51	51,48,58	138,106,128	345,39,64,84	689,137,137,210	197	250	0.968532418858	1.0	0.319,0.365,0.365	0.389,0.265,0.372,0.337	0.009
52	"LOC114879497"	NA	chrOU015519.1	+	2113439	2113537	2115007	2115137	2111063	2111687	2115269	2115423	52	51,51,60	77,88,76	349,39,64,85	477,102,110,173	197	229	0.243696706266	0.6783888372282055	0.435,0.403,0.479	0.46,0.308,0.403,0.364	0.055
53	"LOC114876485"	NA	chrOU015518.1	+	8646108	8646207	8646435	8646505	8644586	8644697	8646635	8646988	53	110,99,80	88,93,57	300,68,46,59	268,53,36,77	198	169	0.435990139061	0.8527177827540032	0.516,0.476,0.545	0.489,0.523,0.522,0.395	0.03
54	"LOC114876493"	NA	chrOU015518.1	+	8398400	8398495	8399388	8399483	8397830	8398132	8407203	8407378	54	16,8,33	331,397,318	38,10,20,12	1438,228,252,379	194	194	0.0472087322889	0.2779445934207864	0.046,0.02,0.094	0.026,0.042,0.074,0.031	0.01
55	"LOC114876493"	NA	chrOU015518.1	+	8398400	8398495	8404088	8404183	8397830	8398132	8407203	8407378	55	16,8,33	293,308,556	38,10,20,12	1746,254,342,409	194	194	0.0216833885057	0.16963512990450647	0.052,0.025,0.056	0.021,0.038,0.055,0.029	0.009
56	"LOC114876493"	NA	chrOU015518.1	+	8399388	8399483	8404088	8404183	8397830	8398132	8407203	8407378	56	331,397,318	293,308,556	1438,228,252,379	1746,254,342,409	194	194	0.536556837907	0.9208289180339045	0.53,0.563,0.364	0.452,0.473,0.424,0.481	0.028
57	"LOC114876525"	NA	chrOU015518.1	-	8184038	8184127	8193211	8193318	8171610	8171839	8208247	8210126	57	9,16,11	63,46,66	22,2,5,8	284,48,60,49	206	188	0.00135130549043	0.01943230338360118	0.115,0.241,0.132	0.066,0.037,0.071,0.13	0.087
58	"LOC114876525"	NA	chrOU015518.1	-	8184038	8184127	8193211	8193318	8171610	8171839	8271323	8271843	58	4,7,15	63,46,66	22,2,8,8	283,48,60,49	206	188	0.138770893528	0.5137501023794118	0.055,0.122,0.172	0.066,0.037,0.108,0.13	0.031
59	"LOC114876515"	NA	chrOU015518.1	+	8097695	8097871	8098647	8098736	8097352	8097452	8098796	8098947	59	173,181,109	113,131,97	854,177,191,173	587,102,123,139	275	188	0.4364768843	0.8527508557637244	0.511,0.486,0.434	0.499,0.543,0.515,0.46	-0.027
60	"LOC114876490"	NA	chrOU015518.1	+	8072275	8072371	8075775	8075890	8067460	8067582	8076336	8076515	60	270,266,253	302,363,291	1045,151,145,213	1049,192,234,273	195	214	0.79364542968	0.9926620326570722	0.495,0.446,0.488	0.522,0.463,0.405,0.461	0.014
61	"LOC114875664"	NA	chrOU015518.1	+	7806125	7806316	7806383	7806561	7805346	7806064	7806639	7806806	61	40,38,41	51,62,55	206,43,41,52	260,42,41,60	290	277	0.198140645093	0.6116076034758419	0.428,0.369,0.416	0.431,0.494,0.489,0.453	-0.062
62	"LOC114880857"	NA	chrOU015518.1	-	6311779	6312172	6336886	6337777	6304991	6309113	6341226	6341748	62	774,574,1143	547,500,1215	3566,528,948,682	2551,424,597,475	990	492	0.0262409656268	0.1928232899297247	0.413,0.363,0.319	0.41,0.382,0.441,0.416	-0.047
63	"LOC114880857"	NA	chrOU015518.1	-	6311779	6312172	6336886	6337777	6304991	6309113	6346293	6346479	63	714,512,1073	541,500,1212	3255,490,863,610	2547,424,597,476	990	492	0.0340945492025	0.22550034863020146	0.396,0.337,0.306	0.388,0.365,0.418,0.389	-0.044
64	"LOC114877828"	NA	chrOU015518.1	-	5889331	5889444	5907196	5907374	5874181	5874425	6001359	6001570	64	8,5,9	8,4,9	124,18,23,29	76,5,10,22	277	212	0.117928718185	0.48207347636435816	0.434,0.489,0.434	0.555,0.734,0.638,0.502	-0.155
65	"LOC114875326"	NA	chrOU015518.1	-	4676805	4676976	4677777	4677957	4676123	4676339	4678507	4678687	65	9,3,4	21,10,30	23,5,12,11	144,19,40,38	279	270	0.804321067738	0.9982534939407518	0.293,0.225,0.114	0.134,0.203,0.225,0.219	0.015
66	"LOC114878476"	NA	chrOU015518.1	+	4350938	4351043	4351434	4352334	4350257	4350401	4352910	4353313	66	69,56,48	378,373,378	184,25,32,57	1305,271,258,494	204	999	0.113280695249	0.4746630201928341	0.472,0.424,0.383	0.408,0.311,0.378,0.361	0.062
67	"LOC114880579"	NA	chrOU015518.1	+	3695628	3695907	3697286	3697698	3692937	3693455	3698353	3699138	67	833,816,1407	1702,1471,2267	5278,1176,1634,1343	9968,2146,2951,2627	378	511	0.683901077813	0.9704924574274689	0.398,0.429,0.456	0.417,0.426,0.428,0.409	0.008
68	"LOC114882872"	NA	chrOU015518.1	-	3135269	3135336	3139391	3139466	3133474	3133603	3148483	3148629	68	110,97,92	231,290,213	647,97,125,104	1064,204,257,246	174	166	0.0434695893349	0.26751654963878135	0.312,0.242,0.292	0.367,0.312,0.317,0.287	-0.039
69	"LOC114882872"	NA	chrOU015518.1	-	3137047	3137325	3139391	3139466	3135269	3135336	3148483	3148629	69	110,94,92	636,792,678	641,96,123,101	3063,483,710,677	174	377	0.010853032135	0.10153738827332474	0.273,0.205,0.227	0.312,0.301,0.273,0.244	-0.047
70	"LOC114882872"	NA	chrOU015518.1	-	3137047	3137325	3139391	3139466	3136062	3136842	3140833	3141143	70	172,180,237	894,1049,945	922,160,191,185	4363,710,1014,950	174	377	0.940349702574	1.0	0.294,0.271,0.352	0.314,0.328,0.29,0.297	-0.002
71	"LOC114882872"	NA	chrOU015518.1	-	3137047	3137325	3139391	3139466	3136062	3136842	3146213	3146299	71	13,41,8	895,1051,944	16,4,3,1	4363,710,1014,950	174	377	1.6320278462e-13	1.3464229731149998e-11	0.031,0.078,0.018	0.008,0.012,0.006,0.002	0.035
72	"LOC114882872"	NA	chrOU015518.1	-	3137047	3137325	3139391	3139466	3136062	3136842	3148483	3148629	72	110,94,92	904,1059,957	641,96,123,101	4385,716,1015,958	174	377	0.0249112655783	0.18722895827175	0.209,0.161,0.172	0.241,0.225,0.208,0.186	-0.034
73	"LOC114882852"	NA	chrOU015518.1	-	2473865	2474110	2474765	2474957	2472928	2473523	2475862	2476239	73	130,89,159	80,71,102	179,76,75,106	160,83,64,101	291	344	0.0110073794286	0.10245330083543076	0.658,0.597,0.648	0.569,0.52,0.581,0.554	0.078
74	"LOC114882828"	NA	chrOU015518.1	+	2064144	2064187	2064330	2064525	2063749	2064058	2065710	2065855	74	11,6,9	13,3,6	32,7,3,11	72,16,19,25	142	294	0.0018088719911	0.024304197597911956	0.637,0.805,0.756	0.479,0.475,0.246,0.477	0.313
75	"LOC114872221"	NA	chrOU015519.1	-	7180789	7180906	7184361	7184472	7179625	7180058	7185293	7185344	75	2,5,2	16,16,24	10,0,2,2	92,15,15,22	210	216	0.38472397326	0.8083342419787326	0.114,0.243,0.079	0.101,0.0,0.121,0.086	0.068
76	"LOC114881700"	NA	chrOU015518.1	-	1638501	1638742	1639409	1639436	1637330	1637572	1639696	1639836	76	161,92,209	321,367,704	613,96,185,168	1327,239,338,322	126	340	0.0221858007799	0.17282072281338412	0.575,0.403,0.445	0.555,0.52,0.596,0.585	-0.09
77	"LOC114872893"	NA	chrOU015518.1	+	1316942	1317073	1319156	1319374	1316664	1316771	1320459	1320870	77	27,21,16	144,140,94	73,13,18,26	549,92,124,173	230	317	0.330928133445	0.775902511186142	0.205,0.171,0.19	0.155,0.163,0.167,0.172	0.024
78	"LOC114878487"	NA	chrOU015518.1	+	4291815	4291893	4292059	4292201	4291285	4291418	4295223	4296267	78	137,73,93	382,304,264	340,38,61,76	915,155,180,185	177	241	0.472947319914	0.8786252532738213	0.328,0.246,0.324	0.336,0.25,0.316,0.359	-0.016
79	"LOC114878487"	NA	chrOU015518.1	+	4292059	4292201	4295223	4296267	4291285	4291418	4296426	4297887	79	190,187,180	2814,2143,1273	439,88,124,86	6580,1083,1096,1391	241	1143	0.229730239891	0.6597474452565902	0.243,0.293,0.401	0.24,0.278,0.349,0.227	0.039
80	"LOC114878487"	NA	chrOU015518.1	+	4292059	4292201	4295223	4296267	4291815	4291893	4296426	4297887	80	300,188,279	2814,2144,1273	812,122,131,178	6578,1083,1096,1391	241	1143	0.80120676715	0.996703414926148	0.336,0.294,0.51	0.369,0.348,0.362,0.378	0.016
81	"LOC114872846"	NA	chrOU015518.1	+	1026713	1026762	1031284	1031333	1019832	1019874	1035414	1035532	81	74,72,113	188,238,214	164,30,35,93	759,103,184,156	148	148	0.0901303588404	0.41813377403143287	0.282,0.232,0.346	0.178,0.226,0.16,0.373	0.052
82	"LOC114872846"	NA	chrOU015518.1	+	1026713	1026762	1033260	1033309	1019832	1019874	1035414	1035532	82	74,72,113	10,14,20	164,30,35,93	36,9,19,8	148	148	0.221931026474	0.647962922454574	0.881,0.837,0.85	0.82,0.769,0.648,0.921	0.066
83	"LOC114872846"	NA	chrOU015518.1	+	1026713	1026762	1031284	1031333	1019832	1019874	1038629	1043822	83	20,19,40	70,68,45	40,9,10,21	221,30,61,49	148	148	0.0516190568684	0.29277683817545624	0.222,0.218,0.471	0.153,0.231,0.141,0.3	0.097
84	"LOC114872846"	NA	chrOU015518.1	+	1026713	1026762	1035788	1036062	1019832	1019874	1038629	1043822	84	20,19,40	522,655,814	40,9,10,21	2339,368,513,566	148	373	0.00108784366012	0.016289051093131966	0.088,0.068,0.11	0.041,0.058,0.047,0.086	0.031
85	"LOC114872846"	NA	chrOU015518.1	+	1031284	1031333	1033260	1033309	1019832	1019874	1035414	1035532	85	188,238,214	10,14,20	759,103,184,156	36,9,19,8	148	148	0.676812432688	0.9703116629768719	0.949,0.944,0.915	0.955,0.92,0.906,0.951	0.003
86	"LOC114872846"	NA	chrOU015518.1	+	1031284	1031333	1035788	1036062	1019832	1019874	1037565	1037949	86	70,68,45	433,524,632	221,30,61,49	1752,277,386,434	148	373	0.559605513516	0.9255974736293999	0.289,0.246,0.152	0.241,0.214,0.285,0.222	-0.012
87	"LOC114872846"	NA	chrOU015518.1	+	1031284	1031333	1035788	1036062	1019832	1019874	1038629	1043822	87	70,68,45	522,655,814	221,30,61,49	2339,368,513,566	148	373	0.854864006161	1.0	0.253,0.207,0.122	0.192,0.17,0.231,0.179	0.001
88	"LOC114872903"	NA	chrOU015518.1	-	942658	942810	944271	944421	939441	939595	944883	944964	88	77,50,64	437,421,537	84,27,24,32	1471,241,399,381	249	251	8.61395932472e-07	2.8426065771576e-05	0.151,0.107,0.107	0.054,0.101,0.057,0.078	0.049
89	"LOC114872903"	NA	chrOU015518.1	-	942658	942810	944271	944421	939441	939595	944913	945003	89	97,90,95	434,420,537	132,32,32,46	1471,241,399,382	249	251	7.20941450982e-09	3.63474648203425e-07	0.184,0.178,0.151	0.083,0.118,0.075,0.108	0.075
90	"LOC114872849"	NA	chrOU015518.1	-	853684	854257	854446	854485	853329	853399	856573	856863	90	15,13,16	836,676,949	200,38,64,26	5274,1109,1666,1122	138	672	5.62357916287e-05	0.0012919995165327912	0.08,0.086,0.076	0.156,0.143,0.158,0.101	-0.059
91	"LOC114872849"	NA	chrOU015518.1	-	856573	856863	858050	858089	854446	854485	863890	863984	91	729,829,629	5329,5572,5482	4303,790,1055,1160	28888,5573,7178,7795	138	389	0.223188887066	0.6491792147833174	0.278,0.295,0.244	0.296,0.286,0.293,0.296	-0.02
92	"LOC114872849"	NA	chrOU015518.1	-	856940	857029	857429	857654	856573	856863	858050	858089	92	4524,4739,4751	3413,3470,3801	25500,4536,5807,6394	19626,3489,4785,5125	324	188	0.636508128463	0.9492705449140056	0.435,0.442,0.42	0.43,0.43,0.413,0.42	0.009
93	"LOC114872849"	NA	chrOU015518.1	-	856940	857029	857429	857654	856573	856863	863890	863984	93	2805,3000,3005	3324,3399,3595	15848,2810,3613,3912	18489,3316,4483,4845	324	188	0.714907695243	0.9779231173809901	0.329,0.339,0.327	0.332,0.33,0.319,0.319	0.007
94	"LOC114872849"	NA	chrOU015518.1	-	857429	857654	858050	858089	856940	857029	863890	863984	94	849,931,915	4861,5201,5167	5526,970,1364,1472	26996,4860,6289,6660	138	324	0.0314081781388	0.214657100519921	0.291,0.296,0.294	0.325,0.319,0.337,0.342	-0.037
95	"LOC114873001"	NA	chrOU015518.1	-	789601	789705	790030	790365	789340	789421	790506	790591	95	233,310,227	67,78,62	1454,352,240,464	416,109,83,132	434	203	0.347898085049	0.7789704875383616	0.619,0.65,0.631	0.62,0.602,0.575,0.622	0.029
96	"LOC114873001"	NA	chrOU015518.1	-	789601	789705	790142	790365	789340	789421	790506	790591	96	173,236,196	67,78,62	1128,277,201,364	416,109,83,132	322	203	0.380945049488	0.8058452969938462	0.619,0.656,0.666	0.631,0.616,0.604,0.635	0.025
97	"LOC114873001"	NA	chrOU015518.1	-	789601	789705	790142	790365	789340	789421	790649	791101	97	120,168,184	67,88,67	857,194,159,270	440,117,82,144	322	203	0.348739075495	0.7789704875383616	0.53,0.546,0.634	0.551,0.511,0.55,0.542	0.031
