ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
246	"LOC114882862"	NA	chrOU015518.1	+	2051703	2051911	2051767	2051911	2050940	2051058
252	"LOC114875483"	NA	chrOU015505.1	-	3387837	3387960	3387837	3387895	3388026	3388334
254	"LOC114874476"	NA	chrOU015509.1	+	4448272	4448596	4448289	4448596	4448181	4448227
259	"LOC114874628"	NA	chrOU015509.1	+	3823375	3823682	3823587	3823682	3823171	3823307
272	"LOC114877357"	NA	chrOU015509.1	-	2185346	2185720	2185346	2185629	2185836	2185945
273	"LOC114877357"	NA	chrOU015509.1	-	2185346	2185720	2185346	2185629	2186100	2186324
275	"LOC114877325"	NA	chrOU015509.1	-	1787890	1788541	1787890	1788514	1794819	1795045
277	"LOC114878078"	NA	chrOU015508.1	-	8005341	8005573	8005341	8005563	8005633	8005811
278	"LOC114878078"	NA	chrOU015508.1	-	8005341	8005573	8005341	8005563	8005676	8005811
282	"LOC114873499"	NA	chrOU015509.1	-	747157	747405	747157	747390	750148	750169
302	"LOC114872028"	NA	chrOU015505.1	+	6104824	6105375	6104943	6105375	6103389	6103699
303	"LOC114872028"	NA	chrOU015505.1	+	6104889	6105375	6104943	6105375	6103389	6103699
307	"LOC114872028"	NA	chrOU015505.1	+	6104824	6105375	6104943	6105375	6103740	6103843
314	"LOC114880062"	NA	chrOU015519.1	-	8092578	8092908	8092578	8092719	8093892	8094017
321	"LOC114870925"	NA	chrOU015504.1	+	14338437	14338709	14338664	14338709	14337461	14337744
338	"LOC114872087"	NA	chrOU015512.1	+	3483428	3484057	3483839	3484057	3479775	3479865
340	"LOC114874898"	NA	chrOU015509.1	-	8568755	8569023	8568755	8569004	8569797	8570422
351	"LOC114877935"	NA	chrOU015508.1	-	5560502	5560621	5560502	5560592	5561389	5561413
352	"LOC114877935"	NA	chrOU015508.1	-	5560502	5560621	5560502	5560592	5561413	5561995
355	"LOC114877942"	NA	chrOU015508.1	+	5406303	5406482	5406334	5406482	5406111	5406240
361	"LOC114871608"	NA	chrOU015509.1	-	2637934	2638160	2637934	2638150	2638430	2638593
364	"LOC114881687"	NA	chrOU015507.1	+	2333641	2335035	2334663	2335035	2333460	2333568
380	"LOC114871077"	NA	chrOU015508.1	+	2053547	2053717	2053565	2053717	2052633	2052917
383	"LOC114871077"	NA	chrOU015508.1	+	2054382	2054476	2054393	2054476	2054041	2054103
394	"LOC114871024"	NA	chrOU015508.1	+	1432334	1432737	1432528	1432737	1432053	1432250
402	"LOC114878888"	NA	chrOU015509.1	-	5554720	5555012	5554720	5555009	5555240	5555370
403	"LOC114878888"	NA	chrOU015509.1	-	5554720	5555012	5554720	5555009	5555455	5555759
406	"LOC114882860"	NA	chrOU015507.1	+	4037905	4038139	4037947	4038139	4034562	4034740
417	"LOC114878392"	NA	chrOU015510.1	+	142508	144202	143520	144202	142198	142432
419	"LOC114873919"	NA	chrOU015514.1	+	7773334	7773580	7773343	7773580	7772812	7772982
424	"LOC114882687"	NA	chrOU015508.1	-	87358	87711	87358	87707	89307	89390
427	"LOC114882746"	NA	chrOU015508.1	-	47916	48083	47916	48071	48911	49435
433	"LOC114876087"	NA	chrOU015506.1	-	263993	264089	263993	264063	264210	264417
434	"LOC114876087"	NA	chrOU015506.1	-	263993	264123	263993	264063	264210	264417
435	"LOC114876087"	NA	chrOU015506.1	-	263993	264123	263993	264089	264210	264417
439	"LOC114876087"	NA	chrOU015506.1	-	263993	264123	263993	264089	264442	264577
451	"LOC114878423"	NA	chrOU015507.1	+	11491975	11492169	11491987	11492169	11487476	11488126
455	"LOC114875179"	NA	chrOU015507.1	+	11368777	11368915	11368825	11368915	11368380	11368487
456	"LOC114875179"	NA	chrOU015507.1	+	11368777	11368915	11368825	11368915	11368559	11368619
457	"LOC114875179"	NA	chrOU015507.1	+	11368777	11368915	11368825	11368915	11368559	11368648
466	"LOC114874428"	NA	chrOU015507.1	-	11273960	11274253	11273960	11274241	11275009	11275136
470	"LOC114874583"	NA	chrOU015507.1	-	11251719	11252056	11251719	11252044	11253301	11253390
471	"LOC114874583"	NA	chrOU015507.1	-	11251719	11252056	11251719	11252044	11253883	11253955
473	"LOC114875347"	NA	chrOU015507.1	+	11162215	11162390	11162251	11162390	11161406	11161495
478	"LOC114879884"	NA	chrOU015509.1	-	3010374	3010560	3010374	3010512	3011826	3012008
484	"LOC114873584"	NA	chrOU015516.1	-	9096120	9096282	9096120	9096265	9096506	9097168
485	"LOC114873584"	NA	chrOU015516.1	-	9096120	9096282	9096120	9096265	9096944	9097168
493	"LOC114874764"	NA	chrOU015507.1	-	9704584	9704707	9704584	9704694	9705190	9705386
494	"LOC114874749"	NA	chrOU015507.1	+	9609352	9609894	9609370	9609894	9608252	9608397
516	"LOC114878153"	NA	chrOU015508.1	-	9464425	9465251	9464425	9464575	9465824	9465965
517	"LOC114878153"	NA	chrOU015508.1	-	9464425	9465519	9464425	9464575	9465824	9465965
518	"LOC114878153"	NA	chrOU015508.1	-	9464425	9465519	9464425	9465251	9465824	9465965
528	"LOC114879736"	NA	chrOU015507.1	+	4846112	4846489	4846221	4846489	4840218	4840408
529	"LOC114879736"	NA	chrOU015507.1	+	4846112	4846489	4846221	4846489	4843072	4843725
541	"LOC114871121"	NA	chrOU015508.1	+	1914508	1915419	1914779	1915419	1914024	1914148
542	"LOC114871121"	NA	chrOU015508.1	+	1914508	1915419	1915181	1915419	1914024	1914148
544	"LOC114871121"	NA	chrOU015508.1	+	1914779	1915419	1915181	1915419	1914024	1914148
545	"LOC114871121"	NA	chrOU015508.1	+	1914779	1915419	1915267	1915419	1914024	1914148
546	"LOC114871121"	NA	chrOU015508.1	+	1915181	1915419	1915267	1915419	1914024	1914148
550	"LOC114871121"	NA	chrOU015508.1	+	1914779	1915419	1915267	1915419	1914508	1914567
557	"LOC114877282"	NA	chrOU015518.1	-	6498187	6499077	6498187	6498402	6501447	6503404
558	"LOC114877282"	NA	chrOU015518.1	-	6498187	6499119	6498187	6498402	6501447	6503404
560	"LOC114877282"	NA	chrOU015518.1	-	6498187	6499077	6498187	6498402	6501518	6503404
561	"LOC114877282"	NA	chrOU015518.1	-	6498187	6499119	6498187	6498402	6501518	6503404
562	"LOC114877282"	NA	chrOU015518.1	-	6498187	6499119	6498187	6499077	6501518	6503404
564	"LOC114878199"	NA	chrOU015506.1	+	2366168	2367819	2366801	2367819	2360747	2361008
568	"LOC114879681"	NA	chrOU015513.1	+	10669589	10670161	10669695	10670161	10664346	10664576
570	"LOC114879681"	NA	chrOU015513.1	+	10669695	10670161	10669716	10670161	10664346	10664576
579	"LOC114875148"	NA	chrOU015507.1	+	11342769	11342895	11342792	11342895	11342051	11342361
584	"LOC114872164"	NA	chrOU015507.1	-	9852442	9852523	9852442	9852512	9882339	9882678
593	"LOC114878328"	NA	chrOU015510.1	+	190766	191154	190980	191154	190509	190682
597	"LOC114876853"	NA	chrOU015509.1	+	6050246	6050328	6050258	6050328	6049539	6049604
598	"LOC114871916"	NA	chrOU015504.1	+	15887758	15887812	15887761	15887812	15886661	15886712
610	"LOC114876563"	NA	chrOU015508.1	+	2651268	2653192	2652453	2653192	2628211	2628720
624	"LOC114873032"	NA	chrOU015512.1	+	957774	958175	958113	958175	954281	954667
631	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351618	5351309	5351594	5351790	5352249
632	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351646	5351309	5351594	5351790	5352249
633	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351689	5351309	5351594	5351790	5352249
639	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351689	5351309	5351594	5351932	5352249
641	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351689	5351309	5351618	5351932	5352249
642	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351689	5351309	5351646	5351932	5352249
643	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351618	5351309	5351594	5352155	5352242
644	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351646	5351309	5351594	5352155	5352242
645	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351689	5351309	5351594	5352155	5352242
646	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351646	5351309	5351618	5352155	5352242
647	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351689	5351309	5351618	5352155	5352242
648	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351689	5351309	5351646	5352155	5352242
649	"LOC114881058"	NA	chrOU015514.1	-	606307	607208	606307	606448	607279	607485
651	"LOC114872640"	NA	chrOU015506.1	+	5697128	5697584	5697179	5697584	5677605	5677681
652	"LOC114872640"	NA	chrOU015506.1	+	5697128	5697584	5697179	5697584	5692105	5692377
664	"LOC114871166"	NA	chrOU015506.1	-	5370587	5371911	5370587	5370842	5372209	5372370
667	"LOC114876881"	NA	chrOU015511.1	+	6938580	6939161	6938583	6939161	6935423	6935588
669	"LOC114876881"	NA	chrOU015511.1	+	6938583	6939161	6938731	6939161	6935423	6935588
673	"LOC114876881"	NA	chrOU015511.1	+	6938580	6939161	6938583	6939161	6935434	6935541
674	"LOC114876881"	NA	chrOU015511.1	+	6938580	6939161	6938731	6939161	6935434	6935541
675	"LOC114876881"	NA	chrOU015511.1	+	6938583	6939161	6938731	6939161	6935434	6935541
677	"LOC114874522"	NA	chrOU015509.1	+	4619039	4619460	4619127	4619460	4618386	4618548
688	"LOC114877849"	NA	chrOU015507.1	+	3308125	3308222	3308137	3308222	3307507	3307816
691	"LOC114876766"	NA	chrOU015512.1	+	2083430	2083660	2083473	2083660	2081758	2081838
692	"LOC114872483"	NA	chrOU015506.1	-	9216484	9216563	9216484	9216560	9228954	9228987
693	"LOC114872483"	NA	chrOU015506.1	-	9216484	9216569	9216484	9216560	9228954	9228987
694	"LOC114872483"	NA	chrOU015506.1	-	9216484	9216569	9216484	9216563	9228954	9228987
695	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219553	9219469	9219508	9228954	9228987
704	"LOC114871665"	NA	chrOU015506.1	-	4392096	4392337	4392096	4392298	4392908	4392992
709	"LOC114872172"	NA	chrOU015519.1	+	7882101	7882424	7882292	7882424	7880351	7880730
711	"LOC114872172"	NA	chrOU015519.1	+	7882101	7882424	7882292	7882424	7881478	7881495
712	"LOC114872172"	NA	chrOU015519.1	+	7893990	7894111	7894024	7894111	7882395	7882424
715	"LOC114872172"	NA	chrOU015519.1	+	7918861	7923571	7921933	7923571	7911954	7912023
716	"LOC114872172"	NA	chrOU015519.1	+	7918861	7923571	7921933	7923571	7915632	7915717
719	"LOC114880742"	NA	chrOU015510.1	+	38114	38138	38117	38138	37724	37941
720	"LOC114880742"	NA	chrOU015510.1	+	38114	38138	38117	38138	37724	37956
727	"LOC114879847"	NA	chrOU015505.1	+	12334731	12334956	12334788	12334956	12331607	12331750
728	"LOC114879847"	NA	chrOU015505.1	+	12334731	12334956	12334823	12334956	12331607	12331750
729	"LOC114879847"	NA	chrOU015505.1	+	12334788	12334956	12334823	12334956	12331607	12331750
730	"LOC114879847"	NA	chrOU015505.1	+	12334788	12334956	12334823	12334956	12331616	12331701
731	"LOC114879847"	NA	chrOU015505.1	+	12334731	12334956	12334788	12334956	12333808	12334051
732	"LOC114879847"	NA	chrOU015505.1	+	12334731	12334956	12334823	12334956	12333808	12334051
734	"LOC114879847"	NA	chrOU015505.1	+	12334788	12334956	12334823	12334956	12334338	12334525
736	"LOC114878359"	NA	chrOU015506.1	+	2639259	2641216	2640200	2641216	2638601	2638941
748	"LOC114877658"	NA	chrOU015511.1	+	10300223	10302543	10301037	10302543	10299909	10300130
749	"LOC114877658"	NA	chrOU015511.1	+	10300223	10302543	10301848	10302543	10299909	10300130
750	"LOC114877658"	NA	chrOU015511.1	+	10301037	10302543	10301848	10302543	10299909	10300130
760	"LOC114882826"	NA	chrOU015518.1	+	2082317	2085820	2083486	2085820	2078819	2078905
776	"LOC114872072"	NA	chrOU015512.1	-	3248532	3248699	3248532	3248576	3248764	3248788
782	"LOC114882670"	NA	chrOU015508.1	-	552813	553219	552813	552973	553436	553562
789	"LOC114881411"	NA	chrOU015508.1	-	9762701	9762847	9762701	9762832	9763308	9763378
796	"LOC114880739"	NA	chrOU015510.1	+	18181	18927	18184	18927	17237	17599
806	"LOC114882881"	NA	chrOU015504.1	+	9386830	9387020	9387017	9387020	9386714	9386765
811	"LOC114871841"	NA	chrOU015504.1	-	16999465	17000060	16999465	16999974	17000224	17000399
812	"LOC114871841"	NA	chrOU015504.1	-	16999465	17000060	16999465	16999974	17000343	17000427
819	"LOC114883033"	NA	chrOU015505.1	+	9078748	9078941	9078757	9078941	9075743	9075906
820	"LOC114883033"	NA	chrOU015505.1	+	9078748	9078941	9078757	9078941	9076175	9077300
827	"LOC114874012"	NA	chrOU015510.1	+	647711	648112	647930	648112	647237	647643
829	"LOC114875607"	NA	chrOU015513.1	+	8035021	8035291	8035026	8035291	8034334	8034373
834	"LOC114872679"	NA	chrOU015506.1	-	1612258	1612460	1612258	1612455	1613008	1613136
835	"LOC114872679"	NA	chrOU015506.1	-	1612258	1612460	1612258	1612455	1613145	1613287
836	"LOC114872679"	NA	chrOU015506.1	-	1612258	1612460	1612258	1612455	1613298	1613474
837	"LOC114880748"	NA	chrOU015510.1	+	21895	22211	21965	22211	21571	21621
844	"LOC114882895"	NA	chrOU015504.1	+	8270741	8271154	8270800	8271154	8269628	8269720
849	"LOC114882895"	NA	chrOU015504.1	+	8270570	8271154	8270741	8271154	8270288	8270498
851	"LOC114875608"	NA	chrOU015513.1	-	8050907	8051134	8050907	8051120	8051221	8051564
852	"LOC114875608"	NA	chrOU015513.1	-	8050907	8051134	8050907	8051120	8051225	8051564
854	"LOC114873561"	NA	chrOU015516.1	+	8468824	8471014	8468856	8471014	8468203	8468290
855	"LOC114873561"	NA	chrOU015516.1	+	8468824	8471014	8468856	8471014	8468588	8468672
865	"LOC114870863"	NA	chrOU015504.1	-	14054484	14054630	14054484	14054624	14055344	14055497
874	"LOC114878827"	NA	chrOU015514.1	-	9039752	9040120	9039752	9039830	9040182	9040342
880	"LOC114875394"	NA	chrOU015510.1	-	5853057	5853438	5853057	5853376	5853795	5853892
882	"LOC114877555"	NA	chrOU015518.1	+	5809090	5809248	5809108	5809248	5808096	5808102
888	"LOC114875107"	NA	chrOU015512.1	+	8117029	8117257	8117062	8117257	8111820	8112713
896	"LOC114881068"	NA	chrOU015504.1	-	4831445	4832604	4831445	4831546	4832905	4832993
919	"LOC114881976"	NA	chrOU015507.1	+	2301360	2301520	2301363	2301520	2298523	2298601
932	"LOC114871209"	NA	chrOU015508.1	-	1827142	1827349	1827142	1827277	1827590	1829883
936	"LOC114878641"	NA	chrOU015508.1	+	11219976	11220235	11219988	11220235	11219442	11219582
939	"LOC114873354"	NA	chrOU015513.1	+	10303555	10304166	10303925	10304166	10303261	10303459
943	"LOC114875774"	NA	chrOU015505.1	+	13948944	13949112	13948957	13949112	13948619	13948750
948	"LOC114880261"	NA	chrOU015508.1	+	4219008	4219303	4219194	4219303	4218291	4218375
962	"LOC114882913"	NA	chrOU015504.1	+	9307742	9308954	9307756	9308954	9307572	9307686
969	"LOC114873759"	NA	chrOU015511.1	-	8302750	8302844	8302750	8302826	8369845	8370497
972	"LOC114883214"	NA	chrOU015504.1	-	14825496	14825641	14825496	14825605	14826464	14827730
981	"LOC114874502"	NA	chrOU015509.1	-	4381245	4381358	4381245	4381330	4381795	4381829
983	"LOC114875389"	NA	chrOU015508.1	+	5842073	5842402	5842090	5842402	5841967	5841984
985	"LOC114878684"	NA	chrOU015506.1	+	2842717	2843940	2843476	2843940	2839272	2839447
999	"LOC114872606"	NA	chrOU015506.1	-	4750807	4750978	4750807	4750966	4751841	4752049
1022	"LOC114872330"	NA	chrOU015508.1	+	8974576	8974792	8974579	8974792	8974193	8974371
1030	"LOC114875070"	NA	chrOU015516.1	-	3620486	3620864	3620486	3620861	3622536	3622709
1036	"LOC114877482"	NA	chrOU015512.1	-	252963	253140	252963	253135	253227	253321
1037	"LOC114877482"	NA	chrOU015512.1	-	252963	253140	252963	253135	253438	253590
1043	"LOC114872686"	NA	chrOU015506.1	-	1924318	1924707	1924318	1924449	1925635	1925959
1044	"LOC114872686"	NA	chrOU015506.1	-	1924318	1924707	1924318	1924449	1925823	1925959
1057	"LOC114875205"	NA	chrOU015511.1	-	9778793	9778930	9778793	9778920	9779206	9779250
1058	"LOC114875205"	NA	chrOU015511.1	-	9778793	9778930	9778793	9778920	9779381	9779522
1065	"LOC114880013"	NA	chrOU015513.1	-	5748848	5749179	5748848	5749167	5770268	5771527
1069	"LOC114880745"	NA	chrOU015510.1	-	27900	28143	27900	28111	31570	31629
1077	"LOC114872700"	NA	chrOU015506.1	-	1478091	1481074	1478091	1480927	1481150	1481307
1092	"LOC114881830"	NA	chrOU015504.1	+	5829720	5830075	5829732	5830075	5820048	5820367
1101	"LOC114883070"	NA	chrOU015505.1	-	9021109	9021524	9021109	9021521	9022195	9022387
1108	"LOC114872810"	NA	chrOU015504.1	+	13055013	13064999	13055043	13064999	13052925	13053149
1114	"LOC114876898"	NA	chrOU015508.1	-	3267668	3267911	3267668	3267782	3268567	3268856
1119	"LOC114881494"	NA	chrOU015509.1	+	11806878	11807582	11807238	11807582	11806622	11806799
1123	"LOC114873390"	NA	chrOU015513.1	-	10002839	10003220	10002839	10003174	10003335	10003598
1125	"LOC114873390"	NA	chrOU015513.1	-	10002839	10003220	10002839	10003174	10004862	10004904
1141	"LOC114880786"	NA	chrOU015505.1	+	12130653	12131369	12130925	12131369	12130508	12130538
1143	"LOC114880786"	NA	chrOU015505.1	+	12132770	12133344	12133111	12133344	12130653	12130872
1145	"LOC114880786"	NA	chrOU015505.1	+	12132770	12133344	12133111	12133344	12130653	12131361
1146	"LOC114880786"	NA	chrOU015505.1	+	12132770	12133344	12133111	12133344	12130653	12131369
1150	"LOC114874506"	NA	chrOU015509.1	+	4407042	4407495	4407357	4407495	4406366	4406953
1164	"LOC114871107"	NA	chrOU015508.1	+	1944621	1944735	1944647	1944735	1944045	1944152
1166	"LOC114873520"	NA	chrOU015504.1	+	10398048	10398310	10398136	10398310	10397831	10397964
1172	"LOC114872744"	NA	chrOU015517.1	+	4897962	4898328	4898122	4898328	4897385	4897645
1173	"LOC114877804"	NA	chrOU015506.1	+	7557214	7557396	7557240	7557396	7556519	7556618
1191	"LOC114874169"	NA	chrOU015510.1	-	3726142	3726287	3726142	3726195	3726641	3726877
1194	"LOC114880736"	NA	chrOU015510.1	-	63893	63977	63893	63974	64229	64642
1195	"LOC114880736"	NA	chrOU015510.1	-	63893	64115	63893	63974	64229	64642
1196	"LOC114880736"	NA	chrOU015510.1	-	63893	64115	63893	63977	64229	64642
1202	"LOC114876450"	NA	chrOU015517.1	+	3279527	3279996	3279532	3279996	3279162	3279392
1204	"LOC114879095"	NA	chrOU015516.1	+	7953629	7953852	7953725	7953852	7953434	7953524
1207	"LOC114882394"	NA	chrOU015508.1	-	431395	431902	431395	431777	431961	432571
1208	"LOC114882394"	NA	chrOU015508.1	-	431645	431902	431645	431686	431961	432571
1215	"LOC114873079"	NA	chrOU015512.1	+	811400	812422	812356	812422	810332	810387
1216	"LOC114873079"	NA	chrOU015512.1	+	811400	812422	812356	812422	810701	810881
1217	"LOC114879044"	NA	chrOU015519.1	+	3958415	3958562	3958434	3958562	3957856	3957927
1223	"LOC114876153"	NA	chrOU015504.1	-	15433887	15434253	15433887	15434240	15434305	15434462
1224	"LOC114876153"	NA	chrOU015504.1	-	15433887	15434253	15433887	15434240	15434310	15434462
1226	"LOC114878162"	NA	chrOU015508.1	+	9448670	9448929	9448735	9448929	9446036	9447339
1228	"LOC114881233"	NA	chrOU015505.1	+	651056	651692	651294	651692	650855	650971
1236	"LOC114874801"	NA	chrOU015505.1	+	9844949	9845129	9845002	9845129	9844182	9844330
1262	"LOC114877177"	NA	chrOU015505.1	-	13316176	13317615	13316176	13316492	13317761	13318016
1263	"LOC114877177"	NA	chrOU015505.1	-	13316176	13317620	13316176	13316492	13317761	13318016
1265	"LOC114877177"	NA	chrOU015505.1	-	13318088	13318468	13318088	13318228	13319276	13319445
1276	"LOC114871637"	NA	chrOU015509.1	+	2442015	2442216	2442026	2442216	2430068	2430278
1277	"LOC114871637"	NA	chrOU015509.1	+	2442015	2442216	2442026	2442216	2431850	2432031
1278	"LOC114871637"	NA	chrOU015509.1	+	2442015	2442216	2442026	2442216	2435694	2437681
1279	"LOC114871637"	NA	chrOU015509.1	+	2442015	2442216	2442026	2442216	2435694	2437747
1280	"LOC114871637"	NA	chrOU015509.1	+	2442015	2442216	2442026	2442216	2441110	2441621
1292	"LOC114877612"	NA	chrOU015515.1	-	116961	117092	116961	117078	118069	118256
1311	"LOC114875167"	NA	chrOU015511.1	+	5636574	5637582	5637206	5637582	5636377	5636517
1331	"LOC114870949"	NA	chrOU015504.1	+	14934737	14934940	14934758	14934940	14934048	14934232
1338	"LOC114883221"	NA	chrOU015504.1	-	15006759	15007310	15006759	15007292	15007408	15007587
1354	"LOC114876580"	NA	chrOU015514.1	-	8907266	8907498	8907266	8907420	8908339	8908519
1374	"LOC114876188"	NA	chrOU015504.1	-	15675974	15677281	15675974	15676278	15677355	15677589
1387	"LOC114878290"	NA	chrOU015512.1	+	3700688	3700885	3700743	3700885	3695268	3695536
1388	"LOC114871868"	NA	chrOU015504.1	+	15998444	15998789	15998526	15998789	15997552	15997792
1389	"LOC114871868"	NA	chrOU015504.1	+	15998444	15998789	15998526	15998789	15997559	15997685
1390	"LOC114871868"	NA	chrOU015504.1	+	15998444	15998789	15998526	15998789	15997798	15997901
1399	"LOC114880859"	NA	chrOU015511.1	-	5534563	5534908	5534563	5534688	5535110	5535267
1400	"LOC114871380"	NA	chrOU015515.1	-	4202391	4204438	4202391	4202537	4204553	4204752
1410	"LOC114880440"	NA	chrOU015508.1	+	4859763	4860075	4859953	4860075	4819125	4819269
1412	"LOC114877433"	NA	chrOU015512.1	+	154655	154816	154665	154816	154259	154321
1413	"LOC114877433"	NA	chrOU015512.1	+	154591	154816	154655	154816	154259	154436
1414	"LOC114877433"	NA	chrOU015512.1	+	154591	154816	154665	154816	154259	154436
1415	"LOC114877433"	NA	chrOU015512.1	+	154591	154816	154717	154816	154259	154436
1420	"LOC114877433"	NA	chrOU015512.1	+	155126	156256	155809	156256	154655	154816
1421	"LOC114877433"	NA	chrOU015512.1	+	155148	156256	155809	156256	154655	154816
1426	"LOC114880402"	NA	chrOU015505.1	-	11966918	11967085	11966918	11967017	11968347	11968424
1427	"LOC114876256"	NA	chrOU015513.1	-	8713620	8715098	8713620	8714065	8715159	8715353
1430	"LOC114874149"	NA	chrOU015505.1	+	2192643	2192861	2192762	2192861	2192441	2192546
1432	"LOC114872983"	NA	chrOU015518.1	-	1629360	1629621	1629360	1629581	1630385	1630478
1440	"LOC114875585"	NA	chrOU015513.1	-	8194304	8194438	8194304	8194418	8195853	8196421
