ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
11	"LOC114876663"	NA	chrOU015519.1	-	5900124	5900443	5900193	5900443	5899825	5900008	11	6,3,2	0,0,0	10,5,2,5	5,1,0,1	168	99	0.00051274510913	0.010363911036468974	1.0,1.0,1.0	0.541,0.747,1.0,0.747	0.241
12	"LOC114876663"	NA	chrOU015519.1	-	5900707	5901632	5900833	5901632	5899825	5900008	12	42,54,62	16,9,14	155,25,24,33	75,15,6,26	225	99	0.0145351999855	0.10886767237461745	0.536,0.725,0.661	0.476,0.423,0.638,0.358	0.167
13	"LOC114871527"	NA	chrOU015519.1	-	5477917	5478443	5478022	5478443	5477139	5477802	13	82,112,85	9,17,8	391,65,73,104	17,0,3,2	204	99	8.02310663184e-06	0.0003654606939238139	0.816,0.762,0.838	0.918,1.0,0.922,0.962	-0.145
14	"LOC114871529"	NA	chrOU015519.1	+	5447418	5447680	5447418	5447533	5448185	5449081	14	28,66,34	45,48,0	94,15,18,31	88,22,19,20	246	99	0.128812629452	0.4652261956907185	0.2,0.356,1.0	0.301,0.215,0.276,0.384	0.225
15	"LOC114871522"	NA	chrOU015519.1	+	4784506	4785814	4784506	4785775	4824129	4824318	15	11,20,33	2,5,14	53,4,13,12	51,5,6,10	138	99	0.00565348482456	0.05633293807329429	0.798,0.742,0.628	0.427,0.365,0.609,0.463	0.257
16	"LOC114871549"	NA	chrOU015519.1	-	4633324	4633639	4633402	4633639	4632966	4633049	16	50,68,47	6,13,2	338,63,83,72	19,2,3,8	177	99	0.0349623489912	0.19268138999594667	0.823,0.745,0.929	0.909,0.946,0.939,0.834	-0.075
17	"LOC114871526"	NA	chrOU015519.1	-	4594291	4594444	4594298	4594444	4593369	4594203	17	1,1,0	1,0,2	2,0,1,2	3,1,3,1	106	99	0.145414703768	0.4947646628203903	0.483,1.0,0.0	0.384,0.0,0.237,0.651	0.176
18	"LOC114871490"	NA	chrOU015519.1	-	4403214	4403393	4403239	4403393	4402800	4403147	18	468,316,686	30,10,31	135,35,26,36	4,3,1,0	124	99	0.0427650702784	0.22355717238733455	0.926,0.962,0.946	0.964,0.903,0.954,1.0	-0.011
19	"LOC114879061"	NA	chrOU015519.1	+	4146157	4146365	4146157	4146344	4147004	4147205	19	7,7,14	18,15,28	18,1,3,4	73,10,9,16	120	99	0.0415886251437	0.21944636246037447	0.243,0.278,0.292	0.169,0.076,0.216,0.171	0.113
20	"LOC114879042"	NA	chrOU015519.1	-	3951361	3951496	3951368	3951496	3948738	3948858	20	3,1,2	1,7,9	1,2,0,0	22,5,7,9	106	99	0.00376782865772	0.04309427604727836	0.737,0.118,0.172	0.041,0.272,0.0,0.0	0.264
21	"LOC114879042"	NA	chrOU015519.1	-	3951767	3952323	3951877	3952323	3951368	3951496	21	2,1,0	3,6,7	22,5,1,5	25,4,5,8	209	99	0.0007294729045	0.013130512280999998	0.24,0.073,0.0	0.294,0.372,0.087,0.228	-0.141
22	"LOC114880250"	NA	chrOU015519.1	+	3811186	3811416	3811186	3811405	3818516	3818982	22	2,0,1	1,3,0	6,1,4,2	11,1,4,1	110	99	0.291570308603	0.7506169882374809	0.643,0.0,1.0	0.329,0.474,0.474,0.643	0.068
23	"LOC114880249"	NA	chrOU015519.1	-	3748935	3749280	3749004	3749280	3748377	3748564	23	25,11,8	3,6,1	59,7,10,11	12,2,2,2	168	99	0.723660494075	1.0	0.831,0.519,0.825	0.743,0.673,0.747,0.764	-0.007
24	"LOC114877992"	NA	chrOU015519.1	-	3691555	3692381	3691781	3692381	3690482	3691463	24	80,81,57	3,0,0	269,60,62,74	6,0,0,1	325	99	0.262242308941	0.7043620139065127	0.89,1.0,1.0	0.932,1.0,1.0,0.958	-0.009
25	"LOC114877993"	NA	chrOU015519.1	+	3672161	3672640	3672161	3672630	3672707	3673702	25	15,23,20	3,3,4	76,5,15,11	50,8,4,3	109	99	0.00732484399926	0.06755806531548893	0.82,0.874,0.82	0.58,0.362,0.773,0.769	0.217
26	"LOC114880466"	NA	chrOU015519.1	+	6215038	6215245	6215038	6215239	6215417	6215823	26	26,32,35	4,6,9	142,19,36,35	27,2,8,12	105	99	0.860352178222	1.0	0.86,0.834,0.786	0.832,0.9,0.809,0.733	0.008
27	"LOC114880466"	NA	chrOU015519.1	+	6215038	6215245	6215038	6215239	6215420	6215823	27	7,8,10	7,7,5	52,8,11,8	24,2,5,3	105	99	0.143377162675	0.49007324209892805	0.485,0.519,0.653	0.671,0.79,0.675,0.715	-0.16
28	"LOC114878004"	NA	chrOU015519.1	+	3439060	3439314	3439060	3439217	3439517	3439603	28	12,12,4	0,2,0	38,6,7,8	8,0,2,1	196	99	0.00237864865215	0.030512320641372413	1.0,0.752,1.0	0.706,1.0,0.639,0.802	0.131
29	"LOC114878004"	NA	chrOU015519.1	+	3439060	3439314	3439060	3439217	3439874	3440449	29	6,12,5	0,1,2	33,7,5,9	2,1,0,2	196	99	0.552465915057	1.0	1.0,0.858,0.558	0.893,0.78,1.0,0.694	-0.036
30	"LOC114879766"	NA	chrOU015519.1	-	3177471	3177709	3177477	3177709	3177082	3177235	30	0,1,2	18,13,9	9,2,1,2	102,16,24,28	105	99	0.0788602554881	0.33336380729060455	0.0,0.068,0.173	0.077,0.105,0.038,0.063	0.01
31	"LOC114879761"	NA	chrOU015519.1	+	3162908	3163228	3162908	3163225	3164874	3165520	31	0,0,3	0,0,0	9,3,2,2	2,0,0,0	102	99	1	1.0	NA,NA,1.0	0.814,1.0,1.0,1.0	0.046
32	"LOC114879763"	NA	chrOU015519.1	-	3154596	3154747	3154600	3154747	3153042	3154033	32	14,10,10	375,283,305	17,5,4,1	1169,176,192,213	103	99	0.00214708411099	0.028525546046009997	0.035,0.033,0.031	0.014,0.027,0.02,0.004	0.017
33	"LOC114879763"	NA	chrOU015519.1	-	3154596	3154747	3154600	3154747	3154073	3154493	33	5,6,3	2,0,0	2,2,0,0	0,0,0,0	103	99	1	1.0	0.706,1.0,1.0	1.0,1.0,NA,NA	-0.098
34	"LOC114879755"	NA	chrOU015519.1	-	3149317	3149493	3149325	3149493	3149123	3149231	34	5,4,4	4,0,7	12,2,5,1	9,2,1,2	107	99	0.87600810552	1.0	0.536,1.0,0.346	0.552,0.481,0.822,0.316	0.085
35	"LOC114877868"	NA	chrOU015519.1	-	3022225	3022995	3022234	3022995	3021911	3022146	35	5,14,6	99,124,113	20,3,3,5	483,84,105,103	108	99	0.041049137798	0.21719822527888719	0.044,0.094,0.046	0.037,0.032,0.026,0.043	0.027
36	"LOC114877844"	NA	chrOU015519.1	+	2977588	2977927	2977588	2977775	2978013	2978400	36	23,56,64	0,0,1	232,43,46,52	2,0,0,0	251	99	1	1.0	1.0,1.0,0.962	0.979,1.0,1.0,1.0	-0.007
37	"LOC114877855"	NA	chrOU015519.1	-	2951079	2951202	2951082	2951202	2950310	2951007	37	1,0,0	0,1,0	0,0,0,0	0,0,0,1	102	99	1	1.0	1.0,0.0,NA	NA,NA,NA,0.0	0.5
38	"LOC114877854"	NA	chrOU015519.1	+	2922810	2923007	2922810	2922875	2923416	2923539	38	28,23,8	2,0,4	143,29,32,30	18,2,2,8	231	99	0.480414851493	0.9629804089401868	0.857,1.0,0.462	0.773,0.861,0.873,0.616	-0.008
39	"LOC114877851"	NA	chrOU015519.1	-	2906519	2906694	2906528	2906694	2905434	2905670	39	74,49,47	21,21,25	390,62,74,92	149,27,27,28	108	99	0.785158912054	1.0	0.764,0.681,0.633	0.706,0.678,0.715,0.751	-0.02
40	"LOC114879732"	NA	chrOU015519.1	-	2540579	2540837	2540615	2540837	2540077	2540399	40	1,8,13	1,0,1	35,6,8,0	4,0,0,0	135	99	1	1.0	0.423,1.0,0.905	0.865,1.0,1.0,NA	-0.179
41	"LOC114879509"	NA	chrOU015519.1	-	2153044	2153210	2153066	2153210	2151844	2151919	41	2,4,2	1,1,0	15,3,2,3	8,0,1,2	121	99	0.00385374071876	0.04344216810238545	0.621,0.766,1.0	0.605,1.0,0.621,0.551	0.101
42	"LOC114879509"	NA	chrOU015519.1	-	2153044	2153210	2153070	2153210	2151844	2151919	42	2,4,2	0,1,0	15,3,2,3	3,0,0,1	125	99	0.764808464582	1.0	1.0,0.76,1.0	0.798,1.0,1.0,0.704	0.044
43	"LOC114879509"	NA	chrOU015519.1	-	2153066	2153210	2153070	2153210	2151844	2151919	43	1,1,0	0,1,0	8,0,1,2	3,0,0,1	103	99	1	1.0	1.0,0.49,NA	0.719,NA,1.0,0.658	-0.047
44	"LOC114880226"	NA	chrOU015519.1	-	1926710	1927072	1926925	1927072	1924902	1925046	44	137,122,110	0,2,0	261,60,82,64	1,0,0,0	314	99	1	1.0	1.0,0.951,1.0	0.988,1.0,1.0,1.0	-0.013
45	"LOC114880807"	NA	chrOU015518.1	+	8738502	8738990	8738502	8738755	8739226	8739759	45	96,119,88	1,4,0	398,56,84,88	3,0,0,0	334	99	0.32673123775	0.7996317134407895	0.966,0.898,1.0	0.975,1.0,1.0,1.0	-0.039
46	"LOC114880807"	NA	chrOU015518.1	+	8738502	8738990	8738502	8738755	8739229	8739759	46	86,107,80	1,1,3	376,50,72,81	5,1,1,0	334	99	0.703232481138	1.0	0.962,0.969,0.888	0.957,0.937,0.955,1.0	-0.023
47	"LOC114880809"	NA	chrOU015518.1	-	8734438	8734927	8734445	8734927	8734185	8734350	47	37,27,20	57,58,45	38,9,7,12	224,60,53,52	106	99	4.87758914369e-08	6.0770415868436e-06	0.377,0.303,0.293	0.137,0.123,0.11,0.177	0.188
48	"LOC114880809"	NA	chrOU015518.1	-	8734438	8734927	8734459	8734927	8734185	8734350	48	57,46,42	4,5,5	118,40,29,36	9,1,4,5	120	99	0.856095897133	1.0	0.922,0.884,0.874	0.915,0.971,0.857,0.856	-0.006
49	"LOC114880809"	NA	chrOU015518.1	-	8734445	8734927	8734459	8734927	8734185	8734350	49	77,77,67	4,5,5	304,91,75,76	9,1,4,5	113	99	0.15610073252	0.5138891371454867	0.944,0.931,0.922	0.967,0.988,0.943,0.93	-0.025
50	"LOC114880802"	NA	chrOU015518.1	+	8720577	8721827	8720577	8720774	8721942	8722313	50	288,395,206	23,18,20	1806,304,306,425	61,10,5,9	1152	99	0.000166361608474	0.004420465596594857	0.518,0.653,0.47	0.718,0.723,0.84,0.802	-0.224
52	"LOC114876513"	NA	chrOU015518.1	-	8570076	8570364	8570109	8570364	8569768	8570016	52	92,142,89	59,55,61	513,100,86,125	351,49,44,54	132	99	0.991191070622	1.0	0.539,0.659,0.523	0.523,0.605,0.594,0.635	-0.016
53	"LOC114876504"	NA	chrOU015518.1	-	8437145	8437723	8437467	8437723	8436307	8436385	53	20,18,194	0,1,0	25,8,6,5	1,0,1,0	421	99	1	1.0	1.0,0.809,1.0	0.855,1.0,0.585,1.0	0.076
54	"LOC114876500"	NA	chrOU015518.1	+	8416225	8416638	8416225	8416396	8417951	8418098	54	19,26,28	33,23,19	241,39,37,36	147,15,20,30	341	99	0.0209755298168	0.13810437330707254	0.143,0.247,0.3	0.322,0.43,0.349,0.258	-0.11
55	"LOC114876500"	NA	chrOU015518.1	+	8416225	8416642	8416225	8416396	8417951	8418098	55	19,29,26	33,23,19	244,37,36,36	147,15,20,30	345	99	0.0234768248406	0.14802337018141015	0.142,0.266,0.282	0.323,0.414,0.341,0.256	-0.104
56	"LOC114876500"	NA	chrOU015518.1	+	8416225	8416642	8416225	8416638	8417951	8418098	56	0,6,4	0,3,6	41,5,9,5	38,7,10,5	103	99	1	1.0	NA,0.658,0.391	0.509,0.407,0.464,0.49	0.057
57	"LOC114875671"	NA	chrOU015518.1	-	7560707	7560857	7560719	7560857	7558202	7558370	57	0,0,0	0,2,3	1,0,3,0	0,0,0,0	111	99	1	1.0	NA,0.0,0.0	1.0,NA,1.0,NA	-1.0
58	"LOC114877708"	NA	chrOU015518.1	+	7328148	7328380	7328148	7328349	7328507	7328849	58	1,5,24	10,8,35	12,2,11,2	29,8,20,4	130	99	0.801212419286	1.0	0.071,0.322,0.343	0.24,0.16,0.295,0.276	0.003
59	"LOC114877701"	NA	chrOU015518.1	-	7326689	7327182	7326839	7327182	7325574	7325763	59	4,0,6	5,4,7	24,5,0,6	35,3,2,7	249	99	0.488539810211	0.9697827751461758	0.241,0.0,0.254	0.214,0.399,0.0,0.254	-0.052
60	"LOC114877689"	NA	chrOU015518.1	+	7028746	7029057	7028746	7029054	7029664	7029673	60	1,1,3	3,1,4	4,0,1,2	7,1,1,5	102	99	0.820893669992	1.0	0.244,0.493,0.421	0.357,0.0,0.493,0.28	0.103
61	"LOC114877689"	NA	chrOU015518.1	+	7028746	7029057	7028746	7029054	7030417	7030823	61	2,0,0	0,3,0	12,0,0,2	7,3,1,3	102	99	1	1.0	1.0,0.0,NA	0.625,0.0,0.0,0.393	0.245
62	"LOC114877825"	NA	chrOU015518.1	+	6278765	6278819	6278765	6278792	6279407	6279730	62	12,19,11	8,15,28	30,4,0,17	33,7,5,13	126	99	0.596294137738	1.0	0.541,0.499,0.236	0.417,0.31,0.0,0.507	0.117
63	"LOC114877553"	NA	chrOU015518.1	+	5817682	5819122	5817682	5817856	5820422	5821097	63	451,654,649	0,3,0	2569,445,557,532	2,1,1,2	1365	99	1	1.0	1.0,0.941,1.0	0.989,0.97,0.976,0.951	0.009
64	"LOC114877542"	NA	chrOU015518.1	-	5494487	5494832	5494517	5494832	5487073	5487361	64	6,4,6	1,0,2	25,2,3,6	2,0,1,1	129	99	0.70033793477	1.0	0.822,1.0,0.697	0.906,1.0,0.697,0.822	-0.017
65	"LOC114877551"	NA	chrOU015518.1	+	5353547	5354269	5353547	5353882	5354342	5354570	65	12,29,17	9,7,3	92,28,13,51	7,0,0,2	486	99	1.75442187481e-05	0.0006869946709782315	0.214,0.458,0.536	0.728,1.0,1.0,0.839	-0.489
66	"LOC114879959"	NA	chrOU015519.1	+	6677791	6677930	6677791	6677891	6679783	6679927	66	10,8,14	1,2,2	19,0,8,10	9,1,0,1	138	99	0.651208837595	1.0	0.878,0.742,0.834	0.602,0.0,1.0,0.878	0.198
67	"LOC114878473"	NA	chrOU015518.1	-	4579369	4579553	4579425	4579553	4577732	4579249	67	38,26,21	8,3,2	197,43,44,40	24,1,5,3	155	99	0.389257191809	0.8804734784335077	0.752,0.847,0.87	0.84,0.965,0.849,0.895	-0.064
68	"LOC114872277"	NA	chrOU015519.1	-	7450827	7450987	7450869	7450987	7449880	7450214	68	10,4,8	4,4,6	31,4,4,19	19,5,6,2	141	99	0.888967380682	1.0	0.637,0.413,0.484	0.534,0.36,0.319,0.87	-0.009
69	"LOC114878485"	NA	chrOU015518.1	+	4504329	4504801	4504329	4504681	4505571	4510330	69	34,33,39	3,4,4	134,19,18,32	5,0,2,1	219	99	0.0251235715405	0.1544788200506777	0.837,0.789,0.815	0.924,1.0,0.803,0.935	-0.102
70	"LOC114878514"	NA	chrOU015518.1	-	4389680	4390160	4389692	4390160	4388920	4389023	70	145,158,116	42,52,49	463,95,109,152	130,29,39,33	111	99	0.205018252918	0.6021765408827369	0.755,0.73,0.679	0.761,0.745,0.714,0.804	-0.035
71	"LOC114880579"	NA	chrOU015518.1	+	3694955	3695091	3694955	3695059	3695628	3695907	71	61,59,46	20,20,40	87,26,14,33	39,12,3,13	131	99	0.615855437729	1.0	0.697,0.69,0.465	0.628,0.621,0.779,0.657	-0.054
72	"LOC114880581"	NA	chrOU015518.1	-	3684129	3684332	3684147	3684332	3683941	3684030	72	234,197,182	24,18,19	1982,387,430,425	203,36,33,37	117	99	0.847257531272	1.0	0.892,0.903,0.89	0.892,0.901,0.917,0.907	-0.009
73	"LOC114880575"	NA	chrOU015518.1	-	3635544	3635920	3635557	3635920	3635198	3635460	73	18,17,14	0,0,0	73,26,18,18	2,1,0,0	112	99	1	1.0	1.0,1.0,1.0	0.97,0.958,1.0,1.0	0.018
74	"LOC114882870"	NA	chrOU015518.1	-	2503536	2503803	2503541	2503803	2489360	2493451	74	16,17,30	78,107,130	50,13,13,7	435,75,124,68	104	99	0.0105629299778	0.08511357296191191	0.163,0.131,0.18	0.099,0.142,0.091,0.089	0.053
75	"LOC114882870"	NA	chrOU015518.1	-	2529104	2530501	2529862	2530501	2503720	2503803	75	10,8,5	0,0,0	1618,271,454,396	2,0,1,0	857	99	1	1.0	1.0,1.0,1.0	0.989,1.0,0.981,1.0	0.008
76	"LOC114882828"	NA	chrOU015518.1	+	2064551	2064757	2064551	2064714	2065710	2065855	76	38,71,117	39,48,71	229,40,71,48	286,52,78,60	142	99	0.00224724400393	0.029332448051296842	0.405,0.508,0.535	0.358,0.349,0.388,0.358	0.119
77	"LOC114882861"	NA	chrOU015518.1	+	2048130	2048310	2048130	2048279	2048382	2048513	77	124,97,138	141,128,165	323,66,55,70	558,107,98,94	130	99	0.0138783467922	0.1042978789232	0.401,0.366,0.389	0.306,0.32,0.299,0.362	0.064
78	"LOC114882845"	NA	chrOU015518.1	-	2000044	2000341	2000086	2000341	1999754	1999962	78	7,8,6	1,1,2	55,10,11,6	15,2,5,3	141	99	0.107484406249	0.4122082383982268	0.831,0.849,0.678	0.72,0.778,0.607,0.584	0.114
79	"LOC114878724"	NA	chrOU015518.1	-	1810186	1810564	1810204	1810564	1808511	1810108	79	9,8,3	1,0,1	25,10,1,10	3,0,0,1	117	99	0.637330116875	1.0	0.884,1.0,0.717	0.876,1.0,1.0,0.894	-0.076
80	"LOC114878724"	NA	chrOU015518.1	-	1811592	1811730	1811628	1811730	1811228	1811539	80	8,11,2	1,1,1	26,9,5,3	6,0,1,3	135	99	0.0977341583225	0.39093663329	0.854,0.89,0.595	0.761,1.0,0.786,0.423	0.037
81	"LOC114878724"	NA	chrOU015518.1	-	1812171	1812618	1812188	1812618	1811885	1812111	81	0,1,1	0,3,0	4,1,2,0	0,0,0,0	116	99	1	1.0	NA,0.221,1.0	1.0,1.0,1.0,NA	-0.389
82	"LOC114881700"	NA	chrOU015518.1	-	1644419	1644875	1644669	1644875	1644059	1644214	82	8,63,63	13,5,5	305,69,42,52	19,6,9,2	349	99	0.135097850695	0.47468413564597184	0.149,0.781,0.781	0.82,0.765,0.57,0.881	-0.189
83	"LOC114872977"	NA	chrOU015518.1	+	1607681	1607880	1607681	1607844	1608025	1608197	83	1,7,2	2,1,2	30,2,4,10	18,4,6,7	135	99	0.545975046883	1.0	0.268,0.837,0.423	0.55,0.268,0.328,0.512	0.095
84	"LOC114872965"	NA	chrOU015518.1	+	1571294	1583032	1571294	1576936	1583515	1583722	84	1323,1848,1784	0,1,1	8440,1600,2090,2095	0,0,0,0	6195	99	1	1.0	1.0,0.967,0.966	1.0,1.0,1.0,1.0	-0.022
85	"LOC114872873"	NA	chrOU015518.1	+	1249687	1249757	1249687	1249754	1250370	1250783	85	10,11,17	3,8,13	34,5,9,11	27,4,2,6	102	99	0.969470631045	1.0	0.764,0.572,0.559	0.55,0.548,0.814,0.64	-0.006
86	"LOC114878487"	NA	chrOU015518.1	+	4278291	4278465	4278291	4278453	4278989	4279073	86	11,5,2	14,13,6	73,15,12,23	40,5,13,9	111	99	0.00112382024863	0.017541026538057065	0.412,0.255,0.229	0.619,0.728,0.452,0.695	-0.325
87	"LOC114878487"	NA	chrOU015518.1	+	4281679	4281992	4281679	4281970	4284371	4284621	87	160,164,197	7,6,14	406,62,77,77	12,6,5,8	121	99	0.91368823453	1.0	0.949,0.957,0.92	0.965,0.894,0.926,0.887	0.024
88	"LOC114878487"	NA	chrOU015518.1	+	4278291	4278465	4278291	4278453	4288198	4288386	88	5,5,3	15,8,1	16,2,1,7	18,1,3,5	111	99	0.502898890283	0.9777722983605196	0.229,0.358,0.728	0.442,0.641,0.229,0.555	-0.028
89	"LOC114872926"	NA	chrOU015518.1	-	1069840	1070145	1069843	1070145	1069482	1069749	89	8,4,12	1,0,3	232,27,22,29	13,1,2,1	102	99	0.914145555291	1.0	0.886,1.0,0.795	0.945,0.963,0.914,0.966	-0.053
90	"LOC114872842"	NA	chrOU015518.1	-	1046853	1047256	1047007	1047256	1045994	1046457	90	15,10,4	4,1,0	14,3,3,2	3,2,0,0	253	99	0.497551061505	0.9757670472794396	0.595,0.796,1.0	0.646,0.37,1.0,1.0	0.043
91	"LOC114872841"	NA	chrOU015518.1	-	1004078	1004758	1004537	1004758	1003562	1003812	91	63,104,70	3,7,7	358,69,67,85	18,4,4,6	558	99	0.526356732802	0.9973074937301052	0.788,0.725,0.64	0.779,0.754,0.748,0.715	-0.031
92	"LOC114877996"	NA	chrOU015519.1	+	3340523	3340868	3340523	3340666	3340931	3341431	92	30,11,50	0,0,2	123,21,37,28	2,2,0,0	301	99	1	1.0	1.0,1.0,0.892	0.953,0.775,1.0,1.0	0.032
93	"LOC114877996"	NA	chrOU015519.1	+	3340523	3341053	3340523	3340666	3341222	3341431	93	40,21,58	0,0,2	217,28,57,44	1,0,0,0	486	99	1	1.0	1.0,1.0,0.855	0.978,1.0,1.0,1.0	-0.043
94	"LOC114877996"	NA	chrOU015519.1	+	3340523	3341053	3340523	3340666	3341936	3342141	94	37,21,58	1,2,0	213,28,55,43	3,0,2,0	486	99	0.864265613983	1.0	0.883,0.681,1.0	0.935,1.0,0.849,1.0	-0.091
95	"LOC114873001"	NA	chrOU015518.1	-	790030	790365	790142	790365	789340	789421	95	67,86,60	7,12,29	362,83,57,114	36,8,18,14	211	99	0.27038667061	0.7193123346859595	0.818,0.771,0.493	0.825,0.83,0.598,0.793	-0.068
96	"LOC114873001"	NA	chrOU015518.1	-	790649	791101	790864	791101	789340	789421	96	199,299,213	2,1,3	1299,311,279,418	14,3,6,3	314	99	0.197266376666	0.5894224266646747	0.969,0.99,0.957	0.967,0.97,0.936,0.978	0.009
97	"LOC114873001"	NA	chrOU015518.1	-	790030	790365	790142	790365	789601	789705	97	76,91,66	28,35,26	470,104,63,134	172,38,28,55	211	99	0.937594803829	1.0	0.56,0.55,0.544	0.562,0.562,0.514,0.533	0.009
98	"LOC114873001"	NA	chrOU015518.1	-	790649	791101	790864	791101	789601	789705	98	192,291,200	0,1,0	1232,297,263,412	3,0,0,3	314	99	1	1.0	1.0,0.989,1.0	0.992,1.0,1.0,0.977	0.004
99	"LOC114873001"	NA	chrOU015518.1	-	790649	791101	790864	791101	790142	790365	99	195,289,222	0,0,1	1250,296,273,406	1,1,0,0	314	99	1	1.0	1.0,1.0,0.986	0.997,0.989,1.0,1.0	-0.001
100	"LOC114872953"	NA	chrOU015518.1	-	705946	706249	705950	706249	705224	705579	100	21,38,31	42,55,44	113,18,19,27	142,29,24,46	103	99	0.497367348869	0.9757670472794396	0.325,0.399,0.404	0.433,0.374,0.432,0.361	-0.024
101	"LOC114872991"	NA	chrOU015518.1	-	672623	672808	672650	672808	672139	672316	101	14,7,9	2,0,0	39,3,12,6	0,0,0,0	126	99	1	1.0	0.846,1.0,1.0	1.0,1.0,1.0,1.0	-0.051
102	"LOC114872991"	NA	chrOU015518.1	-	672623	672808	672650	672808	672394	672551	102	32,37,36	1,4,0	139,25,37,40	10,4,3,2	126	99	0.0882959918914	0.36131097463190764	0.962,0.879,1.0	0.916,0.831,0.906,0.94	0.049
103	"LOC114876004"	NA	chrOU015518.1	-	587119	587236	587128	587236	586928	587037	103	2,10,9	36,39,40	7,1,2,5	182,45,40,52	108	99	0.000262121422012	0.006359293629682434	0.048,0.19,0.171	0.034,0.02,0.044,0.081	0.092
104	"LOC114876026"	NA	chrOU015518.1	+	572839	573692	572839	573402	574987	575049	104	23,28,17	0,1,1	43,3,7,6	0,1,1,0	389	99	1	1.0	1.0,0.877,0.812	1.0,0.433,0.64,1.0	0.128
105	"LOC114876023"	NA	chrOU015518.1	-	518462	518639	518515	518639	517492	518225	105	9,9,3	12,42,2	33,8,8,12	83,15,18,18	152	99	0.917440876422	1.0	0.328,0.122,0.494	0.206,0.258,0.224,0.303	0.067
106	"LOC114876023"	NA	chrOU015518.1	-	518462	518639	518515	518639	517492	518228	106	23,39,2	542,521,25	137,25,29,28	2302,491,301,439	152	99	0.578707959753	1.0	0.027,0.046,0.05	0.037,0.032,0.059,0.04	-0.001
107	"LOC114876022"	NA	chrOU015518.1	+	541234	541358	541234	541352	543082	543256	107	4,3,5	6,4,4	32,5,3,5	59,7,16,10	105	99	0.251178053393	0.687888852973222	0.386,0.414,0.541	0.338,0.402,0.15,0.32	0.145
108	"LOC114880709"	NA	chrOU015517.1	-	6483371	6483595	6483416	6483595	6481846	6483255	108	412,606,392	24,14,11	1629,260,178,246	90,16,7,13	144	99	0.0179676711729	0.1230179204230454	0.922,0.967,0.961	0.926,0.918,0.946,0.929	0.02
