ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
88	4,6,3	0,0,0	17,2,4,6	2,0,0,0	189	99
89	14,15,7	1,2,0	76,5,17,16	9,0,2,2	189	99
90	10,8,4	0,0,0	58,4,13,10	2,1,0,0	189	99
91	13,16,14	0,0,0	46,9,13,15	1,1,0,2	189	99
92	29,6,11	4,8,4	80,9,11,26	20,2,4,6	162	99
93	67,49,43	0,0,0	277,54,61,72	2,1,0,0	325	99
94	70,55,47	0,1,0	288,56,63,76	0,0,0,0	325	99
95	1,2,2	22,12,3	11,1,0,0	59,13,9,9	152	99
96	2,1,1	2,5,1	11,1,2,3	25,1,4,9	152	99
97	29,24,8	2,5,1	139,25,21,29	25,1,4,9	206	99
98	7,13,7	1,0,1	81,12,12,20	1,0,2,3	206	99
99	634,619,481	1,0,0	2595,401,516,613	0,0,0,0	638	99
100	544,550,420	2,1,1	2190,344,438,526	9,3,4,5	638	99
101	538,548,418	0,0,3	2185,343,438,525	1,1,0,0	638	99
102	616,602,473	1,0,0	2481,384,486,596	0,0,0,0	632	99
103	526,533,412	2,1,1	2076,327,408,509	9,3,4,5	632	99
104	1,0,0	2,1,1	1,0,0,0	9,3,4,5	175	99
105	78,55,51	6,3,2	314,42,60,60	5,1,0,1	175	99
106	168,156,145	0,0,0	852,123,176,196	1,0,0,0	285	99
107	7,12,21	0,0,0	42,3,6,13	1,0,0,0	225	99
108	11,16,30	0,0,0	55,6,12,17	1,0,0,0	234	99
109	18,23,26	0,0,0	64,17,16,21	0,0,1,0	752	99
110	20,25,27	0,0,0	73,17,18,22	0,0,1,0	756	99
111	1,1,2	1,3,1	10,0,0,1	11,1,5,0	209	99
112	3,2,0	1,3,1	6,0,0,2	11,1,5,0	144	99
113	6,13,8	0,0,0	44,9,19,13	5,2,1,0	231	99
114	120,162,163	1,0,0	721,134,125,135	1,0,0,1	264	99
115	69,108,102	0,0,0	457,85,89,88	0,0,0,1	255	99
116	370,348,464	0,0,0	1792,389,380,449	1,0,0,0	188	99
117	5,5,14	0,0,1	5,0,0,2	1,0,0,0	201	99
118	18,25,14	0,1,1	45,11,22,22	0,0,0,0	166	99
119	20,23,12	3,2,3	19,9,8,10	2,1,1,1	166	99
120	10,26,8	0,1,1	58,10,10,24	0,0,0,0	234	99
121	467,451,433	0,1,0	1569,305,312,378	0,0,0,0	609	99
122	858,860,719	0,0,2	2879,597,564,705	0,0,0,0	246	99
123	125,160,251	0,0,0	388,113,166,197	1,0,0,0	399	99
124	117,82,55	4,1,0	188,37,35,53	1,0,0,1	397	99
125	110,106,122	0,0,0	368,57,79,93	1,0,0,0	212	99
126	1,1,2	0,0,1	5,0,1,5	0,0,0,1	110	99
127	6,4,7	0,0,1	28,6,9,14	0,0,0,1	167	99
128	14,6,9	0,0,1	38,6,10,15	0,0,0,1	170	99
129	1,3,3	0,0,0	15,1,0,3	2,0,0,0	191	99
130	189,269,102	0,1,0	791,144,183,205	2,0,0,0	181	99
131	9,10,15	0,0,0	29,5,4,12	0,0,0,1	314	99
132	67,73,53	6,28,33	396,97,60,78	67,13,24,21	172	99
133	89,53,60	0,0,1	389,83,78,99	0,0,0,0	622	99
134	76,49,51	0,0,1	339,72,65,90	0,0,0,0	618	99
135	33,59,83	0,0,1	167,32,51,37	0,1,0,0	147	99
136	32,47,43	2,2,1	120,14,21,25	5,0,0,0	147	99
137	75,87,105	5,13,14	261,38,53,46	17,3,4,5	147	99
138	1118,1051,888	1,1,2	5937,1158,1250,1371	0,0,0,3	1272	99
139	1,2,2	0,0,0	7,0,0,1	1,0,0,0	308	99
140	44,28,42	0,1,0	191,28,28,54	0,0,0,0	300	99
141	41,32,62	0,1,2	187,43,24,53	1,1,0,2	314	99
142	29,22,11	4,2,4	98,17,23,26	7,2,0,2	251	99
143	18,20,8	18,36,32	58,14,15,19	53,11,14,9	251	99
144	15334,16293,12509	0,1,0	44332,8347,9722,11546	0,0,0,0	403	99
145	1440,1339,1286	1,0,0	5946,1028,1362,1576	2,0,0,0	10089	99
146	30,35,43	10,7,6	221,36,38,46	35,10,16,16	144	99
147	18,21,16	0,1,1	76,14,17,25	2,0,1,0	144	99
148	50,72,83	0,1,1	376,62,77,87	2,0,1,0	225	99
149	60,89,111	8,10,7	500,76,86,97	14,2,4,5	225	99
150	361,350,370	1,0,0	1504,279,314,370	0,0,0,0	415	99
151	415,394,429	2,0,0	1766,317,354,414	1,0,0,0	415	99
152	379,482,381	2,0,0	1599,334,334,435	2,2,0,0	306	99
153	283,333,284	21,19,14	1137,242,246,311	43,7,5,15	315	99
154	233,164,176	1,1,0	1008,159,173,235	0,0,0,0	618	99
155	2016,2420,1300	10,14,6	8260,1464,1478,1603	13,1,0,0	513	99
156	1778,2094,1176	2,0,1	7635,1345,1367,1474	0,0,0,1	513	99
157	183,249,124	2,0,1	523,83,65,95	0,0,0,1	180	99
158	428,566,257	26,19,17	1199,217,185,234	79,18,12,12	180	99
159	10,9,3	0,3,2	34,8,7,9	33,0,2,8	634	99
160	27,40,34	1,0,0	203,32,24,39	0,0,0,0	194	99
161	8002,7469,9955	0,0,0	52859,10492,11795,11740	1,0,0,0	235	99
162	4744,4478,5628	0,1,0	32067,6219,6778,7085	4,0,0,0	155	99
163	64,74,30	0,0,1	141,23,33,38	0,0,0,1	313	99
164	29,39,24	0,0,0	89,13,9,32	0,0,1,0	279	99
165	103,152,136	1,0,0	419,89,72,114	1,0,0,0	1010	99
166	393,570,581	1,1,0	2412,367,493,488	0,0,0,0	455	99
167	167,175,181	0,0,0	613,112,174,90	1,0,0,0	328	99
168	297,382,122	2,0,0	2017,296,190,308	0,0,0,0	339	99
169	4,0,4	0,0,1	37,4,9,7	0,0,0,0	133	99
170	3,1,0	2,2,0	2,0,1,0	0,0,0,0	153	99
171	2,1,0	1,1,1	4,0,0,0	5,0,0,0	153	99
172	2,2,0	0,0,2	2,0,0,0	20,2,10,3	153	99
174	2,3,0	1,1,1	0,0,0,0	5,0,0,0	179	99
175	2,2,0	0,0,2	1,0,0,0	20,2,10,3	179	99
177	1,2,3	0,1,0	44,3,13,7	0,0,0,0	254	99
178	5,4,4	0,0,0	55,8,15,11	0,1,0,2	254	99
180	1,3,1	0,0,0	18,1,2,5	0,0,0,1	254	99
181	1,2,1	1,0,0	25,1,4,4	0,0,0,0	254	99
184	0,0,0	4,2,1	6,2,1,0	18,5,3,4	153	99
187	133,70,177	5,6,13	555,75,151,109	18,4,7,6	461	99
188	419,453,593	2,1,1	1307,201,402,344	3,0,0,1	1368	99
189	409,444,573	23,3,26	1235,189,385,327	85,15,27,17	1407	99
190	428,468,612	2,1,1	1309,200,409,346	3,0,0,1	1407	99
191	31,43,57	0,0,2	203,26,35,52	2,0,0,0	518	99
192	35,49,69	0,0,0	243,32,40,61	1,0,0,0	518	99
193	50,47,56	0,0,0	190,22,27,21	1,0,0,0	456	99
194	50,47,54	4,6,12	190,22,27,21	42,6,5,9	456	99
195	59,51,60	0,0,0	216,30,28,32	2,0,0,0	456	99
196	186,125,297	0,0,0	752,101,186,152	0,1,0,0	288	99
197	39,30,83	0,0,2	167,18,46,34	4,0,1,2	132	99
198	114,100,178	10,12,7	518,58,128,111	59,11,13,11	132	99
199	0,3,6	10,12,7	6,1,2,6	59,11,13,11	120	99
200	2,1,6	0,0,0	13,0,3,3	1,0,0,0	120	99
201	6,8,33	82,76,126	47,4,13,12	395,43,94,85	120	99
202	124,64,135	82,76,126	699,152,221,196	395,43,94,85	760	99
203	124,64,136	4,7,29	698,152,221,196	38,4,11,11	760	99
204	129,68,140	2,1,1	725,160,229,207	12,2,4,0	760	99
205	207,217,381	3,1,3	1012,141,214,210	3,0,0,0	164	99
206	845,813,975	0,0,1	3973,693,696,937	0,0,0,0	363	99
207	1576,1328,2271	0,0,0	3842,832,839,844	0,0,1,0	289	99
208	2325,1904,3124	32,17,31	5602,1213,1175,1211	105,20,18,23	289	99
209	20,16,19	1,0,0	60,8,11,10	0,0,0,0	269	99
210	4,2,0	9,8,21	4,0,0,0	63,9,14,12	120	99
211	11855,10363,11176	1,0,0	139964,24543,28408,32065	0,0,0,0	224	99
212	8759,7221,8506	15,22,8	101708,17124,20069,23238	136,9,20,19	262	99
213	7587,6355,7111	0,0,0	87174,14754,17339,19977	0,1,0,0	262	99
214	1615,1278,1696	0,0,0	17689,3112,3310,4104	0,1,0,0	226	99
215	571,447,605	0,0,2	6277,1046,1117,1368	1,0,0,0	226	99
216	2772,2122,3083	0,0,0	32088,5473,6020,7345	1,0,0,0	226	99
217	44,50,55	1050,834,1093	355,49,48,69	11450,2073,2199,2745	196	99
218	30,30,37	0,0,0	230,28,32,52	1,0,0,0	196	99
219	32,35,47	2,2,6	294,31,38,65	30,4,4,6	196	99
220	29,31,37	6,3,1	240,30,33,53	34,7,6,8	196	99
221	0,0,1	0,0,2	2,1,0,0	1,0,0,0	196	99
222	2173,1761,2284	0,0,0	23264,4102,4345,5423	1,0,0,0	196	99
223	1050,839,1094	2,2,6	11462,2079,2201,2751	30,4,4,6	196	99
224	1050,834,1088	6,3,1	11448,2073,2199,2744	34,7,6,8	196	99
225	1138,947,1215	1,0,0	11944,2050,2163,2697	0,0,1,1	196	99
226	15,25,25	3,5,10	142,27,19,25	64,3,7,14	196	99
227	15,20,19	0,1,0	128,21,17,18	10,2,2,2	196	99
228	26,23,54	2,2,6	149,33,12,24	30,4,4,6	184	99
229	523,404,527	6,3,1	5506,985,1150,1369	34,7,6,8	184	99
230	26,23,54	3,5,10	148,33,13,25	64,3,7,14	184	99
231	524,404,527	0,1,0	5505,985,1151,1370	10,2,2,2	184	99
232	1062,872,1147	0,5,7	11045,1921,2000,2453	16,6,2,7	184	99
233	1643,1334,1719	0,0,1	17331,3017,3304,4046	2,0,0,0	184	99
234	21,20,36	6,3,1	178,27,26,44	34,7,6,8	187	99
235	22,23,40	0,1,0	212,26,29,52	10,2,2,2	187	99
236	19,23,37	0,0,1	164,29,24,45	2,0,0,0	187	99
237	46,44,91	639,516,669	312,58,34,67	6824,1183,1389,1675	187	99
238	6310,5382,6402	0,0,0	66781,11660,12759,15506	0,1,0,0	420	99
239	769,457,1155	1,1,3	178,48,57,54	0,0,0,0	276	99
240	3301,4575,5838	0,0,0	19429,3680,3568,5431	1,0,0,1	225	99
241	1114,1288,8	0,0,0	22396,3332,4297,4504	1,0,0,0	580	99
242	593,694,13	0,0,0	11992,1891,2180,2294	2,0,0,0	178	99
243	317,299,239	0,2,0	752,191,170,179	1,0,0,0	265	99
244	444,468,387	0,0,0	1309,241,258,303	0,0,1,0	250	99
245	704,634,546	0,3,0	1778,359,432,451	3,0,0,1	240	99
246	797,597,699	1,0,0	1186,254,333,376	0,0,0,0	261	99
247	847,634,738	8,6,8	1210,233,321,358	10,1,0,5	346	99
248	970,657,872	1,0,0	1291,260,356,325	0,0,0,0	349	99
249	98,168,120	3,0,4	563,111,92,144	7,0,1,0	489	99
250	3184,2786,5123	383,402,351	17678,2825,4001,3333	595,151,108,167	393	99
251	2239,1950,3699	5,1,5	12756,1901,2785,2321	10,0,1,2	393	99
252	1005,931,1155	5,1,5	3956,724,943,836	10,0,1,2	179	99
253	1525,1324,2169	0,2,1	8186,1492,2010,1671	0,0,0,0	179	99
254	1189,1081,1601	1,0,0	4471,785,1063,940	0,0,0,0	200	99
255	1985,1718,3346	0,2,1	14298,2717,3418,2898	10,0,1,3	256	99
256	57,38,24	29,22,14	159,21,27,44	87,22,14,23	277	99
257	113,107,80	1,5,3	387,101,76,92	4,2,0,0	268	99
258	388,328,228	0,1,0	1088,217,224,238	0,0,2,0	405	99
259	148,145,83	0,0,0	520,94,113,95	4,0,0,0	279	99
260	5,13,10	117,123,123	31,2,2,12	493,77,107,105	132	99
261	206,181,178	0,0,1	1021,129,194,228	1,0,0,0	156	99
262	35,35,81	0,1,0	139,31,26,51	0,0,0,0	294	99
263	21,34,34	0,0,1	92,19,24,33	0,0,0,0	291	99
264	1,0,1	22,22,26	0,0,0,1	36,4,10,13	102	99
265	63,76,107	1,1,0	160,18,41,75	3,0,0,2	432	99
266	116,172,175	0,0,1	1104,174,242,259	0,0,0,0	287	99
267	277,250,238	2,0,0	2506,410,441,477	4,1,1,0	213	99
268	11,7,10	0,0,1	34,8,13,12	0,0,0,0	234	99
269	9,13,17	0,0,1	55,11,20,21	0,0,0,0	227	99
270	110,82,89	7,7,4	582,103,112,148	6,2,1,12	169	99
271	323,237,262	0,3,0	1436,228,281,347	43,9,5,7	345	99
272	343,330,291	0,0,0	2544,498,454,485	0,1,0,0	205	99
273	51,40,45	1,1,0	158,42,56,41	12,1,0,2	258	99
274	142,115,125	1,0,1	643,120,124,145	0,1,0,1	387	99
275	65,49,75	0,0,0	255,45,62,73	0,0,0,2	565	99
276	81,78,91	0,0,0	324,45,60,66	1,0,0,0	561	99
277	53,54,62	0,0,1	160,26,42,42	0,0,0,0	192	99
278	61,70,83	0,0,0	233,45,56,64	1,0,0,0	272	99
279	159,186,134	0,0,0	1282,224,197,230	2,0,0,2	243	99
280	449,428,394	1,1,0	3438,609,520,669	0,0,0,0	552	99
281	0,2,4	0,0,0	10,0,0,0	2,0,0,0	243	99
282	212,185,207	0,0,0	979,185,181,168	0,1,0,0	225	99
283	145,131,161	0,0,1	580,107,97,123	1,0,0,0	286	99
284	146,136,159	2,1,1	596,109,98,129	2,1,0,1	286	99
285	168,154,187	12,18,17	696,128,123,145	64,13,6,7	286	99
286	143,131,158	5,14,0	582,107,98,122	35,3,9,11	286	99
287	145,131,159	0,1,1	589,107,96,124	3,0,0,0	286	99
288	5,19,17	22,36,16	18,5,8,4	109,19,16,25	126	99
289	408,460,292	2,0,2	1471,283,298,364	6,0,0,0	1113	99
290	69,107,85	38,33,18	270,44,50,54	124,32,8,31	207	99
291	150,153,121	0,0,0	1117,148,125,134	1,1,0,0	368	99
292	95,98,78	13,11,9	677,82,79,94	10,2,0,0	218	99
293	3,1,7	24,27,14	44,11,13,5	93,10,12,19	165	99
294	4,1,7	24,27,14	69,18,17,12	93,10,12,19	168	99
295	66,59,43	0,1,0	234,34,44,43	0,0,0,0	267	99
296	58,59,44	0,2,3	234,31,38,35	0,0,0,0	267	99
297	2,1,1	0,2,3	3,0,0,1	0,0,0,0	153	99
298	10,9,9	7,9,9	31,7,8,12	50,6,6,6	153	99
299	2,1,2	0,2,3	10,1,1,1	0,0,0,0	156	99
300	14,9,9	7,9,9	58,10,12,13	50,6,6,6	156	99
301	18,25,23	3,6,1	84,13,29,27	37,3,9,7	240	99
302	73,96,90	0,2,0	445,55,95,88	0,0,0,0	310	99
303	59,36,62	0,0,1	114,20,21,40	1,0,0,0	252	99
304	421,465,506	22,6,6	1321,230,316,364	41,6,3,9	190	99
305	696,713,904	0,0,0	2197,382,539,548	0,0,1,0	240	99
306	6,3,19	199,191,182	22,1,6,8	554,107,134,153	120	99
307	7099,6950,10258	2,3,2	20131,3416,3650,4896	1,0,0,1	3836	99
308	4,4,3	0,1,2	25,1,4,5	2,1,0,2	185	99
309	10,4,4	0,2,2	30,2,6,5	8,2,2,2	185	99
310	426,444,599	20,11,27	1487,227,347,312	33,8,9,10	439	99
311	389,406,507	1,2,0	1312,193,305,274	2,0,1,1	439	99
312	357,364,492	1,2,0	1199,190,264,266	1,0,0,0	439	99
313	104,117,138	38,41,94	340,42,80,87	175,35,42,38	183	99
314	39,59,66	1,3,2	148,19,22,37	0,1,0,0	183	99
315	2588,2374,2745	1,2,0	6714,955,1377,1424	2,0,1,1	1465	99
316	2606,2404,2812	1,3,2	6856,982,1410,1452	0,1,0,0	1465	99
317	2586,2358,2724	0,1,0	6694,948,1378,1442	0,0,0,0	1465	99
318	2636,2427,2794	1,1,2	6878,970,1426,1468	0,0,0,0	1465	99
319	7,13,3	1,1,2	9,1,1,2	0,0,0,0	120	99
320	21,27,9	64,84,76	13,1,1,3	188,22,48,27	120	99
321	617,597,885	0,1,0	3146,514,706,853	0,0,0,0	225	99
322	1301,1161,1658	0,1,0	5958,1048,1569,1902	0,0,0,0	322	99
323	169,169,239	510,479,605	713,160,189,178	2345,478,600,796	198	99
324	350,370,591	0,4,0	1729,369,453,444	15,3,5,11	198	99
325	932,1079,1312	0,4,0	5081,1045,1276,1641	15,3,5,11	201	99
326	422,601,709	181,202,354	2736,567,676,845	1022,211,268,270	201	99
327	3,3,1	0,0,0	7,5,5,3	0,0,0,1	189	99
328	0,4,1	0,0,0	39,4,12,12	4,0,0,0	250	99
329	11,10,24	0,0,0	23,4,5,7	0,0,0,1	267	99
330	20,35,26	0,0,0	203,29,44,30	0,0,0,1	228	99
331	12,10,16	1,0,0	68,7,9,12	1,0,0,0	217	99
332	879,824,936	0,0,1	2953,501,450,548	0,0,0,0	354	99
333	2,1,1	0,0,0	18,1,1,1	3,0,2,2	248	99
334	3,97,19	78,0,0	110,11,4,4	0,0,0,0	203	99
335	538,559,517	1,0,0	1848,360,426,410	0,0,0,0	2979	99
336	0,1,0	2,0,3	0,0,0,1	9,2,1,1	111	99
337	4,21,11	0,0,1	65,11,10,16	5,3,0,2	154	99
338	9,32,15	0,0,1	86,14,14,18	2,0,0,0	154	99
339	84,113,106	1,1,0	469,71,79,61	0,0,0,0	312	99
340	20,1,0	0,0,0	20,1,2,6	2,0,0,0	175	99
341	24,26,34	0,1,0	213,28,42,37	1,0,0,0	107	99
342	43,63,50	0,0,0	234,40,59,42	19,3,4,5	315	99
343	43,63,50	0,0,0	233,40,56,41	5,0,3,2	315	99
344	8,12,13	0,0,0	63,10,18,8	19,3,4,5	141	99
345	8,12,13	0,0,0	54,11,17,9	5,0,3,2	141	99
346	5,8,4	45,43,47	31,5,7,6	135,26,34,41	164	99
347	29,31,7	45,43,47	149,29,37,30	135,26,34,41	296	99
348	327,254,220	0,0,0	994,174,205,279	0,0,0,1	440	99
349	180,114,161	1,0,0	1144,182,199,284	1,0,0,0	455	99
350	1,0,5	1,1,1	31,4,6,8	22,4,6,3	295	99
351	4,3,4	0,1,0	6,0,1,2	0,0,0,0	256	99
352	19,24,28	0,0,0	48,14,12,22	0,0,0,1	193	99
353	116,148,98	4,17,18	375,55,78,104	60,10,12,17	2202	99
354	115,146,99	0,0,0	372,54,78,102	1,0,0,0	2202	99
355	33,62,61	0,0,0	249,39,48,74	1,0,0,0	330	99
356	30,47,44	0,0,2	192,30,36,59	0,0,0,0	330	99
357	43,53,53	0,1,0	249,44,63,73	0,0,0,0	330	99
358	472,528,428	0,2,1	1518,259,301,393	0,0,0,0	160	99
359	1414,1482,1410	1,0,0	4789,906,973,1205	0,0,0,0	445	99
360	111,111,134	144,164,180	414,66,63,114	567,88,115,127	102	99
361	229,344,453	1,0,0	1090,176,188,268	0,0,0,0	303	99
362	261,360,455	3,0,2	1298,223,271,279	0,0,0,0	488	99
363	3,3,1	0,0,0	114,14,29,54	0,0,0,1	195	99
364	0,1,0	0,1,0	66,12,8,33	1,0,0,0	229	99
365	2,1,4	0,0,0	585,35,9,64	6,0,0,0	195	99
366	12,27,3	0,0,0	123,17,17,26	2,0,0,0	259	99
367	12,27,3	0,1,1	124,17,20,25	2,0,2,0	259	99
368	8,21,3	0,0,0	95,13,15,22	2,0,0,0	209	99
369	9,23,3	0,1,1	102,13,15,29	2,0,2,0	209	99
370	39,38,81	20,22,10	255,60,64,83	99,11,20,20	370	99
371	31,37,27	2,0,0	222,34,37,51	2,1,0,0	194	99
372	33,56,43	1,3,0	243,48,40,57	13,3,3,6	194	99
373	79,95,82	1,3,3	568,123,103,118	0,0,0,0	303	99
374	102,118,101	1,3,3	694,157,140,151	0,0,0,0	307	99
375	48,47,51	0,0,0	293,74,68,72	1,0,0,0	249	99
376	0,0,1	0,0,0	7,3,0,2	1,0,0,0	187	99
377	628,637,738	2,1,1	2528,420,452,637	1,0,0,0	379	99
378	549,665,673	1,0,0	2280,370,411,604	0,0,0,0	357	99
379	47,166,95	0,0,1	489,109,78,93	2,0,1,1	244	99
380	18,96,44	5,8,16	253,70,59,58	37,18,6,12	229	99
381	75,104,99	7,1,3	620,121,152,159	24,1,0,5	258	99
382	27,16,25	1,0,2	116,15,15,32	0,0,0,0	221	99
383	104,116,133	12,8,2	734,159,177,158	75,18,20,17	159	99
384	95,151,25	4,1,0	284,66,32,68	6,1,0,2	349	99
385	54,50,58	0,0,0	341,39,64,85	2,0,0,0	197	99
386	51,48,58	0,0,0	345,39,64,84	2,0,0,4	197	99
387	210,242,234	2,0,1	1062,189,239,266	0,0,0,1	246	99
388	84,103,135	3,2,0	553,127,123,151	1,0,0,1	219	99
389	28,31,38	0,0,0	123,27,24,35	5,0,0,0	219	99
390	138,106,128	0,0,0	689,137,137,210	2,0,0,4	250	99
391	141,108,128	0,0,0	688,137,137,211	5,0,0,0	250	99
392	194,180,227	0,2,2	1118,237,236,326	1,0,0,0	250	99
393	77,88,76	0,3,2	480,102,110,169	9,0,0,1	229	99
394	100,144,112	0,0,0	718,144,147,228	0,1,0,0	219	99
395	94,134,105	0,1,0	540,82,100,114	2,0,0,0	254	99
396	119,109,68	0,0,0	367,67,93,82	2,0,0,0	243	99
397	875,929,594	0,0,0	3518,667,655,850	1,0,0,0	212	99
398	65,50,41	0,2,0	114,23,31,29	1,0,0,0	228	99
399	63,43,38	267,248,182	105,21,31,28	1281,183,231,323	228	99
400	452,432,360	1,0,0	1571,370,298,411	0,0,0,0	282	99
401	313,300,267	1,2,0	1109,258,202,267	1,0,0,0	282	99
