target_id	length	eff_length	est_counts	tpm
XM_029176072.1	1048	842.95	159.035	13.1551
XM_029176073.1	1096	890.95	542	42.4179
XM_029176074.1	964	758.99	30.3703	2.79008
XM_029176075.1	17952	17747	84.0873	0.330377
XM_029176076.1	877	672.095	277.091	28.7471
XM_029176077.1	891	686.062	7.53917	0.766238
XM_029176078.1	819	614.128	566	64.2629
XM_029176079.1	872	667.095	678	70.8671
XM_029176080.1	2767	2561.95	758	20.6301
XM_029176081.1	1987	1781.95	367.769	14.3907
XM_029176082.1	718	513.6	1	0.135762
XM_029176083.1	17928	17723	274.697	1.08074
XM_029176084.1	5188	4982.95	123	1.72116
XM_029176085.1	2929	2723.95	269.962	6.91046
XM_029176086.1	2918	2712.95	45.0377	1.15754
XM_029176087.1	4079	3873.95	2493	44.8716
XM_029176088.1	10895	10690	1279.09	8.34314
XM_029176089.1	10499	10294	180.907	1.22539
XM_029176090.1	17922	17717	83.3987	0.328226
XM_029176091.1	10588	10383	81.192	0.54525
XM_029176092.1	9721	9515.95	619.239	4.53742
XM_029176093.1	10083	9877.95	36.1561	0.255222
XM_029176094.1	9652	9446.95	3.25948e-06	2.4058e-08
XM_029176095.1	10659	10454	18.9443	0.126358
XM_029176096.1	3540	3334.95	13.1194	0.2743
XM_029176097.1	10656	10451	31.8119	0.212245
XM_029176098.1	10650	10445	50.6976	0.338442
XM_029176099.1	10194	9988.95	339.29	2.3684
XM_029176100.1	10632	10427	21.5708	0.144249
XM_029176101.1	10596	10391	79.9718	0.536642
XM_029176102.1	17775	17570	39.03	0.154893
XM_029176103.1	10075	9869.95	130.127	0.919296
XM_029176104.1	2400	2194.95	315.474	10.0217
XM_029176105.1	2240	2034.95	1001.4	34.3129
XM_029176106.1	2478	2272.95	276.125	8.47071
XM_029176107.1	919	714.027	256	24.9993
XM_029176108.1	2396	2190.95	149.674	4.76339
XM_029176109.1	2334	2128.95	110.915	3.63268
XM_029176110.1	1694	1488.95	263.331	12.3318
XM_029176111.1	2294	2088.95	399.521	13.3357
XM_029176112.1	808	603.128	667	77.1115
XM_029176113.1	2336	2130.95	11.1898	0.366143
XM_029176114.1	2314	2108.95	187.81	6.20949
XM_029176115.1	1372	1166.95	359.068	21.455
XM_029176116.1	1226	1020.95	177.932	12.1521
XM_029176117.1	891	686.062	60	6.09805
XM_029176118.1	2175	1969.95	3658	129.477
XM_029176119.1	5173	4967.95	1039.95	14.5961
XM_029176120.1	5026	4820.95	0.0507777	0.000734419
XM_029176121.1	4944	4738.95	343.666	5.05659
XM_029176122.1	4881	4675.95	13.3339	0.198834
XM_029176123.1	2545	2339.95	0	0
XM_029176124.1	3457	3251.95	632.741	13.567
XM_029176125.1	3379	3173.95	75.2592	1.65334
XM_029176126.1	1526	1320.95	0	0
XM_029176127.1	782	577.275	0.521194	0.0629535
XM_029176128.1	796	591.188	0	0
XM_029176129.1	3990	3784.95	42.4788	0.782556
XM_029176130.1	823	618.128	4376	493.63
XM_029176131.1	2615	2409.95	662	19.1537
XM_029176132.1	2521	2315.95	27.0249	0.81365
XM_029176133.1	2883	2677.95	719	18.721
XM_029176134.1	1985	1779.95	916	35.8832
XM_029176135.1	977	771.99	307	27.7287
XM_029176136.1	693	488.802	0	0
XM_029176137.1	1964	1758.95	2208	87.5283
XM_029176138.1	1659	1453.95	539.438	25.8699
XM_029176139.1	1440	1234.95	21.5624	1.21745
XM_029176140.1	2717	2511.95	27.6288	0.766928
XM_029176141.1	7277	7071.95	195.409	1.92668
XM_029176142.1	7271	7065.95	2008.48	19.8198
XM_029176143.1	7260	7054.95	209.112	2.06675
XM_029176144.1	4427	4221.95	8.25917e-05	1.36404e-06
XM_029176145.1	4424	4218.95	993.022	16.4119
XM_029176146.1	4421	4215.95	936.835	15.4943
XM_029176147.1	2653	2447.95	316.142	9.00499
XM_029176148.1	1215	1009.95	21.9669	1.5166
XM_029176149.1	1039	833.95	714.476	59.738
XM_029176150.1	2727	2521.95	24.9902	0.690933
XM_029176151.1	2554	2348.95	182.956	5.43096
XM_029176152.1	1607	1401.95	57.1762	2.84372
XM_029176153.1	1336	1130.95	286.424	17.6591
XM_029176154.1	1590	1384.95	213.154	10.7316
XM_029176155.1	793	588.188	26.8455	3.18243
XM_029176156.1	1386	1180.95	5	0.295217
XM_029176157.1	4501	4295.95	2196.94	35.6585
XM_029176158.1	4483	4277.95	502.74	8.19429
XM_029176159.1	2581	2375.95	10.5271	0.30894
XM_029176160.1	3725	3519.95	92.3169	1.82872
XM_029176161.1	2743	2537.95	239.552	6.58142
XM_029176162.1	2899	2693.95	627.448	16.2402
XM_029176163.1	2758	2552.95	741.898	20.2631
XM_029176164.1	2758	2552.95	226.102	6.17541
XM_029176165.1	1203	997.95	248.773	17.3819
XM_029176166.1	1056	850.95	168.227	13.7846
XM_029176167.1	5148	4942.95	0	0
XM_029176168.1	5133	4927.95	914	12.9325
XM_029176169.1	5052	4846.95	0	0
XM_029176170.1	4959	4753.95	49.7282	0.729376
XM_029176171.1	4660	4454.95	123.408	1.93153
XM_029176172.1	4732	4526.95	0.000224687	3.46079e-06
XM_029176173.1	1984	1778.95	1140.03	44.6844
XM_029176174.1	4531	4325.95	0	0
XM_029176175.1	4433	4227.95	126.113	2.07985
XM_029176176.1	4497	4291.95	38.53	0.625961
XM_029176177.1	4359	4153.95	75.6268	1.26946
XM_029176178.1	5022	4816.95	240.472	3.48093
XM_029176179.1	4702	4496.95	24.5182	0.380167
XM_029176180.1	4403	4197.95	0	0
XM_029176181.1	3897	3691.95	291.601	5.50726
XM_029176182.1	4989	4783.95	326.664	4.76121
XM_029176183.1	3957	3751.95	266.685	4.95615
XM_029176184.1	3369	3163.95	2.67405	0.0589309
XM_029176185.1	3739	3533.95	1.4936e-06	2.94698e-08
XM_029176186.1	3826	3620.95	106.709	2.05485
XM_029176187.1	4965	4759.95	168.586	2.46957
XM_029176188.1	3982	3776.95	155.89	2.87793
XM_029176189.1	4278	4072.95	103.949	1.77957
XM_029176190.1	1764	1558.95	4021.03	179.849
XM_029176191.1	3884	3678.95	37.9798	0.719833
XM_029176192.1	3786	3580.95	137.332	2.67409
XM_029176193.1	4896	4690.95	0	0
XM_029176194.1	4725	4519.95	34.2101	0.527744
XM_029176195.1	735	530.522	278.354	36.5845
XM_029176196.1	709	504.677	70.3744	9.72309
XM_029176197.1	731	526.548	16.2714	2.15472
XM_029176198.1	10002	9796.95	5.66837	0.0403432
XM_029176199.1	1754	1548.95	3201.42	144.115
XM_029176200.1	10890	10685	248.801	1.62361
XM_029176201.1	10872	10667	2.4742	0.0161733
XM_029176202.1	9924	9718.95	2.60035	0.0186559
XM_029176203.1	9894	9688.95	24.5157	0.176429
XM_029176204.1	9888	9682.95	279.681	2.014
XM_029176205.1	10757	10552	99.4821	0.657379
XM_029176206.1	10726	10521	881.301	5.8408
XM_029176207.1	9780	9574.95	1246.63	9.07829
XM_029176208.1	10648	10443	439.847	2.93685
XM_029176209.1	10863	10658	0	0
XM_029176210.1	1993	1787.95	0	0
XM_029176211.1	5743	5537.95	672.999	8.47362
XM_029176212.1	5733	5527.95	0	0
XM_029176213.1	5641	5435.95	7.41095e-05	9.50609e-07
XM_029176214.1	5613	5407.95	0.401502	0.00517677
XM_029176215.1	4842	4636.95	234.005	3.51881
XM_029176216.1	4795	4589.95	11.977	0.181946
XM_029176217.1	4599	4393.95	5.61683	0.0891331
XM_029176218.1	7262	7056.95	1918.51	18.9562
XM_029176219.1	7177	6971.95	2122.91	21.2315
XM_029176220.1	7042	6836.95	178.582	1.82128
XM_029176221.1	2703	2497.95	254	7.09011
XM_029176222.1	1443	1237.95	356.029	20.0533
XM_029176223.1	1458	1252.95	42.9713	2.39138
XM_029176224.1	1671	1465.95	58.5354	2.78421
XM_029176225.1	497	297.648	23	5.388
XM_029176226.1	5147	4941.95	2072.59	29.2427
XM_029176227.1	3330	3124.95	243.412	5.43128
XM_029176228.1	785	580.246	24498	2943.89
XM_029176229.1	883	678.062	1730	177.902
XM_029176230.1	1520	1314.95	39	2.06804
XM_029176231.1	12437	12232	0	0
XM_029176232.1	12428	12223	11.8176	0.0674148
XM_029176233.1	12428	12223	11.137	0.0635324
XM_029176234.1	12413	12208	52.844	0.301825
XM_029176235.1	9542	9336.95	7.40598e-06	5.53071e-08
XM_029176236.1	11690	11485	0	0
XM_029176237.1	3111	2905.95	60.5	1.45168
XM_029176238.1	9395	9189.95	15.0031	0.113833
XM_029176239.1	9348	9142.95	225.198	1.71744
XM_029176240.1	7540	7334.95	0	0
XM_029176241.1	1460	1254.95	1019	56.6175
XM_029176242.1	1714	1508.95	0	0
XM_029176243.1	1654	1448.95	91.7019	4.41294
XM_029176244.1	2052	1846.95	2960	111.748
XM_029176245.1	5459	5253.95	788	10.4579
XM_029176246.1	5617	5411.95	733	9.44394
XM_029176247.1	5442	5236.95	965	12.8485
XM_029176248.1	2231	2025.95	1252	43.0902
XM_029176249.1	2220	2014.95	0	0
XM_029176250.1	2163	1957.95	156.102	5.55916
XM_029176251.1	2142	1936.95	15.6593	0.563711
XM_029176252.1	2208	2002.95	308.718	10.7472
XM_029176253.1	2187	1981.95	54.7698	1.92686
XM_029176254.1	2182	1976.95	50.751	1.78999
XM_029176255.1	1922	1716.95	1.53262e-08	6.22417e-10
XM_029176256.1	1889	1683.95	704.804	29.1838
XM_029176257.1	2017	1811.95	50.4777	1.94248
XM_029176258.1	1393	1187.95	279.632	16.4131
XM_029176259.1	1405	1199.95	46.368	2.69438
XM_029176260.1	1588	1382.95	25.6098	1.29123
XM_029176261.1	1876	1670.95	1947	81.2467
XM_029176262.1	1534	1328.95	5.39021	0.282813
XM_029176263.1	7454	7248.95	0	0
XM_029176264.1	7442	7236.95	2138.62	20.6054
XM_029176265.1	6939	6733.95	1316.57	13.6326
XM_029176266.1	7204	6998.95	1315.81	13.1088
XM_029176267.1	7125	6919.95	925	9.32056
XM_029176268.1	7732	7526.95	111.571	1.03356
XM_029176269.1	7678	7472.95	478.4	4.46377
XM_029176270.1	7675	7469.95	1155.87	10.7893
XM_029176271.1	7600	7394.95	79.1621	0.746424
XM_029176272.1	721	516.6	479	64.6523
XM_029176273.1	6467	6261.95	7.45822e-08	8.3048e-10
XM_029176274.1	1606	1400.95	5793	288.326
XM_029176275.1	6508	6302.95	20.4065	0.225749
XM_029176276.1	6402	6196.95	29.7167	0.334369
XM_029176277.1	6628	6422.95	144.591	1.56967
XM_029176278.1	6037	5831.95	188.723	2.25639
XM_029176279.1	6512	6306.95	270.563	2.99124
XM_029176280.1	2631	2425.95	5.65071	0.162414
XM_029176281.1	2850	2644.95	297.034	7.83055
XM_029176282.1	2501	2295.95	1376.88	41.8156
XM_029176283.1	2842	2636.95	622.906	16.4712
XM_029176284.1	2893	2687.95	1067.05	27.6801
XM_029176285.1	2166	1960.95	450.474	16.0179
XM_029176286.1	3004	2798.95	603.815	15.0422
XM_029176287.1	2986	2780.95	747.185	18.7343
XM_029176288.1	8235	8029.95	559	4.85403
XM_029176289.1	1346	1140.95	646	39.4793
XM_029176290.1	3806	3600.95	0.0354338	0.000686127
XM_029176291.1	4222	4016.95	4.51641e-05	7.83971e-07
XM_029176292.1	4218	4012.95	124.646	2.16579
XM_029176293.1	4291	4085.95	162.578	2.77441
XM_029176294.1	3803	3597.95	187.849	3.64047
XM_029176295.1	3790	3584.95	2423.88	47.1445
XM_029176296.1	3683	3477.95	22.013	0.441326
XM_029176297.1	1993	1787.95	354.135	13.8107
XM_029176298.1	1786	1580.95	85.4633	3.76933
XM_029176299.1	1699	1493.95	83.4016	3.89261
XM_029176300.1	2258	2052.95	3015.61	102.423
XM_029176301.1	1682	1476.95	1922.39	90.7568
XM_029176302.1	3346	3140.95	450.909	10.0099
XM_029176303.1	1190	984.95	518	36.6706
XM_029176304.1	3644	3438.95	29.795	0.604116
XM_029176305.1	3624	3418.95	74.148	1.5122
XM_029176306.1	3620	3414.95	30.1476	0.615561
XM_029176307.1	2595	2389.95	1654.09	48.2586
XM_029176308.1	3387	3181.95	1646.91	36.0893
XM_029176309.1	1799	1593.95	82	3.58709
XM_029176310.1	2048	1842.95	1647	62.3136
XM_029176311.1	480	281.645	580.349	143.678
XM_029176312.1	473	274.885	7.65065	1.94066
XM_029176313.1	912	707.027	916	90.3363
XM_029176314.1	2462	2256.95	0	0
XM_029176315.1	2454	2248.95	120.281	3.72925
XM_029176316.1	409	215.847	2381.97	769.473
XM_029176317.1	2369	2163.95	340.719	10.9787
XM_029176318.1	1465	1259.95	1018	56.3375
XM_029176319.1	2235	2029.95	300.05	10.3065
XM_029176320.1	2180	1974.95	150.849	5.32586
XM_029176321.1	2088	1882.95	201.43	7.45912
XM_029176322.1	1921	1715.95	183.671	7.46344
XM_029176323.1	3637	3431.95	336.593	6.8386
XM_029176324.1	3624	3418.95	43.4068	0.885255
XM_029176325.1	8231	8025.95	0	0
XM_029176326.1	1614	1408.95	32	1.58364
XM_029176327.1	734	529.522	794	104.554
XM_029176328.1	5760	5554.95	607.013	7.61941
XM_029176329.1	5961	5755.95	2403.48	29.1157
XM_029176330.1	2791	2585.95	272.369	7.34414
XM_029176331.1	5365	5159.95	127.836	1.72747
XM_029176332.1	2470	2264.95	227.732	7.01082
XM_029176333.1	1986	1780.95	6232	243.994
XM_029176334.1	8154	7948.95	702.456	6.16187
XM_029176335.1	751	546.387	7	0.893307
XM_029176336.1	639	435.516	3	0.480308
XM_029176337.1	1719	1513.95	1709	78.7107
XM_029176338.1	4059	3853.95	1635.3	29.5866
XM_029176339.1	3311	3105.95	1377.7	30.9287
XM_029176340.1	2543	2337.95	1766	52.6694
XM_029176341.1	652	448.339	9878	1536.26
XM_029176342.1	8102	7896.95	64.0511	0.565549
XM_029176343.1	3131	2925.95	1761	41.9658
XM_029176344.1	2106	1900.95	108.835	3.99208
XM_029176345.1	6279	6073.95	2298.17	26.3823
XM_029176346.1	967	761.99	1211.64	110.874
XM_029176347.1	1855	1649.95	66.7809	2.82218
XM_029176348.1	1840	1634.95	1056.22	45.0456
XM_029176349.1	1813	1607.95	515.308	22.3459
XM_029176350.1	8091	7885.95	62.1316	0.549366
XM_029176351.1	1773	1567.95	96.6915	4.29991
XM_029176352.1	4924	4718.95	0	0
XM_029176353.1	5128	4922.95	348.906	4.94181
XM_029176354.1	4656	4450.95	164.074	2.57034
XM_029176355.1	4777	4571.95	0	0
XM_029176356.1	1115	909.95	188.53	14.4466
XM_029176357.1	1034	828.95	22.4696	1.89004
XM_029176358.1	1314	1108.95	1166	73.3145
XM_029176359.1	8144	7938.95	498.173	4.37543
XM_029176360.1	822	617.128	0	0
XM_029176361.1	755	550.387	128.057	16.2233
XM_029176362.1	889	684.062	5169.94	526.979
XM_029176363.1	10038	9832.95	43.8477	0.310932
XM_029176364.1	10373	10168	242.152	1.66057
XM_029176365.1	5545	5339.95	0	0
XM_029176366.1	5160	4954.95	538.366	7.57603
XM_029176367.1	5529	5323.95	72.4331	0.94865
XM_029176368.1	5524	5318.95	132.965	1.74307
XM_029176369.1	8126	7920.95	1607.19	14.1479
XM_029176370.1	5521	5315.95	12.1639	0.159549
XM_029176371.1	5499	5293.95	0	0
XM_029176372.1	5484	5278.95	56.0712	0.74062
XM_029176373.1	1909	1703.95	65	2.65986
XM_029176374.1	2816	2610.95	809.68	21.6231
XM_029176375.1	2786	2580.95	176.32	4.76349
XM_029176376.1	1560	1354.95	431	22.1798
XM_029176377.1	1198	992.95	165	11.5867
XM_029176378.1	5121	4915.95	714.144	10.1294
XM_029176379.1	5118	4912.95	45.8558	0.650811
XM_029176380.1	1228	1022.95	10.174	0.693492
XM_029176381.1	1760	1554.95	31	1.39011
XM_029176382.1	3285	3079.95	932	21.0997
XM_029176383.1	2009	1803.95	12758.1	493.132
XM_029176384.1	2055	1849.95	1509.94	56.9118
XM_029176385.1	1805	1599.95	11	0.47939
XM_029176386.1	1238	1032.95	8	0.540025
XM_029176387.1	1508	1302.95	168	8.99052
XM_029176388.1	1220	1014.95	13.826	0.949848
XM_029176389.1	1329	1123.95	841	52.1737
XM_029176390.1	4696	4490.95	0	0
XM_029176391.1	4659	4453.95	1426.26	22.3284
XM_029176392.1	4813	4607.95	578.24	8.74991
XM_029176393.1	4693	4487.95	332.855	5.17143
XM_029176394.1	4669	4463.95	2509.58	39.1999
XM_029176395.1	4657	4451.95	163.928	2.56747
XM_029176396.1	4633	4427.95	30.2916	0.477005
XM_029176397.1	4606	4400.95	37.84	0.599526
XM_029176398.1	1382	1176.95	295.87	17.5286
XM_029176399.1	1479	1273.95	64.3984	3.52473
XM_029176400.1	1146	940.95	50.7315	3.75936
XM_029176401.1	3739	3533.95	1410.21	27.8245
XM_029176402.1	5602	5396.95	653.311	8.44063
XM_029176403.1	3471	3265.95	1462.79	31.2302
XM_029176404.1	1401	1195.95	43	2.50702
XM_029176405.1	1051	845.95	7	0.576974
XM_029176406.1	7302	7096.95	50	0.491249
XM_029176407.1	3971	3765.95	1962	36.3268
XM_029176408.1	1194	988.95	203	14.3128
XM_029176409.1	2355	2149.95	46.1648	1.49722
XM_029176410.1	2170	1964.95	18.6949	0.663399
XM_029176411.1	1917	1711.95	22.1403	0.901768
XM_029176412.1	2135	1929.95	0	0
XM_029176413.1	2708	2502.95	229.894	6.40441
XM_029176414.1	2976	2770.95	651.836	16.4026
XM_029176415.1	2623	2417.95	139.487	4.02243
XM_029176416.1	2689	2483.95	66.3029	1.8612
XM_029176417.1	1664	1458.95	117.48	5.61469
XM_029176418.1	1219	1013.95	856	58.8654
XM_029176419.1	5411	5205.95	1445	19.354
XM_029176420.1	3472	3266.95	1786	38.1191
XM_029176421.1	1745	1539.95	1760	79.691
XM_029176422.1	4275	4069.95	0.12132	0.00207848
XM_029176423.1	4844	4638.95	747.998	11.243
XM_029176424.1	4242	4036.95	1695.98	29.2935
XM_029176425.1	4324	4118.95	68.9433	1.1671
XM_029176426.1	4167	3961.95	55.9566	0.984794
XM_029176427.1	7198	6992.95	412.628	4.11435
XM_029176428.1	3819	3613.95	177.372	3.42221
XM_029176429.1	2720	2514.95	0	0
XM_029176430.1	2899	2693.95	88.4627	2.28967
XM_029176431.1	2508	2302.95	466.278	14.1177
XM_029176432.1	2439	2233.95	49.4164	1.54241
XM_029176433.1	2698	2492.95	10.5611	0.295391
XM_029176434.1	2692	2486.95	1.8327	0.0513838
XM_029176435.1	2623	2417.95	55.3383	1.59581
XM_029176436.1	2626	2420.95	0	0
XM_029176437.1	2602	2396.95	421.272	12.2548
XM_029176438.1	2595	2389.95	335.483	9.78779
XM_029176439.1	22062	21857	0	0
XM_029176440.1	2607	2401.95	295.454	8.57686
XM_029176441.1	2599	2393.95	140.236	4.08459
XM_029176442.1	2534	2328.95	0.487924	0.0146082
XM_029176443.1	2513	2307.95	4.06687	0.122868
XM_029176444.1	2506	2300.95	3.11136	0.0942857
XM_029176445.1	1185	979.95	0	0
XM_029176446.1	6135	5929.95	822.095	9.6666
XM_029176447.1	6126	5920.95	50.4523	0.594146
XM_029176448.1	6114	5908.95	132.005	1.5577
XM_029176449.1	6090	5884.95	170.448	2.01954
XM_029176450.1	22035	21830	509.311	1.6268
XM_029176451.1	4240	4034.95	680.355	11.7571
XM_029176452.1	4006	3800.95	357.645	6.5609
XM_029176453.1	3388	3182.95	434.248	9.51286
XM_029176454.1	3449	3243.95	463.1	9.95414
XM_029176455.1	3216	3010.95	225.579	5.22393
XM_029176456.1	3520	3314.95	127.649	2.685
XM_029176457.1	3343	3137.95	50.4579	1.12121
XM_029176458.1	2948	2742.95	384.412	9.77197
XM_029176459.1	3714	3508.95	1286.59	25.5662
XM_029176460.1	2350	2144.95	352.023	11.4434
XM_029176461.1	2345	2139.95	2373.98	77.3528
XM_029176462.1	5214	5008.95	835.012	11.6238
XM_029176463.1	5133	4927.95	51.1896	0.7243
XM_029176464.1	5085	4879.95	30.1533	0.430847
XM_029176465.1	5077	4871.95	120.986	1.73156
XM_029176466.1	2030	1824.95	172.659	6.5969
XM_029176467.1	1951	1745.95	134.304	5.36364
XM_029176468.1	1899	1693.95	681.696	28.0604
XM_029176469.1	1045	839.95	1195	99.2013
XM_029176470.1	2010	1804.95	564.258	21.798
XM_029176471.1	1934	1728.95	44.7419	1.80441
XM_029176472.1	802	597.158	919	107.307
XM_029176473.1	1675	1469.95	72.966	3.46116
XM_029176474.1	899	694.027	15	1.50702
XM_029176475.1	20937	20732	20941.9	70.4336
XM_029176476.1	2336	2130.95	751.019	24.5743
XM_029176477.1	2242	2036.95	23.9811	0.820904
XM_029176478.1	985	779.99	1761	157.425
XM_029176479.1	9173	8967.95	0.0027974	2.17503e-05
XM_029176480.1	9302	9096.95	94.9972	0.728145
XM_029176481.1	3589	3383.95	224.789	4.63185
XM_029176482.1	3633	3427.95	71.0607	1.44543
XM_029176483.1	3472	3266.95	250.211	5.34033
XM_029176484.1	3637	3431.95	24.5242	0.498262
XM_029176485.1	3516	3310.95	130.364	2.74541
XM_029176486.1	3520	3314.95	1.05045	0.0220954
XM_029176487.1	2587	2381.95	214	6.26447
XM_029176488.1	2836	2630.95	653.383	17.3164
XM_029176489.1	2249	2043.95	447.464	15.2648
XM_029176490.1	2223	2017.95	139.536	4.82147
XM_029176491.1	2314	2108.95	3743.65	123.775
XM_029176492.1	2275	2069.95	232.35	7.82682
XM_029176493.1	1263	1057.95	94	6.19535
XM_029176494.1	1964	1758.95	63.5282	2.51835
XM_029176495.1	1846	1640.95	0	0
XM_029176496.1	1774	1568.95	41.1459	1.82861
XM_029176497.1	1660	1454.95	23.8169	1.1414
XM_029176498.1	3674	3468.95	625.582	12.5745
XM_029176499.1	1947	1741.95	39.1737	1.56806
XM_029176500.1	891	686.062	14	1.42288
XM_029176501.1	921	716.027	842.753	82.0681
XM_029176502.1	734	529.522	82.3581	10.8449
XM_029176503.1	659	455.181	323.642	49.5774
XM_029176504.1	1897	1691.95	369	15.2069
XM_029176505.1	2072	1866.95	99.6083	3.7202
XM_029176506.1	2082	1876.95	414.999	15.4169
XM_029176507.1	1965	1759.95	64.5731	2.55832
XM_029176508.1	1871	1665.95	586.894	24.5641
XM_029176509.1	1820	1614.95	408.903	17.6549
XM_029176510.1	7292	7086.95	754.648	7.42486
XM_029176511.1	1972	1766.95	869.203	34.3005
XM_029176512.1	1796	1590.95	1771	77.6185
XM_029176513.1	524	323.488	497	107.128
XM_029176514.1	5179	4973.95	0	0
XM_029176515.1	4888	4682.95	436.712	6.50248
XM_029176516.1	5173	4967.95	0	0
XM_029176517.1	4484	4278.95	0	0
XM_029176518.1	22002	21797	1259.01	4.0275
XM_029176519.1	5151	4945.95	414.919	5.84947
XM_029176520.1	4451	4245.95	570.566	9.36988
XM_029176521.1	4511	4305.95	56.0299	0.907307
XM_029176522.1	3422	3216.95	105.288	2.28212
XM_029176523.1	4394	4188.95	253.826	4.22507
XM_029176524.1	4249	4043.95	53.7969	0.927588
XM_029176525.1	3314	3108.95	32.5236	0.729436
XM_029176526.1	4869	4663.95	81.8965	1.22437
XM_029176527.1	4848	4642.95	148.605	2.23173
XM_029176528.1	3788	3582.95	135.981	2.6463
XM_029176529.1	3034	2828.95	625.868	15.4263
XM_029176530.1	2718	2512.95	33.1004	0.918444
XM_029176531.1	4532	4326.95	0	0
XM_029176532.1	885	680.062	135	13.8417
XM_029176533.1	4389	4183.95	466.875	7.78067
XM_029176534.1	4516	4310.95	2642.38	42.739
XM_029176535.1	4443	4237.95	465.723	7.66258
XM_029176536.1	4300	4094.95	538.762	9.17384
XM_029176537.1	4472	4266.95	90.5917	1.48038
XM_029176538.1	4452	4246.95	11.3818	0.186869
XM_029176539.1	2239	2033.95	81.8774	2.8069
XM_029176540.1	2237	2031.95	27.825	0.954828
XM_029176541.1	1494	1288.95	536.72	29.0345
XM_029176542.1	1401	1195.95	27.28	1.5905
XM_029176543.1	1090	884.95	524.134	41.2977
XM_029176544.1	1049	843.95	4.8663	0.402055
XM_029176545.1	2599	2393.95	1001.47	29.1693
XM_029176546.1	2764	2558.95	163.529	4.45591
XM_029176547.1	590	387.254	604	108.754
XM_029176548.1	1392	1186.95	321.475	18.8851
XM_029176549.1	3372	3166.95	872.643	19.2131
XM_029176550.1	625	421.646	8889.69	1470.08
XM_029176551.1	2710	2504.95	18	0.501045
XM_029176552.1	2423	2217.95	334.987	10.5312
XM_029176553.1	2078	1872.95	20.1622	0.75061
XM_029176554.1	2077	1871.95	20.3707	0.758779
XM_029176555.1	1872	1666.95	30.4802	1.27497
XM_029176556.1	1624	1418.95	75.919	3.73067
