target_id	length	eff_length	est_counts	tpm
XM_029176114.1	2314	2078.42	64.2765	11.1983
XM_029176115.1	1372	1136.42	72.7387	23.1771
XM_029176116.1	1226	990.418	67.2613	24.5912
XM_029176117.1	891	655.443	12	6.62947
XM_029176118.1	2175	1939.42	1450	270.725
XM_029176119.1	5173	4937.42	459.977	33.7341
XM_029176120.1	5026	4790.42	0.0232246	0.00175552
XM_029176121.1	4944	4708.42	135.997	10.459
XM_029176122.1	4881	4645.42	0.00259091	0.000201958
XM_029176123.1	2545	2309.42	9.9159e-05	1.55476e-05
XM_029176124.1	3457	3221.42	113.151	12.7188
XM_029176125.1	3379	3143.42	48.8487	5.62709
XM_029176126.1	1526	1290.42	0	0
XM_029176127.1	782	546.501	0.1482	0.0981949
XM_029176128.1	796	560.464	0	0
XM_029176129.1	3990	3754.42	5.8518	0.56439
XM_029176130.1	823	587.464	558	343.942
XM_029176131.1	2615	2379.42	164	24.9578
XM_029176132.1	2521	2285.42	8.47121	1.34218
XM_029176133.1	2883	2647.42	142	19.4222
XM_029176134.1	1985	1749.42	277	57.3349
XM_029176135.1	977	741.443	78	38.0934
XM_029176136.1	693	457.711	0	0
XM_029176137.1	1964	1728.42	412	86.3139
XM_029176138.1	1659	1423.42	70.3588	17.8986
XM_029176139.1	1440	1204.42	9.64118	2.89858
XM_029176140.1	2717	2481.42	0	0
XM_029176141.1	7277	7041.42	14.392	0.740106
XM_029176142.1	7271	7035.42	431.996	22.2342
XM_029176143.1	7260	7024.42	44.6122	2.29973
XM_029176144.1	4427	4191.42	0	0
XM_029176145.1	4424	4188.42	216.488	18.7161
XM_029176146.1	4421	4185.42	190.281	16.4622
XM_029176147.1	2653	2417.42	118.231	17.7098
XM_029176148.1	1215	979.418	4.44683	1.64405
XM_029176149.1	1039	803.418	155.192	69.9458
XM_029176150.1	2727	2491.42	0	0
XM_029176151.1	2554	2318.42	34.4883	5.38657
XM_029176152.1	1607	1371.42	18.5226	4.89064
XM_029176153.1	1336	1100.42	76.3498	25.1236
XM_029176154.1	1590	1354.42	61.1818	16.3569
XM_029176155.1	793	557.464	15.8182	10.2748
XM_029176156.1	1386	1150.42	0	0
XM_029176157.1	4501	4265.42	479.303	40.6894
XM_029176158.1	4483	4247.42	159.697	13.6145
XM_029176159.1	2581	2345.42	0	0
XM_029176160.1	3725	3489.42	0	0
XM_029176161.1	2743	2507.42	57.5223	8.30696
XM_029176162.1	2899	2663.42	78.4777	10.6694
XM_029176163.1	2758	2522.42	210.951	30.2829
XM_029176164.1	2758	2522.42	68.0488	9.76868
XM_029176165.1	1203	967.418	74.7698	27.9863
XM_029176166.1	1056	820.418	34.2302	15.108
XM_029176167.1	5148	4912.42	0	0
XM_029176168.1	5133	4897.42	254	18.7802
XM_029176169.1	5052	4816.42	0	0
XM_029176170.1	4959	4723.42	0	0
XM_029176171.1	4660	4424.42	63.1054	5.16468
XM_029176172.1	4732	4496.42	0	0
XM_029176173.1	1984	1748.42	252.412	52.2755
XM_029176174.1	4531	4295.42	31.3144	2.6398
XM_029176175.1	4433	4197.42	35.2995	3.04522
XM_029176176.1	4497	4261.42	0	0
XM_029176177.1	4359	4123.42	13.9774	1.22744
XM_029176178.1	5022	4786.42	88.7687	6.71556
XM_029176179.1	4702	4466.42	0	0
XM_029176180.1	4403	4167.42	18.0455	1.56796
XM_029176181.1	3897	3661.42	49.8032	4.92538
XM_029176182.1	4989	4753.42	57.3336	4.36753
XM_029176183.1	3957	3721.42	23.5677	2.29319
XM_029176184.1	3369	3133.42	0.242904	0.0280704
XM_029176185.1	3739	3503.42	9.50637e-06	9.82551e-07
XM_029176186.1	3826	3590.42	0	0
XM_029176187.1	4965	4729.42	19.2169	1.47132
XM_029176188.1	3982	3746.42	81.9321	7.919
XM_029176189.1	4278	4042.42	20.7205	1.85606
XM_029176190.1	1764	1528.42	926.498	219.5
XM_029176191.1	3884	3648.42	38.148	3.78616
XM_029176192.1	3786	3550.42	0	0
XM_029176193.1	4896	4660.42	0	0
XM_029176194.1	4725	4489.42	48.7671	3.93341
XM_029176195.1	735	499.568	54.3291	39.3795
XM_029176196.1	709	473.633	16.6709	12.7453
XM_029176197.1	731	495.568	0	0
XM_029176198.1	10002	9766.42	0.0477074	0.00176882
XM_029176199.1	1754	1518.42	275.434	65.6838
XM_029176200.1	10890	10654.4	141.592	4.81218
XM_029176201.1	10872	10636.4	2.16984	0.0738694
XM_029176202.1	9924	9688.42	0.89248	0.0333563
XM_029176203.1	9894	9658.42	2.49458	0.093524
XM_029176204.1	9888	9652.42	7.54215e-05	2.82938e-06
XM_029176205.1	10757	10521.4	0.00652507	0.000224566
XM_029176206.1	10726	10490.4	40.4447	1.39605
XM_029176207.1	9780	9544.42	18.2109	0.6909
XM_029176208.1	10648	10412.4	603.141	20.9749
XM_029176209.1	10863	10627.4	0	0
XM_029176210.1	1993	1757.42	19.206	3.95727
XM_029176211.1	5743	5507.42	235.829	15.5054
XM_029176212.1	5733	5497.42	0	0
XM_029176213.1	5641	5405.42	1.56202e-08	1.04638e-09
XM_029176214.1	5613	5377.42	4.41978e-06	2.97618e-07
XM_029176215.1	4842	4606.42	0.00174984	0.000137552
XM_029176216.1	4795	4559.42	11.2167	0.890817
XM_029176217.1	4599	4363.42	11.9521	0.99186
XM_029176218.1	7262	7026.42	274.519	14.1472
XM_029176219.1	7177	6941.42	388.481	20.2654
XM_029176220.1	7042	6806.42	0	0
XM_029176221.1	2703	2467.42	77	11.3001
XM_029176222.1	1443	1207.42	76	22.7923
XM_029176223.1	1458	1222.42	0	0
XM_029176224.1	1671	1435.42	3	0.75679
XM_029176225.1	497	263.887	8	10.9775
XM_029176226.1	5147	4911.42	368.265	27.151
XM_029176227.1	3330	3094.42	138.735	16.2345
XM_029176228.1	785	549.501	6118	4031.56
XM_029176229.1	883	647.443	337	188.478
XM_029176230.1	1520	1284.42	283	79.7834
XM_029176231.1	12437	12201.4	0	0
XM_029176232.1	12428	12192.4	0	0
XM_029176233.1	12428	12192.4	0	0
XM_029176234.1	12413	12177.4	0	0
XM_029176235.1	9542	9306.42	5.79767e-07	2.25582e-08
XM_029176236.1	11690	11454.4	46.6101	1.47346
XM_029176237.1	3111	2875.42	6.5	0.818549
XM_029176238.1	9395	9159.42	19.033	0.752438
XM_029176239.1	9348	9112.42	3.78931e-05	1.50577e-06
XM_029176240.1	7540	7304.42	2.35694	0.116841
XM_029176241.1	1460	1224.42	201	59.4427
XM_029176242.1	1714	1478.42	3.18185	0.779318
XM_029176243.1	1654	1418.42	7.2065	1.83973
XM_029176244.1	2052	1816.42	565	112.633
XM_029176245.1	5459	5223.42	82	5.68449
XM_029176246.1	5617	5381.42	185	12.4482
XM_029176247.1	5442	5206.42	309	21.4908
XM_029176248.1	2231	1995.42	331	60.0657
XM_029176249.1	2220	1984.42	0	0
XM_029176250.1	2163	1927.42	62.7232	11.7838
XM_029176251.1	2142	1906.42	0	0
XM_029176252.1	2208	1972.42	118.322	21.722
XM_029176253.1	2187	1951.42	10.6804	1.98185
XM_029176254.1	2182	1946.42	11.2741	2.09739
XM_029176255.1	1922	1686.42	2.1659e-08	4.65056e-09
XM_029176256.1	1889	1653.42	324.013	70.9597
XM_029176257.1	2017	1781.42	7.98831	1.62376
XM_029176258.1	1393	1157.42	79.8998	24.997
XM_029176259.1	1405	1169.42	5.10021	1.57925
XM_029176260.1	1588	1352.42	4	1.07098
XM_029176261.1	1876	1640.42	612	135.092
XM_029176262.1	1534	1298.42	0	0
XM_029176263.1	7454	7218.42	0	0
XM_029176264.1	7442	7206.42	731.781	36.7701
XM_029176265.1	6939	6703.42	68.262	3.68736
XM_029176266.1	7204	6968.42	174.957	9.09136
XM_029176267.1	7125	6889.42	299	15.7152
XM_029176268.1	7732	7496.42	48.8096	2.35767
XM_029176269.1	7678	7442.42	72.4738	3.52614
XM_029176270.1	7675	7439.42	397.717	19.3583
XM_029176271.1	7600	7364.42	0	0
XM_029176272.1	721	485.601	83	61.8915
XM_029176273.1	6467	6231.42	0.126149	0.00733042
XM_029176274.1	1606	1370.42	874	230.936
XM_029176275.1	6508	6272.42	0	0
XM_029176276.1	6402	6166.42	0	0
XM_029176277.1	6628	6392.42	10.8172	0.612747
XM_029176278.1	6037	5801.42	41.5102	2.59092
XM_029176279.1	6512	6276.42	92.5464	5.33925
XM_029176280.1	2631	2395.42	6.40809	0.968679
XM_029176281.1	2850	2614.42	10.9717	1.5196
XM_029176282.1	2501	2265.42	216.671	34.6326
XM_029176283.1	2842	2606.42	142.951	19.8599
XM_029176284.1	2893	2657.42	308.568	42.0459
XM_029176285.1	2166	1930.42	169.429	31.7811
XM_029176286.1	3004	2768.42	155.437	20.3308
XM_029176287.1	2986	2750.42	154.563	20.3489
XM_029176288.1	8235	7999.42	149	6.74467
XM_029176289.1	1346	1110.42	89	29.0226
XM_029176290.1	3806	3570.42	0	0
XM_029176291.1	4222	3986.42	0	0
XM_029176292.1	4218	3982.42	0	0
XM_029176293.1	4291	4055.42	31.1596	2.7822
XM_029176294.1	3803	3567.42	20.5643	2.08734
XM_029176295.1	3790	3554.42	397.257	40.4702
XM_029176296.1	3683	3447.42	22.0193	2.31283
XM_029176297.1	1993	1757.42	135.839	27.9887
XM_029176298.1	1786	1550.42	73.6061	17.1909
XM_029176299.1	1699	1463.42	25.5548	6.3232
XM_029176300.1	2258	2022.42	506.827	90.7447
XM_029176301.1	1682	1446.42	484.173	121.21
XM_029176302.1	3346	3110.42	144.866	16.8648
XM_029176303.1	1190	954.418	124	47.0452
XM_029176304.1	3644	3408.42	6.12833	0.651062
XM_029176305.1	3624	3388.42	0.00550261	0.000588037
XM_029176306.1	3620	3384.42	0	0
XM_029176307.1	2595	2359.42	267.346	41.0299
XM_029176308.1	3387	3151.42	463.654	53.2747
XM_029176309.1	1799	1563.42	17	3.93737
XM_029176310.1	2048	1812.42	195	38.9591
XM_029176311.1	480	247.549	123.856	181.17
XM_029176312.1	473	240.795	11.1444	16.7588
XM_029176313.1	912	676.443	224	119.908
XM_029176314.1	2462	2226.42	0	0
XM_029176315.1	2454	2218.42	12.2238	1.99524
XM_029176316.1	409	180.491	266.113	533.879
XM_029176317.1	2369	2133.42	99.7762	16.9349
XM_029176318.1	1465	1229.42	198	58.3174
XM_029176319.1	2235	1999.42	53.3505	9.66201
XM_029176320.1	2180	1944.42	33.8566	6.30501
XM_029176321.1	2088	1852.42	14.9174	2.91599
XM_029176322.1	1921	1685.42	36.8755	7.92251
XM_029176323.1	3637	3401.42	38	4.04535
XM_029176324.1	3624	3388.42	0	0
XM_029176325.1	8231	7995.42	0	0
XM_029176326.1	1614	1378.42	4	1.05078
XM_029176327.1	734	498.568	140	101.68
XM_029176328.1	5760	5524.42	171.915	11.2683
XM_029176329.1	5961	5725.42	399.544	25.2691
XM_029176330.1	2791	2555.42	35.9539	5.09467
XM_029176331.1	5365	5129.42	0.0656963	0.00463773
XM_029176332.1	2470	2234.42	130.006	21.0685
XM_029176333.1	1986	1750.42	1036	214.314
XM_029176334.1	8154	7918.42	50.0181	2.28729
XM_029176335.1	751	515.501	0	0
XM_029176336.1	639	403.838	0	0
XM_029176337.1	1719	1483.42	409	99.8372
XM_029176338.1	4059	3823.42	429.368	40.664
XM_029176339.1	3311	3075.42	299.632	35.279
XM_029176340.1	2543	2307.42	262	41.1157
XM_029176341.1	652	416.784	2430	2111.19
XM_029176342.1	8102	7866.42	19.7378	0.908562
XM_029176343.1	3131	2895.42	406	50.7747
XM_029176344.1	2106	1870.42	55.5965	10.7632
XM_029176345.1	6279	6043.42	564.404	33.8174
XM_029176346.1	967	731.443	227.254	112.503
XM_029176347.1	1855	1619.42	0	0
XM_029176348.1	1840	1604.42	339	76.5094
XM_029176349.1	1813	1577.42	85.4632	19.6185
XM_029176350.1	8091	7855.42	57.209	2.63711
XM_029176351.1	1773	1537.42	42.5368	10.0186
XM_029176352.1	4924	4688.42	0	0
XM_029176353.1	5128	4892.42	84.5336	6.2566
XM_029176354.1	4656	4420.42	67.7872	5.55286
XM_029176355.1	4777	4541.42	0	0
XM_029176356.1	1115	879.418	62	25.5287
XM_029176357.1	1034	798.418	0	0
XM_029176358.1	1314	1078.42	252.898	84.9164
XM_029176359.1	8144	7908.42	323.315	14.8037
XM_029176360.1	822	586.464	0	0
XM_029176361.1	755	519.501	17.5814	12.2546
XM_029176362.1	889	653.443	900.419	498.964
XM_029176363.1	10038	9802.42	0	0
XM_029176364.1	10373	10137.4	81	2.89328
XM_029176365.1	5545	5309.42	0	0
XM_029176366.1	5160	4924.42	56.1521	4.12899
XM_029176367.1	5529	5293.42	0	0
XM_029176368.1	5524	5288.42	11.501	0.787486
XM_029176369.1	8126	7890.42	304.72	13.9841
XM_029176370.1	5521	5285.42	11.57	0.792657
XM_029176371.1	5499	5263.42	0	0
XM_029176372.1	5484	5248.42	37.7769	2.60634
XM_029176373.1	1909	1673.42	19	4.11132
XM_029176374.1	2816	2580.42	166	23.2943
XM_029176375.1	2786	2550.42	0	0
XM_029176376.1	1560	1324.42	121	33.0821
XM_029176377.1	1198	962.418	61	22.9508
XM_029176378.1	5121	4885.42	22.7138	1.68353
XM_029176379.1	5118	4882.42	44.2862	3.28448
XM_029176380.1	1228	992.418	0.00105714	0.00038572
XM_029176381.1	1760	1524.42	11	2.61289
XM_029176382.1	3285	3049.42	269	31.9424
XM_029176383.1	2009	1773.42	2808.21	573.391
XM_029176384.1	2055	1819.42	298.79	59.4657
XM_029176385.1	1805	1569.42	17	3.92232
XM_029176386.1	1238	1002.42	1	0.36123
XM_029176387.1	1508	1272.42	33	9.3911
XM_029176388.1	1220	984.418	6.99894	2.57446
XM_029176389.1	1329	1093.42	107	35.4348
XM_029176390.1	4696	4460.42	0	0
XM_029176391.1	4659	4423.42	414.438	33.9261
XM_029176392.1	4813	4577.42	259.27	20.5099
XM_029176393.1	4693	4457.42	115.815	9.40833
XM_029176394.1	4669	4433.42	487.68	39.8317
XM_029176395.1	4657	4421.42	48.5959	3.97989
XM_029176396.1	4633	4397.42	14.6981	1.21031
XM_029176397.1	4606	4370.42	16.5038	1.3674
XM_029176398.1	1382	1146.42	100.355	31.6976
XM_029176399.1	1479	1243.42	6.91048	2.01244
XM_029176400.1	1146	910.418	11.7349	4.66736
XM_029176401.1	3739	3503.42	591.168	61.1014
XM_029176402.1	5602	5366.42	76.1194	5.13622
XM_029176403.1	3471	3235.42	110.832	12.4042
XM_029176404.1	1401	1165.42	25	7.76767
XM_029176405.1	1051	815.418	2	0.888142
XM_029176406.1	7302	7066.42	25	1.28107
XM_029176407.1	3971	3735.42	1491	144.534
XM_029176408.1	1194	958.418	0	0
XM_029176409.1	2355	2119.42	4.83885	0.82672
XM_029176410.1	2170	1934.42	0	0
XM_029176411.1	1917	1681.42	2.16115	0.465416
XM_029176412.1	2135	1899.42	0	0
XM_029176413.1	2708	2472.42	175.405	25.6894
XM_029176414.1	2976	2740.42	177.93	23.5106
XM_029176415.1	2623	2387.42	30.2445	4.58723
XM_029176416.1	2689	2453.42	0	0
XM_029176417.1	1664	1428.42	31.4207	7.96512
XM_029176418.1	1219	983.418	115	42.344
XM_029176419.1	5411	5175.42	388	27.1468
XM_029176420.1	3472	3236.42	261	29.2017
XM_029176421.1	1745	1509.42	364	87.3221
XM_029176422.1	4275	4039.42	0	0
XM_029176423.1	4844	4608.42	116.141	9.12572
XM_029176424.1	4242	4006.42	322.446	29.1429
XM_029176425.1	4324	4088.42	10.413	0.922257
XM_029176426.1	4167	3931.42	0	0
XM_029176427.1	7198	6962.42	111.657	5.8071
XM_029176428.1	3819	3583.42	61.3427	6.19866
XM_029176429.1	2720	2484.42	0	0
XM_029176430.1	2899	2663.42	12.2591	1.66667
XM_029176431.1	2508	2272.42	32.943	5.24938
XM_029176432.1	2439	2203.42	56.3831	9.26584
XM_029176433.1	2698	2462.42	32.619	4.79669
XM_029176434.1	2692	2456.42	0	0
XM_029176435.1	2623	2387.42	0.746578	0.113235
XM_029176436.1	2626	2390.42	0.134674	0.0204006
XM_029176437.1	2602	2366.42	65.6175	10.0406
XM_029176438.1	2595	2359.42	17.0635	2.61876
XM_029176439.1	22062	21826.4	0	0
XM_029176440.1	2607	2371.42	28.4295	4.34104
XM_029176441.1	2599	2363.42	79.2374	12.1401
XM_029176442.1	2534	2298.42	0.328723	0.0517885
XM_029176443.1	2513	2277.42	34.751	5.52532
XM_029176444.1	2506	2270.42	8.48687	1.35355
XM_029176445.1	1185	949.418	0	0
XM_029176446.1	6135	5899.42	310.95	19.086
XM_029176447.1	6126	5890.42	1.86964e-07	1.14933e-08
XM_029176448.1	6114	5878.42	0	0
XM_029176449.1	6090	5854.42	32.0497	1.98232
XM_029176450.1	22035	21799.4	139.408	2.31566
XM_029176451.1	4240	4004.42	157.994	14.2867
XM_029176452.1	4006	3770.42	215.006	20.6488
XM_029176453.1	3388	3152.42	4.39618	0.504968
XM_029176454.1	3449	3213.42	263.789	29.725
XM_029176455.1	3216	2980.42	0	0
XM_029176456.1	3520	3284.42	21.902	2.41467
XM_029176457.1	3343	3107.42	25.2779	2.9456
XM_029176458.1	2948	2712.42	144.894	19.3431
XM_029176459.1	3714	3478.42	356.106	37.0706
XM_029176460.1	2350	2114.42	170.643	29.2233
XM_029176461.1	2345	2109.42	435.357	74.7336
XM_029176462.1	5214	4978.42	122.354	8.89934
XM_029176463.1	5133	4897.42	9.65128e-05	7.13592e-06
XM_029176464.1	5085	4849.42	49.8011	3.71862
XM_029176465.1	5077	4841.42	25.9243	1.93895
XM_029176466.1	2030	1794.42	88.9209	17.9437
XM_029176467.1	1951	1715.42	0	0
XM_029176468.1	1899	1663.42	131	28.5169
XM_029176469.1	1045	809.418	254	113.63
XM_029176470.1	2010	1774.42	223	45.5073
XM_029176471.1	1934	1698.42	0	0
XM_029176472.1	802	566.464	215	137.435
XM_029176473.1	1675	1439.42	18.6347	4.68778
XM_029176474.1	899	663.443	6	3.27476
XM_029176475.1	20937	20701.4	4462.51	78.0569
XM_029176476.1	2336	2100.42	164	28.2729
XM_029176477.1	2242	2006.42	0	0
XM_029176478.1	985	749.443	302	145.915
XM_029176479.1	9173	8937.42	0	0
XM_029176480.1	9302	9066.42	21	0.838718
XM_029176481.1	3589	3353.42	63.6922	6.87751
XM_029176482.1	3633	3397.42	14.8101	1.57849
XM_029176483.1	3472	3236.42	127.955	14.3161
XM_029176484.1	3637	3401.42	0	0
XM_029176485.1	3516	3280.42	14.5424	1.60524
XM_029176486.1	3520	3284.42	0	0
XM_029176487.1	2587	2351.42	93	14.3214
XM_029176488.1	2836	2600.42	130.876	18.2242
XM_029176489.1	2249	2013.42	132.498	23.8291
XM_029176490.1	2223	1987.42	27.5019	5.01078
XM_029176491.1	2314	2078.42	684.886	119.321
XM_029176492.1	2275	2039.42	23.1144	4.10401
XM_029176493.1	1263	1027.42	29	10.2208
XM_029176494.1	1964	1728.42	36.1026	7.56349
XM_029176495.1	1846	1610.42	0	0
XM_029176496.1	1774	1538.42	9.85054	2.31856
XM_029176497.1	1660	1424.42	12.0534	3.0641
XM_029176498.1	3674	3438.42	135.363	14.2552
XM_029176499.1	1947	1711.42	5.20013	1.10025
XM_029176500.1	891	655.443	4	2.20982
XM_029176501.1	921	685.443	134.43	71.0162
XM_029176502.1	734	498.568	12.3414	8.96343
XM_029176503.1	659	423.77	70.6586	60.3764
XM_029176504.1	1897	1661.42	125	27.2435
XM_029176505.1	2072	1836.42	0	0
XM_029176506.1	2082	1846.42	110.175	21.6066
XM_029176507.1	1965	1729.42	20.5622	4.30528
XM_029176508.1	1871	1635.42	135.098	29.9125
XM_029176509.1	1820	1584.42	99.1885	22.6686
XM_029176510.1	7292	7056.42	276.654	14.1966
XM_029176511.1	1972	1736.42	244.714	51.0313
XM_029176512.1	1796	1560.42	402	93.2862
XM_029176513.1	524	290.258	65	81.0891
XM_029176514.1	5179	4943.42	0	0
XM_029176515.1	4888	4652.42	47.1711	3.67139
XM_029176516.1	5173	4937.42	0	0
XM_029176517.1	4484	4248.42	0	0
XM_029176518.1	22002	21766.4	793.95	13.2081
XM_029176519.1	5151	4915.42	62.3957	4.59649
XM_029176520.1	4451	4215.42	261.745	22.4839
XM_029176521.1	4511	4275.42	39.5512	3.34976
XM_029176522.1	3422	3186.42	16.1781	1.83847
XM_029176523.1	4394	4158.42	35.129	3.05893
XM_029176524.1	4249	4013.42	0	0
XM_029176525.1	3314	3078.42	0	0
XM_029176526.1	4869	4633.42	47.3902	3.70356
XM_029176527.1	4848	4612.42	53.4409	4.19544
XM_029176528.1	3788	3552.42	74.1001	7.55314
XM_029176529.1	3034	2798.42	90	11.6456
XM_029176530.1	2718	2482.42	0	0
XM_029176531.1	4532	4296.42	0	0
XM_029176532.1	885	649.443	15	8.3634
XM_029176533.1	4389	4153.42	107.585	9.37947
XM_029176534.1	4516	4280.42	662.757	56.0662
XM_029176535.1	4443	4207.42	57.1495	4.91846
XM_029176536.1	4300	4064.42	14.5723	1.29826
XM_029176537.1	4472	4236.42	26.9404	2.30271
XM_029176538.1	4452	4216.42	0	0
XM_029176539.1	2239	2003.42	0	0
XM_029176540.1	2237	2001.42	36.7544	6.64974
XM_029176541.1	1494	1258.42	72	20.7176
XM_029176542.1	1401	1165.42	0	0
XM_029176543.1	1090	854.418	111	47.0419
XM_029176544.1	1049	813.418	0	0
XM_029176545.1	2599	2363.42	205.784	31.5285
XM_029176546.1	2764	2528.42	31.2165	4.47062
XM_029176547.1	590	355.232	114	116.205
XM_029176548.1	1392	1156.42	57.0695	17.8699
XM_029176549.1	3372	3136.42	185	21.3585
XM_029176550.1	625	389.957	1684.46	1564.14
XM_029176551.1	2710	2474.42	7	1.02437
XM_029176552.1	2423	2187.42	44.3439	7.34065
XM_029176553.1	2078	1842.42	18.6561	3.66661
XM_029176554.1	2077	1841.42	0	0
XM_029176555.1	1872	1636.42	0	0
XM_029176556.1	1624	1388.42	7.30315	1.90468
XM_029176557.1	1626	1390.42	36.1877	9.42427
XM_029176558.1	1624	1388.42	29.2126	7.61873
XM_029176559.1	1623	1387.42	14.673	3.82951
XM_029176560.1	5150	4914.42	132.248	9.74425
XM_029176561.1	1624	1388.42	0	0
XM_029176562.1	1620	1384.42	7.43862	1.94562
XM_029176563.1	1665	1429.42	6.18496	1.56679
XM_029176564.1	3583	3347.42	0	0
XM_029176565.1	3565	3329.42	110.037	11.9675
XM_029176566.1	1167	931.418	0	0
XM_029176567.1	2792	2556.42	89.963	12.7428
XM_029176568.1	12645	12409.4	342.707	10.0001
XM_029176569.1	2515	2279.42	137.334	21.8166
