ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
54	"LOC114879923"	NA	chrOU015511.1	+	9863506	9863929	9864386	9864609	9860236	9860767	9865405	9865542	54	264,108,128,98	191,107,87,84	184,107,92,141	184,95,99,124	522	322	0.112391442673	0.5587460292886285	0.46,0.384,0.476,0.418	0.382,0.41,0.364,0.412	0.042
55	"LOC114879935"	NA	chrOU015511.1	+	9835635	9835715	9836064	9836144	9835109	9835181	9836454	9836533	55	105,50,53,38	46,20,27,26	100,61,86,60	42,16,20,33	179	179	0.119538364138	0.5802920190048	0.695,0.714,0.662,0.594	0.704,0.792,0.811,0.645	-0.072
56	"LOC114879076"	NA	chrOU015508.1	-	5245771	5246084	5247088	5247460	5244564	5244807	5309458	5309574	56	32,18,23,9	34,17,22,20	45,27,36,37	51,21,27,51	471	412	0.57530275647	1.0	0.452,0.481,0.478,0.282	0.436,0.529,0.538,0.388	-0.049
57	"LOC114878903"	NA	chrOU015509.1	+	5497086	5497119	5502933	5503339	5496712	5496834	5505154	5505281	57	0,0,1,0	121,55,132,110	0,0,2,0	123,88,129,112	132	505	1	1.0	0.0,0.0,0.028,0.0	0.0,0.0,0.056,0.0	-0.007
58	"LOC114878903"	NA	chrOU015509.1	+	5502933	5503339	5505154	5505281	5496712	5497119	5506390	5506451	58	111,50,114,82	55,33,46,52	102,92,136,89	46,37,57,44	505	226	0.240086593267	0.7400302533938948	0.475,0.404,0.526,0.414	0.498,0.527,0.516,0.475	-0.049
59	"LOC114871608"	NA	chrOU015509.1	-	2635281	2635335	2635871	2636018	2634466	2634590	2636260	2636360	59	19,4,5,3	239,120,150,116	8,2,5,8	162,187,218,237	246	153	0.0643224525167	0.41071951331764406	0.047,0.02,0.02,0.016	0.03,0.007,0.014,0.021	0.008
60	"LOC114871608"	NA	chrOU015509.1	-	2637934	2638160	2638430	2638593	2636461	2636647	2638900	2639001	60	341,180,195,195	79,49,63,63	269,253,328,288	88,92,59,69	262	325	0.773867977172	1.0	0.843,0.82,0.793,0.793	0.791,0.773,0.873,0.838	-0.007
61	"LOC114872092"	NA	chrOU015512.1	+	3347255	3347583	3347694	3347765	3346988	3347181	3348621	3348843	61	97,66,46,35	15,12,7,7	84,36,46,48	6,3,6,14	427	170	0.432857965362	0.9380557928488343	0.72,0.686,0.723,0.666	0.848,0.827,0.753,0.577	-0.052
62	"LOC114876551"	NA	chrOU015508.1	-	2738829	2738967	2741414	2741636	2736714	2736909	2743052	2743124	62	5,4,3,2	14,6,10,11	0,0,2,1	11,13,12,10	321	237	1	1.0	0.209,0.33,0.181,0.118	0.0,0.0,0.11,0.069	0.165
63	"LOC114878798"	NA	chrOU015514.1	+	9170936	9171098	9171343	9171499	9170275	9170709	9171637	9171810	63	50,42,22,23	98,64,77,55	45,25,36,25	91,46,57,53	261	255	0.437876904962	0.9380557928488343	0.333,0.391,0.218,0.29	0.326,0.347,0.382,0.315	-0.035
64	"LOC114870921"	NA	chrOU015504.1	-	14304911	14305144	14306069	14306302	14303634	14303971	14307122	14307236	64	90,48,31,48	15,13,13,10	92,37,35,60	23,16,15,18	332	332	0.174969561178	0.6765489698882667	0.857,0.787,0.705,0.828	0.8,0.698,0.7,0.769	0.052
65	"LOC114871951"	NA	chrOU015504.1	+	11291078	11291163	11296922	11296955	11290253	11290336	11297748	11297832	65	23,14,7,6	7,3,3,4	26,15,25,16	8,2,2,2	184	132	0.0907012517575	0.5132363514082927	0.702,0.77,0.626,0.518	0.7,0.843,0.9,0.852	-0.17
66	"LOC114871951"	NA	chrOU015504.1	+	11324962	11325028	11328626	11328904	11297748	11297832	11330130	11330195	66	2,1,5,2	5,11,2,7	4,5,7,7	9,14,19,14	165	377	0.98012733524	1.0	0.478,0.172,0.851,0.395	0.504,0.449,0.457,0.533	-0.012
67	"LOC114871208"	NA	chrOU015508.1	+	2291329	2291504	2295894	2295989	2287796	2287903	2297103	2297361	67	1650,664,804,780	1256,529,581,598	1272,752,678,1117	1066,617,519,867	274	194	0.528963311618	1.0	0.482,0.471,0.495,0.48	0.458,0.463,0.481,0.477	0.012
68	"LOC114871077"	NA	chrOU015508.1	+	2053204	2053343	2054041	2054103	2052633	2052917	2054939	2056029	68	53,18,20,17	7,0,4,1	49,23,26,18	7,2,5,2	238	161	0.488314430319	0.9918641252619709	0.837,1.0,0.772,0.92	0.826,0.886,0.779,0.859	0.045
69	"LOC114871077"	NA	chrOU015508.1	+	2053204	2053343	2054393	2054476	2052633	2052917	2054939	2056029	69	53,18,20,17	20,6,8,8	49,23,26,18	17,7,5,4	238	182	0.228088723167	0.7400302533938948	0.67,0.696,0.657,0.619	0.688,0.715,0.799,0.775	-0.084
70	"LOC114871077"	NA	chrOU015508.1	+	2053547	2053717	2054041	2054103	2052633	2052917	2054393	2054476	70	61,13,28,22	8,1,3,1	33,19,16,20	4,4,3,2	269	161	0.444667331482	0.9424463854607416	0.82,0.886,0.848,0.929	0.832,0.74,0.761,0.857	0.073
71	"LOC114871077"	NA	chrOU015508.1	+	2053547	2053717	2054041	2054103	2053204	2053343	2054393	2054476	71	75,19,33,29	12,8,1,2	48,27,23,27	3,6,3,4	269	161	0.814416705149	1.0	0.789,0.587,0.952,0.897	0.905,0.729,0.821,0.802	-0.008
72	"LOC114871077"	NA	chrOU015508.1	+	2053547	2053717	2054041	2054103	2053204	2053343	2054939	2055033	72	57,23,17,23	11,7,2,2	33,29,21,25	4,5,5,3	269	161	0.725406284141	1.0	0.756,0.663,0.836,0.873	0.832,0.776,0.715,0.833	-0.007
73	"LOC114871077"	NA	chrOU015508.1	+	2053565	2053717	2054041	2054103	2052633	2052917	2054393	2054476	73	53,12,27,20	8,1,3,1	31,15,16,16	4,4,3,2	251	161	0.424158391696	0.9380557928488343	0.81,0.885,0.852,0.928	0.833,0.706,0.774,0.837	0.081
74	"LOC114871077"	NA	chrOU015508.1	+	2053565	2053717	2054041	2054103	2053204	2053343	2054393	2054476	74	62,13,30,21	12,8,1,2	35,16,20,21	3,6,3,4	251	161	0.923643994435	1.0	0.768,0.51,0.951,0.871	0.882,0.631,0.81,0.771	0.002
75	"LOC114871077"	NA	chrOU015508.1	+	2054041	2054103	2054393	2054476	2052633	2052917	2054939	2056029	75	7,0,4,1	20,6,8,8	7,2,5,2	17,7,5,4	161	182	0.179480827667	0.6863662420672088	0.283,0.0,0.361,0.124	0.318,0.244,0.531,0.361	-0.172
76	"LOC114872159"	NA	chrOU015506.1	+	3932384	3932605	3933767	3933988	3931025	3931245	3934730	3934911	76	225,108,136,111	106,37,62,34	209,113,148,167	104,36,49,68	320	320	0.8977055795	1.0	0.68,0.745,0.687,0.766	0.668,0.758,0.751,0.711	-0.002
77	"LOC114882860"	NA	chrOU015507.1	+	4028841	4029008	4030350	4030527	4028238	4028749	4031663	4031797	77	68,29,52,36	33,16,28,18	61,48,52,48	22,22,29,30	266	276	0.850426839503	1.0	0.681,0.653,0.658,0.675	0.742,0.694,0.65,0.624	-0.011
78	"LOC114882795"	NA	chrOU015508.1	+	828429	828501	829599	829623	827346	827530	830652	830876	78	267,64,101,77	12,8,12,4	369,167,176,193	6,9,15,8	171	123	0.0493849216414	0.3736076680697218	0.941,0.852,0.858,0.933	0.978,0.93,0.894,0.946	-0.041
79	"LOC114877931"	NA	chrOU015508.1	-	5582711	5584256	5586897	5587133	5576803	5582483	5597614	5597727	79	4,1,0,3	51,28,27,25	3,3,3,2	47,18,24,15	335	1644	0.185707455021	0.6881169670093539	0.278,0.149,0.0,0.371	0.239,0.45,0.38,0.396	-0.167
80	"LOC114880697"	NA	chrOU015508.1	-	10243896	10244026	10249941	10250111	10240576	10240691	10252943	10253223	80	229,157,122,99	207,149,119,57	231,98,137,113	167,96,81,78	269	229	0.28100249119	0.8024352720212459	0.485,0.473,0.466,0.597	0.541,0.465,0.59,0.552	-0.032
81	"LOC114882762"	NA	chrOU015507.1	+	12510949	12511093	12511611	12511689	12510702	12510877	12512816	12512977	81	68,56,65,31	6,2,4,2	84,34,51,54	10,3,4,2	243	177	0.377958529387	0.8901702434539868	0.892,0.953,0.922,0.919	0.86,0.892,0.903,0.952	0.02
82	"LOC114882802"	NA	chrOU015507.1	+	12076218	12076352	12094210	12094465	12072267	12072432	12094631	12094756	82	46,18,21,11	642,351,374,310	41,20,16,21	595,360,379,426	233	354	0.919667922324	1.0	0.098,0.072,0.079,0.051	0.095,0.078,0.06,0.07	-0.001
83	"LOC114882802"	NA	chrOU015507.1	+	12094210	12094465	12094631	12094756	12076218	12076352	12094969	12095197	83	536,271,286,232	351,179,184,124	473,286,301,342	329,204,180,180	354	224	0.930061159523	1.0	0.491,0.489,0.496,0.542	0.476,0.47,0.514,0.546	0.003
84	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904892	5905934	5906021	5904397	5904543	5906274	5906428	84	9,4,3,9	27,6,7,6	14,10,15,8	17,14,6,11	186	186	0.191722947024	0.6881169670093539	0.25,0.4,0.3,0.6	0.452,0.417,0.714,0.421	-0.114
85	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904892	5905934	5906024	5904397	5904543	5906274	5906428	85	12,6,4,13	27,6,7,6	23,14,24,17	17,14,6,11	189	186	0.0866143247899	0.501316932587405	0.304,0.496,0.36,0.681	0.571,0.496,0.797,0.603	-0.156
86	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904895	5905934	5906021	5904397	5904543	5906274	5906428	86	9,4,3,9	32,10,10,7	14,10,15,8	15,11,10,7	186	189	0.0168105087464	0.2127293470453527	0.222,0.289,0.234,0.566	0.487,0.48,0.604,0.537	-0.199
87	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904895	5905934	5906024	5904397	5904543	5906274	5906428	87	12,6,4,13	32,10,10,7	23,14,24,17	15,11,10,7	189	189	0.00451402744602	0.09796753790475529	0.273,0.375,0.286,0.65	0.605,0.56,0.706,0.708	-0.249
88	"LOC114880380"	NA	chrOU015513.1	-	5908381	5908441	5909070	5909232	5907779	5907923	5909341	5909626	88	34,23,27,14	2,2,0,2	38,21,18,26	1,1,2,1	261	159	0.712781522664	1.0	0.912,0.875,1.0,0.81	0.959,0.927,0.846,0.941	-0.019
89	"LOC114880380"	NA	chrOU015513.1	-	5908381	5908441	5909070	5909232	5907779	5907932	5909341	5909626	89	30,24,30,17	2,0,1,1	36,25,24,27	0,2,1,1	261	159	1	1.0	0.901,1.0,0.948,0.912	1.0,0.884,0.936,0.943	-0.0
90	"LOC114878210"	NA	chrOU015515.1	+	8637829	8637933	8638261	8638365	8637359	8637656	8638803	8638952	90	82,39,50,63	41,18,22,24	60,27,54,63	30,19,20,26	203	203	0.813142976188	1.0	0.667,0.684,0.694,0.724	0.667,0.587,0.73,0.708	0.019
91	"LOC114874721"	NA	chrOU015507.1	+	9813779	9813905	9813990	9814149	9813650	9813709	9814211	9814400	91	44,28,24,17	69,47,64,30	41,17,11,28	78,25,36,53	225	258	0.740437747778	1.0	0.422,0.406,0.301,0.394	0.376,0.438,0.259,0.377	0.018
92	"LOC114875691"	NA	chrOU015518.1	+	7463509	7463626	7465367	7465469	7463334	7463427	7466094	7467311	92	8,3,0,2	3,2,2,2	6,0,1,2	5,7,1,6	216	201	0.140233958478	0.6177394626625823	0.713,0.583,0.0,0.482	0.528,0.0,0.482,0.237	0.133
93	"LOC114871005"	NA	chrOU015508.1	-	1766488	1766563	1767046	1767102	1765923	1766238	1767554	1767690	93	5,3,5,4	7,6,6,3	5,6,5,8	19,9,10,20	155	174	0.162882045881	0.6608020088450233	0.445,0.36,0.483,0.599	0.228,0.428,0.36,0.31	0.14
