ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
47	3,3,3,2	0,1,0,0	3,0,1,4	0,0,0,0	166	99
48	40,16,35,15	1,1,1,5	46,27,37,46	6,2,0,3	198	99
49	6,4,4,0	0,0,0,0	4,3,2,1	1,1,2,0	198	99
50	12,8,15,10	579,379,414,300	21,4,11,9	625,318,303,317	171	99
51	42,30,24,17	4,1,0,2	25,22,16,29	2,0,1,1	185	99
52	25,18,24,14	2,1,2,0	27,11,17,20	3,0,1,1	198	99
53	35,19,22,12	4,3,3,2	23,11,17,17	4,3,1,6	198	99
54	4,2,2,0	0,0,1,0	1,0,2,0	0,0,0,1	189	99
56	124,50,57,54	9,7,8,3	146,111,69,64	13,6,10,10	195	99
58	84,42,28,28	5,0,1,1	60,28,27,62	0,1,0,3	168	99
59	7,1,1,1	1,1,0,0	2,1,4,0	1,1,0,0	159	99
60	11,3,5,1	2,0,0,0	10,2,14,19	3,3,1,3	198	99
62	0,0,0,0	4,2,3,2	0,0,1,0	3,1,5,3	168	99
63	7,4,4,3	1,1,1,0	14,9,7,15	1,3,3,1	198	99
64	5,2,4,4	1,0,0,0	8,5,5,12	0,0,0,0	172	99
67	1,1,0,0	0,0,0,0	1,1,1,2	0,1,0,0	198	99
69	60,43,49,40	8,6,6,1	54,25,38,42	10,5,7,5	161	99
70	224,153,187,181	4,2,0,0	241,312,337,224	1,4,3,4	198	99
71	43,23,23,15	2,2,0,5	34,28,30,31	5,0,2,1	172	99
72	51,24,24,27	9,6,2,3	54,32,35,27	6,3,7,3	198	99
73	13,9,19,2	13,1,6,3	11,5,10,6	15,21,12,9	198	99
74	5,5,11,1	5,2,3,1	11,4,8,7	1,0,2,0	198	99
75	135,78,75,64	6,3,3,1	109,76,70,88	5,2,1,7	198	99
76	3,3,0,2	8,3,8,3	11,0,5,3	13,7,4,5	170	99
77	19,14,16,14	6,0,1,2	24,12,13,19	7,0,4,2	181	99
78	23,10,16,12	4,2,0,1	23,13,17,22	2,4,2,1	198	99
79	15,4,11,3	1,1,0,0	10,5,6,14	2,0,0,1	198	99
80	6,2,1,3	2,0,0,0	6,6,3,1	0,0,1,0	198	99
81	6,1,1,1	0,0,0,1	5,4,4,0	3,0,0,0	159	99
83	11,8,8,7	19,9,14,8	17,9,7,10	15,7,15,3	198	99
84	28,12,19,14	17,5,8,3	34,18,20,20	10,4,6,6	198	99
87	16,6,3,5	1,2,0,1	15,7,11,7	5,0,0,2	195	99
88	1,2,1,0	24,10,18,11	3,0,2,1	22,10,16,16	168	99
89	2,1,3,1	2,2,0,3	0,6,3,4	4,4,1,2	198	99
90	0,0,1,1	1,3,0,1	0,7,2,3	0,0,0,0	177	99
93	43,23,33,28	0,0,0,0	41,23,29,36	2,2,0,1	153	99
94	39,16,33,18	0,0,0,0	49,20,16,20	0,1,0,1	198	99
95	76,25,47,38	7,1,1,2	55,60,72,80	0,0,7,3	198	99
96	69,36,54,29	3,1,1,0	60,46,46,37	7,1,0,2	174	99
97	46,31,32,30	2,0,0,0	53,50,41,30	2,1,0,0	156	99
98	46,31,32,30	2,0,0,1	53,51,41,30	2,0,3,0	159	99
99	2,3,0,1	0,0,0,0	1,1,2,3	1,0,0,0	198	99
100	3,2,1,1	0,1,0,0	5,6,4,1	0,0,0,0	180	99
101	4,4,1,2	1,0,0,0	6,5,4,1	0,0,0,0	198	99
102	9,7,2,1	5,0,1,1	6,2,5,6	7,0,1,1	198	99
104	3,4,3,2	8,4,7,5	4,1,1,8	5,1,4,5	173	99
105	3,1,0,2	1,1,0,0	4,3,3,3	1,0,0,0	174	99
106	83,68,49,37	4,1,1,0	97,41,55,88	1,0,4,1	198	99
107	0,0,2,0	1,1,1,0	2,0,2,1	3,2,2,0	159	99
109	64,27,34,24	27,15,12,19	50,35,21,54	27,14,7,23	198	99
111	16,11,15,5	0,0,1,0	18,3,10,12	0,0,0,0	198	99
113	3,4,0,1	0,0,0,0	7,0,1,0	0,0,1,0	198	99
114	2,0,0,0	0,0,1,0	3,0,1,0	1,0,0,0	148	99
115	3,4,0,1	0,0,0,0	7,0,1,0	1,1,0,0	198	99
117	0,1,2,1	1,0,1,0	3,2,1,1	1,3,1,0	198	99
119	19,6,9,10	0,0,2,0	9,8,9,5	1,0,0,0	198	99
120	4,2,2,6	0,2,0,0	6,4,3,8	4,0,0,0	161	99
121	18,22,19,11	9,1,2,4	27,25,24,22	4,6,6,3	198	99
122	30,27,32,15	4,2,0,0	38,26,23,32	1,0,0,0	198	99
123	7,0,0,2	5,0,5,2	2,2,3,0	5,2,5,0	198	99
124	5,1,1,1	25,12,9,9	4,1,3,7	14,11,18,10	183	99
126	1,0,0,0	0,0,0,0	0,2,0,2	0,0,0,2	198	99
127	2,1,3,2	1,0,0,0	2,1,4,2	1,0,0,0	198	99
128	2,1,1,2	0,0,0,0	2,0,3,3	0,0,1,0	198	99
130	6,6,9,7	0,1,1,1	7,8,12,4	0,0,2,0	198	99
131	7,6,7,7	6,3,2,5	5,7,11,3	4,4,4,3	198	99
133	79,40,37,22	2,1,0,0	62,57,32,32	4,6,5,0	184	99
134	52,33,30,19	1,1,0,1	41,27,27,34	3,0,0,0	180	99
135	48,41,26,22	13,2,4,2	39,29,28,36	11,7,6,4	198	99
136	69,21,36,20	4,2,2,2	57,27,29,48	2,5,0,1	187	99
137	135,71,98,67	2,0,0,0	132,72,73,98	1,0,0,0	198	99
138	47,9,11,9	0,0,1,0	43,19,7,16	0,1,0,1	159	99
139	8,4,3,3	131,69,78,54	5,1,3,4	115,68,53,76	183	99
140	0,0,0,0	2,0,0,0	0,0,0,1	0,0,0,0	161	99
141	9,10,2,4	0,1,0,3	4,4,2,3	1,1,1,0	172	99
142	42,20,15,16	2,0,3,3	40,18,22,19	3,0,0,1	174	99
143	6,2,2,3	0,1,0,1	1,4,2,3	0,1,0,0	181	99
145	8,6,6,4	0,0,0,4	7,11,4,6	6,0,0,2	194	99
146	5,5,3,4	1,0,1,0	3,3,3,1	0,0,0,1	177	99
147	27,16,24,21	17,5,6,5	28,6,28,24	6,4,4,4	198	99
148	36,33,30,20	5,3,5,0	51,28,16,25	3,1,2,0	162	99
149	15,12,16,15	0,1,1,0	32,9,9,27	4,1,3,2	169	99
150	1,1,3,1	0,1,0,0	0,3,2,2	2,1,0,0	198	99
151	1,1,3,1	0,0,0,1	0,4,2,2	0,0,0,0	198	99
152	39,20,19,17	8,6,9,2	24,29,29,22	17,8,9,9	174	99
153	11,15,4,7	1,1,0,0	12,17,10,13	1,0,1,0	198	99
154	21,11,4,9	3,0,1,2	18,7,6,7	3,0,0,1	198	99
155	30,25,12,13	2,3,1,0	34,23,15,25	2,1,0,0	198	99
156	25,21,9,8	4,1,2,5	29,11,6,12	3,4,3,5	198	99
157	25,23,15,12	5,1,1,0	35,18,11,20	4,3,0,0	185	99
163	8,5,3,3	5,3,4,1	13,6,1,3	4,2,1,2	198	99
164	8,2,3,1	2,1,0,1	9,2,0,2	1,2,2,0	179	99
165	32,18,11,14	0,0,1,0	34,15,22,15	1,0,1,0	198	99
166	0,0,0,0	1,0,0,0	4,0,0,0	0,0,0,0	183	99
168	19,6,9,6	2,2,2,0	13,5,13,7	1,1,0,1	198	99
169	53,27,24,21	2,2,1,2	39,15,25,29	2,1,3,1	198	99
170	61,36,27,21	2,2,2,3	32,27,38,22	6,0,2,2	173	99
171	62,38,27,21	3,1,1,0	33,27,38,22	3,1,2,3	180	99
172	96,51,48,25	3,0,0,0	90,42,33,45	6,1,0,0	165	99
174	9,6,4,1	0,1,0,0	4,5,10,12	0,1,0,1	180	99
175	11,2,5,5	13,3,4,2	8,7,7,5	11,7,8,5	171	99
176	12,7,7,1	0,0,0,0	10,6,10,5	0,0,0,1	198	99
177	12,6,11,4	1,0,0,0	9,7,11,4	0,0,0,0	198	99
178	28,13,15,13	3,2,1,1	37,20,18,30	6,5,3,2	198	99
179	14,2,2,6	4,0,1,3	9,11,8,7	2,2,0,1	198	99
180	13,1,4,0	2,1,0,1	9,7,6,2	2,1,4,1	198	99
181	2,4,5,2	0,0,1,0	8,5,11,7	0,0,0,0	198	99
182	44,20,20,23	1,0,1,0	47,27,29,21	1,1,0,0	198	99
183	66,20,27,24	0,0,1,1	55,31,23,24	2,0,0,0	198	99
184	41,14,19,17	9,6,4,3	37,21,21,22	3,9,3,7	198	99
185	38,21,18,17	1,0,1,3	33,19,17,23	4,1,1,3	192	99
186	55,30,24,25	1,0,0,0	74,36,38,40	1,1,0,0	198	99
187	52,24,23,19	5,1,4,6	64,30,30,41	7,1,3,1	198	99
188	49,31,23,19	1,0,1,0	61,28,26,42	4,0,2,0	198	99
189	12,6,6,7	1,0,0,0	20,12,9,4	0,0,0,0	198	99
190	26,17,19,19	57,27,39,16	40,26,34,35	43,20,24,30	185	99
191	49,31,38,25	2,1,4,1	56,39,44,38	5,1,0,0	198	99
192	54,29,38,24	0,2,0,0	48,35,46,40	1,0,0,0	198	99
193	1,0,2,0	0,0,0,0	1,0,0,1	0,0,1,0	185	99
194	248,154,150,133	8,5,1,1	296,154,185,215	5,0,5,4	198	99
195	42,28,29,12	11,5,1,1	32,19,12,26	7,1,5,7	198	99
196	58,33,34,19	27,11,12,10	43,20,16,27	21,11,13,9	198	99
197	4,1,4,0	2,2,2,0	2,0,2,2	0,0,2,1	198	99
198	1,0,1,1	0,0,0,0	1,1,3,0	0,0,1,0	198	99
199	6,2,1,3	1,0,0,0	2,11,4,2	0,2,0,1	198	99
200	2,1,0,2	1,1,0,0	0,3,2,1	0,0,1,0	179	99
201	0,1,0,1	1,1,0,0	0,3,2,1	0,0,0,0	158	99
202	3,2,0,1	2,1,0,1	4,3,3,5	4,3,1,0	198	99
203	0,1,2,0	17,10,9,7	3,0,0,1	20,6,6,4	174	99
204	56,45,48,38	0,1,1,2	60,51,64,49	0,1,4,0	198	99
205	1,1,1,1	72,58,74,32	2,3,0,1	76,50,25,49	177	99
206	21,15,15,20	1,1,2,0	24,27,21,16	0,0,0,0	198	99
207	221,144,146,132	1,1,0,0	194,114,161,138	1,0,0,0	198	99
209	0,7,4,1	1,0,0,0	3,2,2,2	1,0,0,0	198	99
210	7,2,5,5	1,0,0,0	1,3,4,3	2,0,2,0	198	99
211	0,0,3,1	0,0,0,2	3,0,1,2	0,0,1,0	198	99
215	12,8,9,7	0,0,1,0	10,9,4,12	1,0,0,1	198	99
216	14,10,17,9	3,2,3,1	23,12,9,18	0,1,0,2	198	99
217	4,4,2,0	1,0,1,0	12,3,1,7	2,0,1,0	194	99
218	9,3,2,3	3,2,0,0	8,6,5,3	1,0,0,1	183	99
220	4,0,1,0	5,2,2,0	1,1,1,4	1,4,1,0	184	99
221	5,0,4,1	0,0,0,1	8,7,0,7	0,0,1,0	167	99
222	20,13,15,5	0,0,2,0	15,11,12,8	0,0,1,2	198	99
224	20,8,12,12	4,2,3,1	23,13,10,11	6,2,1,4	198	99
225	7,2,2,1	7,4,8,2	7,7,2,8	9,2,2,5	169	99
226	1,2,5,2	25,12,9,11	1,4,4,4	30,14,4,8	171	99
227	89,55,65,42	4,2,2,0	95,45,59,67	7,3,3,4	198	99
228	3,2,3,2	0,0,0,0	5,1,3,6	1,0,0,0	157	99
229	10,1,2,4	1,0,1,1	6,4,0,6	1,0,1,1	190	99
230	22,7,2,5	0,1,0,0	16,6,7,4	0,0,1,0	184	99
231	4,0,0,1	0,5,2,1	0,2,2,4	2,0,0,0	162	99
232	3,4,4,0	7,3,4,3	8,2,2,8	3,2,2,2	198	99
234	0,0,0,0	1,0,0,0	2,1,1,0	0,0,0,0	190	99
235	5,6,2,3	0,1,0,0	12,2,5,3	1,1,0,0	168	99
236	8,4,3,1	1,1,0,1	12,2,2,6	0,0,0,1	198	99
237	3,1,2,0	2,1,2,1	3,4,5,2	3,0,0,0	163	99
238	5,3,5,1	0,1,0,0	4,3,6,7	0,0,0,0	198	99
239	0,1,0,4	10,5,3,4	3,1,5,4	9,12,1,3	186	99
240	4,1,3,0	1,0,1,0	8,1,9,5	4,0,0,0	176	99
241	40,22,31,8	1,2,0,2	46,21,28,22	5,1,2,3	198	99
242	1,3,2,1	0,0,0,0	4,1,0,1	0,0,0,1	177	99
244	335,170,160,128	4,4,0,6	279,174,168,161	4,3,2,3	184	99
245	345,189,177,144	45,28,22,13	293,182,189,168	47,28,28,24	198	99
247	0,0,0,2	3,0,0,0	0,1,0,1	2,0,3,0	179	99
248	8,12,5,4	2,0,0,1	6,4,6,6	3,0,0,1	162	99
249	1,1,1,0	14,7,12,2	1,1,2,0	10,1,6,4	177	99
252	69,50,36,24	1,1,0,0	51,37,29,28	3,2,3,1	178	99
253	91,31,45,32	5,1,2,8	72,54,44,56	4,4,4,3	171	99
254	42,17,24,16	0,1,0,0	36,20,16,23	0,0,1,0	193	99
255	29,13,18,13	1,0,0,0	25,17,11,19	0,0,0,0	198	99
256	16,5,13,7	0,2,0,0	20,8,3,8	1,0,0,0	173	99
257	1,0,0,0	0,0,0,0	0,0,0,0	1,0,0,0	187	99
259	59,27,37,20	0,0,0,0	34,22,24,26	0,1,0,0	198	99
260	6,12,3,1	36,24,18,12	5,6,3,0	30,19,27,23	186	99
261	63,26,30,28	1,2,0,2	50,34,25,44	3,0,3,3	168	99
262	72,44,30,30	1,2,2,2	60,45,44,55	11,6,1,2	198	99
263	44,27,32,18	27,20,14,14	18,17,20,16	23,10,16,14	198	99
264	18,9,10,7	0,0,0,0	22,11,12,12	0,1,0,0	198	99
265	40,33,33,28	26,4,9,6	31,16,12,21	18,18,8,19	186	99
266	36,32,33,28	16,11,4,9	31,14,12,20	16,5,5,6	183	99
267	23,23,21,21	1,0,0,0	22,9,10,16	1,1,0,0	155	99
268	130,69,84,60	9,6,5,7	141,87,77,87	8,9,4,6	189	99
269	23,9,7,9	17,9,15,9	16,3,5,11	18,11,11,5	198	99
270	23,9,10,7	10,8,8,5	14,7,2,12	13,6,3,4	198	99
271	12,13,4,4	0,3,1,0	14,16,14,6	1,2,1,0	158	99
272	173,101,94,99	2,1,4,3	166,79,77,122	3,4,2,1	165	99
273	143,60,66,39	25,18,19,8	97,38,62,75	18,12,11,17	169	99
274	124,66,65,40	5,5,1,0	99,45,58,60	1,3,1,2	198	99
275	17,4,8,8	2,2,1,2	11,14,7,10	1,3,3,4	198	99
276	73,54,49,36	1,2,0,1	78,49,33,58	1,1,1,1	198	99
277	45,28,25,9	0,0,0,0	40,19,25,23	1,1,0,0	176	99
278	69,31,45,44	7,4,8,3	64,35,43,37	10,3,2,3	171	99
279	27,4,4,4	1,0,0,0	16,11,5,3	1,2,1,0	162	99
281	61,27,26,17	1,0,1,1	48,25,35,27	2,5,1,1	175	99
282	61,26,19,23	0,0,1,0	45,23,29,19	0,1,1,0	180	99
283	38,18,18,12	17,9,5,8	36,24,18,10	14,7,16,9	171	99
284	1137,671,730,542	994,506,575,439	1519,969,1027,987	1038,708,769,633	186	99
285	26,5,18,5	0,2,0,0	13,3,10,12	2,1,0,0	143	99
286	0,1,0,0	1,0,0,0	1,1,0,0	0,2,0,0	198	99
287	17,12,10,8	4,1,2,2	13,4,9,9	6,2,2,1	176	99
288	34,18,23,19	9,3,5,4	36,8,18,12	11,2,4,0	198	99
289	6,3,1,0	0,0,0,1	1,7,9,1	0,0,0,0	180	99
291	0,0,0,0	0,3,2,5	0,0,0,1	14,4,0,4	168	99
292	0,1,0,2	1,0,1,1	1,4,1,2	0,1,0,2	198	99
293	1,6,1,2	5,4,6,2	0,2,2,1	13,3,8,2	174	99
294	38,19,14,13	4,2,1,2	28,20,18,24	9,3,3,4	164	99
295	12,8,5,3	0,1,1,0	12,4,8,5	0,1,0,1	198	99
296	69,45,64,22	6,1,3,0	45,30,23,48	7,0,1,4	198	99
297	1,2,0,0	38,24,24,8	1,1,2,2	40,21,19,22	159	99
298	48,31,37,19	4,2,0,0	52,36,36,40	1,0,1,0	195	99
299	7,6,1,6	0,1,0,0	6,4,2,4	0,0,0,0	198	99
301	7,4,5,6	0,0,0,0	9,9,2,8	1,0,0,1	198	99
302	7,4,5,5	4,0,1,4	9,8,2,9	1,1,2,3	198	99
303	88,36,46,36	5,1,2,2	82,37,38,56	5,2,1,2	156	99
304	20,19,14,6	8,6,10,3	16,11,9,13	16,7,3,8	163	99
305	9,2,5,5	5,5,1,1	9,5,4,5	7,2,2,6	198	99
306	14,3,9,8	0,0,1,0	16,14,13,16	0,1,2,0	174	99
307	13,6,1,7	0,0,0,1	5,5,4,8	0,0,0,1	198	99
312	15,5,6,5	1,1,3,0	10,15,2,9	1,1,1,0	198	99
314	16,5,7,7	0,1,0,0	11,17,7,10	0,0,0,1	198	99
316	10,3,2,2	1,0,0,0	4,4,5,6	0,0,0,0	198	99
318	6,6,2,1	8,0,4,2	5,5,3,5	1,1,2,2	198	99
319	24,9,18,21	4,1,0,3	44,22,25,15	0,2,0,1	198	99
320	6,4,6,5	13,3,2,2	11,17,11,6	12,2,13,7	198	99
321	9,4,8,7	0,0,0,1	15,18,7,7	0,0,0,0	198	99
324	0,0,0,0	0,1,0,0	0,1,0,1	0,0,0,0	198	99
326	43,20,21,19	9,5,7,0	40,22,17,39	6,4,5,5	177	99
327	74,37,40,35	7,8,7,4	54,28,37,53	10,3,8,11	181	99
329	25,15,17,11	2,0,2,0	34,7,13,12	2,0,1,1	198	99
330	30,19,18,11	1,0,3,0	39,9,14,17	0,0,0,0	198	99
331	24,19,22,17	0,1,1,0	36,23,11,21	2,3,1,0	198	99
332	231,120,132,142	19,10,11,6	220,172,193,154	19,10,19,11	177	99
333	245,126,113,130	211,117,141,126	270,154,149,184	196,119,125,165	198	99
334	66,24,24,29	22,10,10,9	83,40,55,42	32,16,13,20	174	99
335	50,37,34,23	6,1,4,1	45,26,27,31	7,3,5,11	198	99
338	1,3,1,3	1,0,0,0	2,2,1,1	0,0,1,0	198	99
339	4,1,3,2	1,0,0,0	6,3,1,1	1,0,0,0	198	99
340	241,119,131,78	11,4,4,3	216,111,139,154	6,3,2,3	198	99
341	4,4,1,2	3,0,1,4	3,4,1,0	1,0,0,2	181	99
343	75,31,48,37	20,4,7,4	75,46,45,56	21,16,5,15	173	99
344	63,29,39,16	0,0,0,1	56,35,18,41	1,2,0,0	198	99
345	3,1,3,1	4,3,5,5	1,1,3,1	3,1,3,2	198	99
346	68,38,47,37	1,0,1,0	55,20,29,36	2,0,0,0	198	99
348	108,56,59,36	8,4,2,3	82,55,34,68	9,1,4,4	183	99
349	111,81,69,46	4,2,3,4	114,51,45,68	4,5,3,5	198	99
350	20,5,12,6	4,8,8,8	9,6,6,15	10,8,5,3	198	99
353	65,40,44,27	0,0,0,0	67,37,45,52	0,0,1,0	198	99
355	9,2,2,2	3,0,1,0	2,5,7,5	2,1,2,1	171	99
356	17,2,8,4	0,0,0,0	24,6,16,7	0,0,0,1	198	99
357	6,2,1,1	2,3,1,0	6,3,5,1	3,0,1,0	179	99
358	168,78,86,56	1,1,0,0	122,61,81,106	2,3,2,0	198	99
359	187,112,94,60	6,0,5,2	161,82,99,112	10,4,5,6	198	99
360	30,12,21,9	13,8,8,8	24,15,14,22	8,6,5,11	168	99
361	9,5,5,2	0,0,0,0	5,3,2,11	3,0,0,1	198	99
362	11,6,5,3	0,0,0,2	4,3,4,10	0,0,0,1	198	99
363	30,20,12,20	1,0,1,1	32,15,22,25	0,2,0,1	198	99
364	42,25,11,13	4,2,3,2	33,20,21,33	2,2,0,3	198	99
365	37,17,16,22	4,1,0,1	30,16,18,21	2,1,1,0	183	99
366	2,3,0,0	2,1,0,0	1,1,0,0	2,0,0,0	167	99
367	21,12,10,11	24,11,10,10	31,4,10,14	19,8,9,10	173	99
368	22,6,9,8	16,3,6,6	27,6,3,10	10,2,5,7	198	99
369	55,30,31,20	0,2,0,1	56,18,25,34	2,1,2,1	180	99
370	91,71,42,31	6,1,0,0	62,40,34,25	1,7,3,1	180	99
372	5,1,2,3	9,6,11,9	12,5,3,3	11,14,7,12	180	99
373	83,61,55,61	6,5,1,0	127,74,74,84	5,2,4,6	198	99
374	15,9,4,1	0,1,0,0	8,5,10,4	0,0,0,1	198	99
375	18,4,11,4	0,0,0,0	13,3,7,3	4,0,1,0	198	99
376	2,1,1,1	1,0,1,0	7,2,4,7	0,0,0,1	164	99
377	140,73,79,75	4,3,4,4	95,58,60,78	11,0,2,1	198	99
378	134,80,75,76	7,9,7,12	96,53,60,60	11,3,4,5	198	99
379	24,20,14,18	0,1,0,0	27,20,15,18	1,0,0,0	198	99
380	103,67,60,43	6,9,11,2	94,45,41,54	8,3,4,2	198	99
381	118,78,77,76	11,3,1,3	150,99,80,93	4,1,1,2	173	99
382	92,60,58,66	7,3,5,5	126,85,69,77	12,9,6,10	198	99
383	2,2,0,2	2,1,1,4	5,1,1,2	0,0,0,1	157	99
384	9,10,11,6	0,1,0,0	7,11,10,17	1,0,0,0	198	99
385	28,16,17,12	6,10,2,3	24,19,26,10	14,10,6,9	198	99
387	23,15,11,10	2,0,1,0	13,6,20,18	2,2,1,1	171	99
388	14,13,16,11	1,0,2,1	26,6,7,17	4,1,1,4	171	99
389	2,1,0,0	1,1,3,0	1,0,2,3	8,2,3,1	198	99
390	3,3,0,0	0,0,0,1	7,0,1,0	1,0,0,0	198	99
391	23,13,15,18	0,0,0,0	28,5,9,15	2,0,0,0	198	99
392	0,1,2,2	0,0,0,1	1,1,0,0	1,1,0,0	181	99
393	13,5,4,6	0,0,0,0	6,1,5,7	2,0,0,1	198	99
394	23,14,15,11	1,0,1,0	29,10,17,15	2,0,0,0	198	99
395	37,8,17,21	5,1,1,4	35,19,15,16	1,2,1,3	162	99
396	100,35,42,45	1,0,4,4	75,50,53,52	2,4,3,1	198	99
397	2,1,0,3	22,3,3,5	1,4,3,1	24,11,20,9	192	99
398	24,17,9,8	1,0,0,1	26,13,13,14	0,0,0,0	198	99
402	1,0,1,1	1,0,0,1	2,2,1,1	3,0,0,0	190	99
403	1,0,1,2	0,1,1,0	2,2,1,1	0,0,0,0	193	99
404	4,7,2,3	0,0,1,1	8,2,4,3	1,0,0,1	198	99
405	211,120,131,82	0,2,3,2	204,113,113,141	0,4,3,3	198	99
406	131,66,77,54	4,1,1,0	156,94,76,99	7,1,1,4	198	99
407	13,5,7,4	2,0,0,0	14,8,12,15	1,0,1,0	176	99
408	11,5,6,4	0,1,1,0	14,7,12,15	0,0,0,0	172	99
409	24,15,2,7	2,3,1,0	13,6,2,3	2,1,1,1	173	99
410	21,14,3,9	0,0,1,1	13,5,5,6	0,0,0,1	198	99
411	16,12,2,1	1,0,0,0	5,2,3,5	0,0,0,0	161	99
413	2,2,1,0	0,0,0,0	3,4,2,0	2,0,1,0	198	99
414	42,29,17,22	16,9,5,4	41,21,22,20	15,8,11,18	198	99
415	48,25,33,16	1,0,1,2	52,36,31,29	2,4,2,3	198	99
417	26,9,4,5	2,1,1,2	14,17,6,14	2,0,0,1	198	99
418	103,65,51,63	2,2,2,1	111,77,78,84	3,0,2,8	198	99
419	20,4,15,9	2,0,1,0	14,14,10,7	2,1,1,4	191	99
421	12,12,13,6	12,1,4,3	17,17,13,21	5,1,4,3	159	99
422	28,19,11,13	1,1,1,1	22,10,8,14	1,3,0,2	198	99
424	1,2,0,0	0,0,0,0	2,1,0,1	1,0,0,1	198	99
425	0,0,0,0	4,6,3,1	1,0,0,0	9,0,3,6	171	99
426	3,4,3,1	0,0,0,0	3,4,1,5	0,0,0,1	198	99
427	39,17,27,23	5,1,0,0	52,22,25,32	1,2,0,1	183	99
428	5,2,1,3	4,1,2,0	7,1,1,1	4,2,3,1	153	99
429	37,28,29,29	2,0,0,0	45,40,34,40	2,2,2,0	198	99
430	28,17,17,17	1,0,0,0	50,43,15,29	1,1,0,1	198	99
432	10,2,4,3	3,0,1,0	6,3,4,6	1,1,0,0	155	99
433	5,3,1,0	1,0,0,0	3,3,3,2	0,0,0,0	169	99
434	11,6,3,1	0,0,0,2	13,3,1,3	0,0,0,0	198	99
436	68,33,46,36	16,4,7,3	72,49,53,51	5,4,5,7	180	99
437	27,14,15,15	0,0,1,0	16,6,6,9	0,1,0,0	189	99
438	69,38,34,30	8,3,10,1	58,41,53,40	4,5,5,12	198	99
440	78,50,45,40	3,3,1,2	72,27,32,48	4,1,3,1	162	99
