ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
391	"LOC114882746"	NA	chrOU015508.1	-	47916	48083	47916	48071	50650	51143
397	"LOC114876087"	NA	chrOU015506.1	-	263993	264089	263993	264063	264210	264417
398	"LOC114876087"	NA	chrOU015506.1	-	263993	264123	263993	264063	264210	264417
399	"LOC114876087"	NA	chrOU015506.1	-	263993	264123	263993	264089	264210	264417
417	"LOC114875179"	NA	chrOU015507.1	+	11368777	11368915	11368825	11368915	11368559	11368619
418	"LOC114875179"	NA	chrOU015507.1	+	11368777	11368915	11368825	11368915	11368559	11368648
427	"LOC114874428"	NA	chrOU015507.1	-	11273960	11274253	11273960	11274241	11275009	11275136
432	"LOC114875347"	NA	chrOU015507.1	+	11162215	11162390	11162251	11162390	11161406	11161495
437	"LOC114879884"	NA	chrOU015509.1	-	3010374	3010560	3010374	3010512	3011826	3012008
443	"LOC114873584"	NA	chrOU015516.1	-	9096120	9096282	9096120	9096265	9096506	9097168
448	"LOC114874738"	NA	chrOU015507.1	-	9759368	9760474	9759368	9760471	9762415	9762571
452	"LOC114874749"	NA	chrOU015507.1	+	9609352	9609894	9609370	9609894	9608252	9608397
468	"LOC114880125"	NA	chrOU015508.1	-	7620525	7621081	7620525	7621055	7621754	7622408
488	"LOC114877458"	NA	chrOU015507.1	+	3632134	3633902	3632196	3633902	3631411	3631558
505	"LOC114876998"	NA	chrOU015514.1	-	2728206	2728634	2728206	2728350	2728702	2728854
508	"LOC114877282"	NA	chrOU015518.1	-	6498187	6499119	6498187	6499077	6501518	6503404
513	"LOC114879681"	NA	chrOU015513.1	+	10669589	10670161	10669695	10670161	10664346	10664576
515	"LOC114879681"	NA	chrOU015513.1	+	10669695	10670161	10669716	10670161	10664346	10664576
516	"LOC114879681"	NA	chrOU015513.1	+	10669589	10670161	10669695	10670161	10667142	10667204
518	"LOC114879681"	NA	chrOU015513.1	+	10669695	10670161	10669716	10670161	10667142	10667204
538	"LOC114878328"	NA	chrOU015510.1	+	190766	191154	190980	191154	190509	190682
541	"LOC114874791"	NA	chrOU015505.1	-	9830489	9830787	9830489	9830638	9834292	9834968
543	"LOC114876853"	NA	chrOU015509.1	+	6050246	6050328	6050258	6050328	6049539	6049604
573	"LOC114873194"	NA	chrOU015515.1	-	2285430	2287824	2285430	2285535	2288096	2288323
575	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351618	5351309	5351594	5351790	5352249
576	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351646	5351309	5351594	5351790	5352249
577	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351689	5351309	5351594	5351790	5352249
583	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351689	5351309	5351594	5351932	5352249
585	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351689	5351309	5351618	5351932	5352249
586	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351689	5351309	5351646	5351932	5352249
587	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351618	5351309	5351594	5352155	5352242
588	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351646	5351309	5351594	5352155	5352242
589	"LOC114881594"	NA	chrOU015509.1	-	5351309	5351646	5351309	5351618	5352155	5352242
591	"LOC114872640"	NA	chrOU015506.1	+	5697125	5697584	5697179	5697584	5692105	5692377
603	"LOC114871166"	NA	chrOU015506.1	-	5370587	5371911	5370587	5370842	5372209	5372370
610	"LOC114876881"	NA	chrOU015511.1	+	6938580	6939161	6938731	6939161	6935434	6935541
612	"LOC114874522"	NA	chrOU015509.1	+	4619039	4619460	4619127	4619460	4618386	4618548
625	"LOC114876766"	NA	chrOU015512.1	+	2083430	2083660	2083473	2083660	2081758	2081838
643	"LOC114880742"	NA	chrOU015510.1	+	38114	38138	38117	38138	37724	37941
644	"LOC114880742"	NA	chrOU015510.1	+	38114	38138	38117	38138	37724	37956
653	"LOC114878359"	NA	chrOU015506.1	+	2639259	2641216	2640200	2641216	2638601	2638941
689	"LOC114872072"	NA	chrOU015512.1	-	3248532	3248699	3248532	3248576	3248764	3248788
695	"LOC114882670"	NA	chrOU015508.1	-	552813	553219	552813	552973	553436	553562
717	"LOC114882881"	NA	chrOU015504.1	+	9386830	9387020	9387017	9387020	9386714	9386765
722	"LOC114871841"	NA	chrOU015504.1	-	16999465	17000060	16999465	16999974	17000224	17000399
723	"LOC114871841"	NA	chrOU015504.1	-	16999465	17000060	16999465	16999974	17000343	17000427
724	"LOC114871841"	NA	chrOU015504.1	-	16999465	17000060	16999465	16999974	17000347	17000434
739	"LOC114871020"	NA	chrOU015508.1	+	1863946	1864156	1863985	1864156	1862627	1862832
743	"LOC114880748"	NA	chrOU015510.1	+	21895	22211	21965	22211	21571	21621
755	"LOC114875608"	NA	chrOU015513.1	-	8050907	8051134	8050907	8051120	8051221	8051564
757	"LOC114882889"	NA	chrOU015504.1	-	7993860	7994129	7993860	7994102	7995431	7995626
780	"LOC114875394"	NA	chrOU015510.1	-	5853057	5853438	5853057	5853376	5853795	5853892
786	"LOC114875107"	NA	chrOU015512.1	+	8117029	8117257	8117062	8117257	8106350	8107549
788	"LOC114875107"	NA	chrOU015512.1	+	8117029	8117257	8117062	8117257	8111820	8112713
818	"LOC114881976"	NA	chrOU015507.1	+	2301360	2301520	2301363	2301520	2298523	2298601
831	"LOC114871209"	NA	chrOU015508.1	-	1827142	1827349	1827142	1827277	1827590	1829883
835	"LOC114878641"	NA	chrOU015508.1	+	11219976	11220235	11219988	11220235	11219442	11219582
841	"LOC114875774"	NA	chrOU015505.1	+	13948944	13949112	13948957	13949112	13948619	13948750
859	"LOC114882913"	NA	chrOU015504.1	+	9307742	9308954	9307756	9308954	9307572	9307686
866	"LOC114873759"	NA	chrOU015511.1	-	8302750	8302844	8302750	8302826	8369845	8370497
869	"LOC114883214"	NA	chrOU015504.1	-	14825496	14825641	14825496	14825605	14826464	14827730
878	"LOC114874502"	NA	chrOU015509.1	-	4381245	4381358	4381245	4381330	4381795	4381829
881	"LOC114878684"	NA	chrOU015506.1	+	2842717	2843940	2843476	2843940	2839272	2839447
929	"LOC114877482"	NA	chrOU015512.1	-	252963	253140	252963	253135	253227	253321
930	"LOC114877482"	NA	chrOU015512.1	-	252963	253140	252963	253135	253438	253590
936	"LOC114872686"	NA	chrOU015506.1	-	1924318	1924707	1924318	1924449	1925635	1925959
949	"LOC114875205"	NA	chrOU015511.1	-	9778793	9778930	9778793	9778920	9779206	9779250
950	"LOC114875205"	NA	chrOU015511.1	-	9778793	9778930	9778793	9778920	9779381	9779522
957	"LOC114880013"	NA	chrOU015513.1	-	5748848	5749179	5748848	5749167	5770268	5771527
968	"LOC114872700"	NA	chrOU015506.1	-	1478091	1481074	1478091	1480927	1481150	1481307
983	"LOC114881830"	NA	chrOU015504.1	+	5829720	5830075	5829732	5830075	5820048	5820367
992	"LOC114883070"	NA	chrOU015505.1	-	9021109	9021524	9021109	9021521	9022195	9022387
999	"LOC114872810"	NA	chrOU015504.1	+	13055013	13064999	13055043	13064999	13052925	13053149
1030	"LOC114880786"	NA	chrOU015505.1	+	12132770	12133344	12133111	12133344	12130653	12131361
1031	"LOC114880786"	NA	chrOU015505.1	+	12132770	12133344	12133111	12133344	12130653	12131369
1048	"LOC114871107"	NA	chrOU015508.1	+	1944621	1944735	1944647	1944735	1944045	1944152
1055	"LOC114872744"	NA	chrOU015517.1	+	4897962	4898328	4898122	4898328	4897385	4897645
1057	"LOC114877804"	NA	chrOU015506.1	+	7557214	7557396	7557240	7557396	7556644	7557078
1081	"LOC114876450"	NA	chrOU015517.1	+	3279527	3279996	3279532	3279996	3279162	3279392
1083	"LOC114879095"	NA	chrOU015516.1	+	7953629	7953852	7953725	7953852	7953434	7953524
1092	"LOC114873079"	NA	chrOU015512.1	+	811400	812422	812356	812422	810332	810387
1093	"LOC114873079"	NA	chrOU015512.1	+	811400	812422	812356	812422	810701	810881
1096	"LOC114875817"	NA	chrOU015505.1	-	13930167	13930638	13930167	13930328	13930723	13930817
1100	"LOC114876153"	NA	chrOU015504.1	-	15433887	15434253	15433887	15434240	15434305	15434462
1101	"LOC114876153"	NA	chrOU015504.1	-	15433887	15434253	15433887	15434240	15434310	15434462
1111	"LOC114874801"	NA	chrOU015505.1	+	9844949	9845129	9845002	9845129	9844182	9844330
1148	"LOC114871637"	NA	chrOU015509.1	+	2442015	2442216	2442026	2442216	2435694	2437747
1203	"LOC114883221"	NA	chrOU015504.1	-	15006759	15007310	15006759	15007292	15007408	15007587
1211	"LOC114879821"	NA	chrOU015505.1	-	12230214	12230357	12230214	12230290	12230598	12230825
1251	"LOC114871868"	NA	chrOU015504.1	+	15998444	15998789	15998526	15998789	15997552	15997792
1252	"LOC114871868"	NA	chrOU015504.1	+	15998444	15998789	15998526	15998789	15997798	15997901
1261	"LOC114880859"	NA	chrOU015511.1	-	5534563	5534908	5534563	5534688	5535110	5535267
1272	"LOC114877433"	NA	chrOU015512.1	+	154591	154816	154655	154816	154259	154436
1273	"LOC114877433"	NA	chrOU015512.1	+	154591	154816	154665	154816	154259	154436
1274	"LOC114877433"	NA	chrOU015512.1	+	154591	154816	154717	154816	154259	154436
1285	"LOC114874149"	NA	chrOU015505.1	+	2192643	2192861	2192762	2192861	2192441	2192546
1294	"LOC114875585"	NA	chrOU015513.1	-	8194304	8194438	8194304	8194418	8195853	8196421
1306	"LOC114877984"	NA	chrOU015506.1	-	3279437	3280040	3279437	3279965	3280564	3280743
1307	"LOC114877984"	NA	chrOU015506.1	-	3279437	3280040	3279437	3279978	3280564	3280743
1314	"LOC114877984"	NA	chrOU015506.1	-	3279437	3279978	3279437	3279965	3280784	3281386
1315	"LOC114877984"	NA	chrOU015506.1	-	3279437	3280040	3279437	3279965	3280784	3281386
1316	"LOC114877984"	NA	chrOU015506.1	-	3279437	3280040	3279437	3279978	3280784	3281386
1340	"LOC114872051"	NA	chrOU015505.1	-	6062369	6062494	6062369	6062491	6068070	6068154
1350	"LOC114879092"	NA	chrOU015516.1	+	7986213	7986435	7986219	7986435	7960168	7960253
1351	"LOC114879092"	NA	chrOU015516.1	+	7986213	7986435	7986219	7986435	7969336	7969740
1353	"LOC114879092"	NA	chrOU015516.1	+	7986213	7986435	7986219	7986435	7978279	7978888
1355	"LOC114879092"	NA	chrOU015516.1	+	7989408	7989610	7989426	7989610	7987311	7987411
1383	"LOC114871100"	NA	chrOU015508.1	+	2242637	2243111	2242940	2243111	2242230	2242323
1390	"LOC114877345"	NA	chrOU015509.1	+	2260681	2261590	2260824	2261590	2258962	2258980
1391	"LOC114877345"	NA	chrOU015509.1	+	2260681	2261590	2261000	2261590	2258962	2258980
1392	"LOC114877345"	NA	chrOU015509.1	+	2260824	2261590	2261000	2261590	2258962	2258980
1393	"LOC114877345"	NA	chrOU015509.1	+	2260673	2261590	2260681	2261590	2259045	2259070
1394	"LOC114877345"	NA	chrOU015509.1	+	2260681	2261590	2261000	2261590	2259444	2259461
1406	"LOC114883013"	NA	chrOU015505.1	-	8929624	8930170	8929624	8929724	8930582	8930718
1409	"LOC114876933"	NA	chrOU015504.1	+	5240574	5240781	5240577	5240781	5238839	5238987
1411	"LOC114880952"	NA	chrOU015506.1	-	11613411	11613666	11613411	11613437	11615564	11615903
1412	"LOC114880952"	NA	chrOU015506.1	-	11613411	11613666	11613411	11613437	11615711	11615903
1413	"LOC114880952"	NA	chrOU015506.1	-	11613411	11613666	11613411	11613437	11615995	11616014
1426	"LOC114875270"	NA	chrOU015511.1	+	9662429	9662744	9662471	9662744	9661752	9662095
1446	"LOC114872702"	NA	chrOU015506.1	+	1499859	1500206	1499996	1500206	1498703	1498726
1447	"LOC114872702"	NA	chrOU015506.1	+	1499859	1500206	1500129	1500206	1498703	1498726
1448	"LOC114872702"	NA	chrOU015506.1	+	1499996	1500206	1500129	1500206	1498703	1498726
1450	"LOC114872702"	NA	chrOU015506.1	+	1499859	1500206	1500129	1500206	1498960	1498982
1451	"LOC114872702"	NA	chrOU015506.1	+	1499996	1500206	1500129	1500206	1498960	1498982
1453	"LOC114871475"	NA	chrOU015505.1	+	11662036	11662433	11662245	11662433	11661121	11661215
1496	"LOC114883241"	NA	chrOU015504.1	+	13849047	13849610	13849261	13849610	13848711	13848931
1502	"LOC114872174"	NA	chrOU015519.1	+	7718730	7720934	7719705	7720934	7714674	7714726
1512	"LOC114873699"	NA	chrOU015511.1	-	8822233	8822580	8822233	8822513	8827284	8827372
1513	"LOC114873699"	NA	chrOU015511.1	-	8822233	8822944	8822233	8822513	8827284	8827372
1514	"LOC114873699"	NA	chrOU015511.1	-	8822233	8822944	8822233	8822580	8827284	8827372
1520	"LOC114874084"	NA	chrOU015505.1	-	2390204	2390243	2390204	2390239	2390385	2390414
1527	"LOC114877833"	NA	chrOU015506.1	+	2446705	2448069	2447097	2448069	2444488	2444624
1528	"LOC114877833"	NA	chrOU015506.1	+	2446705	2448069	2447459	2448069	2444488	2444624
1529	"LOC114877833"	NA	chrOU015506.1	+	2447097	2448069	2447459	2448069	2444488	2444624
1532	"LOC114878186"	NA	chrOU015509.1	-	9226716	9226930	9226716	9226916	9227013	9227036
1572	"LOC114878339"	NA	chrOU015510.1	-	383437	385116	383437	383558	385948	386723
1573	"LOC114873417"	NA	chrOU015513.1	-	10204153	10205665	10204153	10204375	10207458	10207506
1574	"LOC114873417"	NA	chrOU015513.1	-	10204153	10205665	10204153	10204375	10207787	10207936
1580	"LOC114875061"	NA	chrOU015516.1	-	3543809	3544037	3543809	3544013	3546565	3546685
1583	"LOC114873265"	NA	chrOU015515.1	-	2088470	2088935	2088470	2088923	2089001	2089081
1598	"LOC114880151"	NA	chrOU015510.1	-	2337775	2338008	2337775	2337995	2338061	2338351
1599	"LOC114880151"	NA	chrOU015510.1	-	2337775	2338008	2337775	2337995	2338211	2338351
1600	"LOC114880151"	NA	chrOU015510.1	-	2337775	2338008	2337775	2337995	2357705	2358346
1626	"LOC114876984"	NA	chrOU015510.1	+	4818548	4818880	4818552	4818880	4818150	4818295
1627	"LOC114876984"	NA	chrOU015510.1	+	4818516	4818880	4818548	4818880	4818150	4818305
1629	"LOC114876984"	NA	chrOU015510.1	+	4818548	4818880	4818552	4818880	4818150	4818305
1634	"LOC114875074"	NA	chrOU015512.1	-	7783725	7788654	7783725	7785241	7788754	7788925
1672	"LOC114878247"	NA	chrOU015512.1	+	8371171	8371321	8371174	8371321	8365770	8366541
1676	"LOC114874219"	NA	chrOU015513.1	+	9404454	9404716	9404465	9404716	9404030	9404301
1684	"LOC114881039"	NA	chrOU015511.1	-	2711820	2711892	2711820	2711888	2712013	2712427
1687	"LOC114875758"	NA	chrOU015511.1	-	3442218	3442501	3442218	3442294	3442600	3442707
1688	"LOC114877607"	NA	chrOU015515.1	+	250440	250746	250443	250746	249923	250070
1720	"LOC114880997"	NA	chrOU015511.1	+	6696576	6696938	6696745	6696938	6692582	6693598
1744	"LOC114873697"	NA	chrOU015511.1	-	8528697	8529140	8528697	8528770	8539372	8539697
1752	"LOC114876059"	NA	chrOU015506.1	+	453187	453357	453210	453357	452243	452313
1753	"LOC114876059"	NA	chrOU015506.1	+	453187	453357	453220	453357	452243	452313
1754	"LOC114876059"	NA	chrOU015506.1	+	453210	453357	453220	453357	452243	452313
1772	"LOC114875273"	NA	chrOU015511.1	+	9712037	9712235	9712041	9712235	9711225	9711497
1774	"LOC114877755"	NA	chrOU015514.1	+	2171179	2171363	2171182	2171363	2170766	2171016
1776	"LOC114877755"	NA	chrOU015514.1	+	2171179	2171363	2171182	2171363	2171103	2171121
1796	"LOC114871308"	NA	chrOU015515.1	+	3427158	3427609	3427161	3427609	3426692	3426781
1802	"LOC114876433"	NA	chrOU015511.1	+	10987047	10987713	10987074	10987713	10986144	10986176
1806	"LOC114880544"	NA	chrOU015512.1	+	116675	117370	117181	117370	116478	116562
1827	"LOC114877469"	NA	chrOU015512.1	+	387436	387620	387445	387620	386925	387018
1834	"LOC114871034"	NA	chrOU015508.1	+	2218604	2219236	2219061	2219236	2218123	2218317
1840	"LOC114873130"	NA	chrOU015512.1	-	781920	782102	781920	782069	782163	782533
1842	"LOC114878028"	NA	chrOU015515.1	+	7543064	7543661	7543068	7543661	7539327	7540532
1843	"LOC114878028"	NA	chrOU015515.1	+	7543064	7543661	7543068	7543661	7540645	7540685
1845	"LOC114878028"	NA	chrOU015515.1	+	7543064	7543661	7543068	7543661	7542866	7542952
1853	"LOC114873072"	NA	chrOU015512.1	+	902285	902433	902316	902433	901987	902080
1867	"LOC114876764"	NA	chrOU015512.1	-	2127139	2127664	2127139	2127619	2135684	2135928
1879	"LOC114880350"	NA	chrOU015517.1	-	1125598	1126443	1125598	1125870	1126518	1126734
1894	"LOC114873977"	NA	chrOU015515.1	-	4799195	4799341	4799195	4799338	4800815	4800848
1938	"LOC114873159"	NA	chrOU015512.1	+	730984	731615	730987	731615	730290	730378
1942	"LOC114880614"	NA	chrOU015513.1	-	2320681	2321703	2320681	2321688	2324440	2324739
1958	"LOC114876239"	NA	chrOU015513.1	+	8768052	8768305	8768087	8768305	8767654	8767901
1964	"LOC114875096"	NA	chrOU015512.1	+	8096566	8096755	8096569	8096755	8095635	8095890
1966	"LOC114875096"	NA	chrOU015512.1	+	8096569	8096755	8096596	8096755	8095635	8095890
1972	"LOC114878235"	NA	chrOU015512.1	-	8520738	8521441	8520738	8521147	8521498	8521685
1995	"LOC114881255"	NA	chrOU015513.1	-	2272247	2272442	2272247	2272433	2284590	2284794
1997	"LOC114870917"	NA	chrOU015504.1	-	14434693	14435797	14434693	14434856	14435864	14436056
2007	"LOC114879957"	NA	chrOU015519.1	+	6746947	6747184	6746951	6747184	6737843	6737960
2020	"LOC114874614"	NA	chrOU015509.1	+	3851164	3851487	3851167	3851487	3850260	3850327
2031	"LOC114873177"	NA	chrOU015515.1	-	2827290	2827478	2827290	2827466	2828898	2828947
2033	"LOC114871291"	NA	chrOU015513.1	-	6043370	6043568	6043370	6043538	6045003	6045055
2035	"LOC114871291"	NA	chrOU015513.1	-	6043370	6043568	6043370	6043538	6045272	6045791
2036	"LOC114871291"	NA	chrOU015513.1	-	6043370	6043568	6043370	6043543	6045272	6045791
2044	"LOC114871291"	NA	chrOU015513.1	-	6043370	6043901	6043370	6043538	6047571	6047694
2045	"LOC114871291"	NA	chrOU015513.1	-	6043370	6043901	6043370	6043543	6047571	6047694
2050	"LOC114879385"	NA	chrOU015515.1	-	1918166	1918898	1918166	1918895	1919446	1919594
2052	"LOC114879385"	NA	chrOU015515.1	-	1918166	1919337	1918166	1918898	1919446	1919594
2066	"LOC114875575"	NA	chrOU015513.1	-	8366632	8366842	8366632	8366706	8367047	8367140
2067	"LOC114875575"	NA	chrOU015513.1	-	8366632	8366842	8366632	8366706	8367156	8367239
2069	"LOC114876270"	NA	chrOU015513.1	+	8467891	8468138	8467930	8468138	8467541	8467595
2070	"LOC114876270"	NA	chrOU015513.1	+	8467891	8468138	8467930	8468138	8467720	8467810
2072	"LOC114874411"	NA	chrOU015512.1	-	7122976	7123421	7122976	7123417	7125653	7125777
2075	"LOC114876332"	NA	chrOU015513.1	+	8582056	8582183	8582101	8582183	8580440	8580582
2077	"LOC114876332"	NA	chrOU015513.1	+	8582248	8582608	8582266	8582608	8582101	8582183
2094	"LOC114876291"	NA	chrOU015513.1	+	8816303	8816559	8816306	8816559	8814837	8814885
2095	"LOC114876291"	NA	chrOU015513.1	+	8816303	8816559	8816378	8816559	8814837	8814885
2100	"LOC114876266"	NA	chrOU015513.1	-	8927452	8927766	8927452	8927694	8929113	8929316
2101	"LOC114876266"	NA	chrOU015513.1	-	8927452	8928992	8927452	8927694	8929113	8929316
2103	"LOC114876264"	NA	chrOU015513.1	+	8934892	8935006	8934920	8935006	8934629	8934824
2104	"LOC114878330"	NA	chrOU015506.1	+	2626046	2626495	2626213	2626495	2625309	2625405
2111	"LOC114874233"	NA	chrOU015513.1	-	9141651	9142188	9141651	9141842	9142874	9143035
2112	"LOC114874233"	NA	chrOU015513.1	-	9141651	9142601	9141651	9141842	9142874	9143035
2113	"LOC114874233"	NA	chrOU015513.1	-	9141651	9142601	9141651	9142188	9142874	9143035
2127	"LOC114875644"	NA	chrOU015505.1	+	8226495	8226672	8226519	8226672	8219615	8219746
2128	"LOC114875644"	NA	chrOU015505.1	+	8226495	8226672	8226519	8226672	8221148	8221256
2129	"LOC114875644"	NA	chrOU015505.1	+	8226495	8226672	8226519	8226672	8221148	8221280
2138	"LOC114880094"	NA	chrOU015519.1	-	8060509	8061278	8060509	8060642	8061527	8061896
2157	"LOC114879667"	NA	chrOU015513.1	-	10555897	10557726	10555897	10556601	10557791	10558015
2171	"LOC114882410"	NA	chrOU015514.1	+	1492543	1492682	1492560	1492682	1492364	1492427
2205	"LOC114878958"	NA	chrOU015514.1	-	4304615	4305244	4304615	4304914	4305580	4306113
2245	"LOC114873384"	NA	chrOU015514.1	+	7340320	7341303	7340323	7341303	7340142	7340228
2252	"LOC114873915"	NA	chrOU015514.1	-	8472832	8473017	8472832	8472998	8474763	8475923
2253	"LOC114873915"	NA	chrOU015514.1	-	8474763	8474908	8474763	8474860	8475406	8475923
2276	"LOC114878914"	NA	chrOU015514.1	-	9425128	9425457	9425128	9425454	9425721	9426086
2292	"LOC114879227"	NA	chrOU015514.1	-	10022186	10022329	10022186	10022311	10022388	10022523
2325	"LOC114877023"	NA	chrOU015516.1	+	5021933	5022072	5021948	5022072	4910731	4911540
2366	"LOC114880563"	NA	chrOU015518.1	+	3657189	3657615	3657193	3657615	3655913	3656435
2368	"LOC114880563"	NA	chrOU015518.1	+	3657189	3657615	3657193	3657615	3656444	3656921
2385	"LOC114877836"	NA	chrOU015518.1	+	6285637	6285780	6285672	6285780	6285394	6285569
2392	"LOC114881342"	NA	chrOU015516.1	-	994380	994523	994380	994510	994621	994713
2397	"LOC114878129"	NA	chrOU015516.1	+	5587257	5587299	5587263	5587299	5586934	5586988
2402	"LOC114871785"	NA	chrOU015516.1	-	1824512	1825121	1824512	1824763	1825203	1825456
2403	"LOC114870893"	NA	chrOU015504.1	+	13729491	13729858	13729503	13729858	13728925	13728979
2438	"LOC114880126"	NA	chrOU015507.1	-	2187261	2187426	2187261	2187415	2187505	2187669
2439	"LOC114880126"	NA	chrOU015507.1	-	2187261	2187426	2187261	2187415	2187515	2187669
2440	"LOC114880126"	NA	chrOU015507.1	-	2187261	2187426	2187261	2187415	2187535	2187669
2442	"LOC114875677"	NA	chrOU015518.1	+	7491107	7491420	7491279	7491420	7489363	7489662
2444	"LOC114875677"	NA	chrOU015518.1	+	7491107	7491420	7491279	7491420	7490364	7490771
2445	"LOC114875677"	NA	chrOU015518.1	+	7491556	7491824	7491560	7491824	7491279	7491420
2464	"LOC114879792"	NA	chrOU015516.1	+	8340927	8341027	8340951	8341027	8340559	8340879
2468	"LOC114873643"	NA	chrOU015516.1	+	8868948	8869229	8869128	8869229	8868624	8868645
2472	"LOC114873672"	NA	chrOU015516.1	-	8886091	8887825	8886091	8887791	8887918	8888166
2490	"LOC114879481"	NA	chrOU015516.1	+	9632466	9632758	9632469	9632758	9618928	9619930
2497	"LOC114877070"	NA	chrOU015517.1	+	532271	532593	532339	532593	531853	531993
2506	"LOC114874861"	NA	chrOU015516.1	-	7222470	7222823	7222470	7222770	7227167	7227395
2508	"LOC114874861"	NA	chrOU015516.1	-	7222470	7222826	7222470	7222823	7227167	7227395
2513	"LOC114878937"	NA	chrOU015514.1	+	9572783	9573071	9572830	9573071	9571931	9572197
