ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
192	"LOC114872028"	NA	chrOU015505.1	+	6103740	6103843	6103740	6103839	6104889	6105375
193	"LOC114872028"	NA	chrOU015505.1	+	6103740	6104222	6103740	6103839	6104889	6105375
194	"LOC114872028"	NA	chrOU015505.1	+	6103740	6104222	6103740	6103843	6104889	6105375
198	"LOC114880062"	NA	chrOU015519.1	-	8092989	8094017	8093892	8094017	8092578	8092908
199	"LOC114880062"	NA	chrOU015519.1	-	8093151	8094017	8093892	8094017	8092578	8092908
207	"LOC114870925"	NA	chrOU015504.1	+	14337461	14338045	14337461	14337744	14338664	14338709
208	"LOC114870925"	NA	chrOU015504.1	+	14337461	14338344	14337461	14337744	14338664	14338709
232	"LOC114879923"	NA	chrOU015511.1	+	9860236	9860767	9860236	9860577	9865405	9865542
243	"LOC114878628"	NA	chrOU015508.1	-	11370852	11371656	11371093	11371656	11367777	11369454
246	"LOC114877935"	NA	chrOU015508.1	-	5561413	5561995	5561441	5561995	5560502	5560621
276	"LOC114871024"	NA	chrOU015508.1	+	1432053	1432250	1432053	1432176	1432528	1432737
277	"LOC114871024"	NA	chrOU015508.1	+	1432053	1432250	1432053	1432176	1433793	1433920
281	"LOC114880957"	NA	chrOU015508.1	-	9988484	9990508	9989104	9990508	9987821	9988122
282	"LOC114878925"	NA	chrOU015514.1	-	9274935	9275051	9274956	9275051	9273511	9273627
284	"LOC114878888"	NA	chrOU015509.1	-	5555413	5555759	5555455	5555759	5554720	5555009
307	"LOC114877931"	NA	chrOU015508.1	-	5597610	5597727	5597614	5597727	5586897	5587133
316	"LOC114876087"	NA	chrOU015506.1	-	264210	264417	264259	264417	263993	264063
317	"LOC114876087"	NA	chrOU015506.1	-	264210	264417	264259	264417	263993	264089
337	"LOC114875179"	NA	chrOU015507.1	+	11368559	11368648	11368559	11368619	11368777	11368915
348	"LOC114873584"	NA	chrOU015516.1	-	9096495	9097168	9096944	9097168	9096120	9096265
349	"LOC114873584"	NA	chrOU015516.1	-	9096506	9097168	9096944	9097168	9096120	9096265
350	"LOC114873584"	NA	chrOU015516.1	-	9096495	9097168	9096506	9097168	9096120	9096282
357	"LOC114874717"	NA	chrOU015507.1	-	9825635	9825959	9825639	9825959	9825039	9825178
398	"LOC114877458"	NA	chrOU015507.1	+	3631411	3631562	3631411	3631558	3632134	3633902
402	"LOC114871121"	NA	chrOU015508.1	+	1911644	1911815	1911644	1911811	1912149	1912950
409	"LOC114879026"	NA	chrOU015505.1	+	5327629	5328020	5327629	5327894	5333260	5333641
410	"LOC114876998"	NA	chrOU015514.1	-	2728505	2728854	2728702	2728854	2728206	2728350
421	"LOC114877282"	NA	chrOU015518.1	-	6501447	6503404	6501518	6503404	6498187	6499119
424	"LOC114879681"	NA	chrOU015513.1	+	10669695	10670161	10669695	10669933	10670461	10670860
442	"LOC114872535"	NA	chrOU015506.1	-	9004634	9004672	9004659	9004672	9002552	9002622
482	"LOC114875877"	NA	chrOU015516.1	+	3808084	3808622	3808084	3808255	3810964	3811176
484	"LOC114881594"	NA	chrOU015509.1	-	5351790	5352249	5351932	5352249	5351309	5351594
487	"LOC114881594"	NA	chrOU015509.1	-	5351790	5352249	5351932	5352249	5351309	5351689
517	"LOC114880742"	NA	chrOU015510.1	+	37724	37956	37724	37941	38114	38138
518	"LOC114880742"	NA	chrOU015510.1	+	37724	37956	37724	37941	38117	38138
522	"LOC114878444"	NA	chrOU015506.1	-	2804665	2805133	2804806	2805133	2801256	2801387
532	"LOC114878359"	NA	chrOU015506.1	+	2638601	2639388	2638601	2638941	2640200	2641216
533	"LOC114878359"	NA	chrOU015506.1	+	2638601	2640075	2638601	2638941	2640200	2641216
552	"LOC114877587"	NA	chrOU015515.1	-	400929	401449	401439	401449	398728	398997
566	"LOC114871918"	NA	chrOU015504.1	+	15950109	15950722	15950109	15950710	15952181	15952226
585	"LOC114882881"	NA	chrOU015504.1	+	9386714	9386767	9386714	9386765	9386830	9387020
607	"LOC114880748"	NA	chrOU015510.1	+	21571	22211	21571	21621	22504	22680
610	"LOC114875608"	NA	chrOU015513.1	-	8051221	8051564	8051225	8051564	8050907	8051120
640	"LOC114875107"	NA	chrOU015512.1	+	8111820	8112713	8111820	8112494	8117062	8117257
648	"LOC114874647"	NA	chrOU015509.1	+	3580599	3580768	3580599	3580725	3580825	3580994
651	"LOC114879650"	NA	chrOU015513.1	-	10518311	10518857	10518521	10518857	10516522	10516554
662	"LOC114873850"	NA	chrOU015513.1	+	4640755	4640910	4640755	4640900	4641481	4641555
663	"LOC114873850"	NA	chrOU015513.1	+	4640755	4641269	4640755	4640900	4641481	4641555
664	"LOC114873850"	NA	chrOU015513.1	+	4640755	4641269	4640755	4640910	4641481	4641555
665	"LOC114871209"	NA	chrOU015508.1	-	1811501	1814232	1813865	1814232	1811076	1811225
667	"LOC114871209"	NA	chrOU015508.1	-	1827590	1829883	1827717	1829883	1827142	1827277
674	"LOC114882913"	NA	chrOU015504.1	+	9307572	9307690	9307572	9307686	9307742	9308954
681	"LOC114871847"	NA	chrOU015504.1	+	16986960	16987375	16986960	16987141	16988408	16988592
708	"LOC114879236"	NA	chrOU015514.1	-	9904327	9904713	9904566	9904713	9903457	9903595
740	"LOC114882771"	NA	chrOU015508.1	+	675211	675426	675211	675411	675853	677508
741	"LOC114879490"	NA	chrOU015513.1	-	2767226	2768316	2767869	2768316	2744230	2744786
748	"LOC114875205"	NA	chrOU015511.1	-	9778285	9778373	9778335	9778373	9777805	9778230
754	"LOC114880745"	NA	chrOU015510.1	-	27889	28111	27900	28111	26764	27828
755	"LOC114880516"	NA	chrOU015509.1	-	8972475	8973296	8972889	8973296	8966979	8968381
756	"LOC114880516"	NA	chrOU015509.1	-	8972475	8973296	8973057	8973296	8966979	8968381
757	"LOC114880516"	NA	chrOU015509.1	-	8972889	8973296	8973057	8973296	8966979	8968381
761	"LOC114872700"	NA	chrOU015506.1	-	1481143	1481307	1481150	1481307	1478091	1480927
802	"LOC114880786"	NA	chrOU015505.1	+	12130653	12131369	12130653	12131361	12133111	12133344
806	"LOC114876139"	NA	chrOU015504.1	+	15438275	15439359	15438275	15438362	15440362	15440423
808	"LOC114876139"	NA	chrOU015504.1	+	15438275	15440284	15438275	15439359	15440362	15440423
815	"LOC114878606"	NA	chrOU015514.1	-	1293679	1293802	1293792	1293802	1293063	1293307
821	"LOC114877804"	NA	chrOU015506.1	+	7556644	7557078	7556644	7556851	7557214	7557396
842	"LOC114876187"	NA	chrOU015504.1	-	15720939	15721762	15721675	15721762	15712878	15714965
843	"LOC114876187"	NA	chrOU015504.1	-	15717079	15717332	15717084	15717332	15715719	15716990
845	"LOC114876450"	NA	chrOU015517.1	+	3279162	3279392	3279162	3279346	3279532	3279996
864	"LOC114876153"	NA	chrOU015504.1	-	15434305	15434462	15434310	15434462	15433887	15434240
865	"LOC114876153"	NA	chrOU015504.1	-	15434305	15434462	15434310	15434462	15433887	15434253
869	"LOC114878450"	NA	chrOU015507.1	-	11629338	11629604	11629403	11629604	11628776	11628902
870	"LOC114878450"	NA	chrOU015507.1	-	11629338	11629604	11629403	11629604	11629002	11629195
874	"LOC114877338"	NA	chrOU015509.1	+	1889338	1889556	1889338	1889552	1890685	1890870
909	"LOC114872627"	NA	chrOU015506.1	-	1275208	1275713	1275484	1275713	1274923	1275105
915	"LOC114877944"	NA	chrOU015506.1	+	3305593	3306083	3305593	3305857	3306243	3306547
921	"LOC114881064"	NA	chrOU015504.1	+	4800097	4800364	4800097	4800360	4801318	4801787
943	"LOC114876165"	NA	chrOU015504.1	+	15347494	15350965	15347494	15348619	15351714	15351848
949	"LOC114876580"	NA	chrOU015514.1	-	8905545	8905639	8905561	8905639	8903895	8903983
1002	"LOC114878883"	NA	chrOU015505.1	+	4213171	4213984	4213171	4213486	4247117	4247375
1013	"LOC114871359"	NA	chrOU015515.1	+	3853986	3854269	3853986	3854250	3854981	3855063
1021	"LOC114877984"	NA	chrOU015506.1	-	3280753	3281386	3280784	3281386	3279437	3279965
1023	"LOC114877984"	NA	chrOU015506.1	-	3280753	3281386	3280784	3281386	3279437	3280040
1050	"LOC114876064"	NA	chrOU015506.1	-	413731	414127	413838	414127	413041	413125
1071	"LOC114875658"	NA	chrOU015505.1	-	7976942	7979052	7978532	7979052	7974851	7975123
1083	"LOC114874392"	NA	chrOU015512.1	+	6905133	6905427	6905133	6905362	6915466	6916170
1093	"LOC114883013"	NA	chrOU015505.1	-	8929966	8930718	8930582	8930718	8929624	8929724
1094	"LOC114880952"	NA	chrOU015506.1	-	11615564	11615903	11615711	11615903	11613411	11613437
1106	"LOC114875270"	NA	chrOU015511.1	+	9661752	9662095	9661752	9662032	9662471	9662744
1115	"LOC114876386"	NA	chrOU015504.1	+	12124412	12124847	12124412	12124568	12126866	12127174
1123	"LOC114871435"	NA	chrOU015505.1	-	11817303	11817528	11817307	11817528	11814833	11814947
1129	"LOC114877718"	NA	chrOU015514.1	-	1906022	1906919	1906590	1906919	1904811	1904893
1136	"LOC114879295"	NA	chrOU015505.1	-	12460256	12462615	12462518	12462615	12459012	12459148
1174	"LOC114882155"	NA	chrOU015504.1	+	6215447	6218235	6215447	6216121	6218388	6218671
1187	"LOC114877833"	NA	chrOU015506.1	+	2444488	2444624	2444488	2444599	2447459	2448069
1189	"LOC114877833"	NA	chrOU015506.1	+	2444488	2447391	2444488	2444624	2447459	2448069
1190	"LOC114877833"	NA	chrOU015506.1	+	2444488	2448069	2444488	2444624	2457362	2457510
1197	"LOC114872448"	NA	chrOU015514.1	+	5351848	5351986	5351848	5351934	5352587	5352677
1211	"LOC114881384"	NA	chrOU015509.1	+	10288879	10289347	10288879	10289200	10289428	10289602
1217	"LOC114880733"	NA	chrOU015510.1	+	85027	85670	85027	85165	85746	85979
1231	"LOC114872367"	NA	chrOU015508.1	+	9034365	9034544	9034365	9034504	9037366	9037459
1232	"LOC114872367"	NA	chrOU015508.1	+	9034365	9034635	9034365	9034504	9037366	9037459
1233	"LOC114872367"	NA	chrOU015508.1	+	9034365	9034635	9034365	9034544	9037366	9037459
1255	"LOC114873265"	NA	chrOU015515.1	-	2089001	2089081	2089007	2089081	2088470	2088935
1273	"LOC114880151"	NA	chrOU015510.1	-	2338061	2338351	2338211	2338351	2337775	2338008
1296	"LOC114876984"	NA	chrOU015510.1	+	4818150	4818305	4818150	4818295	4818548	4818880
1297	"LOC114876984"	NA	chrOU015510.1	+	4818150	4818305	4818150	4818295	4818552	4818880
1337	"LOC114874142"	NA	chrOU015505.1	+	2226776	2227320	2226776	2227268	2227373	2227465
1339	"LOC114877011"	NA	chrOU015514.1	-	2842887	2842956	2842891	2842956	2840982	2841003
1342	"LOC114880140"	NA	chrOU015511.1	+	2247172	2247807	2247172	2247600	2248474	2248713
1345	"LOC114881039"	NA	chrOU015511.1	-	2712013	2712427	2712015	2712427	2711820	2711888
1367	"LOC114871073"	NA	chrOU015508.1	-	1738818	1738951	1738920	1738951	1737227	1737715
1377	"LOC114882709"	NA	chrOU015508.1	-	136323	136567	136466	136567	136058	136221
1382	"LOC114873763"	NA	chrOU015514.1	-	6745498	6745829	6745503	6745829	6720944	6721180
1406	"LOC114877755"	NA	chrOU015514.1	+	2171103	2171121	2171103	2171115	2171179	2171363
1409	"LOC114875199"	NA	chrOU015511.1	+	9729057	9729679	9729057	9729309	9730125	9730178
1433	"LOC114880544"	NA	chrOU015512.1	+	116675	116797	116675	116773	117181	117370
1434	"LOC114880544"	NA	chrOU015512.1	+	116675	117370	116675	116773	117541	117624
1441	"LOC114877472"	NA	chrOU015512.1	-	278434	279181	279020	279181	278129	278335
1454	"LOC114873150"	NA	chrOU015512.1	+	690731	691059	690731	690939	691533	691641
1456	"LOC114873130"	NA	chrOU015512.1	-	782163	782533	782335	782533	781920	782102
1459	"LOC114871843"	NA	chrOU015504.1	+	17010829	17012211	17010829	17011342	17012776	17013477
1514	"LOC114879359"	NA	chrOU015512.1	+	6248691	6249276	6248691	6248885	6249408	6249608
1539	"LOC114878580"	NA	chrOU015514.1	+	1314917	1315158	1314917	1314954	1315586	1315930
1540	"LOC114876239"	NA	chrOU015513.1	+	8767654	8767905	8767654	8767901	8768087	8768305
1547	"LOC114870904"	NA	chrOU015504.1	+	13985968	13986879	13985968	13986293	13987031	13989577
1548	"LOC114878235"	NA	chrOU015512.1	-	8521441	8521685	8521498	8521685	8520738	8521147
1552	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957636	1957275	1957432	1958643	1958808
1553	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957917	1957275	1957432	1958643	1958808
1554	"LOC114871111"	NA	chrOU015508.1	+	1957275	1958043	1957275	1957432	1958643	1958808
1555	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957917	1957275	1957636	1958643	1958808
1556	"LOC114871111"	NA	chrOU015508.1	+	1957275	1958043	1957275	1957636	1958643	1958808
1559	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957713	1957275	1957432	1959092	1959235
1560	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957917	1957275	1957432	1959092	1959235
1589	"LOC114873177"	NA	chrOU015515.1	-	2828850	2828947	2828898	2828947	2827290	2827478
1594	"LOC114871291"	NA	chrOU015513.1	-	6045272	6045791	6045308	6045791	6043370	6043568
1611	"LOC114874411"	NA	chrOU015512.1	-	7125341	7125777	7125653	7125777	7122976	7123421
1613	"LOC114874411"	NA	chrOU015512.1	-	7125442	7125777	7125653	7125777	7122976	7123421
1614	"LOC114874411"	NA	chrOU015512.1	-	7125640	7125777	7125653	7125777	7122976	7123421
1615	"LOC114876335"	NA	chrOU015513.1	-	8536758	8537152	8536984	8537152	8536318	8536624
1616	"LOC114876339"	NA	chrOU015513.1	+	8574268	8574571	8574268	8574380	8578430	8578495
1624	"LOC114876266"	NA	chrOU015513.1	-	8925742	8927221	8925978	8927221	8919998	8920130
1625	"LOC114876266"	NA	chrOU015513.1	-	8928758	8929316	8929113	8929316	8927452	8927694
1628	"LOC114876264"	NA	chrOU015513.1	+	8934629	8934824	8934629	8934814	8934892	8935006
1656	"LOC114875644"	NA	chrOU015505.1	+	8221148	8221280	8221148	8221256	8226495	8226672
1657	"LOC114875644"	NA	chrOU015505.1	+	8221148	8221280	8221148	8221256	8226519	8226672
1669	"LOC114874184"	NA	chrOU015513.1	+	9340514	9340572	9340514	9340556	9346681	9349348
1684	"LOC114878563"	NA	chrOU015514.1	-	1256106	1256443	1256315	1256443	1252323	1252424
1687	"LOC114878570"	NA	chrOU015514.1	+	1359672	1359838	1359672	1359692	1359915	1360023
1689	"LOC114873310"	NA	chrOU015514.1	-	7216281	7216451	7216289	7216451	7215794	7215871
1690	"LOC114882410"	NA	chrOU015514.1	+	1492364	1492486	1492364	1492427	1492560	1492682
1708	"LOC114875769"	NA	chrOU015514.1	+	2417092	2417182	2417092	2417178	2417542	2417628
1714	"LOC114872425"	NA	chrOU015514.1	-	5431943	5432388	5431953	5432388	5431206	5431371
1744	"LOC114873915"	NA	chrOU015514.1	-	8474763	8475923	8475406	8475923	8472832	8472998
1745	"LOC114873915"	NA	chrOU015514.1	-	8475326	8475923	8475406	8475923	8474763	8474908
1752	"LOC114874000"	NA	chrOU015507.1	-	7947033	7947201	7947042	7947201	7943854	7943941
1754	"LOC114871695"	NA	chrOU015515.1	+	6874986	6875864	6874986	6875350	6876201	6876305
1782	"LOC114879227"	NA	chrOU015514.1	-	10022388	10022523	10022415	10022523	10022186	10022329
1793	"LOC114879273"	NA	chrOU015515.1	+	644066	644158	644066	644148	644510	644636
1794	"LOC114879273"	NA	chrOU015515.1	+	644066	644158	644066	644148	644757	644831
1795	"LOC114879273"	NA	chrOU015515.1	+	644066	644158	644066	644148	645091	645998
1822	"LOC114880628"	NA	chrOU015507.1	-	6948243	6949042	6948876	6949042	6941462	6941608
1828	"LOC114872518"	NA	chrOU015506.1	+	9405102	9405275	9405102	9405241	9406107	9406615
1843	"LOC114873237"	NA	chrOU015515.1	+	2948952	2955698	2948952	2953093	2959418	2959504
1852	"LOC114875502"	NA	chrOU015505.1	+	3695509	3696267	3695509	3695778	3696328	3696406
1854	"LOC114871307"	NA	chrOU015515.1	-	3449223	3449624	3449346	3449624	3448276	3448403
1858	"LOC114880563"	NA	chrOU015518.1	+	3655913	3656438	3655913	3656435	3657189	3657615
1891	"LOC114871716"	NA	chrOU015515.1	+	6112489	6112615	6112489	6112610	6112843	6112873
1892	"LOC114871716"	NA	chrOU015515.1	+	6112489	6112615	6112489	6112610	6113929	6113971
1899	"LOC114881342"	NA	chrOU015516.1	-	993410	993820	993708	993820	992361	992776
1905	"LOC114871785"	NA	chrOU015516.1	-	1824930	1825456	1825203	1825456	1824512	1824763
1937	"LOC114875884"	NA	chrOU015516.1	-	4131979	4132084	4131983	4132084	4130950	4131048
1941	"LOC114880171"	NA	chrOU015516.1	+	4634486	4634654	4634486	4634639	4635050	4635714
1946	"LOC114880126"	NA	chrOU015507.1	-	2187505	2187669	2187515	2187669	2187261	2187415
1947	"LOC114880126"	NA	chrOU015507.1	-	2187505	2187669	2187535	2187669	2187261	2187415
1948	"LOC114880126"	NA	chrOU015507.1	-	2187515	2187669	2187535	2187669	2187261	2187415
1949	"LOC114880126"	NA	chrOU015507.1	-	2187505	2187669	2187515	2187669	2187261	2187426
1951	"LOC114880126"	NA	chrOU015507.1	-	2187515	2187669	2187535	2187669	2187261	2187426
1967	"LOC114879792"	NA	chrOU015516.1	+	8340559	8340879	8340559	8340867	8340927	8341027
2011	"LOC114874861"	NA	chrOU015516.1	-	7227065	7227395	7227167	7227395	7222470	7222823
2019	"LOC114878937"	NA	chrOU015514.1	+	9571931	9572234	9571931	9572197	9572783	9573071
2027	"LOC114878973"	NA	chrOU015517.1	-	3411855	3413575	3411870	3413575	3406149	3406373
2028	"LOC114878973"	NA	chrOU015517.1	-	3411855	3413575	3411870	3413575	3406149	3406391
2035	"LOC114882679"	NA	chrOU015508.1	+	104375	104624	104375	104620	104723	105783
