ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
13	"LOC114882828"	NA	chrOU015518.1	+	2064144	2064187	2064330	2064525	2063749	2064058	2065710	2065855	13	19,10,10,13	13,6,10,3	11,11,6,7	15,6,4,13	142	198	0.156224472477	0.6927681748753038	0.671,0.699,0.582,0.858	0.506,0.719,0.677,0.429	0.12
14	"LOC114872221"	NA	chrOU015519.1	-	7180789	7180906	7184361	7184472	7179625	7180058	7185293	7185344	14	2,0,2,0	15,11,15,14	1,2,3,2	23,9,11,12	198	198	0.0496257820293	0.4097271417519107	0.118,0.0,0.118,0.0	0.042,0.182,0.214,0.143	-0.086
15	"LOC114881700"	NA	chrOU015518.1	-	1638501	1638742	1639409	1639436	1637330	1637572	1639696	1639836	15	105,49,73,101	75,35,50,57	80,71,74,67	68,42,53,66	126	198	0.272347269836	0.9004400165391196	0.688,0.688,0.696,0.736	0.649,0.727,0.687,0.615	0.032
16	"LOC114872846"	NA	chrOU015518.1	+	1026713	1026762	1031284	1031333	1019832	1019874	1035414	1035532	16	46,12,23,18	98,58,78,44	46,21,28,36	95,52,63,74	148	148	0.126950552719	0.6546479994688731	0.319,0.171,0.228,0.29	0.326,0.288,0.308,0.327	-0.06
17	"LOC114872846"	NA	chrOU015518.1	+	1026713	1026762	1033260	1033309	1019832	1019874	1035414	1035532	17	46,12,23,18	14,3,13,5	46,21,28,36	9,9,10,6	148	148	0.355365321291	0.9742358795272096	0.767,0.8,0.639,0.783	0.836,0.7,0.737,0.857	-0.035
18	"LOC114872846"	NA	chrOU015518.1	+	1031284	1031333	1033260	1033309	1019832	1019874	1035414	1035532	18	98,58,78,44	14,3,13,5	95,52,63,74	9,9,10,6	148	148	0.867619100614	1.0	0.875,0.951,0.857,0.898	0.913,0.852,0.863,0.925	0.007
19	"LOC114872849"	NA	chrOU015518.1	-	857429	857654	858050	858089	856940	857029	863890	863984	19	463,271,306,328	526,352,400,442	366,457,479,467	475,581,614,532	138	198	0.853975988092	1.0	0.558,0.525,0.523,0.516	0.525,0.53,0.528,0.557	-0.004
20	"LOC114873001"	NA	chrOU015518.1	-	787370	787601	787701	787859	787187	787268	788280	788447	20	46,26,45,43	78,43,50,47	48,54,75,64	84,44,77,68	198	198	0.317363620122	0.9409172630911512	0.371,0.377,0.474,0.478	0.364,0.551,0.493,0.485	-0.048
21	"LOC114873001"	NA	chrOU015518.1	-	789601	789705	790142	790365	789340	789421	790649	791101	21	14,9,4,6	30,21,21,18	8,10,22,10	21,17,35,37	198	198	0.414690380815	1.0	0.318,0.3,0.16,0.25	0.276,0.37,0.386,0.213	-0.054
22	"LOC114873001"	NA	chrOU015518.1	-	789601	789705	790506	790591	789340	789421	790649	791101	22	23,6,10,9	30,21,21,18	13,13,15,24	21,17,35,37	184	198	0.590063819861	1.0	0.452,0.235,0.339,0.35	0.4,0.451,0.316,0.411	-0.051
23	"LOC114873001"	NA	chrOU015518.1	-	789601	789705	790649	790701	789340	789421	790864	791101	23	9,2,4,2	30,21,19,19	2,5,9,8	22,17,33,36	151	198	0.56667191756	1.0	0.282,0.111,0.216,0.121	0.107,0.278,0.263,0.226	-0.036
24	"LOC114873001"	NA	chrOU015518.1	-	790142	790365	790506	790591	789340	789421	790649	791101	24	23,6,10,9	14,9,4,6	13,13,15,24	8,10,22,10	184	198	0.809164316757	1.0	0.639,0.418,0.729,0.617	0.636,0.583,0.423,0.721	0.01
25	"LOC114872985"	NA	chrOU015518.1	+	694385	694520	695506	695546	693317	693398	697451	698759	25	29,19,12,9	6,9,9,1	19,8,14,16	8,7,11,2	198	139	0.501916557349	1.0	0.772,0.597,0.483,0.863	0.625,0.445,0.472,0.849	0.081
26	"LOC114872985"	NA	chrOU015518.1	+	694449	694520	695506	695546	693317	693398	697451	698759	26	26,9,6,10	6,9,9,1	13,8,11,12	8,7,11,2	170	139	0.673339293781	1.0	0.78,0.45,0.353,0.891	0.571,0.483,0.45,0.831	0.035
27	"LOC114876025"	NA	chrOU015518.1	-	564470	564593	566594	566714	560294	560530	570935	571058	27	199,157,154,110	58,31,51,45	247,88,155,219	68,28,52,62	198	198	0.97004115693	1.0	0.774,0.835,0.751,0.71	0.784,0.759,0.749,0.779	-0.0
28	"LOC114875900"	NA	chrOU015517.1	-	5313518	5313623	5314067	5314178	5309608	5309737	5325882	5326011	28	98,52,55,46	3,3,8,3	110,53,46,70	3,6,1,3	198	198	0.290488758334	0.9123987818581545	0.97,0.945,0.873,0.939	0.973,0.898,0.979,0.959	-0.02
29	"LOC114872712"	NA	chrOU015517.1	-	4695482	4695658	4697833	4697964	4692205	4692281	4700336	4700438	29	25,6,7,12	3,0,1,1	21,29,27,32	3,0,1,0	198	198	0.60218990036	1.0	0.893,1.0,0.875,0.923	0.875,1.0,0.964,1.0	-0.037
30	"LOC114872712"	NA	chrOU015517.1	-	4701316	4701361	4701911	4701980	4700664	4700741	4702417	4702730	30	9,4,10,8	1,0,1,1	17,10,8,8	2,2,0,2	168	144	1	1.0	0.885,1.0,0.896,0.873	0.879,0.811,1.0,0.774	0.047
31	"LOC114873803"	NA	chrOU015514.1	+	6698772	6698982	6699446	6699761	6697953	6698242	6700134	6700533	31	5,1,5,5	7,4,5,3	10,9,6,5	16,5,10,12	198	198	0.823264732675	1.0	0.417,0.2,0.5,0.625	0.385,0.643,0.375,0.294	0.011
32	"LOC114880750"	NA	chrOU015510.1	-	20136	20388	20699	20830	19907	20037	21323	21365	32	191,84,107,77	253,156,170,125	168,84,74,110	277,129,145,170	198	198	0.581038877691	1.0	0.43,0.35,0.386,0.381	0.378,0.394,0.338,0.393	0.011
33	"LOC114874524"	NA	chrOU015509.1	-	4584302	4584466	4584852	4585016	4580531	4583583	4586360	4586484	33	83,35,43,34	134,69,79,113	89,38,37,47	136,106,117,99	198	198	0.64199361464	1.0	0.382,0.337,0.352,0.231	0.396,0.264,0.24,0.322	0.02
34	"LOC114874524"	NA	chrOU015509.1	-	4584302	4584466	4585405	4585569	4580531	4583583	4586360	4586484	34	1599,768,931,839	134,69,79,113	1844,1106,986,1213	136,106,117,99	198	198	0.538932941044	1.0	0.923,0.918,0.922,0.881	0.931,0.913,0.894,0.925	-0.005
35	"LOC114874524"	NA	chrOU015509.1	-	4584852	4585016	4585405	4585569	4580531	4583583	4586360	4586484	35	1599,768,931,839	83,35,43,34	1844,1106,986,1213	89,38,37,47	198	198	0.267593409426	0.8976070189969223	0.951,0.956,0.956,0.961	0.954,0.967,0.964,0.963	-0.006
36	"LOC114880700"	NA	chrOU015508.1	-	10321733	10321956	10330789	10331059	10313715	10313912	10331888	10332097	36	78,25,40,22	59,31,38,20	42,26,32,37	43,32,32,40	198	198	0.377939103342	0.9885700571631971	0.569,0.446,0.513,0.524	0.494,0.448,0.5,0.481	0.032
37	"LOC114876945"	NA	chrOU015510.1	+	5081848	5081946	5083463	5083499	5079992	5080246	5083947	5084047	37	39,18,30,24	2,2,3,3	28,43,36,34	9,8,4,6	197	135	0.0191494555759	0.22427582716859154	0.93,0.86,0.873,0.846	0.681,0.786,0.86,0.795	0.097
38	"LOC114871930"	NA	chrOU015506.1	+	5084681	5084817	5086262	5086398	5083208	5083385	5089990	5090196	38	80,49,59,26	102,47,60,35	96,48,45,65	88,34,45,45	198	198	0.0449916417788	0.4037561619370234	0.44,0.51,0.496,0.426	0.522,0.585,0.5,0.591	-0.082
39	"LOC114874669"	NA	chrOU015509.1	+	3180709	3180997	3183002	3183248	3180462	3180592	3183306	3183514	39	1,2,1,0	81,50,56,28	1,0,1,1	76,36,31,54	198	198	1	1.0	0.012,0.038,0.018,0.0	0.013,0.0,0.031,0.018	0.002
40	"LOC114875351"	NA	chrOU015510.1	+	6062393	6062449	6071561	6072572	6060937	6061034	6080548	6080716	40	7,5,3,0	1,0,0,0	6,6,5,2	0,0,0,0	155	198	1	1.0	0.899,1.0,1.0,NA	1.0,1.0,1.0,1.0	-0.034
41	"LOC114881376"	NA	chrOU015510.1	-	2039933	2039939	2050597	2050606	2036039	2036282	2059809	2059970	41	4,3,3,0	0,0,1,0	7,1,4,3	0,1,0,1	108	105	1	1.0	1.0,1.0,0.745,NA	1.0,0.493,1.0,0.745	0.106
42	"LOC114873098"	NA	chrOU015509.1	-	356238	356294	357876	357929	354082	354209	358374	358517	42	10,8,5,10	30,8,10,10	15,5,2,10	21,7,15,13	152	155	0.772640029532	1.0	0.254,0.505,0.338,0.505	0.421,0.421,0.12,0.44	0.05
43	"LOC114880353"	NA	chrOU015517.1	+	7650234	7653142	7657521	7657711	7618898	7618982	7662864	7662978	43	26,11,15,9	38,14,20,11	25,13,20,18	35,15,14,18	198	198	0.330948585654	0.9449812920946858	0.406,0.44,0.429,0.45	0.417,0.464,0.588,0.5	-0.061
44	"LOC114870925"	NA	chrOU015504.1	+	14340729	14340785	14345378	14345464	14337461	14338709	14357934	14358025	44	12,4,6,2	36,23,27,12	16,6,8,5	54,24,20,36	155	185	0.734667514681	1.0	0.285,0.172,0.21,0.166	0.261,0.23,0.323,0.142	-0.031
45	"LOC114880889"	NA	chrOU015508.1	-	9845369	9845570	9863069	9863340	9838687	9838837	9875813	9876032	45	19,4,6,4	18,7,2,1	21,5,13,8	23,10,9,9	198	198	0.375433012337	0.9885700571631971	0.514,0.364,0.75,0.8	0.477,0.333,0.591,0.471	0.139
46	"LOC114880889"	NA	chrOU015508.1	-	9846062	9846186	9863069	9863340	9845369	9845570	9875813	9876032	46	20,4,6,4	8,8,8,2	20,5,13,8	16,9,7,12	198	198	0.694319767154	1.0	0.714,0.333,0.429,0.667	0.556,0.357,0.65,0.4	0.045
47	"LOC114880889"	NA	chrOU015508.1	-	9863069	9863340	9875813	9876032	9846062	9846186	9917252	9918132	47	18,5,6,7	5,7,5,4	12,11,20,14	15,5,7,8	198	198	0.982938110762	1.0	0.783,0.417,0.545,0.636	0.444,0.688,0.741,0.636	-0.032
48	"LOC114874134"	NA	chrOU015505.1	-	2093760	2093832	2094051	2094126	2093201	2093375	2094291	2094532	48	18,14,11,7	9,7,3,4	24,10,14,10	8,4,4,5	174	171	0.527967105513	1.0	0.663,0.663,0.783,0.632	0.747,0.711,0.775,0.663	-0.039
49	"LOC114874134"	NA	chrOU015505.1	-	2100726	2100735	2100854	2100950	2100399	2100537	2101130	2101265	49	45,25,22,17	0,1,0,0	48,24,30,22	0,1,1,0	195	108	1	1.0	1.0,0.933,1.0,1.0	1.0,0.93,0.943,1.0	0.015
50	"LOC114874134"	NA	chrOU015505.1	-	2105605	2105689	2106269	2106365	2105047	2105218	2106693	2106930	50	5,1,3,4	2,2,3,2	13,1,6,2	7,2,3,3	195	183	0.863110790052	1.0	0.701,0.319,0.484,0.652	0.635,0.319,0.652,0.385	0.041
51	"LOC114872087"	NA	chrOU015512.1	+	3484885	3484968	3486091	3486725	3483428	3484057	3490228	3490314	51	24,18,21,14	6,6,2,2	43,15,25,24	3,0,0,4	182	198	0.0039021957547	0.0869812021450871	0.813,0.765,0.92,0.884	0.94,1.0,1.0,0.867	-0.106
52	"LOC114878897"	NA	chrOU015509.1	+	5391931	5392264	5397136	5397208	5389405	5390149	5403873	5404243	52	9,7,2,6	13,5,3,10	10,6,6,10	19,6,12,13	198	171	0.659369117557	1.0	0.374,0.547,0.365,0.341	0.312,0.463,0.302,0.399	0.038
53	"LOC114877355"	NA	chrOU015509.1	+	1874521	1874663	1874825	1874887	1874275	1874373	1875329	1875610	53	43,27,33,18	4,2,2,2	33,17,23,23	3,2,5,2	198	161	0.390585556441	0.9885700571631971	0.897,0.917,0.931,0.88	0.899,0.874,0.789,0.903	0.04
54	"LOC114879923"	NA	chrOU015511.1	+	9863506	9863929	9864386	9864609	9860236	9860767	9865405	9865542	54	18,11,12,15	93,61,40,37	16,8,7,9	85,46,43,58	198	198	0.126783649589	0.6546479994688731	0.162,0.153,0.231,0.288	0.158,0.148,0.14,0.134	0.064
55	"LOC114879935"	NA	chrOU015511.1	+	9835635	9835715	9836064	9836144	9835109	9835181	9836454	9836533	55	105,50,53,38	46,20,27,26	100,61,86,60	42,16,20,33	179	179	0.119538364138	0.6353923816873692	0.695,0.714,0.662,0.594	0.704,0.792,0.811,0.645	-0.072
56	"LOC114879076"	NA	chrOU015508.1	-	5245771	5246084	5247088	5247460	5244564	5244807	5309458	5309574	56	8,2,3,3	12,7,5,7	9,6,6,9	22,10,7,18	198	198	0.774831722533	1.0	0.4,0.222,0.375,0.3	0.29,0.375,0.462,0.333	-0.041
57	"LOC114878903"	NA	chrOU015509.1	+	5497086	5497119	5502933	5503339	5496712	5496834	5505154	5505281	57	0,0,1,0	42,24,45,47	0,0,2,0	50,25,32,50	132	198	1	1.0	0.0,0.0,0.032,0.0	0.0,0.0,0.086,0.0	-0.013
58	"LOC114878903"	NA	chrOU015509.1	+	5502933	5503339	5505154	5505281	5496712	5497119	5506390	5506451	58	32,19,27,19	44,28,36,42	29,29,39,27	41,30,49,36	198	198	0.278397594784	0.9103229204492441	0.421,0.404,0.429,0.311	0.414,0.492,0.443,0.429	-0.053
59	"LOC114871608"	NA	chrOU015509.1	-	2635281	2635335	2635871	2636018	2634466	2634590	2636260	2636360	59	17,3,1,1	239,120,150,116	3,1,4,5	162,187,218,237	198	153	0.0261554289196	0.2772409631191454	0.052,0.019,0.005,0.007	0.014,0.004,0.014,0.016	0.009
60	"LOC114871608"	NA	chrOU015509.1	-	2637934	2638160	2638430	2638593	2636461	2636647	2638900	2639001	60	263,129,145,137	47,28,39,34	205,191,236,212	44,48,26,35	198	198	0.183312123023	0.7495187988691894	0.848,0.822,0.788,0.801	0.823,0.799,0.901,0.858	-0.03
61	"LOC114872092"	NA	chrOU015512.1	+	3347255	3347583	3347694	3347765	3346988	3347181	3348621	3348843	61	31,22,15,8	15,12,7,7	28,10,10,15	6,3,6,14	198	170	0.595228215138	1.0	0.64,0.612,0.648,0.495	0.8,0.741,0.589,0.479	-0.053
62	"LOC114876551"	NA	chrOU015508.1	-	2738829	2738967	2741414	2741636	2736714	2736909	2743052	2743124	62	5,3,3,2	10,4,8,6	0,0,2,1	10,12,9,8	198	198	2.20739221714e-05	0.00152530802204374	0.333,0.429,0.273,0.25	0.0,0.0,0.182,0.111	0.248
63	"LOC114878798"	NA	chrOU015514.1	+	9170936	9171098	9171343	9171499	9170275	9170709	9171637	9171810	63	40,32,18,14	69,46,63,44	32,19,30,21	66,30,36,45	198	198	0.288816844623	0.9123987818581545	0.367,0.41,0.222,0.241	0.327,0.388,0.455,0.318	-0.062
64	"LOC114870921"	NA	chrOU015504.1	-	14304911	14305144	14306069	14306302	14303634	14303971	14307122	14307236	64	51,33,20,22	8,9,8,5	54,22,21,30	9,10,6,9	198	198	0.66611969213	1.0	0.864,0.786,0.714,0.815	0.857,0.688,0.778,0.769	0.022
65	"LOC114871951"	NA	chrOU015504.1	+	11291078	11291163	11296922	11296955	11290253	11290336	11297748	11297832	65	23,14,7,6	7,3,3,4	26,15,25,16	8,2,2,2	184	132	0.0907012517575	0.5646357204002929	0.702,0.77,0.626,0.518	0.7,0.843,0.9,0.852	-0.17
66	"LOC114871951"	NA	chrOU015504.1	+	11324962	11325028	11328626	11328904	11297748	11297832	11330130	11330195	66	2,1,5,2	5,9,2,7	4,5,7,7	8,7,15,12	165	198	0.515766396198	1.0	0.324,0.118,0.75,0.255	0.375,0.462,0.359,0.412	-0.04
67	"LOC114871208"	NA	chrOU015508.1	+	2291329	2291504	2295894	2295989	2287796	2287903	2297103	2297361	67	734,296,349,334	1254,529,581,598	534,331,272,476	1064,617,519,867	198	194	0.288971551724	0.9123987818581545	0.364,0.354,0.37,0.354	0.33,0.345,0.339,0.35	0.02
68	"LOC114871077"	NA	chrOU015508.1	+	2053204	2053343	2054041	2054103	2052633	2052917	2054939	2056029	68	33,11,15,8	7,0,4,1	27,17,16,10	7,2,5,2	198	161	0.454053965197	1.0	0.793,1.0,0.753,0.867	0.758,0.874,0.722,0.803	0.064
69	"LOC114871077"	NA	chrOU015508.1	+	2053204	2053343	2054393	2054476	2052633	2052917	2054939	2056029	69	33,11,15,8	20,6,8,8	27,17,16,10	17,7,5,4	198	182	0.311962319194	0.9325916324789654	0.603,0.628,0.633,0.479	0.593,0.691,0.746,0.697	-0.096
70	"LOC114871077"	NA	chrOU015508.1	+	2053547	2053717	2054041	2054103	2052633	2052917	2054393	2054476	70	33,3,18,11	8,1,3,1	20,6,7,7	4,4,3,2	198	161	0.280606052179	0.9103229204492441	0.77,0.709,0.83,0.899	0.803,0.549,0.655,0.74	0.115
71	"LOC114871077"	NA	chrOU015508.1	+	2053547	2053717	2054041	2054103	2053204	2053343	2054393	2054476	71	47,9,23,18	12,8,1,2	35,14,14,14	3,6,3,4	198	161	0.895695634495	1.0	0.761,0.478,0.949,0.88	0.905,0.655,0.791,0.74	-0.006
72	"LOC114871077"	NA	chrOU015508.1	+	2053547	2053717	2054041	2054103	2053204	2053343	2054939	2055033	72	29,13,7,12	11,7,2,2	20,16,12,12	4,5,5,3	198	161	0.557715737401	1.0	0.682,0.602,0.74,0.83	0.803,0.722,0.661,0.765	-0.024
73	"LOC114871077"	NA	chrOU015508.1	+	2053565	2053717	2054041	2054103	2052633	2052917	2054393	2054476	73	32,3,19,10	8,1,3,1	22,6,7,7	4,4,3,2	198	161	0.336173612739	0.9520326491911844	0.765,0.709,0.837,0.89	0.817,0.549,0.655,0.74	0.11
74	"LOC114871077"	NA	chrOU015508.1	+	2053565	2053717	2054041	2054103	2053204	2053343	2054393	2054476	74	41,4,22,11	12,8,1,2	26,7,11,12	3,6,3,4	198	161	0.987160891453	1.0	0.735,0.289,0.947,0.817	0.876,0.487,0.749,0.709	-0.008
75	"LOC114871077"	NA	chrOU015508.1	+	2054041	2054103	2054393	2054476	2052633	2052917	2054939	2056029	75	7,0,4,1	20,6,8,8	7,2,5,2	17,7,5,4	161	182	0.179480827667	0.7426422270532754	0.283,0.0,0.361,0.124	0.318,0.244,0.531,0.361	-0.172
76	"LOC114872159"	NA	chrOU015506.1	+	3932384	3932605	3933767	3933988	3931025	3931245	3934730	3934911	76	121,58,72,63	51,15,34,18	108,61,84,91	51,18,31,35	198	198	0.732011969586	1.0	0.703,0.795,0.679,0.778	0.679,0.772,0.73,0.722	0.013
77	"LOC114882860"	NA	chrOU015507.1	+	4028841	4029008	4030350	4030527	4028238	4028749	4031663	4031797	77	47,19,34,25	17,9,15,10	39,32,38,33	10,13,16,13	198	198	0.664379849847	1.0	0.734,0.679,0.694,0.714	0.796,0.711,0.704,0.717	-0.027
78	"LOC114882795"	NA	chrOU015508.1	+	828429	828501	829599	829623	827346	827530	830652	830876	78	267,64,101,77	12,8,12,4	369,167,176,193	6,9,15,8	171	123	0.0493849216414	0.4097271417519107	0.941,0.852,0.858,0.933	0.978,0.93,0.894,0.946	-0.041
79	"LOC114877931"	NA	chrOU015508.1	-	5582711	5584256	5586897	5587133	5576803	5582483	5597614	5597727	79	0,0,0,1	5,1,4,1	0,2,1,1	5,1,0,2	198	198	0.34128426467	0.9526864770717067	0.0,0.0,0.0,0.5	0.0,0.667,1.0,0.333	-0.375
80	"LOC114880697"	NA	chrOU015508.1	-	10243896	10244026	10249941	10250111	10240576	10240691	10252943	10253223	80	138,77,68,46	163,111,92,49	138,58,69,68	121,75,62,63	198	198	0.0540812036478	0.42853012291187614	0.458,0.41,0.425,0.484	0.533,0.436,0.527,0.519	-0.06
81	"LOC114882762"	NA	chrOU015507.1	+	12510949	12511093	12511611	12511689	12510702	12510877	12512816	12512977	81	49,43,51,23	6,2,4,2	59,27,33,37	10,3,4,2	198	177	0.296884617166	0.9240868038815585	0.88,0.951,0.919,0.911	0.841,0.889,0.881,0.943	0.027
82	"LOC114882802"	NA	chrOU015507.1	+	12076218	12076352	12094210	12094465	12072267	12072432	12094631	12094756	82	0,0,1,0	234,141,145,112	3,2,0,0	223,124,131,143	198	198	1	1.0	0.0,0.0,0.007,0.0	0.013,0.016,0.0,0.0	-0.005
83	"LOC114882802"	NA	chrOU015507.1	+	12094210	12094465	12094631	12094756	12076218	12076352	12094969	12095197	83	128,61,57,34	285,144,147,99	101,50,53,59	269,155,135,145	198	198	0.461561182739	1.0	0.31,0.298,0.279,0.256	0.273,0.244,0.282,0.289	0.014
84	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904892	5905934	5906021	5904397	5904543	5906274	5906428	84	9,4,3,9	27,6,7,6	14,10,15,8	17,14,6,11	186	186	0.191722947024	0.7745282070274943	0.25,0.4,0.3,0.6	0.452,0.417,0.714,0.421	-0.114
85	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904892	5905934	5906024	5904397	5904543	5906274	5906428	85	12,6,4,13	27,6,7,6	23,14,24,17	17,14,6,11	189	186	0.0866143247899	0.5550516533236879	0.304,0.496,0.36,0.681	0.571,0.496,0.797,0.603	-0.156
86	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904895	5905934	5906021	5904397	5904543	5906274	5906428	86	9,4,3,9	32,10,10,7	14,10,15,8	15,11,10,7	186	189	0.0168105087464	0.20742967042432855	0.222,0.289,0.234,0.566	0.487,0.48,0.604,0.537	-0.199
87	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904895	5905934	5906024	5904397	5904543	5906274	5906428	87	12,6,4,13	32,10,10,7	23,14,24,17	15,11,10,7	189	189	0.00451402744602	0.09174096956470058	0.273,0.375,0.286,0.65	0.605,0.56,0.706,0.708	-0.249
88	"LOC114880380"	NA	chrOU015513.1	-	5908381	5908441	5909070	5909232	5907779	5907923	5909341	5909626	88	23,15,19,9	2,2,0,2	25,15,14,19	1,1,2,1	198	159	0.570266133173	1.0	0.902,0.858,1.0,0.783	0.953,0.923,0.849,0.938	-0.03
89	"LOC114880380"	NA	chrOU015513.1	-	5908381	5908441	5909070	5909232	5907779	5907932	5909341	5909626	89	19,16,22,12	2,0,1,1	23,19,20,20	0,2,1,1	198	159	1	1.0	0.884,1.0,0.946,0.906	1.0,0.884,0.941,0.941	-0.007
90	"LOC114878210"	NA	chrOU015515.1	+	8637829	8637933	8638261	8638365	8637359	8637656	8638803	8638952	90	79,36,49,61	41,18,22,24	57,26,53,63	28,18,20,24	198	198	0.894108259664	1.0	0.658,0.667,0.69,0.718	0.671,0.591,0.726,0.724	0.005
91	"LOC114874721"	NA	chrOU015507.1	+	9813779	9813905	9813990	9814149	9813650	9813709	9814211	9814400	91	38,21,21,11	53,34,45,18	31,13,9,24	51,18,22,41	198	198	0.844134165689	1.0	0.418,0.382,0.318,0.379	0.378,0.419,0.29,0.369	0.01
92	"LOC114875691"	NA	chrOU015518.1	+	7463509	7463626	7465367	7465469	7463334	7463427	7466094	7467311	92	8,3,0,2	3,2,2,2	6,0,1,1	5,7,1,6	198	198	0.0787333696597	0.5286829755705854	0.727,0.6,0.0,0.5	0.545,0.0,0.5,0.143	0.16
93	"LOC114871005"	NA	chrOU015508.1	-	1766488	1766563	1767046	1767102	1765923	1766238	1767554	1767690	93	5,3,5,4	7,6,6,3	5,6,5,8	19,9,10,20	155	174	0.162882045881	0.7034468356485688	0.445,0.36,0.483,0.599	0.228,0.428,0.36,0.31	0.14
94	"LOC114878382"	NA	chrOU015510.1	+	219703	219761	220294	220412	219102	219295	220755	220813	94	30,20,21,15	104,51,51,54	35,18,18,22	106,51,61,67	157	198	0.909908152495	1.0	0.267,0.331,0.342,0.259	0.294,0.308,0.271,0.293	0.008
