ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
40	"LOC114879732"	NA	chrOU015519.1	-	2540579	2540837	2540615	2540837	2540077	2540399
41	"LOC114879509"	NA	chrOU015519.1	-	2153044	2153210	2153066	2153210	2151844	2151919
42	"LOC114879509"	NA	chrOU015519.1	-	2153044	2153210	2153070	2153210	2151844	2151919
43	"LOC114879509"	NA	chrOU015519.1	-	2153066	2153210	2153070	2153210	2151844	2151919
44	"LOC114880807"	NA	chrOU015518.1	+	8738502	8738990	8738502	8738755	8739226	8739759
45	"LOC114880807"	NA	chrOU015518.1	+	8738502	8738990	8738502	8738755	8739229	8739759
46	"LOC114880809"	NA	chrOU015518.1	-	8734438	8734927	8734445	8734927	8734185	8734350
47	"LOC114880809"	NA	chrOU015518.1	-	8734438	8734927	8734459	8734927	8734185	8734350
48	"LOC114880809"	NA	chrOU015518.1	-	8734445	8734927	8734459	8734927	8734185	8734350
49	"LOC114880802"	NA	chrOU015518.1	+	8720577	8721827	8720577	8720774	8721942	8722313
50	"LOC114880801"	NA	chrOU015518.1	-	8685047	8685986	8685122	8685986	8683759	8684717
51	"LOC114876513"	NA	chrOU015518.1	-	8570076	8570364	8570109	8570364	8569768	8570016
52	"LOC114876500"	NA	chrOU015518.1	+	8416225	8416638	8416225	8416396	8417951	8418098
53	"LOC114876500"	NA	chrOU015518.1	+	8416225	8416642	8416225	8416396	8417951	8418098
54	"LOC114876500"	NA	chrOU015518.1	+	8416225	8416642	8416225	8416638	8417951	8418098
55	"LOC114875671"	NA	chrOU015518.1	-	7560707	7560857	7560719	7560857	7558202	7558370
56	"LOC114877708"	NA	chrOU015518.1	+	7328148	7328380	7328148	7328349	7328507	7328849
57	"LOC114877701"	NA	chrOU015518.1	-	7326689	7327182	7326839	7327182	7325574	7325763
58	"LOC114877689"	NA	chrOU015518.1	+	7028746	7029057	7028746	7029054	7029664	7029673
59	"LOC114877689"	NA	chrOU015518.1	+	7028746	7029057	7028746	7029054	7030417	7030823
60	"LOC114877825"	NA	chrOU015518.1	+	6278765	6278819	6278765	6278792	6279407	6279730
61	"LOC114877553"	NA	chrOU015518.1	+	5817682	5819122	5817682	5817856	5820422	5821097
62	"LOC114877553"	NA	chrOU015518.1	+	5817682	5819122	5817682	5817856	5821960	5825808
63	"LOC114877542"	NA	chrOU015518.1	-	5494487	5494832	5494517	5494832	5487073	5487361
64	"LOC114877551"	NA	chrOU015518.1	+	5353547	5354269	5353547	5353882	5354342	5354570
65	"LOC114879959"	NA	chrOU015519.1	+	6677791	6677930	6677791	6677891	6679783	6679927
66	"LOC114878473"	NA	chrOU015518.1	-	4579369	4579553	4579425	4579553	4577732	4579249
67	"LOC114872277"	NA	chrOU015519.1	-	7450827	7450987	7450869	7450987	7449880	7450214
68	"LOC114878485"	NA	chrOU015518.1	+	4504329	4504801	4504329	4504681	4505571	4510330
69	"LOC114878514"	NA	chrOU015518.1	-	4389680	4390160	4389692	4390160	4388920	4389023
70	"LOC114880579"	NA	chrOU015518.1	+	3694955	3695091	3694955	3695059	3695628	3695907
71	"LOC114880581"	NA	chrOU015518.1	-	3684129	3684332	3684147	3684332	3683941	3684030
72	"LOC114880575"	NA	chrOU015518.1	-	3635544	3635920	3635557	3635920	3635198	3635460
73	"LOC114882870"	NA	chrOU015518.1	-	2503536	2503803	2503541	2503803	2489360	2493451
74	"LOC114882828"	NA	chrOU015518.1	+	2064551	2064757	2064551	2064714	2065710	2065855
75	"LOC114882861"	NA	chrOU015518.1	+	2048130	2048310	2048130	2048279	2048382	2048513
76	"LOC114882845"	NA	chrOU015518.1	-	2000044	2000341	2000086	2000341	1999754	1999962
77	"LOC114878724"	NA	chrOU015518.1	-	1810186	1810564	1810204	1810564	1808511	1810108
78	"LOC114878724"	NA	chrOU015518.1	-	1811592	1811730	1811628	1811730	1811228	1811539
79	"LOC114878724"	NA	chrOU015518.1	-	1812171	1812618	1812188	1812618	1811885	1812111
80	"LOC114881700"	NA	chrOU015518.1	-	1644419	1644875	1644669	1644875	1644059	1644214
81	"LOC114872977"	NA	chrOU015518.1	+	1607681	1607880	1607681	1607844	1608025	1608197
82	"LOC114872873"	NA	chrOU015518.1	+	1249687	1249757	1249687	1249754	1250370	1250783
83	"LOC114878487"	NA	chrOU015518.1	+	4278291	4278465	4278291	4278453	4278989	4279073
84	"LOC114878487"	NA	chrOU015518.1	+	4281679	4281992	4281679	4281970	4284371	4284621
85	"LOC114878487"	NA	chrOU015518.1	+	4278291	4278465	4278291	4278453	4288198	4288386
86	"LOC114872926"	NA	chrOU015518.1	-	1069840	1070145	1069843	1070145	1069482	1069749
87	"LOC114872842"	NA	chrOU015518.1	-	1046853	1047256	1047007	1047256	1045994	1046457
88	"LOC114872841"	NA	chrOU015518.1	-	1004078	1004758	1004537	1004758	1003562	1003812
89	"LOC114877996"	NA	chrOU015519.1	+	3340523	3340868	3340523	3340666	3340931	3341431
90	"LOC114873001"	NA	chrOU015518.1	-	790030	790365	790142	790365	789340	789421
91	"LOC114873001"	NA	chrOU015518.1	-	790649	791101	790864	791101	789340	789421
92	"LOC114873001"	NA	chrOU015518.1	-	790030	790365	790142	790365	789601	789705
93	"LOC114873001"	NA	chrOU015518.1	-	790649	791101	790864	791101	789601	789705
94	"LOC114873001"	NA	chrOU015518.1	-	790649	791101	790864	791101	790142	790365
95	"LOC114872953"	NA	chrOU015518.1	-	705946	706249	705950	706249	705224	705579
96	"LOC114872991"	NA	chrOU015518.1	-	672623	672808	672650	672808	672394	672551
97	"LOC114876004"	NA	chrOU015518.1	-	587119	587236	587128	587236	586928	587037
98	"LOC114876026"	NA	chrOU015518.1	+	572839	573692	572839	573402	574987	575049
99	"LOC114876023"	NA	chrOU015518.1	-	518462	518639	518515	518639	517492	518225
100	"LOC114876023"	NA	chrOU015518.1	-	518462	518639	518515	518639	517492	518228
101	"LOC114876022"	NA	chrOU015518.1	+	541234	541358	541234	541352	543082	543256
102	"LOC114880709"	NA	chrOU015517.1	-	6483371	6483595	6483416	6483595	6481846	6483255
103	"LOC114877838"	NA	chrOU015519.1	+	2842506	2842629	2842506	2842625	2843787	2845349
104	"LOC114875920"	NA	chrOU015517.1	-	5072975	5073222	5073002	5073222	5072236	5072416
105	"LOC114872712"	NA	chrOU015517.1	-	4843712	4844858	4843716	4844858	4817081	4817135
106	"LOC114872735"	NA	chrOU015517.1	-	4369661	4369806	4369665	4369806	4368760	4369584
107	"LOC114872731"	NA	chrOU015517.1	-	4334543	4337319	4334713	4337319	4331638	4331739
108	"LOC114878740"	NA	chrOU015518.1	-	1676984	1677238	1677002	1677238	1676317	1676460
109	"LOC114872720"	NA	chrOU015517.1	+	4147347	4147712	4147347	4147698	4152766	4153029
110	"LOC114880053"	NA	chrOU015519.1	+	8135197	8135474	8135197	8135470	8135571	8135923
111	"LOC114874919"	NA	chrOU015509.1	+	8693973	8694160	8693973	8694127	8694262	8694457
112	"LOC114882998"	NA	chrOU015507.1	-	2766499	2766535	2766521	2766535	2765826	2766443
113	"LOC114880605"	NA	chrOU015509.1	+	10361404	10361753	10361404	10361436	10361931	10366245
114	"LOC114874935"	NA	chrOU015509.1	+	8547174	8548204	8547174	8548189	8548286	8548632
115	"LOC114871183"	NA	chrOU015508.1	-	1320156	1320401	1320222	1320401	1319902	1320085
116	"LOC114879615"	NA	chrOU015509.1	+	7895154	7895389	7895154	7895324	7895438	7895696
117	"LOC114882862"	NA	chrOU015518.1	+	2049347	2050451	2049347	2050326	2050940	2051058
118	"LOC114871961"	NA	chrOU015509.1	-	6845750	6845960	6845759	6845960	6845435	6845601
119	"LOC114871961"	NA	chrOU015509.1	-	6846043	6846225	6846097	6846225	6845750	6845960
120	"LOC114871972"	NA	chrOU015509.1	-	6803600	6803973	6803829	6803973	6796150	6796228
121	"LOC114871972"	NA	chrOU015509.1	-	6803600	6803973	6803829	6803973	6799995	6800356
122	"LOC114876848"	NA	chrOU015509.1	+	6227284	6227792	6227284	6227782	6228991	6229253
123	"LOC114876848"	NA	chrOU015509.1	+	6228991	6229253	6228991	6229087	6231293	6231555
124	"LOC114872090"	NA	chrOU015512.1	+	3465146	3465633	3465146	3465319	3465874	3466571
125	"LOC114875840"	NA	chrOU015505.1	+	13635173	13635340	13635173	13635325	13635501	13635645
126	"LOC114875840"	NA	chrOU015505.1	+	13635731	13635993	13635731	13635972	13636457	13637116
127	"LOC114878267"	NA	chrOU015509.1	+	5106868	5107133	5106868	5107109	5107204	5107867
128	"LOC114874500"	NA	chrOU015509.1	+	4796208	4796565	4796208	4796358	4804113	4804542
129	"LOC114877682"	NA	chrOU015511.1	+	10176826	10178867	10176826	10178509	10185474	10185859
130	"LOC114877682"	NA	chrOU015511.1	+	10176826	10178951	10176826	10178509	10185474	10185859
131	"LOC114877682"	NA	chrOU015511.1	+	10176826	10178977	10176826	10178509	10185474	10185859
132	"LOC114877682"	NA	chrOU015511.1	+	10176826	10178951	10176826	10178867	10185474	10185859
133	"LOC114877682"	NA	chrOU015511.1	+	10176826	10178977	10176826	10178867	10185474	10185859
134	"LOC114877682"	NA	chrOU015511.1	+	10176826	10178977	10176826	10178951	10185474	10185859
135	"LOC114877682"	NA	chrOU015511.1	+	10190607	10190955	10190607	10190880	10191276	10191820
136	"LOC114877998"	NA	chrOU015519.1	+	3363974	3364137	3363974	3364128	3364244	3364430
137	"LOC114877998"	NA	chrOU015519.1	+	3365627	3366010	3365627	3366001	3366087	3366257
138	"LOC114883159"	NA	chrOU015504.1	-	15120155	15120288	15120182	15120288	15119949	15120095
139	"LOC114883159"	NA	chrOU015504.1	-	15120710	15121300	15120855	15121300	15120155	15120288
140	"LOC114878594"	NA	chrOU015514.1	-	1229590	1229955	1229639	1229955	1228636	1229396
141	"LOC114878594"	NA	chrOU015514.1	-	1229590	1229955	1229791	1229955	1228636	1229396
142	"LOC114878594"	NA	chrOU015514.1	-	1229639	1229955	1229791	1229955	1228636	1229396
143	"LOC114871930"	NA	chrOU015506.1	+	5079615	5080000	5079615	5079850	5082479	5082865
144	"LOC114871930"	NA	chrOU015506.1	+	5098736	5098902	5098736	5098893	5099899	5102718
145	"LOC114871930"	NA	chrOU015506.1	+	5098736	5098902	5098736	5098893	5099902	5102718
146	"LOC114877022"	NA	chrOU015516.1	-	4836973	4837122	4837023	4837122	4835950	4836366
147	"LOC114874688"	NA	chrOU015509.1	+	3227032	3227291	3227032	3227213	3228246	3228312
148	"LOC114874688"	NA	chrOU015509.1	+	3227032	3228069	3227032	3227213	3228246	3228312
149	"LOC114874688"	NA	chrOU015509.1	+	3227032	3228069	3227032	3227291	3228246	3228312
150	"LOC114874587"	NA	chrOU015509.1	-	3197970	3198132	3197976	3198132	3197775	3197899
151	"LOC114874669"	NA	chrOU015509.1	+	3180462	3180601	3180462	3180592	3180709	3180997
152	"LOC114874669"	NA	chrOU015509.1	+	3180462	3180601	3180462	3180592	3183002	3183248
153	"LOC114871984"	NA	chrOU015509.1	-	6835214	6835786	6835393	6835786	6834790	6835053
154	"LOC114871984"	NA	chrOU015509.1	-	6835214	6835786	6835437	6835786	6834790	6835053
155	"LOC114871984"	NA	chrOU015509.1	-	6835393	6835786	6835437	6835786	6834790	6835053
156	"LOC114871594"	NA	chrOU015509.1	+	2948688	2948948	2948688	2948822	2949211	2949450
157	"LOC114871565"	NA	chrOU015509.1	+	2498092	2499010	2498092	2498627	2499167	2500229
158	"LOC114882996"	NA	chrOU015505.1	-	8708982	8709305	8708991	8709305	8708528	8708792
159	"LOC114882996"	NA	chrOU015505.1	-	8709555	8709765	8709567	8709765	8709390	8709482
160	"LOC114877354"	NA	chrOU015506.1	+	3228657	3228843	3228657	3228833	3229313	3229550
161	"LOC114877359"	NA	chrOU015509.1	+	2198388	2198519	2198388	2198459	2199185	2199342
162	"LOC114877359"	NA	chrOU015509.1	+	2198388	2198612	2198388	2198459	2199185	2199342
163	"LOC114877359"	NA	chrOU015509.1	+	2198388	2198612	2198388	2198519	2199185	2199342
164	"LOC114873553"	NA	chrOU015516.1	-	8693439	8693649	8693544	8693649	8691111	8692110
165	"LOC114875351"	NA	chrOU015510.1	+	6095731	6095918	6095731	6095907	6096188	6100351
166	"LOC114877326"	NA	chrOU015509.1	-	1907050	1907480	1907100	1907480	1899467	1906995
167	"LOC114878078"	NA	chrOU015508.1	-	8005633	8005811	8005676	8005811	8005341	8005563
168	"LOC114876796"	NA	chrOU015512.1	+	2285841	2286043	2285841	2285979	2286618	2286964
169	"LOC114877351"	NA	chrOU015509.1	-	1883606	1884410	1884247	1884410	1880707	1882736
170	"LOC114877351"	NA	chrOU015509.1	-	1883908	1884410	1884247	1884410	1880707	1883808
171	"LOC114872241"	NA	chrOU015519.1	+	7582188	7582402	7582188	7582399	7582500	7582759
172	"LOC114874937"	NA	chrOU015509.1	-	8465619	8465858	8465664	8465858	8464979	8465268
173	"LOC114879627"	NA	chrOU015509.1	-	478940	479064	478958	479064	478797	478854
174	"LOC114879627"	NA	chrOU015509.1	-	514908	515904	515146	515904	479921	480072
175	"LOC114879630"	NA	chrOU015509.1	-	452472	452624	452480	452624	452264	452371
176	"LOC114879630"	NA	chrOU015509.1	-	452472	452624	452480	452624	452264	452383
177	"LOC114879630"	NA	chrOU015509.1	-	459579	461151	459681	461151	457264	458549
178	"LOC114873154"	NA	chrOU015509.1	-	326654	327049	326766	327049	325026	325168
179	"LOC114873142"	NA	chrOU015509.1	+	246532	247149	246532	247067	247543	247721
180	"LOC114873142"	NA	chrOU015509.1	+	246532	247274	246532	247067	247543	247721
181	"LOC114873142"	NA	chrOU015509.1	+	246532	247274	246532	247149	247543	247721
182	"LOC114873025"	NA	chrOU015509.1	-	44690	47377	44694	47377	44189	44609
183	"LOC114873220"	NA	chrOU015510.1	+	4164170	4164371	4164170	4164365	4164459	4164664
184	"LOC114880822"	NA	chrOU015508.1	-	11467167	11467315	11467172	11467315	11466859	11467094
185	"LOC114872028"	NA	chrOU015505.1	+	6103740	6104222	6103740	6103839	6104824	6105375
186	"LOC114872028"	NA	chrOU015505.1	+	6103740	6103843	6103740	6103839	6104889	6105375
187	"LOC114872028"	NA	chrOU015505.1	+	6103740	6104222	6103740	6103839	6104889	6105375
188	"LOC114872028"	NA	chrOU015505.1	+	6103740	6104222	6103740	6103843	6104889	6105375
189	"LOC114872028"	NA	chrOU015505.1	+	6103740	6103843	6103740	6103839	6104943	6105375
190	"LOC114872028"	NA	chrOU015505.1	+	6103740	6104222	6103740	6103839	6104943	6105375
191	"LOC114872028"	NA	chrOU015505.1	+	6103740	6104222	6103740	6103843	6104943	6105375
192	"LOC114872175"	NA	chrOU015519.1	+	7871424	7871599	7871424	7871471	7871681	7871731
193	"LOC114880062"	NA	chrOU015519.1	-	8092989	8094017	8093151	8094017	8092578	8092908
194	"LOC114876123"	NA	chrOU015505.1	-	7836448	7838387	7837258	7838387	7835266	7836293
195	"LOC114870925"	NA	chrOU015504.1	+	14337461	14337916	14337461	14337744	14338437	14338709
196	"LOC114870925"	NA	chrOU015504.1	+	14337461	14338045	14337461	14337744	14338437	14338709
197	"LOC114870925"	NA	chrOU015504.1	+	14337461	14338344	14337461	14337744	14338437	14338709
198	"LOC114870925"	NA	chrOU015504.1	+	14337461	14338045	14337461	14337916	14338437	14338709
199	"LOC114870925"	NA	chrOU015504.1	+	14337461	14338344	14337461	14337916	14338437	14338709
200	"LOC114870925"	NA	chrOU015504.1	+	14337461	14338344	14337461	14338045	14338437	14338709
201	"LOC114870925"	NA	chrOU015504.1	+	14337461	14338045	14337461	14337744	14338664	14338709
202	"LOC114870925"	NA	chrOU015504.1	+	14337461	14338344	14337461	14337744	14338664	14338709
203	"LOC114870925"	NA	chrOU015504.1	+	14337461	14338344	14337461	14338045	14338664	14338709
204	"LOC114870925"	NA	chrOU015504.1	+	14337461	14338709	14337461	14338045	14345378	14345464
205	"LOC114870925"	NA	chrOU015504.1	+	14340729	14340793	14340729	14340785	14345378	14345464
206	"LOC114870925"	NA	chrOU015504.1	+	14358411	14358645	14358411	14358582	14359332	14359425
207	"LOC114882690"	NA	chrOU015508.1	-	520727	521019	520736	521019	519863	520297
208	"LOC114882690"	NA	chrOU015508.1	-	520727	521019	520736	521019	520547	520613
209	"LOC114875516"	NA	chrOU015505.1	+	3661403	3662566	3661403	3661520	3662640	3662895
210	"LOC114873091"	NA	chrOU015512.1	-	800564	800813	800648	800813	798586	800441
211	"LOC114874999"	NA	chrOU015515.1	-	1015801	1015977	1015833	1015977	1015222	1015362
212	"LOC114874999"	NA	chrOU015515.1	-	1015801	1015977	1015838	1015977	1015222	1015362
213	"LOC114874999"	NA	chrOU015515.1	-	1015833	1015977	1015838	1015977	1015222	1015362
214	"LOC114874134"	NA	chrOU015505.1	-	2095186	2095393	2095257	2095393	2095035	2095119
215	"LOC114874134"	NA	chrOU015505.1	-	2104394	2104553	2104451	2104553	2103970	2104331
216	"LOC114874134"	NA	chrOU015505.1	-	2107786	2108759	2107953	2108759	2107609	2107665
217	"LOC114874134"	NA	chrOU015505.1	-	2107786	2108759	2108080	2108759	2107609	2107665
218	"LOC114874134"	NA	chrOU015505.1	-	2107953	2108759	2108080	2108759	2107609	2107665
219	"LOC114872087"	NA	chrOU015512.1	+	3483428	3483552	3483428	3483523	3483839	3484057
220	"LOC114878897"	NA	chrOU015509.1	+	5389405	5390149	5389405	5389613	5391931	5392264
221	"LOC114874898"	NA	chrOU015509.1	-	8569669	8570422	8569797	8570422	8568755	8569004
222	"LOC114872305"	NA	chrOU015508.1	-	8883631	8883911	8883638	8883911	8883362	8883512
223	"LOC114874684"	NA	chrOU015509.1	-	3357949	3358311	3358117	3358311	3357751	3357862
224	"LOC114879923"	NA	chrOU015511.1	+	9860236	9860577	9860236	9860500	9863506	9863929
225	"LOC114879923"	NA	chrOU015511.1	+	9860236	9860767	9860236	9860500	9863506	9863929
226	"LOC114879923"	NA	chrOU015511.1	+	9860236	9860767	9860236	9860577	9863506	9863929
227	"LOC114879923"	NA	chrOU015511.1	+	9860236	9860767	9860236	9860577	9864386	9864609
228	"LOC114879923"	NA	chrOU015511.1	+	9860236	9860767	9860236	9860577	9865405	9865542
229	"LOC114877349"	NA	chrOU015509.1	+	1837181	1837457	1837181	1837446	1853576	1856075
230	"LOC114880121"	NA	chrOU015508.1	-	7733334	7733459	7733373	7733459	7732559	7732764
231	"LOC114880121"	NA	chrOU015508.1	-	7734625	7734946	7734686	7734946	7734379	7734544
232	"LOC114874752"	NA	chrOU015508.1	+	7535707	7536158	7535707	7536148	7536327	7536555
233	"LOC114874752"	NA	chrOU015508.1	+	7535707	7536162	7535707	7536148	7536327	7536555
234	"LOC114874752"	NA	chrOU015508.1	+	7535707	7536162	7535707	7536158	7536327	7536555
235	"LOC114875766"	NA	chrOU015507.1	+	10825934	10826122	10825934	10826112	10826313	10826457
236	"LOC114880821"	NA	chrOU015506.1	+	11029974	11030206	11029974	11030202	11038016	11038131
237	"LOC114880821"	NA	chrOU015506.1	+	11029974	11030283	11029974	11030202	11038016	11038131
238	"LOC114880821"	NA	chrOU015506.1	+	11029974	11030283	11029974	11030206	11038016	11038131
239	"LOC114878628"	NA	chrOU015508.1	-	11370852	11371656	11371093	11371656	11369921	11370109
240	"LOC114877935"	NA	chrOU015508.1	-	5561413	5561995	5561441	5561995	5560502	5560592
241	"LOC114877935"	NA	chrOU015508.1	-	5561413	5561995	5561441	5561995	5560502	5560621
242	"LOC114879074"	NA	chrOU015508.1	-	5359660	5359919	5359669	5359919	5355500	5358687
243	"LOC114871786"	NA	chrOU015516.1	+	1857444	1857646	1857444	1857600	1857881	1858203
244	"LOC114875715"	NA	chrOU015507.1	-	10741398	10741649	10741494	10741649	10741101	10741204
245	"LOC114880381"	NA	chrOU015508.1	-	4879187	4879491	4879264	4879491	4878624	4879044
246	"LOC114880381"	NA	chrOU015508.1	-	4881038	4881261	4881069	4881261	4880103	4880313
247	"LOC114880381"	NA	chrOU015508.1	-	4881353	4881557	4881359	4881557	4881038	4881261
248	"LOC114880343"	NA	chrOU015508.1	-	4569061	4569195	4569069	4569195	4568368	4568505
249	"LOC114882549"	NA	chrOU015508.1	-	473100	473457	473254	473457	472804	473026
250	"LOC114879899"	NA	chrOU015509.1	+	3046318	3046674	3046318	3046557	3047120	3047452
251	"LOC114878903"	NA	chrOU015509.1	+	5496712	5497119	5496712	5496834	5502933	5503339
252	"LOC114878903"	NA	chrOU015509.1	+	5518817	5519188	5518817	5519035	5520682	5522379
253	"LOC114880106"	NA	chrOU015508.1	+	7690236	7691466	7690236	7690666	7694569	7694811
254	"LOC114881687"	NA	chrOU015507.1	+	2330563	2330755	2330563	2330749	2330830	2331035
255	"LOC114881687"	NA	chrOU015507.1	+	2331097	2331232	2331097	2331196	2331344	2331561
256	"LOC114880619"	NA	chrOU015515.1	-	1852819	1853543	1852823	1853543	1852483	1852725
257	"LOC114881587"	NA	chrOU015510.1	-	1405894	1405969	1405900	1405969	1391509	1391747
258	"LOC114881587"	NA	chrOU015510.1	-	1405894	1405969	1405900	1405969	1395159	1395189
259	"LOC114878798"	NA	chrOU015514.1	+	9164859	9165054	9164859	9164933	9165171	9165256
260	"LOC114878798"	NA	chrOU015514.1	+	9168599	9168785	9168599	9168728	9169515	9169699
261	"LOC114871951"	NA	chrOU015504.1	+	10717890	10718958	10717890	10718502	10721252	10721293
262	"LOC114871000"	NA	chrOU015508.1	+	2268407	2268871	2268407	2268724	2269451	2269545
263	"LOC114871000"	NA	chrOU015508.1	+	2268407	2269075	2268407	2268724	2269451	2269545
264	"LOC114871000"	NA	chrOU015508.1	+	2268407	2269075	2268407	2268871	2269451	2269545
265	"LOC114875700"	NA	chrOU015518.1	+	7708218	7708379	7708218	7708358	7708784	7710918
266	"LOC114873488"	NA	chrOU015509.1	-	800456	800824	800488	800824	799728	800204
267	"LOC114880699"	NA	chrOU015508.1	-	10237218	10238148	10237281	10238148	10236749	10237150
268	"LOC114878360"	NA	chrOU015510.1	-	266752	266965	266755	266965	266459	266680
269	"LOC114878228"	NA	chrOU015512.1	+	8487662	8487771	8487662	8487745	8487886	8488020
270	"LOC114873698"	NA	chrOU015510.1	-	3189319	3189524	3189350	3189524	3189026	3189126
271	"LOC114871024"	NA	chrOU015508.1	+	1432053	1432250	1432053	1432176	1432528	1432737
272	"LOC114871056"	NA	chrOU015508.1	-	1380802	1381157	1381077	1381157	1380374	1380554
273	"LOC114871056"	NA	chrOU015508.1	-	1381220	1381691	1381382	1381691	1380802	1381157
274	"LOC114876509"	NA	chrOU015518.1	-	8575766	8575945	8575819	8575945	8575366	8575387
275	"LOC114880957"	NA	chrOU015508.1	-	9988484	9990508	9989104	9990508	9987821	9988122
276	"LOC114878925"	NA	chrOU015514.1	-	9274935	9275051	9274956	9275051	9274352	9274445
277	"LOC114878888"	NA	chrOU015509.1	-	5555413	5555759	5555455	5555759	5554720	5555009
278	"LOC114878888"	NA	chrOU015509.1	-	5555381	5555759	5555455	5555759	5554720	5555012
279	"LOC114879210"	NA	chrOU015514.1	+	9842943	9843141	9842943	9843132	9843923	9844143
280	"LOC114873495"	NA	chrOU015509.1	+	1269549	1269674	1269549	1269649	1269797	1270848
281	"LOC114873495"	NA	chrOU015509.1	+	1269549	1269707	1269549	1269649	1269797	1270848
282	"LOC114873495"	NA	chrOU015509.1	+	1269549	1269707	1269549	1269674	1269797	1270848
283	"LOC114871080"	NA	chrOU015508.1	+	2004229	2004954	2004229	2004707	2005027	2005254
284	"LOC114882775"	NA	chrOU015508.1	-	973505	973687	973517	973687	973246	973439
285	"LOC114882585"	NA	chrOU015508.1	-	931394	931518	931400	931518	929785	931315
286	"LOC114877291"	NA	chrOU015518.1	+	6380140	6380531	6380140	6380457	6380807	6381174
