ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1962	"LOC114875096"	NA	chrOU015512.1	+	8096569	8096755	8096596	8096755	8095635	8095890
1990	"LOC114881255"	NA	chrOU015513.1	-	2272247	2272442	2272247	2272433	2284590	2284794
1992	"LOC114870917"	NA	chrOU015504.1	-	14434693	14435797	14434693	14434856	14435864	14436056
2014	"LOC114874614"	NA	chrOU015509.1	+	3851164	3851487	3851167	3851487	3850260	3850327
2026	"LOC114871291"	NA	chrOU015513.1	-	6043370	6043568	6043370	6043538	6045003	6045055
2028	"LOC114871291"	NA	chrOU015513.1	-	6043370	6043568	6043370	6043538	6045272	6045791
2029	"LOC114871291"	NA	chrOU015513.1	-	6043370	6043568	6043370	6043543	6045272	6045791
2037	"LOC114871291"	NA	chrOU015513.1	-	6043370	6043901	6043370	6043538	6047571	6047694
2038	"LOC114871291"	NA	chrOU015513.1	-	6043370	6043901	6043370	6043543	6047571	6047694
2043	"LOC114879385"	NA	chrOU015515.1	-	1918166	1918898	1918166	1918895	1919446	1919594
2045	"LOC114879385"	NA	chrOU015515.1	-	1918166	1919337	1918166	1918898	1919446	1919594
2058	"LOC114875539"	NA	chrOU015513.1	+	8264601	8264820	8264719	8264820	8264315	8264464
2060	"LOC114875575"	NA	chrOU015513.1	-	8366632	8366842	8366632	8366706	8367047	8367140
2061	"LOC114875575"	NA	chrOU015513.1	-	8366632	8366842	8366632	8366706	8367598	8367684
2063	"LOC114876270"	NA	chrOU015513.1	+	8467891	8468138	8467930	8468138	8467541	8467595
2065	"LOC114873004"	NA	chrOU015518.1	+	760032	760165	760046	760165	758984	759048
2068	"LOC114876332"	NA	chrOU015513.1	+	8582056	8582183	8582101	8582183	8580440	8580582
2086	"LOC114876291"	NA	chrOU015513.1	+	8816303	8816559	8816306	8816559	8814837	8814885
2087	"LOC114876291"	NA	chrOU015513.1	+	8816303	8816559	8816378	8816559	8814837	8814885
2091	"LOC114876266"	NA	chrOU015513.1	-	8924720	8925909	8924720	8924931	8925978	8927221
2093	"LOC114876266"	NA	chrOU015513.1	-	8927452	8927766	8927452	8927694	8929113	8929316
2094	"LOC114876266"	NA	chrOU015513.1	-	8927452	8928992	8927452	8927694	8929113	8929316
2096	"LOC114876266"	NA	chrOU015513.1	-	8921602	8922952	8921602	8922947	8931739	8931810
2097	"LOC114876264"	NA	chrOU015513.1	+	8934892	8935006	8934920	8935006	8934629	8934824
2098	"LOC114878330"	NA	chrOU015506.1	+	2626046	2626495	2626213	2626495	2625309	2625405
2099	"LOC114878330"	NA	chrOU015506.1	+	2626046	2626495	2626213	2626495	2625755	2625848
2106	"LOC114874233"	NA	chrOU015513.1	-	9141651	9142188	9141651	9141842	9142874	9143035
2107	"LOC114874233"	NA	chrOU015513.1	-	9141651	9142601	9141651	9141842	9142874	9143035
2108	"LOC114874233"	NA	chrOU015513.1	-	9141651	9142601	9141651	9142188	9142874	9143035
2120	"LOC114874176"	NA	chrOU015513.1	+	9276341	9276433	9276370	9276433	9276065	9276230
2123	"LOC114875644"	NA	chrOU015505.1	+	8226495	8226672	8226519	8226672	8219615	8219746
2124	"LOC114875644"	NA	chrOU015505.1	+	8226495	8226672	8226519	8226672	8221148	8221256
2125	"LOC114875644"	NA	chrOU015505.1	+	8226495	8226672	8226519	8226672	8221148	8221280
2152	"LOC114879667"	NA	chrOU015513.1	-	10555897	10557726	10555897	10556601	10557791	10558015
2154	"LOC114879671"	NA	chrOU015513.1	+	10627431	10629786	10627824	10629786	10622638	10622922
2167	"LOC114882410"	NA	chrOU015514.1	+	1492543	1492682	1492560	1492682	1492364	1492427
2185	"LOC114871227"	NA	chrOU015513.1	+	6158034	6158211	6158061	6158211	6156306	6156324
2241	"LOC114873384"	NA	chrOU015514.1	+	7340320	7341303	7340323	7341303	7340142	7340228
2248	"LOC114873915"	NA	chrOU015514.1	-	8472832	8473017	8472832	8472998	8474763	8475923
2271	"LOC114878914"	NA	chrOU015514.1	-	9425128	9425457	9425128	9425454	9425721	9426086
2358	"LOC114880563"	NA	chrOU015518.1	+	3657189	3657615	3657193	3657615	3649496	3649620
2360	"LOC114880563"	NA	chrOU015518.1	+	3657189	3657615	3657193	3657615	3653871	3654773
2361	"LOC114880563"	NA	chrOU015518.1	+	3657189	3657615	3657193	3657615	3655913	3656435
2363	"LOC114880563"	NA	chrOU015518.1	+	3657189	3657615	3657193	3657615	3656444	3656921
2380	"LOC114877836"	NA	chrOU015518.1	+	6285637	6285780	6285672	6285780	6285394	6285569
2387	"LOC114881342"	NA	chrOU015516.1	-	994380	994523	994380	994510	994621	994713
2392	"LOC114878129"	NA	chrOU015516.1	+	5587257	5587299	5587263	5587299	5586934	5586988
2397	"LOC114871785"	NA	chrOU015516.1	-	1824512	1825121	1824512	1824763	1825203	1825456
2398	"LOC114870893"	NA	chrOU015504.1	+	13729491	13729858	13729503	13729858	13728925	13728979
2433	"LOC114880126"	NA	chrOU015507.1	-	2187261	2187426	2187261	2187415	2187505	2187669
2434	"LOC114880126"	NA	chrOU015507.1	-	2187261	2187426	2187261	2187415	2187515	2187669
2435	"LOC114880126"	NA	chrOU015507.1	-	2187261	2187426	2187261	2187415	2187535	2187669
2438	"LOC114875677"	NA	chrOU015518.1	+	7491107	7491420	7491279	7491420	7490364	7490771
2439	"LOC114875677"	NA	chrOU015518.1	+	7491556	7491824	7491560	7491824	7491279	7491420
2457	"LOC114879101"	NA	chrOU015516.1	-	8213151	8213495	8213151	8213455	8213814	8214706
2462	"LOC114873643"	NA	chrOU015516.1	+	8868948	8869229	8869128	8869229	8868624	8868645
2466	"LOC114873672"	NA	chrOU015516.1	-	8886091	8887825	8886091	8887791	8887918	8888166
2490	"LOC114877070"	NA	chrOU015517.1	+	532271	532593	532339	532593	531853	531993
2499	"LOC114874861"	NA	chrOU015516.1	-	7222470	7222823	7222470	7222770	7227167	7227395
2501	"LOC114874861"	NA	chrOU015516.1	-	7222470	7222826	7222470	7222823	7227167	7227395
2502	"LOC114880685"	NA	chrOU015512.1	-	8780350	8780419	8780350	8780409	8781927	8781992
2507	"LOC114878937"	NA	chrOU015514.1	+	9572783	9573071	9572830	9573071	9571931	9572197
2513	"LOC114878973"	NA	chrOU015517.1	-	3406149	3406391	3406149	3406373	3411855	3413575
2514	"LOC114878973"	NA	chrOU015517.1	-	3406149	3406391	3406149	3406373	3411870	3413575
