ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
11	"LOC114872198"	NA	chrOU015519.1	+	7737630	7738144	7737672	7738144	7736518	7736679	11	1,2,1,1	2,0,0,0	0,1,1,2	0,0,1,0	141	99	1	1.0	0.26,1.0,1.0,1.0	NA,1.0,0.413,1.0	0.011
12	"LOC114872179"	NA	chrOU015519.1	-	7706304	7706735	7706304	7706726	7706966	7707214	12	4,0,1,1	34,20,13,16	1,0,1,1	11,11,14,16	108	99	1	1.0	0.097,0.0,0.066,0.054	0.077,0.0,0.061,0.054	0.006
13	"LOC114872179"	NA	chrOU015519.1	-	7706304	7706793	7706304	7706726	7706966	7707214	13	6,1,3,1	34,20,13,16	3,3,3,0	11,11,14,16	166	99	0.847026157523	1.0	0.095,0.029,0.121,0.036	0.14,0.14,0.113,0.0	-0.028
14	"LOC114872179"	NA	chrOU015519.1	-	7706304	7706793	7706304	7706735	7706966	7707214	14	4,1,3,1	2,0,1,1	2,3,2,0	0,0,0,1	157	99	0.536392855781	1.0	0.558,1.0,0.654,0.387	1.0,1.0,1.0,0.0	-0.1
15	"LOC114872233"	NA	chrOU015519.1	+	7677707	7679021	7678109	7679021	7676847	7677573	15	9,1,0,1	1,0,0,0	1,2,1,1	1,0,0,2	198	99	1	1.0	0.818,1.0,NA,1.0	0.333,1.0,1.0,0.2	0.306
16	"LOC114872240"	NA	chrOU015519.1	+	7602399	7603706	7603131	7603706	7602222	7602324	16	63,40,34,23	7,3,2,0	40,38,43,34	2,4,4,1	198	99	0.716372982442	1.0	0.818,0.87,0.895,1.0	0.909,0.826,0.843,0.944	0.015
17	"LOC114872240"	NA	chrOU015519.1	+	7604449	7604802	7604464	7604802	7604142	7604398	17	6,7,2,2	4,6,3,10	5,2,1,4	3,5,6,1	114	99	0.926105025442	1.0	0.566,0.503,0.367,0.148	0.591,0.258,0.126,0.776	-0.042
18	"LOC114872242"	NA	chrOU015519.1	+	7597897	7598223	7598070	7598223	7592962	7593090	18	279,159,180,128	0,0,0,0	104,115,135,169	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.983,1.0,1.0	0.004
19	"LOC114872242"	NA	chrOU015519.1	+	7597830	7598223	7597897	7598223	7596299	7596635	19	88,66,46,28	46,29,38,26	33,30,40,48	28,37,25,46	166	99	0.106620427937	0.8345548001667091	0.533,0.576,0.419,0.391	0.413,0.326,0.488,0.384	0.077
20	"LOC114872242"	NA	chrOU015519.1	+	7597830	7598223	7598042	7598223	7596299	7596635	20	239,156,170,114	11,10,18,3	90,112,108,142	3,4,8,5	198	99	0.158969814139	0.9709881807461054	0.916,0.886,0.825,0.95	0.937,0.933,0.871,0.934	-0.025
21	"LOC114872242"	NA	chrOU015519.1	+	7597830	7598223	7598045	7598223	7596299	7596635	21	246,160,165,122	112,73,67,40	94,119,115,146	33,45,55,51	198	99	0.578039955125	1.0	0.523,0.523,0.552,0.604	0.588,0.569,0.511,0.589	-0.014
22	"LOC114872242"	NA	chrOU015519.1	+	7597830	7598223	7598070	7598223	7596299	7596635	22	294,172,188,131	3,4,1,3	108,118,142,174	4,3,4,2	198	99	0.222682920385	1.0	0.98,0.956,0.989,0.956	0.931,0.952,0.947,0.978	0.018
23	"LOC114872242"	NA	chrOU015519.1	+	7597897	7598223	7598042	7598223	7596299	7596635	23	269,172,200,137	11,10,18,3	114,146,126,183	3,4,8,5	198	99	0.0790483079614	0.7565245311063965	0.924,0.896,0.847,0.958	0.95,0.948,0.887,0.948	-0.027
24	"LOC114872242"	NA	chrOU015519.1	+	7597897	7598223	7598045	7598223	7596299	7596635	24	276,176,195,145	112,73,67,40	118,153,133,187	33,45,55,51	198	99	0.266765141095	1.0	0.552,0.547,0.593,0.644	0.641,0.63,0.547,0.647	-0.032
25	"LOC114872242"	NA	chrOU015519.1	+	7597897	7598223	7598070	7598223	7596299	7596635	25	324,188,218,154	3,4,1,3	132,152,160,215	4,3,4,2	198	99	0.28570870559	1.0	0.982,0.959,0.991,0.963	0.943,0.962,0.952,0.982	0.014
26	"LOC114872242"	NA	chrOU015519.1	+	7598042	7598223	7598045	7598223	7596299	7596635	26	27,21,22,15	112,73,67,40	8,14,16,16	33,45,55,51	102	99	0.931681986955	1.0	0.19,0.218,0.242,0.267	0.19,0.232,0.22,0.233	0.011
27	"LOC114872242"	NA	chrOU015519.1	+	7598042	7598223	7598070	7598223	7596299	7596635	27	118,61,81,48	3,4,1,3	41,40,66,89	4,3,4,2	127	99	0.31042017087	1.0	0.968,0.922,0.984,0.926	0.889,0.912,0.928,0.972	0.025
28	"LOC114872242"	NA	chrOU015519.1	+	7598045	7598223	7598070	7598223	7596299	7596635	28	203,113,126,73	3,4,1,3	66,71,105,124	4,3,4,2	124	99	0.247735317652	1.0	0.982,0.958,0.99,0.951	0.929,0.95,0.954,0.98	0.017
29	"LOC114872242"	NA	chrOU015519.1	+	7598268	7598508	7598296	7598508	7598102	7598223	29	93,46,61,71	516,281,287,252	50,41,42,68	176,204,221,272	127	99	0.375018078468	1.0	0.123,0.113,0.142,0.18	0.181,0.135,0.129,0.163	-0.012
30	"LOC114872247"	NA	chrOU015519.1	+	7099666	7100077	7099678	7100077	7094031	7099576	30	28,21,14,21	22,14,8,8	18,12,17,37	12,8,13,27	111	99	0.530446674462	1.0	0.532,0.572,0.609,0.701	0.572,0.572,0.538,0.55	0.045
31	"LOC114879960"	NA	chrOU015519.1	-	6700242	6700588	6700242	6700573	6700904	6701080	31	27,21,16,7	9,4,14,8	20,23,5,18	9,6,3,8	114	99	0.520953917424	1.0	0.723,0.82,0.498,0.432	0.659,0.769,0.591,0.661	-0.052
32	"LOC114879960"	NA	chrOU015519.1	-	6701139	6701271	6701139	6701266	6701510	6701919	32	3,0,2,0	0,0,0,0	1,0,0,1	0,1,0,1	104	99	1	1.0	1.0,NA,1.0,NA	1.0,0.0,NA,0.488	0.504
33	"LOC114879960"	NA	chrOU015519.1	-	6701139	6701271	6701139	6701266	6701545	6701919	33	1,0,1,0	1,0,0,0	2,3,0,0	0,0,0,0	104	99	1	1.0	0.488,NA,1.0,NA	1.0,1.0,NA,NA	-0.256
34	"LOC114879964"	NA	chrOU015519.1	+	6695712	6696673	6696502	6696673	6695468	6695510	34	107,57,53,42	1,0,3,2	48,55,48,54	1,1,1,2	198	99	0.594133084127	1.0	0.982,1.0,0.898,0.913	0.96,0.965,0.96,0.931	-0.006
35	"LOC114879140"	NA	chrOU015519.1	+	6582963	6583174	6582975	6583174	6582692	6582864	35	1,0,0,0	9,7,3,3	0,0,0,0	4,12,4,8	111	99	1	1.0	0.09,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.022
37	"LOC114879140"	NA	chrOU015519.1	+	6598032	6598101	6598053	6598101	6596900	6597046	37	2,3,2,1	0,1,0,0	0,1,1,5	0,0,0,0	120	99	1	1.0	1.0,0.712,1.0,1.0	NA,1.0,1.0,1.0	-0.072
38	"LOC114879140"	NA	chrOU015519.1	+	6598032	6598101	6598053	6598101	6597808	6597862	38	1,1,2,0	1,0,0,1	0,2,1,2	1,1,0,0	120	99	1	1.0	0.452,1.0,1.0,0.0	0.0,0.623,1.0,1.0	-0.043
39	"LOC114879151"	NA	chrOU015519.1	+	6504944	6505483	6504950	6505483	6503963	6504281	39	23,12,19,7	10,9,7,8	15,12,5,11	11,6,7,11	105	99	0.338041985261	1.0	0.684,0.557,0.719,0.452	0.562,0.653,0.402,0.485	0.078
40	"LOC114879151"	NA	chrOU015519.1	+	6506149	6506810	6506218	6506810	6503963	6504281	40	27,18,19,7	0,0,1,0	11,10,19,13	0,0,0,0	168	99	1	1.0	1.0,1.0,0.918,1.0	1.0,1.0,1.0,1.0	-0.02
41	"LOC114879151"	NA	chrOU015519.1	+	6506149	6506810	6506218	6506810	6505704	6505890	41	53,36,34,21	6,8,6,5	21,32,39,43	0,3,3,5	168	99	0.0202594923387	0.3434763162653446	0.839,0.726,0.77,0.712	1.0,0.863,0.885,0.835	-0.134
44	"LOC114880454"	NA	chrOU015519.1	+	6290480	6290673	6290492	6290673	6289930	6290244	44	15,4,6,0	4,2,1,2	7,8,4,6	3,1,1,2	111	99	0.399776384233	1.0	0.77,0.641,0.843,0.0	0.675,0.877,0.781,0.728	-0.202
47	"LOC114876643"	NA	chrOU015519.1	-	6123151	6123222	6123151	6123219	6123292	6123665	47	3,1,1,1	0,1,0,2	4,0,4,3	0,1,1,4	102	99	0.185386948732	1.0	1.0,0.493,1.0,0.327	1.0,0.0,0.795,0.421	0.151
48	"LOC114876700"	NA	chrOU015519.1	-	6054825	6054975	6054825	6054972	6055044	6055265	48	16,11,10,8	30,22,14,12	6,8,10,20	16,15,10,31	102	99	0.971370267252	1.0	0.341,0.327,0.409,0.393	0.267,0.341,0.493,0.385	-0.004
49	"LOC114876702"	NA	chrOU015519.1	+	6041747	6042270	6041751	6042270	6023981	6024407	49	4,2,5,5	4,0,1,0	11,6,5,4	0,0,0,0	103	99	0.126238493786	0.9092471905370719	0.49,1.0,0.828,1.0	1.0,1.0,1.0,1.0	-0.17
50	"LOC114876692"	NA	chrOU015519.1	+	5818464	5819271	5818482	5819271	5818117	5818280	50	131,85,96,61	1326,676,808,818	119,78,59,158	1020,668,619,1441	117	99	0.536920048878	1.0	0.077,0.096,0.091,0.059	0.09,0.09,0.075,0.085	-0.004
51	"LOC114876695"	NA	chrOU015519.1	-	5607836	5608077	5607836	5608032	5608141	5608236	51	2,6,4,1	16,13,17,5	0,3,8,5	8,17,9,11	144	99	0.576876272433	1.0	0.079,0.241,0.139,0.121	0.0,0.108,0.379,0.238	-0.036
52	"LOC114871528"	NA	chrOU015519.1	+	5471330	5471762	5471339	5471762	5470807	5471036	52	0,1,3,0	5,9,8,5	0,1,3,4	13,7,6,11	108	99	0.0821687776962	0.7641349622043241	0.0,0.092,0.256,0.0	0.0,0.116,0.314,0.25	-0.083
53	"LOC114871553"	NA	chrOU015519.1	-	5189752	5189967	5189752	5189955	5191729	5191958	53	3,1,0,1	2,3,2,4	4,3,0,1	7,1,1,2	111	99	0.197380662338	1.0	0.572,0.229,0.0,0.182	0.338,0.728,0.0,0.308	-0.098
54	"LOC114871553"	NA	chrOU015519.1	-	5189752	5189970	5189752	5189955	5191729	5191958	54	3,1,1,0	2,3,2,4	0,2,0,2	7,1,1,2	114	99	0.377008518688	1.0	0.566,0.224,0.303,0.0	0.0,0.635,0.0,0.465	-0.002
55	"LOC114871553"	NA	chrOU015519.1	-	5189752	5189970	5189752	5189967	5191729	5191958	55	2,1,1,0	2,1,0,1	0,1,0,1	4,2,0,0	102	99	1	1.0	0.493,0.493,1.0,0.0	0.0,0.327,NA,1.0	0.054
56	"LOC114871497"	NA	chrOU015519.1	+	5133084	5133757	5133099	5133757	5132389	5132546	56	0,0,0,0	4,1,6,4	0,0,0,1	0,0,2,2	114	99	1	1.0	0.0,0.0,0.0,0.0	NA,NA,0.0,0.303	-0.151
57	"LOC114879062"	NA	chrOU015519.1	-	4163520	4163740	4163520	4163737	4163822	4163998	57	61,36,45,22	72,41,38,46	41,36,18,46	38,33,27,42	102	99	0.373399336036	1.0	0.451,0.46,0.535,0.317	0.512,0.514,0.393,0.515	-0.043
58	"LOC114879056"	NA	chrOU015519.1	-	4042726	4044405	4042726	4044390	4044462	4044625	58	6,3,5,6	37,18,22,29	3,3,4,9	21,14,16,41	114	99	0.837626022794	1.0	0.123,0.126,0.165,0.152	0.11,0.157,0.178,0.16	-0.01
59	"LOC114879042"	NA	chrOU015519.1	-	3945135	3945453	3945135	3945450	3945571	3945698	59	7,1,8,2	3,1,1,1	2,5,2,1	1,1,6,1	102	99	0.143843118831	0.9332175474000344	0.694,0.493,0.886,0.66	0.66,0.829,0.244,0.493	0.127
60	"LOC114880249"	NA	chrOU015519.1	-	3747727	3747880	3747727	3747854	3748047	3748348	60	9,4,5,5	3,6,4,0	4,5,3,1	2,3,1,2	125	99	0.83060357118	1.0	0.704,0.346,0.497,1.0	0.613,0.569,0.704,0.284	0.094
61	"LOC114880249"	NA	chrOU015519.1	-	3747727	3747880	3747727	3747854	3750136	3750342	61	6,4,4,4	4,2,1,4	4,4,3,1	1,6,3,0	125	99	0.847044381338	1.0	0.543,0.613,0.76,0.442	0.76,0.346,0.442,1.0	-0.047
62	"LOC114877990"	NA	chrOU015519.1	-	3645696	3645765	3645696	3645762	3646174	3646342	62	12,3,6,5	4,0,2,1	7,9,8,6	4,2,2,1	102	99	0.658900927422	1.0	0.744,1.0,0.744,0.829	0.629,0.814,0.795,0.853	0.056
63	"LOC114877990"	NA	chrOU015519.1	-	3647022	3647079	3647022	3647076	3647517	3647645	63	6,2,4,3	2,0,0,0	2,1,2,6	2,2,1,2	102	99	0.000248966538186	0.0342951406351215	0.744,1.0,1.0,1.0	0.493,0.327,0.66,0.744	0.38
64	"LOC114880466"	NA	chrOU015519.1	+	6215417	6215823	6215420	6215823	6215038	6215239	64	8,2,4,8	3,0,1,2	6,4,3,0	1,1,1,0	102	99	1	1.0	0.721,1.0,0.795,0.795	0.853,0.795,0.744,NA	0.03
65	"LOC114880466"	NA	chrOU015519.1	+	6215417	6215823	6215420	6215823	6215038	6215245	65	19,7,9,11	6,3,1,5	14,4,5,11	0,2,2,4	102	99	0.332163098091	1.0	0.755,0.694,0.897,0.681	1.0,0.66,0.708,0.727	-0.017
66	"LOC114878003"	NA	chrOU015519.1	+	3510213	3510304	3510219	3510304	3509236	3509339	66	80,20,35,35	9,2,1,0	25,22,19,59	1,0,4,2	105	99	0.378923846632	1.0	0.893,0.904,0.971,1.0	0.959,1.0,0.817,0.965	0.007
67	"LOC114878013"	NA	chrOU015519.1	+	3377926	3378477	3377929	3378477	3377539	3377866	67	0,0,0,1	11,6,10,9	0,0,1,0	2,4,3,3	102	99	1	1.0	0.0,0.0,0.0,0.097	0.0,0.0,0.244,0.0	-0.037
68	"LOC114879754"	NA	chrOU015519.1	-	3130780	3131590	3130780	3131542	3131949	3132210	68	3,1,0,0	1,1,1,0	0,0,1,0	0,1,1,0	147	99	1	1.0	0.669,0.402,0.0,NA	NA,0.0,0.402,NA	0.156
69	"LOC114879765"	NA	chrOU015519.1	+	3095132	3095366	3095135	3095366	3094914	3095060	69	22,10,8,17	5,4,2,3	8,19,17,15	4,4,3,1	102	99	0.689448623018	1.0	0.81,0.708,0.795,0.846	0.66,0.822,0.846,0.936	-0.026
71	"LOC114877843"	NA	chrOU015519.1	+	2976034	2976254	2976043	2976254	2975827	2975986	71	3,2,5,2	20,5,9,8	1,3,4,3	10,11,5,10	108	99	0.892696961991	1.0	0.121,0.268,0.337,0.186	0.084,0.2,0.423,0.216	-0.003
72	"LOC114877855"	NA	chrOU015519.1	-	2943640	2943767	2943640	2943761	2943844	2943947	72	2,0,0,0	2,0,0,0	0,0,0,0	1,0,0,0	105	99	1	1.0	0.485,NA,NA,NA	0.0,NA,NA,NA	0.485
73	"LOC114877853"	NA	chrOU015519.1	+	2930845	2931061	2931019	2931061	2927679	2927821	73	15,20,12,12	1,0,1,1	6,8,10,9	0,0,0,0	198	99	1	1.0	0.882,1.0,0.857,0.857	1.0,1.0,1.0,1.0	-0.101
74	"LOC114879722"	NA	chrOU015519.1	+	2606297	2606471	2606364	2606471	2605952	2606213	74	10,5,3,4	36,12,13,7	5,6,2,12	7,6,19,16	166	99	0.257017177128	1.0	0.142,0.199,0.121,0.254	0.299,0.374,0.059,0.309	-0.081
75	"LOC114879722"	NA	chrOU015519.1	+	2606297	2606471	2606401	2606471	2605952	2606213	75	31,15,9,7	2,0,1,2	9,11,3,22	0,1,0,3	198	99	0.644316057115	1.0	0.886,1.0,0.818,0.636	1.0,0.846,1.0,0.786	-0.073
76	"LOC114879722"	NA	chrOU015519.1	+	2606364	2606471	2606401	2606471	2605952	2606213	76	57,22,19,10	2,0,1,2	12,12,20,26	0,1,0,3	136	99	0.764344252444	1.0	0.954,1.0,0.933,0.784	1.0,0.897,1.0,0.863	-0.022
77	"LOC114879734"	NA	chrOU015519.1	-	2575499	2575617	2575499	2575614	2575677	2575858	77	13,7,4,6	73,33,26,34	6,4,2,3	23,30,21,29	102	99	0.340856173691	1.0	0.147,0.171,0.13,0.146	0.202,0.115,0.085,0.091	0.025
78	"LOC114879714"	NA	chrOU015519.1	-	2543785	2544310	2543785	2544307	2544470	2544668	78	0,1,0,1	0,0,0,0	0,0,0,0	0,1,0,0	102	99	1	1.0	NA,1.0,NA,1.0	NA,0.0,NA,NA	1.0
79	"LOC114879714"	NA	chrOU015519.1	-	2543785	2544328	2543785	2544307	2544470	2544668	79	1,1,0,1	0,0,0,0	0,0,0,1	0,1,0,0	120	99	1	1.0	1.0,1.0,NA,1.0	NA,0.0,NA,1.0	0.5
80	"LOC114879714"	NA	chrOU015519.1	-	2543785	2544328	2543785	2544310	2544470	2544668	80	1,1,0,1	0,1,0,1	0,0,0,1	0,0,0,0	117	99	1	1.0	1.0,0.458,NA,0.458	NA,NA,NA,1.0	-0.361
81	"LOC114879732"	NA	chrOU015519.1	-	2538868	2539080	2538868	2539076	2539159	2539399	81	60,28,40,15	1,0,1,1	32,25,22,36	2,2,0,0	103	99	1	1.0	0.983,1.0,0.975,0.935	0.939,0.923,1.0,1.0	0.008
82	"LOC114879732"	NA	chrOU015519.1	-	2538868	2539099	2538868	2539076	2539159	2539399	82	12,9,8,4	1,0,1,1	3,6,12,7	2,2,0,0	122	99	0.625369907582	1.0	0.907,1.0,0.867,0.764	0.549,0.709,1.0,1.0	0.07
83	"LOC114879732"	NA	chrOU015519.1	-	2538868	2539099	2538868	2539080	2539159	2539399	83	7,9,7,2	55,28,39,13	2,4,9,4	31,23,19,33	118	99	0.911476538573	1.0	0.096,0.212,0.131,0.114	0.051,0.127,0.284,0.092	-0.0
84	"LOC114879732"	NA	chrOU015519.1	-	2539460	2539668	2539460	2539664	2540077	2540399	84	29,17,30,10	9,3,2,2	27,22,20,24	2,2,2,3	103	99	0.110512467705	0.8405150149702857	0.756,0.845,0.935,0.828	0.928,0.914,0.906,0.885	-0.067
85	"LOC114879731"	NA	chrOU015519.1	+	2536038	2536352	2536041	2536352	2535725	2535972	85	88,50,44,45	5,2,1,1	30,50,36,40	0,1,3,1	102	99	0.316159241808	1.0	0.945,0.96,0.977,0.978	1.0,0.98,0.921,0.975	-0.004
86	"LOC114879741"	NA	chrOU015519.1	-	2449041	2449194	2449041	2449176	2450973	2451244	86	16,5,2,9	16,14,7,11	2,4,6,10	11,16,8,9	117	99	0.522184286561	1.0	0.458,0.232,0.195,0.409	0.133,0.175,0.388,0.485	0.028
87	"LOC114880226"	NA	chrOU015519.1	-	1924102	1924191	1924102	1924179	1924269	1924376	87	29,13,26,15	367,203,209,170	14,17,11,10	165,159,168,184	111	99	0.441171843629	1.0	0.066,0.054,0.1,0.073	0.07,0.087,0.055,0.046	0.009
88	"LOC114880226"	NA	chrOU015519.1	-	1924102	1924197	1924102	1924179	1924269	1924376	88	22,13,15,14	367,203,209,170	16,14,10,14	165,159,168,184	117	99	0.470010094346	1.0	0.048,0.051,0.057,0.065	0.076,0.069,0.048,0.06	-0.008
89	"LOC114880226"	NA	chrOU015519.1	-	1924102	1924197	1924102	1924191	1924269	1924376	89	16,9,10,10	23,9,21,11	11,8,9,11	9,11,10,7	105	99	0.228717094374	1.0	0.396,0.485,0.31,0.462	0.535,0.407,0.459,0.597	-0.086
90	"LOC114880807"	NA	chrOU015518.1	+	8739226	8739759	8739229	8739759	8738502	8738755	90	0,1,0,1	0,0,0,0	0,0,0,0	0,1,0,0	102	99	1	1.0	NA,1.0,NA,1.0	NA,0.0,NA,NA	1.0
91	"LOC114880807"	NA	chrOU015518.1	+	8739226	8739759	8739229	8739759	8738502	8738990	91	6,5,7,9	6,6,6,0	5,7,4,9	1,4,3,3	102	99	0.481800772808	1.0	0.493,0.447,0.531,1.0	0.829,0.629,0.564,0.744	-0.074
92	"LOC114880809"	NA	chrOU015518.1	-	8730797	8731287	8730797	8731284	8731369	8731612	92	60,30,29,23	26,11,20,14	28,31,46,20	9,5,17,12	102	99	0.14203088723	0.9332175474000344	0.691,0.726,0.585,0.615	0.751,0.858,0.724,0.618	-0.084
93	"LOC114880802"	NA	chrOU015518.1	+	8719215	8719472	8719449	8719472	8718836	8719081	93	21,11,12,4	0,1,0,0	6,9,8,11	1,0,0,0	198	99	1	1.0	1.0,0.846,1.0,1.0	0.75,1.0,1.0,1.0	0.024
94	"LOC114880802"	NA	chrOU015518.1	+	8719215	8719472	8719449	8719472	8719017	8719105	94	20,12,13,4	0,0,0,0	7,9,9,11	1,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.778,0.818,1.0,1.0	0.101
95	"LOC114880802"	NA	chrOU015518.1	+	8720894	8721827	8721158	8721827	8720577	8720774	95	23,10,11,3	4,3,3,2	6,0,6,11	0,4,1,0	198	99	0.220707928456	1.0	0.742,0.625,0.647,0.429	1.0,0.0,0.75,1.0	-0.077
96	"LOC114880814"	NA	chrOU015518.1	+	8702423	8702559	8702435	8702559	8701980	8702350	96	4,0,2,2	22,8,11,14	1,0,0,1	13,15,13,24	111	99	1	1.0	0.14,0.0,0.14,0.113	0.064,0.0,0.0,0.036	0.073
97	"LOC114876525"	NA	chrOU015518.1	-	8159903	8161785	8159903	8160029	8161958	8162223	97	7,3,7,4	0,0,0,1	14,7,7,18	0,0,1,1	198	99	1	1.0	1.0,1.0,1.0,0.667	1.0,1.0,0.778,0.9	-0.003
98	"LOC114875713"	NA	chrOU015518.1	-	7768394	7768568	7768394	7768565	7768643	7768831	98	76,33,33,29	5,4,3,1	37,34,19,36	1,3,2,6	102	99	0.757819490609	1.0	0.937,0.889,0.914,0.966	0.973,0.917,0.902,0.853	0.015
99	"LOC114875713"	NA	chrOU015518.1	-	7772434	7772770	7772434	7772766	7773249	7773339	99	9,4,4,5	0,0,0,1	7,10,3,7	0,0,0,0	103	99	1	1.0	1.0,1.0,1.0,0.828	1.0,1.0,1.0,1.0	-0.043
100	"LOC114875713"	NA	chrOU015518.1	-	7772434	7772770	7772434	7772766	7773847	7774190	100	57,29,34,27	4,2,5,4	35,16,29,37	3,6,2,4	103	99	0.766380964163	1.0	0.932,0.933,0.867,0.866	0.918,0.719,0.933,0.899	0.032
101	"LOC114875713"	NA	chrOU015518.1	-	7772434	7772770	7772434	7772766	7775017	7775118	101	5,1,2,5	0,0,0,0	0,3,3,6	0,1,0,0	103	99	1	1.0	1.0,1.0,1.0,1.0	NA,0.742,1.0,1.0	0.086
102	"LOC114875683"	NA	chrOU015518.1	-	7715130	7716482	7715130	7716467	7716561	7716792	102	16,10,11,7	419,243,207,203	7,13,5,8	158,181,197,214	114	99	0.889303029088	1.0	0.032,0.035,0.044,0.029	0.037,0.059,0.022,0.031	-0.002
103	"LOC114875670"	NA	chrOU015518.1	+	7689601	7689797	7689637	7689797	7689312	7689542	103	11,8,4,6	0,0,0,0	3,3,1,7	0,0,1,0	135	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.423,1.0	0.144
105	"LOC114875684"	NA	chrOU015518.1	+	7497907	7498215	7497910	7498215	7497644	7497840	105	56,39,47,33	2,2,0,1	18,37,39,30	3,0,1,1	102	99	0.473171955024	1.0	0.965,0.95,1.0,0.97	0.853,1.0,0.974,0.967	0.023
106	"LOC114875687"	NA	chrOU015518.1	-	7460949	7462099	7460949	7462086	7462905	7463261	106	27,7,18,15	1,3,0,0	10,15,10,21	0,0,0,0	112	99	0.767095122257	1.0	0.96,0.673,1.0,1.0	1.0,1.0,1.0,1.0	-0.092
107	"LOC114877708"	NA	chrOU015518.1	+	7328384	7328849	7328507	7328849	7327791	7328142	107	10,6,13,7	25,8,13,10	1,5,6,3	9,13,9,10	198	99	0.0664196158874	0.6840599692328486	0.167,0.273,0.333,0.259	0.053,0.161,0.25,0.13	0.11
108	"LOC114877712"	NA	chrOU015518.1	+	7159286	7159739	7159514	7159739	7158272	7158458	108	5,5,2,3	1,0,0,0	4,2,3,7	1,0,0,0	198	99	1	1.0	0.714,1.0,1.0,1.0	0.667,1.0,1.0,1.0	0.012
111	"LOC114877279"	NA	chrOU015518.1	-	6533166	6533624	6533166	6533606	6533712	6533941	111	158,75,81,67	14,10,5,7	83,79,66,85	6,8,4,10	117	99	0.757526001843	1.0	0.905,0.864,0.932,0.89	0.921,0.893,0.933,0.878	-0.008
