GO.ID,Term,Annotated,Significant,Expected,classicFisher,classicFisherPadj
GO:0050778,positive regulation of immune response,81,65,4.36,1e-30,2.614814814814815e-29
GO:0048542,lymph gland development,60,55,3.23,1e-30,2.614814814814815e-29
GO:0045088,regulation of innate immune response,74,60,3.98,1e-30,2.614814814814815e-29
GO:0032103,positive regulation of response to exter...,105,69,5.65,1e-30,2.614814814814815e-29
GO:0002683,negative regulation of immune system pro...,63,52,3.39,1e-30,2.614814814814815e-29
GO:0031349,positive regulation of defense response,67,53,3.61,1e-30,2.614814814814815e-29
GO:0048584,positive regulation of response to stimu...,462,121,24.88,1e-30,2.614814814814815e-29
GO:0006959,humoral immune response,92,58,4.95,1e-30,2.614814814814815e-29
GO:0035166,post-embryonic hemopoiesis,45,42,2.42,1e-30,2.614814814814815e-29
GO:0035167,larval lymph gland hemopoiesis,45,42,2.42,1e-30,2.614814814814815e-29
GO:0048732,gland development,160,71,8.62,1e-30,2.614814814814815e-29
GO:0048518,positive regulation of biological proces...,1511,207,81.36,1e-30,2.614814814814815e-29
GO:0048513,animal organ development,1085,174,58.43,1e-30,2.614814814814815e-29
GO:0019730,antimicrobial humoral response,85,54,4.58,1e-30,2.614814814814815e-29
GO:0002697,regulation of immune effector process,71,49,3.82,1e-30,2.614814814814815e-29
GO:0002920,regulation of humoral immune response,62,46,3.34,1e-30,2.614814814814815e-29
GO:0032502,developmental process,2408,259,129.67,1e-30,2.614814814814815e-29
GO:0048731,system development,1574,206,84.76,1e-30,2.614814814814815e-29
GO:0002759,regulation of antimicrobial humoral resp...,59,44,3.18,1e-30,2.614814814814815e-29
GO:0007275,multicellular organism development,2076,235,111.79,1e-30,2.614814814814815e-29
GO:0035010,encapsulation of foreign target,36,34,1.94,1e-30,2.614814814814815e-29
GO:0002440,production of molecular mediator of immu...,55,41,2.96,1e-30,2.614814814814815e-29
GO:0002700,regulation of production of molecular me...,55,41,2.96,1e-30,2.614814814814815e-29
GO:1900424,regulation of defense response to bacter...,44,37,2.37,1e-30,2.614814814814815e-29
GO:0032501,multicellular organismal process,2694,268,145.07,1e-30,2.614814814814815e-29
GO:0048856,anatomical structure development,2298,245,123.74,1e-30,2.614814814814815e-29
GO:0002775,antimicrobial peptide production,54,40,2.91,1e-30,2.614814814814815e-29
GO:0002784,regulation of antimicrobial peptide prod...,54,40,2.91,1e-30,2.614814814814815e-29
GO:0061844,antimicrobial humoral immune response me...,54,40,2.91,1e-30,2.614814814814815e-29
GO:0050793,regulation of developmental process,718,130,38.66,1e-30,2.614814814814815e-29
GO:0035172,hemocyte proliferation,43,36,2.32,1e-30,2.614814814814815e-29
GO:0008283,cell population proliferation,333,88,17.93,1e-30,2.614814814814815e-29
GO:0002832,negative regulation of response to bioti...,44,36,2.37,1e-30,2.614814814814815e-29
GO:0048522,positive regulation of cellular process,1396,184,75.17,1e-30,2.614814814814815e-29
GO:0050789,regulation of biological process,3225,292,173.66,1e-30,2.614814814814815e-29
GO:0042127,regulation of cell population proliferat...,228,73,12.28,1e-30,2.614814814814815e-29
GO:0051239,regulation of multicellular organismal p...,696,126,37.48,1e-30,2.614814814814815e-29
GO:0042386,hemocyte differentiation,37,33,1.99,1e-30,2.614814814814815e-29
GO:0035206,regulation of hemocyte proliferation,36,32,1.94,1e-30,2.614814814814815e-29
GO:0050777,negative regulation of immune response,47,36,2.53,1e-30,2.614814814814815e-29
GO:0035006,melanization defense response,39,33,2.1,1e-30,2.614814814814815e-29
GO:0045089,positive regulation of innate immune res...,42,34,2.26,1e-30,2.614814814814815e-29
GO:0032102,negative regulation of response to exter...,57,38,3.07,1e-30,2.614814814814815e-29
GO:0048869,cellular developmental process,1479,184,79.64,1e-30,2.614814814814815e-29
GO:0030154,cell differentiation,1470,183,79.16,1e-30,2.614814814814815e-29
GO:0031348,negative regulation of defense response,42,33,2.26,1e-30,2.614814814814815e-29
GO:0065007,biological regulation,3588,301,193.21,1e-30,2.614814814814815e-29
GO:0002164,larval development,146,55,7.86,1e-30,2.614814814814815e-29
GO:0009790,embryo development,460,94,24.77,1e-30,2.614814814814815e-29
GO:0016477,cell migration,271,72,14.59,1e-30,2.614814814814815e-29
GO:0007166,cell surface receptor signaling pathway,662,113,35.65,1e-30,2.614814814814815e-29
GO:0035162,embryonic hemopoiesis,24,24,1.29,1e-30,2.614814814814815e-29
GO:0006582,melanin metabolic process,49,33,2.64,1e-30,2.614814814814815e-29
GO:0002760,positive regulation of antimicrobial hum...,43,31,2.32,1.2e-30,3.062168674698795e-29
GO:0002922,positive regulation of humoral immune re...,43,31,2.32,1.2e-30,3.062168674698795e-29
GO:0035011,melanotic encapsulation of foreign targe...,27,25,1.45,2.7e-30,6.807857142857142e-29
GO:0048569,post-embryonic animal organ development,420,87,22.62,3.5e-30,8.721176470588236e-29
GO:0051704,multi-organism process,881,130,47.44,3.6e-30,8.866046511627908e-29
GO:0048568,embryonic organ development,52,33,2.8,1e-29,2.4344827586206896e-28
GO:0007165,signal transduction,1294,161,69.68,1.7e-29,3.956703296703296e-28
GO:0002225,positive regulation of antimicrobial pep...,42,30,2.26,1.7e-29,3.956703296703296e-28
GO:0002699,positive regulation of immune effector p...,42,30,2.26,1.7e-29,3.956703296703296e-28
GO:0002702,positive regulation of production of mol...,42,30,2.26,1.7e-29,3.956703296703296e-28
GO:0009888,tissue development,922,132,49.65,2.5e-29,5.755434782608695e-28
GO:0009966,regulation of signal transduction,691,112,37.21,3.6e-29,8.198709677419353e-28
GO:0060429,epithelium development,845,125,45.5,6.1e-29,1.3744468085106383e-27
GO:0050794,regulation of cellular process,2992,264,161.11,6.6e-29,1.4714526315789473e-27
GO:0048585,negative regulation of response to stimu...,367,79,19.76,1.7e-28,3.750625e-27
GO:0045595,regulation of cell differentiation,406,83,21.86,2.7e-28,5.895463917525773e-27
GO:0048870,cell motility,320,72,17.23,3.6e-27,7.780408163265306e-26
GO:2000026,regulation of multicellular organismal d...,552,96,29.72,4.2e-27,8.985454545454546e-26
GO:0051674,localization of cell,323,72,17.39,6.8e-27,1.4402399999999998e-25
GO:0023052,signaling,1489,170,80.18,7.3e-27,1.5308316831683165e-25
GO:0009791,post-embryonic development,577,98,31.07,7.4e-27,1.5365882352941178e-25
GO:0007399,nervous system development,1002,134,53.96,9.9e-27,2.035747572815534e-25
GO:0009893,positive regulation of metabolic process,853,122,45.93,1e-26,2.0365384615384618e-25
GO:0010646,regulation of cell communication,795,117,42.81,1.2e-26,2.397735849056604e-25
GO:0023051,regulation of signaling,795,117,42.81,1.2e-26,2.397735849056604e-25
GO:0007154,cell communication,1526,172,82.17,1.4e-26,2.771214953271028e-25
GO:0031325,positive regulation of cellular metaboli...,798,117,42.97,1.8e-26,3.53e-25
GO:0035099,hemocyte migration,20,20,1.08,2.6e-26,5.052110091743119e-25
GO:0051607,defense response to virus,42,28,2.26,2.9e-26,5.583818181818181e-25
GO:0040011,locomotion,580,97,31.23,5.1e-26,9.73135135135135e-25
GO:0048519,negative regulation of biological proces...,1341,158,72.21,5.2e-26,9.833571428571429e-25
GO:0048468,cell development,1240,150,66.77,1.2e-25,2.249203539823009e-24
GO:1900426,positive regulation of defense response ...,28,23,1.51,2.6e-25,4.830526315789473e-24
GO:0061057,peptidoglycan recognition protein signal...,34,25,1.83,2.9e-25,5.34104347826087e-24
GO:0051173,positive regulation of nitrogen compound...,743,110,40.01,4.4e-25,8.033793103448275e-24
GO:0009653,anatomical structure morphogenesis,1298,153,69.9,5.3e-25,9.594358974358973e-24
GO:0022008,neurogenesis,819,116,44.1,7.4e-25,1.3282372881355932e-23
GO:0018958,phenol-containing compound metabolic pro...,67,33,3.61,8.9e-25,1.5840504201680672e-23
GO:0035295,tube development,651,101,35.06,1.8e-24,3.177e-23
GO:0006928,movement of cell or subcellular componen...,641,100,34.52,2.1e-24,3.6758677685950414e-23
GO:0035168,larval lymph gland hemocyte differentiat...,24,21,1.29,2.3e-24,3.9929508196721314e-23
GO:0003006,developmental process involved in reprod...,759,110,40.87,2.8e-24,4.821463414634146e-23
GO:0042440,pigment metabolic process,107,40,5.76,3.5e-24,5.978225806451612e-23
GO:0051716,cellular response to stimulus,1718,180,92.51,3.9e-24,6.608159999999999e-23
GO:0030855,epithelial cell differentiation,347,71,18.69,4.1e-24,6.891904761904763e-23
GO:0061058,regulation of peptidoglycan recognition ...,22,20,1.18,5.3e-24,8.838897637795275e-23
GO:0042221,response to chemical,952,125,51.26,6.8e-24,1.1251875e-22
GO:0009615,response to virus,49,28,2.64,1.5e-23,2.462790697674419e-22
GO:0007169,transmembrane receptor protein tyrosine ...,187,51,10.07,2.5e-23,4.073076923076923e-22
GO:0048699,generation of neurons,782,110,42.11,3.6e-23,5.820458015267175e-22
GO:0002009,morphogenesis of an epithelium,533,88,28.7,4.7e-23,7.541363636363637e-22
GO:0002064,epithelial cell development,297,64,15.99,5.2e-23,8.280902255639097e-22
GO:0048477,oogenesis,546,89,29.4,6.3e-23,9.957761194029851e-22
GO:0022412,cellular process involved in reproductio...,740,106,39.85,6.9e-23,1.0825333333333332e-21
GO:0019731,antibacterial humoral response,29,22,1.56,7.3e-23,1.1368676470588236e-21
GO:0002065,columnar/cuboidal epithelial cell differ...,282,62,15.19,8.7e-23,1.345007299270073e-21
GO:0048729,tissue morphogenesis,549,89,29.56,9.4e-23,1.442695652173913e-21
GO:0019222,regulation of metabolic process,1781,181,95.9,1.2e-22,1.8154285714285714e-21
GO:0009967,positive regulation of signal transducti...,376,72,20.25,1.2e-22,1.8154285714285714e-21
GO:0007292,female gamete generation,596,93,32.09,1.4e-22,2.0735664335664336e-21
GO:0048666,neuron development,552,89,29.72,1.4e-22,2.0735664335664336e-21
GO:0000902,cell morphogenesis,509,85,27.41,1.4e-22,2.0735664335664336e-21
GO:0030707,ovarian follicle cell development,268,60,14.43,1.7e-22,2.5004166666666667e-21
GO:0002066,columnar/cuboidal epithelial cell develo...,269,60,14.49,2.1e-22,3.067448275862069e-21
GO:0030182,neuron differentiation,692,101,37.26,2.4e-22,3.481643835616438e-21
GO:0007281,germ cell development,635,96,34.19,2.6e-22,3.746122448979591e-21
GO:0048609,multicellular organismal reproductive pr...,857,114,46.15,5.3e-22,7.584729729729729e-21
GO:0032504,multicellular organism reproduction,909,118,48.95,6.2e-22,8.813154362416107e-21
GO:0042387,plasmatocyte differentiation,22,19,1.18,6.6e-22,9.3192e-21
GO:0019953,sexual reproduction,861,114,46.36,7.9e-22,1.108092715231788e-20
GO:0007276,gamete generation,787,108,42.38,8.1e-22,1.128671052631579e-20
GO:0044703,multi-organism reproductive process,862,114,46.42,8.7e-22,1.2043529411764705e-20
GO:0002777,antimicrobial peptide biosynthetic proce...,28,21,1.51,1.1e-21,1.5030967741935483e-20
GO:0002805,regulation of antimicrobial peptide bios...,28,21,1.51,1.1e-21,1.5030967741935483e-20
GO:0000003,reproduction,1009,125,54.33,1.5e-21,2.0365384615384615e-20
GO:0022414,reproductive process,962,121,51.8,2.4e-21,3.2377070063694266e-20
GO:0048749,compound eye development,337,66,18.15,2.7e-21,3.6193670886075954e-20
GO:0010647,positive regulation of cell communicatio...,408,73,21.97,4.1e-21,5.427375e-20
GO:0023056,positive regulation of signaling,408,73,21.97,4.1e-21,5.427375e-20
GO:0048523,negative regulation of cellular process,1162,135,62.57,7.3e-21,9.60335403726708e-20
GO:0050832,defense response to fungus,33,22,1.78,7.4e-21,9.674814814814815e-20
GO:0001654,eye development,359,67,19.33,2.1e-20,2.695636363636363e-19
GO:0048880,sensory system development,359,67,19.33,2.1e-20,2.695636363636363e-19
GO:0150063,visual system development,359,67,19.33,2.1e-20,2.695636363636363e-19
GO:0010604,positive regulation of macromolecule met...,773,104,41.62,2.9e-20,3.7001204819277108e-19
GO:0007423,sensory organ development,432,74,23.26,3e-20,3.804790419161677e-19
GO:0019748,secondary metabolic process,88,33,4.74,3.7e-20,4.664642857142857e-19
GO:0001745,compound eye morphogenesis,279,58,15.02,4.7e-20,5.890295857988166e-19
GO:0031323,regulation of cellular metabolic process,1623,165,87.4,5e-20,6.229411764705882e-19
GO:0002807,positive regulation of antimicrobial pep...,25,19,1.35,6.5e-20,8.00406976744186e-19
GO:0045824,negative regulation of innate immune res...,25,19,1.35,6.5e-20,8.00406976744186e-19
GO:0007167,enzyme linked receptor protein signaling...,248,54,13.35,1.1e-19,1.3467052023121387e-18
GO:0048598,embryonic morphogenesis,207,49,11.15,1.6e-19,1.9475862068965517e-18
GO:0048592,eye morphogenesis,291,58,15.67,4.1e-19,4.933977272727272e-18
GO:0090596,sensory organ morphogenesis,291,58,15.67,4.1e-19,4.933977272727272e-18
GO:0007389,pattern specification process,455,74,24.5,7e-19,8.376271186440678e-18
GO:0009887,animal organ morphogenesis,671,93,36.13,7.2e-19,8.567191011235955e-18
GO:0045597,positive regulation of cell differentiat...,175,44,9.42,1.1e-18,1.2943333333333333e-17
GO:0060284,regulation of cell development,345,63,18.58,1.1e-18,1.2943333333333333e-17
GO:0043900,regulation of multi-organism process,91,32,4.9,1.4e-18,1.6203278688524592e-17
GO:0032989,cellular component morphogenesis,515,79,27.73,1.4e-18,1.6203278688524592e-17
GO:0071310,cellular response to organic substance,327,61,17.61,1.4e-18,1.6203278688524592e-17
GO:0010631,epithelial cell migration,154,41,8.29,1.8e-18,2.0719565217391304e-17
GO:0051171,regulation of nitrogen compound metaboli...,1511,154,81.36,1.9e-18,2.175243243243243e-17
GO:0000904,cell morphogenesis involved in different...,431,71,23.21,2e-18,2.2774193548387097e-17
GO:0001667,ameboidal-type cell migration,171,43,9.21,2.7e-18,3.0418085106382974e-17
GO:0000165,MAPK cascade,148,40,7.97,2.7e-18,3.0418085106382974e-17
GO:0009620,response to fungus,40,22,2.15,3.1e-18,3.4375916230366496e-17
GO:0009792,embryo development ending in birth or eg...,156,41,8.4,3.1e-18,3.4375916230366496e-17
GO:0090132,epithelium migration,156,41,8.4,3.1e-18,3.4375916230366496e-17
GO:0001700,embryonic development via the syncytial ...,149,40,8.02,3.6e-18,3.97125e-17
GO:0050767,regulation of neurogenesis,267,54,14.38,4e-18,4.367010309278351e-17
GO:0051094,positive regulation of developmental pro...,267,54,14.38,4e-18,4.367010309278351e-17
GO:0035556,intracellular signal transduction,559,82,30.1,4.5e-18,4.887692307692308e-17
GO:0023014,signal transduction by protein phosphory...,151,40,8.13,6e-18,6.483673469387754e-17
GO:0051960,regulation of nervous system development,357,63,19.22,6.7e-18,7.203350253807106e-17
GO:0090130,tissue migration,161,41,8.67,1.1e-17,1.170753768844221e-16
GO:0032990,cell part morphogenesis,412,68,22.19,1.1e-17,1.170753768844221e-16
GO:0048858,cell projection morphogenesis,403,67,21.7,1.3e-17,1.3767e-16
GO:0002778,antibacterial peptide production,23,17,1.24,1.4e-17,1.453529411764706e-16
GO:0002780,antibacterial peptide biosynthetic proce...,23,17,1.24,1.4e-17,1.453529411764706e-16
GO:0002786,regulation of antibacterial peptide prod...,23,17,1.24,1.4e-17,1.453529411764706e-16
GO:0002808,regulation of antibacterial peptide bios...,23,17,1.24,1.4e-17,1.453529411764706e-16
GO:0008592,regulation of Toll signaling pathway,38,21,2.05,1.6e-17,1.6530731707317074e-16
GO:0007444,imaginal disc development,525,78,28.27,1.7e-17,1.7478640776699028e-16
GO:0035239,tube morphogenesis,461,72,24.82,2.3e-17,2.3533333333333334e-16
GO:1902531,regulation of intracellular signal trans...,337,60,18.15,3e-17,3.0548076923076925e-16
GO:0120039,plasma membrane bounded cell projection ...,402,66,21.65,4.7e-17,4.762966507177034e-16
GO:0070887,cellular response to chemical stimulus,460,71,24.77,7.9e-17,7.967714285714286e-16
GO:0048010,vascular endothelial growth factor recep...,36,20,1.94,8.4e-17,8.431848341232227e-16
GO:0016331,morphogenesis of embryonic epithelium,111,33,5.98,1.3e-16,1.2987735849056603e-15
GO:0048812,neuron projection morphogenesis,401,65,21.59,1.7e-16,1.6904225352112677e-15
GO:0071495,cellular response to endogenous stimulus,225,47,12.12,1.9e-16,1.8804672897196263e-15
GO:0048667,cell morphogenesis involved in neuron di...,393,64,21.16,2.3e-16,2.265767441860465e-15
GO:0060541,respiratory system development,236,48,12.71,2.8e-16,2.7455555555555557e-15
GO:0007424,open tracheal system development,228,47,12.28,3.4e-16,3.3185253456221197e-15
GO:0045165,cell fate commitment,294,54,15.83,3.5e-16,3.4004587155963302e-15
GO:0060562,epithelial tube morphogenesis,419,66,22.56,4.1e-16,3.965205479452055e-15
GO:0031175,neuron projection development,430,67,23.15,4.2e-16,4.0434545454545454e-15
GO:0051240,positive regulation of multicellular org...,267,51,14.38,4.7e-16,4.504343891402715e-15
GO:0009719,response to endogenous stimulus,230,47,12.39,4.8e-16,4.57945945945946e-15
GO:0060255,regulation of macromolecule metabolic pr...,1646,157,88.63,5.4e-16,5.1287892376681615e-15
GO:0010648,negative regulation of cell communicatio...,337,58,18.15,5.5e-16,5.200446428571428e-15
GO:0045664,regulation of neuron differentiation,179,41,9.64,6.3e-16,5.904159292035398e-15
GO:0023057,negative regulation of signaling,338,58,18.2,6.3e-16,5.904159292035398e-15
GO:0007391,dorsal closure,96,30,5.17,7.2e-16,6.717885462555066e-15
GO:0006909,phagocytosis,44,21,2.37,8.3e-16,7.710263157894736e-15
GO:0002803,positive regulation of antibacterial pep...,20,15,1.08,8.5e-16,7.827391304347827e-15
GO:0006963,positive regulation of antibacterial pep...,20,15,1.08,8.5e-16,7.827391304347827e-15
GO:0051093,negative regulation of developmental pro...,207,44,11.15,9.8e-16,8.985454545454545e-15
GO:0007298,border follicle cell migration,111,32,5.98,1e-15,9.129310344827587e-15
GO:0009968,negative regulation of signal transducti...,313,55,16.85,1.4e-15,1.272618025751073e-14
GO:0045752,positive regulation of Toll signaling pa...,24,16,1.29,1.8e-15,1.629230769230769e-14
GO:0010720,positive regulation of cell development,168,39,9.05,2.1e-15,1.8926808510638296e-14
GO:0080090,regulation of primary metabolic process,1533,148,82.55,2.5e-15,2.2436440677966102e-14
GO:0007297,ovarian follicle cell migration,122,33,6.57,2.9e-15,2.5916455696202533e-14
GO:0030030,cell projection organization,622,82,33.49,3e-15,2.669747899159664e-14
GO:0048565,digestive tract development,97,29,5.22,8.3e-15,7.32475e-14
GO:0055123,digestive system development,97,29,5.22,8.3e-15,7.32475e-14
GO:0009891,positive regulation of biosynthetic proc...,514,72,27.68,9.3e-15,8.139421487603307e-14
GO:0031328,positive regulation of cellular biosynth...,514,72,27.68,9.3e-15,8.139421487603307e-14
GO:0061564,axon development,317,54,17.07,1e-14,8.716049382716049e-14
GO:0006464,cellular protein modification process,1173,122,63.16,1.2e-14,1.033170731707317e-13
GO:0036211,protein modification process,1173,122,63.16,1.2e-14,1.033170731707317e-13
GO:0010033,response to organic substance,482,69,25.95,1.2e-14,1.033170731707317e-13
GO:0003002,regionalization,416,63,22.4,1.5e-14,1.2862348178137653e-13
GO:0061061,muscle structure development,215,43,11.58,2.1e-14,1.793467741935484e-13
GO:0120036,plasma membrane bounded cell projection ...,607,79,32.69,2.3e-14,1.9563855421686744e-13
GO:0006468,protein phosphorylation,409,62,22.02,2.4e-14,2.0332799999999998e-13
GO:0007507,heart development,101,29,5.44,2.7e-14,2.2783266932270916e-13
GO:0007409,axonogenesis,305,52,16.42,3.2e-14,2.6895238095238097e-13
GO:0022603,regulation of anatomical structure morph...,257,47,13.84,4.2e-14,3.5160474308300394e-13
GO:0006935,chemotaxis,268,48,14.43,5.1e-14,4.2526771653543304e-13
GO:0043902,positive regulation of multi-organism pr...,52,21,2.8,5.3e-14,4.402117647058824e-13
GO:0043410,positive regulation of MAPK cascade,76,25,4.09,5.4e-14,4.450272373540855e-13
GO:0043412,macromolecule modification,1284,128,69.14,5.4e-14,4.450272373540855e-13
GO:1902533,positive regulation of intracellular sig...,178,38,9.59,8.9e-14,7.306279069767442e-13
GO:0072359,circulatory system development,106,29,5.71,1.1e-13,8.926436781609196e-13
GO:0043408,regulation of MAPK cascade,137,33,7.38,1.1e-13,8.926436781609196e-13
GO:0007417,central nervous system development,244,45,13.14,1.1e-13,8.926436781609196e-13
GO:0042060,wound healing,72,24,3.88,1.2e-13,9.700763358778624e-13
GO:0050769,positive regulation of neurogenesis,115,30,6.19,1.6e-13,1.2885171102661596e-12
GO:0007568,aging,140,33,7.54,2.2e-13,1.7583396226415093e-12
GO:0048646,anatomical structure formation involved ...,463,65,24.93,2.2e-13,1.7583396226415093e-12
GO:0051241,negative regulation of multicellular org...,195,39,10.5,3.8e-13,3.0257142857142856e-12
GO:0042330,taxis,314,51,16.91,4.3e-13,3.4110112359550564e-12
GO:0010259,multicellular organism aging,136,32,7.32,5.4e-13,4.267611940298508e-12
GO:0009889,regulation of biosynthetic process,1063,110,57.24,6.6e-13,5.196579925650558e-12
GO:0045596,negative regulation of cell differentiat...,122,30,6.57,8.6e-13,6.746222222222222e-12
GO:0044260,cellular macromolecule metabolic process,2756,214,148.41,1e-12,7.815498154981549e-12
GO:0046530,photoreceptor cell differentiation,201,39,10.82,1.1e-12,8.441304347826086e-12
GO:0007552,metamorphosis,421,60,22.67,1.1e-12,8.441304347826086e-12
GO:0031326,regulation of cellular biosynthetic proc...,1057,109,56.92,1.1e-12,8.441304347826086e-12
GO:0007419,ventral cord development,72,23,3.88,1.1e-12,8.441304347826086e-12
GO:0030334,regulation of cell migration,72,23,3.88,1.1e-12,8.441304347826086e-12
GO:0001934,positive regulation of protein phosphory...,132,31,7.11,1.3e-12,9.940072202166064e-12
GO:0051962,positive regulation of nervous system de...,149,33,8.02,1.4e-12,1.0666187050359712e-11
GO:0008340,determination of adult lifespan,133,31,7.16,1.6e-12,1.2146236559139785e-11
GO:0009611,response to wounding,102,27,5.49,1.9e-12,1.4372142857142857e-11
GO:2000145,regulation of cell motility,75,23,4.04,3e-12,2.2612099644128115e-11
GO:0042327,positive regulation of phosphorylation,147,32,7.92,5.2e-12,3.905531914893617e-11
GO:0001751,compound eye photoreceptor cell differen...,174,35,9.37,5.6e-12,4.176338028169014e-11
GO:0031401,positive regulation of protein modificat...,174,35,9.37,5.6e-12,4.176338028169014e-11
GO:0048707,instar larval or pupal morphogenesis,403,57,21.7,6.1e-12,4.533263157894737e-11
GO:0009886,post-embryonic animal morphogenesis,415,58,22.35,6.4e-12,4.73958041958042e-11
GO:1901615,organic hydroxy compound metabolic proce...,184,36,9.91,6.5e-12,4.796864111498258e-11
GO:0035107,appendage morphogenesis,315,49,16.96,6.8e-12,4.983529411764706e-11
GO:0048863,stem cell differentiation,92,25,4.95,6.8e-12,4.983529411764706e-11
GO:0072001,renal system development,58,20,3.12,7.1e-12,5.185448275862069e-11
GO:0007560,imaginal disc morphogenesis,360,53,19.39,7.7e-12,5.58513698630137e-11
GO:0048563,post-embryonic animal organ morphogenesi...,360,53,19.39,7.7e-12,5.58513698630137e-11
GO:0002165,instar larval or pupal development,513,66,27.62,8.5e-12,6.144368600682594e-11
GO:0007548,sex differentiation,86,24,4.63,9.7e-12,6.987959183673469e-11
GO:0001655,urogenital system development,59,20,3.18,1e-11,7.179661016949153e-11
GO:0097485,neuron projection guidance,257,43,13.84,1.3e-11,9.302027027027027e-11
GO:0048736,appendage development,322,49,17.34,1.5e-11,1.0696969696969697e-10
GO:0035114,imaginal disc-derived appendage morphoge...,312,48,16.8,1.7e-11,1.1962126245847174e-10
GO:0008543,fibroblast growth factor receptor signal...,32,15,1.72,1.7e-11,1.1962126245847174e-10
GO:0044344,cellular response to fibroblast growth f...,32,15,1.72,1.7e-11,1.1962126245847174e-10
GO:0071774,response to fibroblast growth factor,32,15,1.72,1.7e-11,1.1962126245847174e-10
GO:0001754,eye photoreceptor cell differentiation,181,35,9.75,1.8e-11,1.2623841059602648e-10
GO:0071704,organic substance metabolic process,4082,279,219.81,1.9e-11,1.328118811881188e-10
GO:0010628,positive regulation of gene expression,498,64,26.82,2e-11,1.393421052631579e-10
GO:0048546,digestive tract morphogenesis,61,20,3.28,2.1e-11,1.4582950819672128e-10
GO:0035215,genital disc development,43,17,2.32,2.2e-11,1.5227450980392158e-10
GO:0042063,gliogenesis,82,23,4.42,2.4e-11,1.6557654723127038e-10
GO:0009880,embryonic pattern specification,193,36,10.39,2.8e-11,1.9254545454545455e-10
GO:0045666,positive regulation of neuron differenti...,83,23,4.47,3.1e-11,2.124854368932039e-10
GO:0040012,regulation of locomotion,106,26,5.71,3.2e-11,2.1863225806451613e-10
GO:0051403,stress-activated MAPK cascade,76,22,4.09,3.3e-11,2.247395498392283e-10
GO:0048737,imaginal disc-derived appendage developm...,319,48,17.18,3.9e-11,2.6475e-10
GO:0031098,stress-activated protein kinase signalin...,84,23,4.52,4.1e-11,2.7655414012738853e-10
GO:0010468,regulation of gene expression,1220,116,65.7,4.1e-11,2.7655414012738853e-10
GO:0034250,positive regulation of cellular amide me...,70,21,3.77,4.4e-11,2.9584761904761905e-10
GO:0051270,regulation of cellular component movemen...,108,26,5.82,5.1e-11,3.4182911392405064e-10
GO:0001932,regulation of protein phosphorylation,237,40,12.76,5.4e-11,3.6079495268138803e-10
GO:0010562,positive regulation of phosphorus metabo...,160,32,8.62,5.6e-11,3.7181191222570533e-10
GO:0045937,positive regulation of phosphate metabol...,160,32,8.62,5.6e-11,3.7181191222570533e-10
GO:0008063,Toll signaling pathway,78,22,4.2,5.8e-11,3.8388750000000004e-10
GO:0007411,axon guidance,250,41,13.46,7.7e-11,5.064782608695652e-10
