GO.ID,Term,Annotated,Significant,Expected,classicFisher,classicFisherPadj
GO:0019730,antimicrobial humoral response,85,18,1.53,4.9e-15,3.0524117647058823e-13
GO:0051607,defense response to virus,42,14,0.76,6.1e-15,3.588833333333333e-13
GO:0002920,regulation of humoral immune response,62,16,1.12,6.1e-15,3.588833333333333e-13
GO:0097237,cellular response to toxic substance,34,13,0.61,7.4e-15,4.124526315789474e-13
GO:1990748,cellular detoxification,34,13,0.61,7.4e-15,4.124526315789474e-13
GO:0016441,posttranscriptional gene silencing,66,16,1.19,1.8e-14,9.775384615384615e-13
GO:0002759,regulation of antimicrobial humoral resp...,59,15,1.06,5.8e-14,3.0711000000000005e-12
GO:0000045,autophagosome assembly,34,12,0.61,2.6e-13,1.3431219512195121e-11
GO:0008063,Toll signaling pathway,78,16,1.4,3e-13,1.459066666666667e-11
GO:0002775,antimicrobial peptide production,54,14,0.97,3.1e-13,1.459066666666667e-11
GO:0002784,regulation of antimicrobial peptide prod...,54,14,0.97,3.1e-13,1.459066666666667e-11
GO:0061844,antimicrobial humoral immune response me...,54,14,0.97,3.1e-13,1.459066666666667e-11
GO:0002440,production of molecular mediator of immu...,55,14,0.99,4.1e-13,1.847617021276596e-11
GO:0002700,regulation of production of molecular me...,55,14,0.99,4.1e-13,1.847617021276596e-11
GO:0002833,positive regulation of response to bioti...,81,16,1.46,5.7e-13,2.4568799999999998e-11
GO:0050778,positive regulation of immune response,81,16,1.46,5.7e-13,2.4568799999999998e-11
GO:1905037,autophagosome organization,36,12,0.65,5.8e-13,2.4568799999999998e-11
GO:0050688,regulation of defense response to virus,21,10,0.38,7.4e-13,3.0731764705882354e-11
GO:0010623,programmed cell death involved in cell d...,87,16,1.57,1.8e-12,7.331538461538462e-11
GO:0035096,larval midgut cell programmed cell death,23,10,0.41,2.3e-12,9.191320754716981e-11
GO:0044248,cellular catabolic process,773,43,13.91,2.6e-12,9.833571428571427e-11
GO:0002684,positive regulation of immune system pro...,89,16,1.6,2.6e-12,9.833571428571427e-11
GO:0016236,macroautophagy,89,16,1.6,2.6e-12,9.833571428571427e-11
GO:0032103,positive regulation of response to exter...,105,17,1.89,3.1e-12,1.1518947368421053e-10
GO:0002225,positive regulation of antimicrobial pep...,42,12,0.76,4.7e-12,1.6590999999999997e-10
GO:0002699,positive regulation of immune effector p...,42,12,0.76,4.7e-12,1.6590999999999997e-10
GO:0002702,positive regulation of production of mol...,42,12,0.76,4.7e-12,1.6590999999999997e-10
GO:0048583,regulation of response to stimulus,857,45,15.42,5e-12,1.7360655737704917e-10
GO:0050832,defense response to fungus,33,11,0.59,5.7e-12,1.947193548387097e-10
GO:0006914,autophagy,182,21,3.28,6.4e-12,2.053818181818182e-10
GO:0061919,process utilizing autophagic mechanism,182,21,3.28,6.4e-12,2.053818181818182e-10
GO:0002760,positive regulation of antimicrobial hum...,43,12,0.77,6.4e-12,2.053818181818182e-10
GO:0002922,positive regulation of humoral immune re...,43,12,0.77,6.4e-12,2.053818181818182e-10
GO:0052548,regulation of endopeptidase activity,54,13,0.97,6.5e-12,2.054776119402985e-10
GO:0031349,positive regulation of defense response,67,14,1.21,7.8e-12,2.429470588235294e-10
GO:0035069,larval midgut histolysis,26,10,0.47,1e-11,3.0695652173913044e-10
GO:0045088,regulation of innate immune response,74,14,1.33,3.2e-11,9.682285714285714e-10
GO:0008592,regulation of Toll signaling pathway,38,11,0.68,3.3e-11,9.844225352112675e-10
GO:0052547,regulation of peptidase activity,62,13,1.12,4.3e-11,1.2649166666666667e-9
GO:0009056,catabolic process,879,44,15.82,5e-11,1.4506849315068493e-9
GO:0007154,cell communication,1526,60,27.47,6.9e-11,1.974891891891892e-9
GO:0031669,cellular response to nutrient levels,81,14,1.46,1.2e-10,3.3007792207792208e-9
GO:0050829,defense response to Gram-negative bacter...,81,14,1.46,1.2e-10,3.3007792207792208e-9
GO:0098754,detoxification,67,13,1.21,1.2e-10,3.3007792207792208e-9
GO:0031668,cellular response to extracellular stimu...,82,14,1.48,1.4e-10,3.7534177215189876e-9
GO:0045861,negative regulation of proteolysis,43,11,0.77,1.4e-10,3.7534177215189876e-9
GO:0006979,response to oxidative stress,115,16,2.07,1.5e-10,3.97125e-9
GO:0006915,apoptotic process,240,22,4.32,1.9e-10,4.968148148148148e-9
GO:0010951,negative regulation of endopeptidase act...,25,9,0.45,2.4e-10,6.199024390243902e-9
GO:0016458,gene silencing,177,19,3.19,2.5e-10,6.379518072289158e-9
GO:0007033,vacuole organization,58,12,1.04,3e-10,7.564285714285714e-9
GO:0071496,cellular response to external stimulus,88,14,1.58,3.7e-10,9.219529411764707e-9
GO:0031329,regulation of cellular catabolic process,204,20,3.67,4.2e-10,1.0343720930232558e-8
GO:0009267,cellular response to starvation,75,13,1.35,5.4e-10,1.3146206896551724e-8
GO:0072593,reactive oxygen species metabolic proces...,38,10,0.68,7.6e-10,1.829181818181818e-8
GO:0061912,selective autophagy,20,8,0.36,9.2e-10,2.1893932584269664e-8
GO:0030162,regulation of proteolysis,130,16,2.34,9.8e-10,2.3062666666666667e-8
GO:0010466,negative regulation of peptidase activit...,29,9,0.52,1.1e-9,2.56021978021978e-8
GO:0009636,response to toxic substance,80,13,1.44,1.2e-9,2.7626086956521736e-8
GO:0006508,proteolysis,550,32,9.9,1.3e-9,2.9606451612903226e-8
GO:0000422,autophagy of mitochondrion,30,9,0.54,1.5e-9,3.3442105263157896e-8
GO:0061726,mitochondrion disassembly,30,9,0.54,1.5e-9,3.3442105263157896e-8
GO:0031667,response to nutrient levels,136,16,2.45,1.9e-9,4.191875e-8
GO:0009991,response to extracellular stimulus,137,16,2.47,2.2e-9,4.75469387755102e-8
GO:0042594,response to starvation,118,15,2.12,2.2e-9,4.75469387755102e-8
GO:0010608,posttranscriptional regulation of gene e...,202,19,3.64,2.5e-9,5.3484848484848485e-8
GO:0009894,regulation of catabolic process,229,20,4.12,3.3e-9,6.9894e-8
GO:0044275,cellular carbohydrate catabolic process,23,8,0.41,3.4e-9,7.12990099009901e-8
GO:0009791,post-embryonic development,577,32,10.38,4.3e-9,8.928823529411764e-8
GO:0061057,peptidoglycan recognition protein signal...,34,9,0.61,5.3e-9,1.0898446601941748e-7
GO:0048519,negative regulation of biological proces...,1341,52,24.14,5.6e-9,1.1404615384615385e-7
GO:0070887,cellular response to chemical stimulus,460,28,8.28,6.6e-9,1.3313142857142856e-7
GO:0050777,negative regulation of immune response,47,10,0.85,7.3e-9,1.458622641509434e-7
GO:0010506,regulation of autophagy,111,14,2,8.6e-9,1.7023177570093458e-7
GO:0007166,cell surface receptor signaling pathway,662,34,11.91,8.9e-9,1.7453888888888888e-7
GO:0050794,regulation of cellular process,2992,85,53.85,9.4e-9,1.826532110091743e-7
GO:0050789,regulation of biological process,3225,89,58.04,9.8e-9,1.8869454545454546e-7
GO:0048856,anatomical structure development,2298,72,41.36,1e-8,1.908108108108108e-7
GO:1903008,organelle disassembly,37,9,0.67,1.2e-8,2.2692857142857142e-7
GO:0019222,regulation of metabolic process,1781,61,32.05,1.5e-8,2.8115044247787605e-7
GO:0007275,multicellular organism development,2076,67,37.36,1.8e-8,3.344210526315789e-7
GO:0005977,glycogen metabolic process,28,8,0.5,2e-8,3.5898305084745763e-7
GO:0006073,cellular glucan metabolic process,28,8,0.5,2e-8,3.5898305084745763e-7
GO:0006112,energy reserve metabolic process,28,8,0.5,2e-8,3.5898305084745763e-7
GO:0044042,glucan metabolic process,28,8,0.5,2e-8,3.5898305084745763e-7
GO:0065007,biological regulation,3588,94,64.58,3e-8,5.339495798319327e-7
GO:0032502,developmental process,2408,73,43.34,3.3e-8,5.776363636363636e-7
GO:0007293,germarium-derived egg chamber formation,86,12,1.55,3.3e-8,5.776363636363636e-7
GO:0009653,anatomical structure morphogenesis,1298,49,23.36,5.1e-8,8.853934426229508e-7
GO:0009886,post-embryonic animal morphogenesis,415,25,7.47,6.1e-8,1.050390243902439e-6
GO:0010941,regulation of cell death,246,19,4.43,6.3e-8,1.0760806451612903e-6
GO:0002165,instar larval or pupal development,513,28,9.23,7.1e-8,1.203024e-6
GO:0009057,macromolecule catabolic process,428,25,7.7,1.1e-7,1.8490476190476192e-6
GO:0048523,negative regulation of cellular process,1162,45,20.91,1.2e-7,2.001259842519685e-6
GO:0032268,regulation of cellular protein metabolic...,561,29,10.1,1.3e-7,2.134418604651163e-6
GO:0007165,signal transduction,1294,48,23.29,1.3e-7,2.134418604651163e-6
GO:0002683,negative regulation of immune system pro...,63,10,1.13,1.4e-7,2.280923076923077e-6
GO:0048707,instar larval or pupal morphogenesis,403,24,7.25,1.5e-7,2.4251908396946564e-6
GO:0010605,negative regulation of macromolecule met...,711,33,12.8,1.8e-7,2.8881818181818182e-06
GO:0023052,signaling,1489,52,26.8,2.2e-7,3.477313432835821e-6
GO:0044264,cellular polysaccharide metabolic proces...,37,8,0.67,2.2e-7,3.477313432835821e-6
GO:0051246,regulation of protein metabolic process,584,29,10.51,3e-7,4.706666666666666e-6
GO:0007552,metamorphosis,421,24,7.58,3.3e-7,5.139264705882354e-6
GO:0051346,negative regulation of hydrolase activit...,53,9,0.95,3.4e-7,5.180719424460431e-6
GO:0005976,polysaccharide metabolic process,39,8,0.7,3.4e-7,5.180719424460431e-6
GO:0007294,germarium-derived oocyte fate determinat...,27,7,0.49,3.4e-7,5.180719424460431e-6
GO:0034250,positive regulation of cellular amide me...,70,10,1.26,3.9e-7,5.900142857142858e-6
GO:0002777,antimicrobial peptide biosynthetic proce...,28,7,0.5,4.5e-7,6.711971830985915e-6
GO:0002805,regulation of antimicrobial peptide bios...,28,7,0.5,4.5e-7,6.711971830985915e-6
GO:0019221,cytokine-mediated signaling pathway,29,7,0.52,5.8e-7,8.472e-6
GO:0019731,antibacterial humoral response,29,7,0.52,5.8e-7,8.472e-6
GO:0071345,cellular response to cytokine stimulus,29,7,0.52,5.8e-7,8.472e-6
GO:0045089,positive regulation of innate immune res...,42,8,0.76,6.2e-7,8.994246575342466e-6
GO:0009892,negative regulation of metabolic process,754,33,13.57,7.2e-7,1.0373877551020407e-5
GO:0034097,response to cytokine,30,7,0.54,7.4e-7,1.059e-5
GO:0002832,negative regulation of response to bioti...,44,8,0.79,9e-7,1.2793288590604026e-5
GO:0030706,germarium-derived oocyte differentiation,31,7,0.56,9.5e-7,1.3413999999999999e-5
GO:0060548,negative regulation of cell death,118,12,2.12,1.1e-6,1.542913907284768e-5
GO:0043067,regulation of programmed cell death,214,16,3.85,1.2e-6,1.6721052631578947e-5
GO:0031050,dsRNA processing,21,6,0.38,1.3e-6,1.7879220779220778e-5
GO:0070918,production of small RNA involved in gene...,21,6,0.38,1.3e-6,1.7879220779220778e-5
GO:0043069,negative regulation of programmed cell d...,99,11,1.78,1.4e-6,1.913032258064516e-5
GO:0034248,regulation of cellular amide metabolic p...,167,14,3.01,1.5e-6,2.0365384615384614e-5
GO:0032501,multicellular organismal process,2694,74,48.49,2.2e-6,2.9678980891719746e-5
GO:0030716,oocyte fate determination,35,7,0.63,2.3e-6,3.083164556962025e-5
GO:0002778,antibacterial peptide production,23,6,0.41,2.4e-6,3.137777777777778e-5
GO:0002780,antibacterial peptide biosynthetic proce...,23,6,0.41,2.4e-6,3.137777777777778e-5
GO:0002786,regulation of antibacterial peptide prod...,23,6,0.41,2.4e-6,3.137777777777778e-5
GO:0002808,regulation of antibacterial peptide bios...,23,6,0.41,2.4e-6,3.137777777777778e-5
GO:0070828,heterochromatin organization,50,8,0.9,2.5e-6,3.248466257668712e-5
GO:0022411,cellular component disassembly,129,12,2.32,3e-6,3.874390243902439e-5
GO:0031323,regulation of cellular metabolic process,1623,52,29.21,3.6e-6,4.6210909090909085e-5
GO:0008152,metabolic process,4397,102,79.14,3.7e-6,4.720843373493976e-5
GO:0016052,carbohydrate catabolic process,53,8,0.95,3.9e-6,4.9462275449101796e-5
GO:0002807,positive regulation of antimicrobial pep...,25,6,0.45,4e-6,4.983529411764706e-5
GO:0045824,negative regulation of innate immune res...,25,6,0.45,4e-6,4.983529411764706e-5
GO:0048134,germ-line cyst formation,25,6,0.45,4e-6,4.983529411764706e-5
GO:0033554,cellular response to stress,555,26,9.99,4.3e-6,5.3259649122807026e-5
GO:0019538,protein metabolic process,1920,58,34.56,4.5e-6,5.541279069767442e-5
GO:0043066,negative regulation of apoptotic process,93,10,1.67,5.7e-6,6.978381502890173e-5
GO:0048646,anatomical structure formation involved ...,463,23,8.33,6.5e-6,7.912068965517241e-5
GO:0032102,negative regulation of response to exter...,57,8,1.03,6.9e-6,8.256610169491526e-5
GO:0010646,regulation of cell communication,795,32,14.31,6.9e-6,8.256610169491526e-5
GO:0023051,regulation of signaling,795,32,14.31,6.9e-6,8.256610169491526e-5
GO:0048585,negative regulation of response to stimu...,367,20,6.61,7.3e-6,8.637653631284917e-5
GO:0042981,regulation of apoptotic process,191,14,3.44,7.3e-6,8.637653631284917e-5
GO:0031348,negative regulation of defense response,42,7,0.76,8.2e-6,9.648666666666667e-5
GO:0032269,negative regulation of cellular protein ...,193,14,3.47,8.3e-6,9.712375690607735e-5
GO:0051248,negative regulation of protein metabolic...,194,14,3.49,8.8e-6,1.024087912087912e-4
GO:0035172,hemocyte proliferation,43,7,0.77,9.7e-6,1.1226557377049181e-4
GO:0006909,phagocytosis,44,7,0.79,1.1e-5,1.2593513513513513e-4
GO:1900424,regulation of defense response to bacter...,44,7,0.79,1.1e-5,1.2593513513513513e-4
GO:0097549,chromatin organization involved in negat...,103,10,1.85,1.4e-5,1.5941935483870966e-4
GO:0042440,pigment metabolic process,107,10,1.93,2e-5,2.26524064171123e-4
GO:0034655,nucleobase-containing compound catabolic...,131,11,2.36,2.1e-5,2.353333333333333e-4
GO:0055114,oxidation-reduction process,498,23,8.96,2.1e-5,2.353333333333333e-4
GO:0002803,positive regulation of antibacterial pep...,20,5,0.36,2.2e-5,2.4268749999999998e-4
GO:0006963,positive regulation of antibacterial pep...,20,5,0.36,2.2e-5,2.4268749999999998e-4
GO:0010528,regulation of transposition,20,5,0.36,2.2e-5,2.4268749999999998e-4
GO:0034401,chromatin organization involved in regul...,109,10,1.96,2.3e-5,2.524041450777202e-4
GO:0006582,melanin metabolic process,49,7,0.88,2.4e-5,2.6202061855670105e-4
GO:0009966,regulation of signal transduction,691,28,12.44,2.7e-5,2.9326153846153844e-4
GO:0043170,macromolecule metabolic process,3363,83,60.53,2.8e-5,3.010355329949238e-4
GO:0032196,transposition,21,5,0.38,2.8e-5,3.010355329949238e-4
GO:0060255,regulation of macromolecule metabolic pr...,1646,50,29.63,3e-5,3.2090909090909094e-4
GO:0048468,cell development,1240,41,22.32,3.3e-5,3.4947e-4
GO:0043086,negative regulation of catalytic activit...,91,9,1.64,3.3e-5,3.4947e-4
GO:0034599,cellular response to oxidative stress,36,6,0.65,3.8e-5,4.0041791044776126e-4
GO:0009880,embryonic pattern specification,193,13,3.47,3.9e-5,4.089207920792079e-4
GO:0042221,response to chemical,952,34,17.13,4.4e-5,4.590738916256158e-4
GO:0007389,pattern specification process,455,21,8.19,5.2e-5,5.398823529411765e-4
GO:0035006,melanization defense response,39,6,0.7,6e-5,6.199024390243903e-4
GO:0044270,cellular nitrogen compound catabolic pro...,147,11,2.65,6.1e-5,6.271747572815533e-4
GO:0048584,positive regulation of response to stimu...,462,21,8.32,6.5e-5,6.650724637681159e-4
GO:0006401,RNA catabolic process,99,9,1.78,6.6e-5,6.720576923076924e-4
GO:0046700,heterocycle catabolic process,149,11,2.68,6.9e-5,6.992440191387559e-4
GO:1901564,organonitrogen compound metabolic proces...,2341,63,42.13,7e-5,7.059999999999999e-4
GO:0009611,response to wounding,102,9,1.84,8.3e-5,8.331469194312796e-4
GO:0035070,salivary gland histolysis,26,5,0.47,8.5e-5,8.491981132075473e-4
GO:0010629,negative regulation of gene expression,546,23,9.83,9.1e-5,9.048732394366198e-4
GO:0062197,cellular response to chemical stress,42,6,0.76,9.3e-5,9.204392523364486e-4
GO:0019439,aromatic compound catabolic process,154,11,2.77,9.4e-5,9.260093023255813e-4
GO:0043281,regulation of cysteine-type endopeptidas...,28,5,0.5,1.2e-4,0.0011712442396313364
GO:1900426,positive regulation of defense response ...,28,5,0.5,1.2e-4,0.0011712442396313364
GO:0008340,determination of adult lifespan,133,10,2.39,1.3e-4,0.0012630275229357796
GO:0003002,regionalization,416,19,7.49,1.4e-4,0.001353972602739726
GO:0007616,long-term memory,65,7,1.17,1.5e-4,0.001444090909090909
GO:0010259,multicellular organism aging,136,10,2.45,1.6e-4,0.0015196412556053814
GO:1901361,organic cyclic compound catabolic proces...,163,11,2.93,1.6e-4,0.0015196412556053814
GO:0044262,cellular carbohydrate metabolic process,87,8,1.57,1.6e-4,0.0015196412556053814
GO:0019748,secondary metabolic process,88,8,1.58,1.7e-4,0.0015931858407079646
GO:0031331,positive regulation of cellular cataboli...,112,9,2.02,1.7e-4,0.0015931858407079646
GO:2000116,regulation of cysteine-type endopeptidas...,30,5,0.54,1.7e-4,0.0015931858407079646
GO:0018958,phenol-containing compound metabolic pro...,67,7,1.21,1.8e-4,0.0016794713656387667
GO:0032270,positive regulation of cellular protein ...,289,15,5.2,1.9e-4,0.001765
GO:0007568,aging,140,10,2.52,2e-4,0.0018337662337662337
GO:0007349,cellularization,90,8,1.62,2e-4,0.0018337662337662337
GO:0035195,gene silencing by miRNA,31,5,0.56,2e-4,0.0018337662337662337
GO:1901575,organic substance catabolic process,694,26,12.49,2.1e-4,0.001917155172413793
GO:0016241,regulation of macroautophagy,32,5,0.58,2.4e-4,0.002172307692307692
GO:0051336,regulation of hydrolase activity,231,13,4.16,2.4e-4,0.002172307692307692
GO:0044092,negative regulation of molecular functio...,118,9,2.12,2.5e-4,0.002253191489361702
GO:0008283,cell population proliferation,333,16,5.99,2.9e-4,0.002591645569620253
GO:0009994,oocyte differentiation,147,10,2.65,2.9e-4,0.002591645569620253
GO:0010942,positive regulation of cell death,96,8,1.73,3.1e-4,0.0027587394957983196
GO:0000003,reproduction,1009,33,18.16,3.3e-4,0.0029244351464435144
GO:0051247,positive regulation of protein metabolic...,305,15,5.49,3.5e-4,0.00308875
GO:0007350,blastoderm segmentation,180,11,3.24,3.7e-4,0.0032382644628099174
GO:0030154,cell differentiation,1470,43,26.46,3.7e-4,0.0032382644628099174
GO:0051172,negative regulation of nitrogen compound...,562,22,10.12,3.8e-4,0.0033120987654320986
GO:0048869,cellular developmental process,1479,43,26.62,4.3e-4,0.0037325409836065572
GO:0022607,cellular component assembly,1115,35,20.07,4.5e-4,0.003890204081632653
GO:0009896,positive regulation of catabolic process,128,9,2.3,4.7e-4,0.004030202429149797
GO:0042246,tissue regeneration,21,4,0.38,4.7e-4,0.004030202429149797
GO:0009790,embryo development,460,19,8.28,5.2e-4,0.004440967741935484
GO:0043280,positive regulation of cysteine-type end...,22,4,0.4,5.7e-4,0.00482904
GO:0061013,regulation of mRNA catabolic process,22,4,0.4,5.7e-4,0.00482904
GO:1901700,response to oxygen-containing compound,287,14,5.17,6e-4,0.005062948207171314
GO:0006342,chromatin silencing,82,7,1.48,6.4e-4,0.005336692913385827
GO:0006402,mRNA catabolic process,82,7,1.48,6.4e-4,0.005336692913385827
GO:0045814,"negative regulation of gene expression, ...",82,7,1.48,6.4e-4,0.005336692913385827
GO:0048102,autophagic cell death,23,4,0.41,6.8e-4,0.005648000000000001
GO:0045752,positive regulation of Toll signaling pa...,24,4,0.43,8e-4,0.006592996108949416
GO:2001056,positive regulation of cysteine-type end...,24,4,0.43,8e-4,0.006592996108949416
GO:0003006,developmental process involved in reprod...,759,26,13.66,8.3e-4,0.006813720930232558
GO:0009798,axis specification,169,10,3.04,8.8e-4,0.007196293436293437
GO:0009953,dorsal/ventral pattern formation,140,9,2.52,8.9e-4,0.0072500769230769225
GO:0010033,response to organic substance,482,19,8.68,9.1e-4,0.007356412213740457
GO:0043068,positive regulation of programmed cell d...,87,7,1.57,9.1e-4,0.007356412213740457
GO:0031507,heterochromatin assembly,25,4,0.45,9.4e-4,0.007570038022813687
GO:0009950,dorsal/ventral axis specification,64,6,1.15,9.6e-4,0.007672754716981132
GO:0046148,pigment biosynthetic process,64,6,1.15,9.6e-4,0.007672754716981132
GO:0007277,pole cell development,26,4,0.47,0.0011,0.008758646616541355
GO:0006897,endocytosis,174,10,3.13,0.00111,0.008805168539325843
GO:0031324,negative regulation of cellular metaboli...,611,22,11,0.00117,0.009246492537313434
GO:0046843,dorsal appendage formation,45,5,0.81,0.0012,0.009448327137546467
GO:0032504,multicellular organism reproduction,909,29,16.36,0.00124,0.00972711111111111
GO:0007005,mitochondrion organization,177,10,3.19,0.00126,0.009847527675276753
GO:0015850,organic hydroxy compound transport,27,4,0.49,0.00127,0.009852967032967034
GO:0070868,heterochromatin organization involved in...,27,4,0.49,0.00127,0.009852967032967034
GO:0006497,protein lipidation,47,5,0.85,0.00146,0.011244654545454546
GO:0042158,lipoprotein biosynthetic process,47,5,0.85,0.00146,0.011244654545454546
GO:0045995,regulation of embryonic development,70,6,1.26,0.00154,0.01181782608695652
GO:0035282,segmentation,215,11,3.87,0.00162,0.012386859205776174
GO:0044265,cellular macromolecule catabolic process,391,16,7.04,0.00163,0.012418489208633093
GO:0010950,positive regulation of endopeptidase act...,29,4,0.52,0.00168,0.012708
GO:0044550,secondary metabolite biosynthetic proces...,29,4,0.52,0.00168,0.012708
GO:0015980,energy derivation by oxidation of organi...,124,8,2.23,0.00169,0.012738149466192172
GO:0031325,positive regulation of cellular metaboli...,798,26,14.36,0.00174,0.013068510638297871
GO:0050790,regulation of catalytic activity,432,17,7.78,0.00177,0.013246855123674912
GO:0007281,germ cell development,635,22,11.43,0.00193,0.014393450704225352
GO:0022618,ribonucleoprotein complex assembly,127,8,2.29,0.00197,0.014640210526315789
GO:0071310,cellular response to organic substance,327,14,5.89,0.00212,0.01569986013986014
GO:0009893,positive regulation of metabolic process,853,27,15.35,0.00213,0.015718954703832753
GO:0007526,larval somatic muscle development,31,4,0.56,0.00216,0.015885
GO:0071826,ribonucleoprotein complex subunit organi...,130,8,2.34,0.00228,0.01670948096885813
GO:0042157,lipoprotein metabolic process,53,5,0.95,0.0025,0.018258620689655173
GO:0051171,regulation of nitrogen compound metaboli...,1511,41,27.2,0.00256,0.01863257731958763
GO:0090502,"RNA phosphodiester bond hydrolysis, endo...",54,5,0.97,0.00272,0.019729315068493153
GO:0010952,positive regulation of peptidase activit...,33,4,0.59,0.00273,0.019734266211604092
GO:0022412,cellular process involved in reproductio...,740,24,13.32,0.00286,0.020603673469387754
GO:0040029,"regulation of gene expression, epigeneti...",106,7,1.91,0.00288,0.020677423728813562
GO:0022414,reproductive process,962,29,17.31,0.00298,0.021323108108108106
GO:0021700,developmental maturation,199,10,3.58,0.00301,0.021465252525252526
GO:0048469,cell maturation,167,9,3.01,0.00304,0.021530662251655626
GO:0048167,regulation of synaptic plasticity,34,4,0.61,0.00305,0.021530662251655626
GO:0048872,homeostasis of number of cells,34,4,0.61,0.00305,0.021530662251655626
GO:0007276,gamete generation,787,25,14.16,0.00306,0.021530662251655626
GO:0048731,system development,1574,42,28.33,0.00307,0.021530662251655626
GO:0007613,memory,108,7,1.94,0.0032,0.022364407894736843
GO:0009888,tissue development,922,28,16.59,0.00321,0.022364407894736843
GO:0030703,eggshell formation,81,6,1.46,0.00325,0.02256885245901639
GO:0044085,cellular component biogenesis,1291,36,23.24,0.00327,0.022633529411764705
GO:0080090,regulation of primary metabolic process,1533,41,27.59,0.00338,0.023304854368932038
GO:0051704,multi-organism process,881,27,15.86,0.00339,0.023304854368932038
GO:0031099,regeneration,35,4,0.63,0.0034,0.023304854368932038
GO:0071695,anatomical structure maturation,170,9,3.06,0.00343,0.023434645161290322
GO:0048522,positive regulation of cellular process,1396,38,25.13,0.00373,0.025402379421221862
GO:0035206,regulation of hemocyte proliferation,36,4,0.65,0.00377,0.025592499999999997
GO:0048477,oogenesis,546,19,9.83,0.00384,0.0259844089456869
GO:0009968,negative regulation of signal transducti...,313,13,5.63,0.00397,0.02677853503184713
GO:0065009,regulation of molecular function,508,18,9.14,0.00406,0.02729866666666667
GO:0042386,hemocyte differentiation,37,4,0.67,0.00417,0.027949556962025317
GO:0016485,protein processing,60,5,1.08,0.00431,0.028796782334384857
GO:0007292,female gamete generation,596,20,10.73,0.00454,0.030238113207547167
GO:0048518,positive regulation of biological proces...,1511,40,27.2,0.00468,0.031072852664576805
GO:0007611,learning or memory,147,8,2.65,0.00486,0.03196732919254658
GO:0050890,cognition,147,8,2.65,0.00486,0.03196732919254658
GO:0090305,nucleic acid phosphodiester bond hydroly...,147,8,2.65,0.00486,0.03196732919254658
GO:0007283,spermatogenesis,213,10,3.83,0.00488,0.031999504643962846
GO:0030097,hemopoiesis,88,6,1.58,0.0049,0.03203148148148148
GO:0007315,pole plasm assembly,62,5,1.12,0.00497,0.03238910769230769
GO:0007286,spermatid development,89,6,1.6,0.00518,0.0335134756097561
