target_id	length	eff_length	est_counts	tpm
XM_029176089.1	10499	10270.1	42.9152	1.16117
XM_029176090.1	17922	17693.1	27.2948	0.42868
XM_029176091.1	10588	10359.1	16.8081	0.450873
XM_029176092.1	9721	9492.07	123.715	3.62176
XM_029176093.1	10083	9854.07	13.2158	0.37268
XM_029176094.1	9652	9423.07	0	0
XM_029176095.1	10659	10430.1	0	0
XM_029176096.1	3540	3311.07	0	0
XM_029176097.1	10656	10427.1	0	0
XM_029176098.1	10650	10421.1	0	0
XM_029176099.1	10194	9965.07	95.9945	2.67684
XM_029176100.1	10632	10403.1	0	0
XM_029176101.1	10596	10367.1	29.3313	0.786199
XM_029176102.1	17775	17546.1	0	0
XM_029176103.1	10075	9846.07	20.9349	0.590832
XM_029176104.1	2400	2171.07	88.9242	11.3816
XM_029176105.1	2240	2011.07	370.545	51.2002
XM_029176106.1	2478	2249.07	60.5308	7.47878
XM_029176107.1	919	690.065	34	13.6913
XM_029176108.1	2396	2167.07	84.8141	10.8756
XM_029176109.1	2334	2105.07	49.8756	6.58383
XM_029176110.1	1694	1465.07	80.6977	15.306
XM_029176111.1	2294	2065.07	327.396	44.055
XM_029176112.1	808	579.096	149	71.4977
XM_029176113.1	2336	2107.07	0	0
XM_029176114.1	2314	2085.07	78	10.3952
XM_029176115.1	1372	1143.07	167.024	40.6036
XM_029176116.1	1226	997.065	24.9758	6.96069
XM_029176117.1	891	662.065	16	6.71546
XM_029176118.1	2175	1946.07	1464	209.045
XM_029176119.1	5173	4944.07	510	28.6644
XM_029176120.1	5026	4797.07	0.000263816	1.52821e-05
XM_029176121.1	4944	4715.07	160	9.4295
XM_029176122.1	4881	4652.07	0	0
XM_029176123.1	2545	2316.07	0	0
XM_029176124.1	3457	3228.07	213.006	18.336
XM_029176125.1	3379	3150.07	13.9943	1.23449
XM_029176126.1	1526	1297.07	0	0
XM_029176127.1	782	553.096	1.13793	0.571707
XM_029176128.1	796	567.096	0	0
XM_029176129.1	3990	3761.07	5.86207	0.433108
XM_029176130.1	823	594.096	795	371.849
XM_029176131.1	2615	2386.07	202	23.5248
XM_029176132.1	2521	2292.07	8.1556	0.988747
XM_029176133.1	2883	2654.07	200	20.9399
XM_029176134.1	1985	1756.07	232	36.7116
XM_029176135.1	977	748.065	101	37.5179
XM_029176136.1	693	464.144	0	0
XM_029176137.1	1964	1735.07	603	96.5735
XM_029176138.1	1659	1430.07	144	27.981
XM_029176139.1	1440	1211.07	0	0
XM_029176140.1	2717	2488.07	0.00247869	0.000276832
XM_029176141.1	7277	7048.07	40.5713	1.59958
XM_029176142.1	7271	7042.07	436.802	17.2362
XM_029176143.1	7260	7031.07	43.6268	1.72421
XM_029176144.1	4427	4198.07	0.00147709	9.77721e-05
XM_029176145.1	4424	4195.07	250.123	16.5681
XM_029176146.1	4421	4192.07	289.84	19.2126
XM_029176147.1	2653	2424.07	124.035	14.2186
XM_029176148.1	1215	986.065	10.4945	2.95742
XM_029176149.1	1039	810.065	234.434	80.4188
XM_029176150.1	2727	2498.07	5.78038e-05	6.42998e-06
XM_029176151.1	2554	2325.07	62.3714	7.4543
XM_029176152.1	1607	1378.07	14.7063	2.96544
XM_029176153.1	1336	1107.07	98.9934	24.8479
XM_029176154.1	1590	1361.07	67.6787	13.8175
XM_029176155.1	793	564.096	8.32126	4.09914
XM_029176156.1	1386	1157.07	1	0.240159
XM_029176157.1	4501	4272.07	519.164	33.7694
XM_029176158.1	4483	4254.07	220.156	14.3808
XM_029176159.1	2581	2352.07	0	0
XM_029176160.1	3725	3496.07	32.6801	2.59753
XM_029176161.1	2743	2514.07	89.5298	9.89572
XM_029176162.1	2899	2670.07	125.47	13.058
XM_029176163.1	2758	2529.07	198.587	21.8196
XM_029176164.1	2758	2529.07	62.413	6.8576
XM_029176165.1	1203	974.065	68.4849	19.5372
XM_029176166.1	1056	827.065	36.5151	12.2684
XM_029176167.1	5148	4919.07	0	0
XM_029176168.1	5133	4904.07	330	18.6988
XM_029176169.1	5052	4823.07	0.0055441	0.000319422
XM_029176170.1	4959	4730.07	0	0
XM_029176171.1	4660	4431.07	129.296	8.10838
XM_029176172.1	4732	4503.07	0	0
XM_029176173.1	1984	1755.07	333.71	52.8363
XM_029176174.1	4531	4302.07	0	0
XM_029176175.1	4433	4204.07	14.5734	0.963271
XM_029176176.1	4497	4268.07	0	0
XM_029176177.1	4359	4130.07	0	0
XM_029176178.1	5022	4793.07	61.6398	3.57359
XM_029176179.1	4702	4473.07	0	0
XM_029176180.1	4403	4174.07	0	0
XM_029176181.1	3897	3668.07	118.711	8.99309
XM_029176182.1	4989	4760.07	125.55	7.32929
XM_029176183.1	3957	3728.07	54.9989	4.09946
XM_029176184.1	3369	3140.07	2	0.17699
XM_029176185.1	3739	3510.07	1.60468e-05	1.27037e-06
XM_029176186.1	3826	3597.07	51.3363	3.96581
XM_029176187.1	4965	4736.07	18.6432	1.09385
XM_029176188.1	3982	3753.07	0	0
XM_029176189.1	4278	4049.07	20.5142	1.40785
XM_029176190.1	1764	1535.07	468.216	84.7571
XM_029176191.1	3884	3655.07	0	0
XM_029176192.1	3786	3557.07	16.7315	1.30707
XM_029176193.1	4896	4667.07	0	0
XM_029176194.1	4725	4496.07	0	0
XM_029176195.1	735	506.096	79.8486	43.8421
XM_029176196.1	709	480.12	16.347	9.46117
XM_029176197.1	731	502.096	22.8044	12.6208
XM_029176198.1	10002	9773.07	0.0466508	0.00132643
XM_029176199.1	1754	1525.07	144.825	26.3883
XM_029176200.1	10890	10661.1	55.9171	1.45747
XM_029176201.1	10872	10643.1	0.0438433	0.0011447
XM_029176202.1	9924	9695.07	0.982386	0.0281571
XM_029176203.1	9894	9665.07	0.486997	0.0140016
XM_029176204.1	9888	9659.07	46.6407	1.3418
XM_029176205.1	10757	10528.1	27.0875	0.714953
XM_029176206.1	10726	10497.1	255.614	6.76663
XM_029176207.1	9780	9551.07	503.954	14.6621
XM_029176208.1	10648	10419.1	262.228	6.99369
XM_029176209.1	10863	10634.1	3.00561e-08	7.85398e-10
XM_029176210.1	1993	1764.07	0	0
XM_029176211.1	5743	5514.07	291.58	14.6941
XM_029176212.1	5733	5504.07	0	0
XM_029176213.1	5641	5412.07	0	0
XM_029176214.1	5613	5384.07	0	0
XM_029176215.1	4842	4613.07	32.178	1.93832
XM_029176216.1	4795	4566.07	9.67171	0.588597
XM_029176217.1	4599	4370.07	21.5702	1.37159
XM_029176218.1	7262	7033.07	430.583	17.0125
XM_029176219.1	7177	6948.07	360.611	14.4222
XM_029176220.1	7042	6813.07	35.8067	1.46042
XM_029176221.1	2703	2474.07	113	12.6918
XM_029176222.1	1443	1214.07	93.8499	21.4807
XM_029176223.1	1458	1229.07	17.1501	3.87746
XM_029176224.1	1671	1442.07	9.5	1.83061
XM_029176225.1	497	270.334	5	5.13957
XM_029176226.1	5147	4918.07	421.511	23.8161
XM_029176227.1	3330	3101.07	127.489	11.424
XM_029176228.1	785	556.096	7359	3677.27
XM_029176229.1	883	654.065	329	139.776
XM_029176230.1	1520	1291.07	596	128.279
XM_029176231.1	12437	12208.1	0	0
XM_029176232.1	12428	12199.1	42.2623	0.962683
XM_029176233.1	12428	12199.1	0	0
XM_029176234.1	12413	12184.1	0	0
XM_029176235.1	9542	9313.07	16.097	0.480296
XM_029176236.1	11690	11461.1	0	0
XM_029176237.1	3111	2882.07	11	1.06058
XM_029176238.1	9395	9166.07	0.117516	0.00356262
XM_029176239.1	9348	9119.07	14.5232	0.442556
XM_029176240.1	7540	7311.07	0	0
XM_029176241.1	1460	1231.07	271	61.1709
XM_029176242.1	1714	1485.07	0	0
XM_029176243.1	1654	1425.07	18.7557	3.65726
XM_029176244.1	2052	1823.07	793	120.873
XM_029176245.1	5459	5230.07	63	3.34726
XM_029176246.1	5617	5388.07	176	9.07688
XM_029176247.1	5442	5213.07	382	20.3623
XM_029176248.1	2231	2002.07	417.644	57.9675
XM_029176249.1	2220	1991.07	8.35623	1.16622
XM_029176250.1	2163	1934.07	72.6841	10.443
XM_029176251.1	2142	1913.07	34.1479	4.9601
XM_029176252.1	2208	1979.07	90.1268	12.6547
XM_029176253.1	2187	1958.07	12.6597	1.7966
XM_029176254.1	2182	1953.07	10.3816	1.47708
XM_029176255.1	1922	1693.07	0.161025	0.0264287
XM_029176256.1	1889	1660.07	432.002	72.313
XM_029176257.1	2017	1788.07	24.1646	3.75537
XM_029176258.1	1393	1164.07	77.9774	18.6144
XM_029176259.1	1405	1176.07	20.0226	4.73092
XM_029176260.1	1588	1359.07	15	3.06696
XM_029176261.1	1876	1647.07	756	127.546
XM_029176262.1	1534	1305.07	0	0
XM_029176263.1	7454	7225.07	0	0
XM_029176264.1	7442	7213.07	581.595	22.4056
XM_029176265.1	6939	6710.07	130.722	5.41349
XM_029176266.1	7204	6975.07	340.683	13.5725
XM_029176267.1	7125	6896.07	289	11.6454
XM_029176268.1	7732	7503.07	16.1165	0.596881
XM_029176269.1	7678	7449.07	260.877	9.73173
XM_029176270.1	7675	7446.07	282.007	10.5242
XM_029176271.1	7600	7371.07	0	0
XM_029176272.1	721	492.096	116	65.5035
XM_029176273.1	6467	6238.07	0	0
XM_029176274.1	1606	1377.07	1176	237.306
XM_029176275.1	6508	6279.07	15.6555	0.692831
XM_029176276.1	6402	6173.07	0	0
XM_029176277.1	6628	6399.07	56.6168	2.45859
XM_029176278.1	6037	5808.07	14.5347	0.695395
XM_029176279.1	6512	6283.07	74.193	3.28132
XM_029176280.1	2631	2402.07	0	0
XM_029176281.1	2850	2621.07	15.2853	1.62051
XM_029176282.1	2501	2272.07	385.07	47.0951
XM_029176283.1	2842	2613.07	201.42	21.4195
XM_029176284.1	2893	2664.07	372.798	38.8853
XM_029176285.1	2166	1937.07	159.426	22.8703
XM_029176286.1	3004	2775.07	200.133	20.0402
XM_029176287.1	2986	2757.07	202.867	20.4466
XM_029176288.1	8235	8006.07	147	5.10217
XM_029176289.1	1346	1117.07	139	34.5774
XM_029176290.1	3806	3577.07	1.15739e-06	8.99099e-08
XM_029176291.1	4222	3993.07	35.1334	2.44495
XM_029176292.1	4218	3989.07	0	0
XM_029176293.1	4291	4062.07	15.2986	1.04655
XM_029176294.1	3803	3574.07	0	0
XM_029176295.1	3790	3561.07	448.568	35.003
XM_029176296.1	3683	3454.07	0	0
XM_029176297.1	1993	1764.07	59.6544	9.39689
XM_029176298.1	1786	1557.07	133.346	23.7973
XM_029176299.1	1699	1470.07	0	0
XM_029176300.1	2258	2029.07	807.876	110.638
XM_029176301.1	1682	1453.07	709.124	135.611
XM_029176302.1	3346	3117.07	158.454	14.1259
XM_029176303.1	1190	961.065	127	36.7204
XM_029176304.1	3644	3415.07	0	0
XM_029176305.1	3624	3395.07	35.5457	2.90935
XM_029176306.1	3620	3391.07	0	0
XM_029176307.1	2595	2366.07	426.322	50.0689
XM_029176308.1	3387	3158.07	483.678	42.559
XM_029176309.1	1799	1570.07	28	4.95561
XM_029176310.1	2048	1819.07	275	42.0089
XM_029176311.1	480	253.898	150.374	164.577
XM_029176312.1	473	247.176	5.6264	6.3253
XM_029176313.1	912	683.065	281	114.314
XM_029176314.1	2462	2233.07	0	0
XM_029176315.1	2454	2225.07	52.0661	6.50232
XM_029176316.1	409	186.883	462.14	687.163
XM_029176317.1	2369	2140.07	99.9339	12.9761
XM_029176318.1	1465	1236.07	322	72.3887
XM_029176319.1	2235	2006.07	0	0
XM_029176320.1	2180	1951.07	73.8222	10.5141
XM_029176321.1	2088	1859.07	57.7988	8.63934
XM_029176322.1	1921	1692.07	42.3791	6.9597
XM_029176323.1	3637	3408.07	56	4.56601
XM_029176324.1	3624	3395.07	0	0
XM_029176325.1	8231	8002.07	0	0
XM_029176326.1	1614	1385.07	6	1.20375
XM_029176327.1	734	505.096	173	95.1763
XM_029176328.1	5760	5531.07	40.5848	2.03897
XM_029176329.1	5961	5732.07	601.01	29.1358
XM_029176330.1	2791	2562.07	20.8314	2.25936
XM_029176331.1	5365	5136.07	2.82458	0.15282
XM_029176332.1	2470	2241.07	140.175	17.381
XM_029176333.1	1986	1757.07	1460	230.899
XM_029176334.1	8154	7925.07	325.531	11.4142
XM_029176335.1	751	522.096	1	0.532238
XM_029176336.1	639	410.252	0	0
XM_029176337.1	1719	1490.07	497	92.6846
XM_029176338.1	4059	3830.07	296.984	21.5468
XM_029176339.1	3311	3082.07	467.016	42.1063
XM_029176340.1	2543	2314.07	427	51.2754
XM_029176341.1	652	423.231	2960	1943.44
XM_029176342.1	8102	7873.07	0	0
XM_029176343.1	3131	2902.07	454	43.4716
XM_029176344.1	2106	1877.07	34.0012	5.03352
XM_029176345.1	6279	6050.07	568.999	26.1341
XM_029176346.1	967	738.065	282	106.172
XM_029176347.1	1855	1626.07	24.365	4.16375
XM_029176348.1	1840	1611.07	356.635	61.5131
XM_029176349.1	1813	1584.07	147.63	25.8975
XM_029176350.1	8091	7862.07	20.9538	0.740597
XM_029176351.1	1773	1544.07	43.3698	7.8051
XM_029176352.1	4924	4695.07	0	0
XM_029176353.1	5128	4899.07	87.7579	4.97771
XM_029176354.1	4656	4427.07	65.6566	4.12116
XM_029176355.1	4777	4548.07	0	0
XM_029176356.1	1115	886.065	62.0753	19.4675
XM_029176357.1	1034	805.065	10.9247	3.77081
XM_029176358.1	1314	1085.07	341	87.3283
XM_029176359.1	8144	7915.07	213.292	7.4882
XM_029176360.1	822	593.096	0	0
XM_029176361.1	755	526.096	39.0274	20.614
XM_029176362.1	889	660.065	1204.97	507.279
XM_029176363.1	10038	9809.07	0.00366408	0.000103799
XM_029176364.1	10373	10144.1	95.9963	2.62966
XM_029176365.1	5545	5316.07	0	0
XM_029176366.1	5160	4931.07	0.00734587	0.00041396
XM_029176367.1	5529	5300.07	51.6473	2.70784
XM_029176368.1	5524	5295.07	24.4076	1.28089
XM_029176369.1	8126	7897.07	419.222	14.7515
XM_029176370.1	5521	5292.07	16.3378	0.857879
XM_029176371.1	5499	5270.07	0	0
XM_029176372.1	5484	5255.07	69.5999	3.68033
XM_029176373.1	1909	1680.07	18	2.97716
XM_029176374.1	2816	2587.07	202	21.697
XM_029176375.1	2786	2557.07	2.00236e-08	2.17599e-09
XM_029176376.1	1560	1331.07	121	25.2605
XM_029176377.1	1198	969.065	69	19.7858
XM_029176378.1	5121	4892.07	113	6.41864
XM_029176379.1	5118	4889.07	0	0
XM_029176380.1	1228	999.065	3.19075	0.887475
XM_029176381.1	1760	1531.07	17	3.0854
XM_029176382.1	3285	3056.07	306	27.8237
XM_029176383.1	2009	1780.07	5521.8	861.988
XM_029176384.1	2055	1826.07	695.199	105.791
XM_029176385.1	1805	1576.07	19	3.34993
XM_029176386.1	1238	1009.07	4	1.10153
XM_029176387.1	1508	1279.07	64	13.9041
XM_029176388.1	1220	991.065	4.80925	1.34844
XM_029176389.1	1329	1100.07	196	49.5101
XM_029176390.1	4696	4467.07	4.91979e-05	3.06042e-06
XM_029176391.1	4659	4430.07	535.726	33.6039
XM_029176392.1	4813	4584.07	309.875	18.7842
XM_029176393.1	4693	4464.07	93.4211	5.81529
XM_029176394.1	4669	4440.07	496.951	31.1015
XM_029176395.1	4657	4428.07	37.5013	2.35336
XM_029176396.1	4633	4404.07	0	0
XM_029176397.1	4606	4377.07	36.5257	2.31884
XM_029176398.1	1382	1153.07	95.7874	23.084
XM_029176399.1	1479	1250.07	6.93319	1.54119
XM_029176400.1	1146	917.065	23.2794	7.05388
XM_029176401.1	3739	3510.07	736.858	58.3344
XM_029176402.1	5602	5373.07	1.11649e-08	5.77415e-10
XM_029176403.1	3471	3242.07	198.142	16.9829
XM_029176404.1	1401	1172.07	36	8.53507
XM_029176405.1	1051	822.065	5	1.69013
XM_029176406.1	7302	7073.07	21	0.825027
XM_029176407.1	3971	3742.07	1081	80.2733
XM_029176408.1	1194	965.065	21	6.04671
XM_029176409.1	2355	2126.07	0	0
XM_029176410.1	2170	1941.07	10	1.43158
XM_029176411.1	1917	1688.07	0	0
XM_029176412.1	2135	1906.07	0	0
XM_029176413.1	2708	2479.07	169.972	19.0522
XM_029176414.1	2976	2747.07	195.324	19.758
XM_029176415.1	2623	2394.07	26.9664	3.13
XM_029176416.1	2689	2460.07	24.4762	2.76473
XM_029176417.1	1664	1435.07	31.262	6.05343
XM_029176418.1	1219	990.065	173	48.5555
XM_029176419.1	5411	5182.07	386	20.6986
XM_029176420.1	3472	3243.07	409	35.0448
XM_029176421.1	1745	1516.07	502	92.0116
XM_029176422.1	4275	4046.07	24.2212	1.66349
XM_029176423.1	4844	4615.07	84.9603	5.11558
XM_029176424.1	4242	4013.07	340.337	23.5662
XM_029176425.1	4324	4095.07	27.4811	1.86479
XM_029176426.1	4167	3938.07	0	0
XM_029176427.1	7198	6969.07	101.29	4.03877
XM_029176428.1	3819	3590.07	58.7098	4.54428
XM_029176429.1	2720	2491.07	0	0
XM_029176430.1	2899	2670.07	23.8987	2.48719
XM_029176431.1	2508	2279.07	99.0962	12.0825
XM_029176432.1	2439	2210.07	42.2635	5.31394
XM_029176433.1	2698	2469.07	4.84283	0.545033
XM_029176434.1	2692	2463.07	3.28764e-08	3.70907e-09
XM_029176435.1	2623	2394.07	0	0
XM_029176436.1	2626	2397.07	0	0
XM_029176437.1	2602	2373.07	109.258	12.7938
XM_029176438.1	2595	2366.07	51.828	6.08687
XM_029176439.1	22062	21833.1	0	0
XM_029176440.1	2607	2378.07	13.0892	1.52949
XM_029176441.1	2599	2370.07	48.5351	5.69052
XM_029176442.1	2534	2305.07	0	0
XM_029176443.1	2513	2284.07	74.9238	9.11523
XM_029176444.1	2506	2277.07	34.2648	4.18148
XM_029176445.1	1185	956.065	0	0
XM_029176446.1	6135	5906.07	266.483	12.538
XM_029176447.1	6126	5897.07	35.9618	1.69458
XM_029176448.1	6114	5885.07	73.2456	3.45849
XM_029176449.1	6090	5861.07	35.3101	1.67409
XM_029176450.1	22035	21806.1	181.783	2.31651
XM_029176451.1	4240	4011.07	250.545	17.3573
XM_029176452.1	4006	3777.07	139.455	10.2598
XM_029176453.1	3388	3159.07	28.3121	2.49041
XM_029176454.1	3449	3220.07	329.296	28.417
XM_029176455.1	3216	2987.07	1.61133e-06	1.49898e-07
XM_029176456.1	3520	3291.07	57.77	4.87779
XM_029176457.1	3343	3114.07	0	0
XM_029176458.1	2948	2719.07	202.256	20.6699
XM_029176459.1	3714	3485.07	361.744	28.8435
XM_029176460.1	2350	2121.07	90.8116	11.8972
XM_029176461.1	2345	2116.07	654.188	85.9074
XM_029176462.1	5214	4985.07	133.345	7.43296
XM_029176463.1	5133	4904.07	0.00132973	7.53465e-05
XM_029176464.1	5085	4856.07	113.848	6.51477
XM_029176465.1	5077	4848.07	62.707	3.59421
XM_029176466.1	2030	1801.07	103.098	15.9067
XM_029176467.1	1951	1722.07	0	0
XM_029176468.1	1899	1670.07	175	29.118
XM_029176469.1	1045	816.065	302	102.834
XM_029176470.1	2010	1781.07	178.104	27.7875
XM_029176471.1	1934	1705.07	50.8962	8.29471
XM_029176472.1	802	573.096	299	144.977
XM_029176473.1	1675	1446.07	28.6216	5.5
XM_029176474.1	899	670.065	5	2.07353
XM_029176475.1	20937	20708.1	3962.64	53.1743
XM_029176476.1	2336	2107.07	234	30.8599
XM_029176477.1	2242	2013.07	0	0
XM_029176478.1	985	756.065	382	140.398
XM_029176479.1	9173	8944.07	18	0.559234
XM_029176480.1	9302	9073.07	2.67916e-05	8.20542e-07
XM_029176481.1	3589	3360.07	10.0073	0.82761
XM_029176482.1	3633	3404.07	5.08291e-05	4.14926e-06
XM_029176483.1	3472	3243.07	194.643	16.6778
XM_029176484.1	3637	3408.07	55.0988	4.49253
XM_029176485.1	3516	3287.07	0	0
XM_029176486.1	3520	3291.07	13.2507	1.11882
XM_029176487.1	2587	2358.07	92	10.8415
XM_029176488.1	2836	2607.07	219.09	23.3521
XM_029176489.1	2249	2020.07	193.865	26.668
XM_029176490.1	2223	1994.07	24.1347	3.36325
XM_029176491.1	2314	2085.07	696.157	92.7778
XM_029176492.1	2275	2046.07	41.8428	5.68274
XM_029176493.1	1263	1034.07	36	9.67411
XM_029176494.1	1964	1735.07	21.1023	3.37963
XM_029176495.1	1846	1617.07	7.66792	1.31767
XM_029176496.1	1774	1545.07	13.6389	2.45296
XM_029176497.1	1660	1431.07	4.21976	0.819379
XM_029176498.1	3674	3445.07	128.378	10.355
XM_029176499.1	1947	1718.07	0	0
XM_029176500.1	891	662.065	5	2.09858
XM_029176501.1	921	692.065	180.993	72.6727
XM_029176502.1	734	505.096	40.4573	22.2577
XM_029176503.1	659	430.188	76.5427	49.4427
XM_029176504.1	1897	1668.07	154	25.6545
XM_029176505.1	2072	1843.07	0	0
XM_029176506.1	2082	1853.07	127.837	19.17
XM_029176507.1	1965	1736.07	62.102	9.94022
XM_029176508.1	1871	1642.07	273.246	46.2401
XM_029176509.1	1820	1591.07	144.903	25.3074
XM_029176510.1	7292	7063.07	304.042	11.9618
XM_029176511.1	1972	1743.07	291.851	46.5269
XM_029176512.1	1796	1567.07	541	95.9327
XM_029176513.1	524	296.835	88	82.3804
XM_029176514.1	5179	4950.07	0	0
XM_029176515.1	4888	4659.07	115.624	6.89611
XM_029176516.1	5173	4944.07	0	0
XM_029176517.1	4484	4255.07	0	0
XM_029176518.1	22002	21773.1	977.4	12.4741
XM_029176519.1	5151	4922.07	270.551	15.2742
XM_029176520.1	4451	4222.07	97.3782	6.40905
XM_029176521.1	4511	4282.07	0	0
XM_029176522.1	3422	3193.07	53.3107	4.63942
XM_029176523.1	4394	4165.07	218.024	14.5458
XM_029176524.1	4249	4020.07	2.07327e-06	1.43311e-07
XM_029176525.1	3314	3085.07	0	0
XM_029176526.1	4869	4640.07	0	0
XM_029176527.1	4848	4619.07	0	0
XM_029176528.1	3788	3559.07	136.525	10.6594
XM_029176529.1	3034	2805.07	105	10.4017
XM_029176530.1	2718	2489.07	0	0
XM_029176531.1	4532	4303.07	0	0
XM_029176532.1	885	656.065	30	12.7066
XM_029176533.1	4389	4160.07	157.915	10.5482
XM_029176534.1	4516	4287.07	615.029	39.8651
XM_029176535.1	4443	4214.07	153.746	10.1382
XM_029176536.1	4300	4071.07	0	0
XM_029176537.1	4472	4243.07	17.1694	1.12443
XM_029176538.1	4452	4223.07	0	0
XM_029176539.1	2239	2010.07	42.8567	5.92468
XM_029176540.1	2237	2008.07	43.7467	6.05375
XM_029176541.1	1494	1265.07	140	30.7519
XM_029176542.1	1401	1172.07	0	0
XM_029176543.1	1090	861.065	147	47.4392
XM_029176544.1	1049	820.065	0	0
XM_029176545.1	2599	2370.07	211.175	24.7593
XM_029176546.1	2764	2535.07	39.8254	4.36544
XM_029176547.1	590	361.721	160	122.915
XM_029176548.1	1392	1163.07	84.537	20.1976
XM_029176549.1	3372	3143.07	197	17.4168
XM_029176550.1	625	396.292	2054.1	1440.33
XM_029176551.1	2710	2481.07	2	0.224
XM_029176552.1	2423	2194.07	70.1425	8.88359
XM_029176553.1	2078	1849.07	11.8575	1.78195
XM_029176554.1	2077	1848.07	0	0
XM_029176555.1	1872	1643.07	0	0
XM_029176556.1	1624	1395.07	18.2348	3.63214
XM_029176557.1	1626	1397.07	35.5914	7.07921
XM_029176558.1	1624	1395.07	91.1738	18.1607
XM_029176559.1	1623	1394.07	0	0
XM_029176560.1	5150	4921.07	292.344	16.5079
XM_029176561.1	1624	1395.07	0	0
XM_029176562.1	1620	1391.07	0	0
XM_029176563.1	1665	1436.07	0	0
XM_029176564.1	3583	3354.07	0	0
XM_029176565.1	3565	3336.07	166.089	13.8345
XM_029176566.1	1167	938.065	0	0
XM_029176567.1	2792	2563.07	89.9107	9.74784
XM_029176568.1	12645	12416.1	308.709	6.9091
XM_029176569.1	2515	2286.07	233.724	28.4099
