target_id	length	eff_length	est_counts	tpm
XM_029176251.1	2142	1908.77	7.18775	1.28587
XM_029176252.1	2208	1974.77	70.0314	12.1097
XM_029176253.1	2187	1953.77	13.6155	2.37968
XM_029176254.1	2182	1948.77	20.9132	3.66453
XM_029176255.1	1922	1688.77	0	0
XM_029176256.1	1889	1655.77	334.375	68.9591
XM_029176257.1	2017	1783.77	14.8895	2.85036
XM_029176258.1	1393	1159.77	84.9223	25.0039
XM_029176259.1	1405	1171.77	3.07766	0.896882
XM_029176260.1	1588	1354.77	6	1.51232
XM_029176261.1	1876	1642.77	537	111.623
XM_029176262.1	1534	1300.77	0	0
XM_029176263.1	7454	7220.77	0	0
XM_029176264.1	7442	7208.77	557.566	26.4115
XM_029176265.1	6939	6705.77	118.092	6.01356
XM_029176266.1	7204	6970.77	197.342	9.66713
XM_029176267.1	7125	6891.77	229	11.3465
XM_029176268.1	7732	7498.77	54.5518	2.48415
XM_029176269.1	7678	7444.77	0.007025	0.000322221
XM_029176270.1	7675	7441.77	439.628	20.1729
XM_029176271.1	7600	7366.77	29.8132	1.38194
XM_029176272.1	721	487.912	115	80.4851
XM_029176273.1	6467	6233.77	0	0
XM_029176274.1	1606	1372.77	917	228.102
XM_029176275.1	6508	6274.77	0	0
XM_029176276.1	6402	6168.77	0	0
XM_029176277.1	6628	6394.77	43.281	2.31117
XM_029176278.1	6037	5803.77	29.0183	1.70734
XM_029176279.1	6512	6278.77	89.7007	4.87843
XM_029176280.1	2631	2397.77	0	0
XM_029176281.1	2850	2616.77	7.81929	1.02038
XM_029176282.1	2501	2267.77	245.285	36.9344
XM_029176283.1	2842	2608.77	168.96	22.116
XM_029176284.1	2893	2659.77	235.242	30.2015
XM_029176285.1	2166	1932.77	204.693	36.1644
XM_029176286.1	3004	2770.77	174.264	21.4766
XM_029176287.1	2986	2752.77	139.736	17.3339
XM_029176288.1	8235	8001.77	120	5.12099
XM_029176289.1	1346	1112.77	86	26.3907
XM_029176290.1	3806	3572.77	0.000130589	1.24813e-05
XM_029176291.1	4222	3988.77	6.99142	0.598529
XM_029176292.1	4218	3984.77	19.1637	1.64223
XM_029176293.1	4291	4057.77	17.9596	1.51136
XM_029176294.1	3803	3569.77	17.3925	1.66372
XM_029176295.1	3790	3556.77	383.631	36.8313
XM_029176296.1	3683	3449.77	24.8615	2.46091
XM_029176297.1	1993	1759.77	76.512	14.8467
XM_029176298.1	1786	1552.77	93.0681	20.4669
XM_029176299.1	1699	1465.77	8.41992	1.96155
XM_029176300.1	2258	2024.77	473.753	79.8977
XM_029176301.1	1682	1448.77	506.247	119.322
XM_029176302.1	3346	3112.77	138	15.1388
XM_029176303.1	1190	956.775	98	34.9764
XM_029176304.1	3644	3410.77	0	0
XM_029176305.1	3624	3390.77	0	0
XM_029176306.1	3620	3386.77	0	0
XM_029176307.1	2595	2361.77	276.205	39.9348
XM_029176308.1	3387	3153.77	525.795	56.9305
XM_029176309.1	1799	1565.77	22	4.79791
XM_029176310.1	2048	1814.77	227	42.7132
XM_029176311.1	480	249.888	125	170.814
XM_029176312.1	473	243.211	0	0
XM_029176313.1	912	678.775	232	116.714
XM_029176314.1	2462	2228.77	0	0
XM_029176315.1	2454	2220.77	26.9512	4.14412
XM_029176316.1	409	182.661	142.305	266.033
XM_029176317.1	2369	2135.77	96.0488	15.3566
XM_029176318.1	1465	1231.77	221	61.2661
XM_029176319.1	2235	2001.77	16.254	2.77271
XM_029176320.1	2180	1946.77	57.1271	10.0204
XM_029176321.1	2088	1854.77	34.1368	6.28479
XM_029176322.1	1921	1687.77	39.4821	7.98813
XM_029176323.1	3637	3403.77	80	8.0258
XM_029176324.1	3624	3390.77	0	0
XM_029176325.1	8231	7997.77	0	0
XM_029176326.1	1614	1380.77	2	0.494614
XM_029176327.1	734	500.887	133	90.6716
XM_029176328.1	5760	5526.77	0.00666605	0.000411866
XM_029176329.1	5961	5727.77	588.698	35.0966
XM_029176330.1	2791	2557.77	58.9502	7.87013
XM_029176331.1	5365	5131.77	0.00482972	0.000321376
XM_029176332.1	2470	2236.77	85.6659	13.0781
XM_029176333.1	1986	1752.77	1105	215.276
XM_029176334.1	8154	7920.77	172.52	7.43758
XM_029176335.1	751	517.887	1	0.659363
XM_029176336.1	639	406.211	2	1.68127
XM_029176337.1	1719	1485.77	407	93.5407
XM_029176338.1	4059	3825.77	320.841	28.6371
XM_029176339.1	3311	3077.77	203.159	22.5402
XM_029176340.1	2543	2309.77	293	43.3169
XM_029176341.1	652	419.088	2220	1808.87
XM_029176342.1	8102	7868.77	49.9134	2.16606
XM_029176343.1	3131	2897.77	395	46.547
XM_029176344.1	2106	1872.77	30.2819	5.52149
XM_029176345.1	6279	6045.77	441.718	24.949
XM_029176346.1	967	733.775	200.605	93.3553
XM_029176347.1	1855	1621.77	7.01143	1.4763
XM_029176348.1	1840	1606.77	311.989	66.3045
XM_029176349.1	1813	1579.77	77.8346	16.8243
XM_029176350.1	8091	7857.77	25.8227	1.12218
XM_029176351.1	1773	1539.77	25.1654	5.58091
XM_029176352.1	4924	4690.77	0.00129108	9.39872e-05
XM_029176353.1	5128	4894.77	91.633	6.39261
XM_029176354.1	4656	4422.77	39.4023	3.04219
XM_029176355.1	4777	4543.77	0	0
XM_029176356.1	1115	881.775	50	19.3629
XM_029176357.1	1034	800.775	0	0
XM_029176358.1	1314	1080.77	220	69.5099
XM_029176359.1	8144	7910.77	235.806	10.1788
XM_029176360.1	822	588.808	0	0
XM_029176361.1	755	521.887	57.0826	37.3497
XM_029176362.1	889	655.808	878.917	457.647
XM_029176363.1	10038	9804.77	0	0
XM_029176364.1	10373	10139.8	91	3.06459
XM_029176365.1	5545	5311.77	0	0
XM_029176366.1	5160	4926.77	67.3807	4.67016
XM_029176367.1	5529	5295.77	0	0
XM_029176368.1	5524	5290.77	51.6465	3.33335
XM_029176369.1	8126	7892.77	218.937	9.47217
XM_029176370.1	5521	5287.77	12.9995	0.839483
XM_029176371.1	5499	5265.77	0	0
XM_029176372.1	5484	5250.77	33.9734	2.2094
XM_029176373.1	1909	1675.77	14	2.8528
XM_029176374.1	2816	2582.77	101.323	13.3961
XM_029176375.1	2786	2552.77	14.6774	1.96335
XM_029176376.1	1560	1326.77	102	26.252
XM_029176377.1	1198	964.775	60	21.2366
XM_029176378.1	5121	4887.77	96	6.70686
XM_029176379.1	5118	4884.77	5.66993e-08	3.96362e-09
XM_029176380.1	1228	994.775	0	0
XM_029176381.1	1760	1526.77	3	0.670973
XM_029176382.1	3285	3051.77	289	32.3374
XM_029176383.1	2009	1775.77	2615.83	503.014
XM_029176384.1	2055	1821.77	345.171	64.6993
XM_029176385.1	1805	1571.77	8	1.73804
XM_029176386.1	1238	1004.77	5	1.69926
XM_029176387.1	1508	1274.77	28	7.50039
XM_029176388.1	1220	986.775	1	0.346052
XM_029176389.1	1329	1095.77	117	36.4606
XM_029176390.1	4696	4462.77	8.09531e-06	6.19423e-07
XM_029176391.1	4659	4425.77	497.426	38.3794
XM_029176392.1	4813	4579.77	181.83	13.5575
XM_029176393.1	4693	4459.77	66.4134	5.08513
XM_029176394.1	4669	4435.77	456.487	35.1413
XM_029176395.1	4657	4423.77	35.4493	2.73636
XM_029176396.1	4633	4399.77	0	0
XM_029176397.1	4606	4372.77	21.3946	1.67073
XM_029176398.1	1382	1148.77	50.4196	14.9873
XM_029176399.1	1479	1245.77	20.0155	5.48637
XM_029176400.1	1146	912.775	13.5649	5.07472
XM_029176401.1	3739	3505.77	656.996	63.9938
XM_029176402.1	5602	5368.77	0	0
XM_029176403.1	3471	3237.77	0.00411215	0.000433691
XM_029176404.1	1401	1167.77	18	5.26347
XM_029176405.1	1051	817.775	2	0.835132
XM_029176406.1	7302	7068.77	24	1.15938
XM_029176407.1	3971	3737.77	1157	105.701
XM_029176408.1	1194	960.775	77	27.3671
XM_029176409.1	2355	2121.77	8	1.28751
XM_029176410.1	2170	1936.77	0	0
XM_029176411.1	1917	1683.77	0	0
XM_029176412.1	2135	1901.77	0	0
XM_029176413.1	2708	2474.77	85.0557	11.7362
XM_029176414.1	2976	2742.77	191.406	23.83
XM_029176415.1	2623	2389.77	62.2907	8.90072
XM_029176416.1	2689	2455.77	26.5001	3.68484
XM_029176417.1	1664	1430.77	44.7474	10.6796
XM_029176418.1	1219	985.775	120	41.5683
XM_029176419.1	5411	5177.77	337	22.2252
XM_029176420.1	3472	3238.77	269	28.3616
XM_029176421.1	1745	1511.77	370	83.5745
XM_029176422.1	4275	4041.77	57.701	4.87496
XM_029176423.1	4844	4610.77	57.7207	4.27481
XM_029176424.1	4242	4008.77	276.498	23.5526
XM_029176425.1	4324	4090.77	11.9275	0.995639
XM_029176426.1	4167	3933.77	21.1526	1.83618
XM_029176427.1	7198	6964.77	95.6019	4.68726
XM_029176428.1	3819	3585.77	56.3981	5.37082
XM_029176429.1	2720	2486.77	0	0
XM_029176430.1	2899	2665.77	30.7108	3.93392
XM_029176431.1	2508	2274.77	0	0
XM_029176432.1	2439	2205.77	84.6681	13.1074
XM_029176433.1	2698	2464.77	2.59817	0.359956
XM_029176434.1	2692	2458.77	4.56822	0.634435
XM_029176435.1	2623	2389.77	18.3247	2.61842
XM_029176436.1	2626	2392.77	0	0
XM_029176437.1	2602	2368.77	127.424	18.3691
XM_029176438.1	2595	2361.77	2.80901e-08	4.06138e-09
XM_029176439.1	22062	21828.8	0	0
XM_029176440.1	2607	2373.77	17.6593	2.54035
XM_029176441.1	2599	2365.77	74.3517	10.7319
XM_029176442.1	2534	2300.77	0.194893	0.0289255
XM_029176443.1	2513	2279.77	1.49992	0.224666
XM_029176444.1	2506	2272.77	0	0
XM_029176445.1	1185	951.775	0	0
XM_029176446.1	6135	5901.77	223.931	12.9566
XM_029176447.1	6126	5892.77	0	0
XM_029176448.1	6114	5880.77	29.9881	1.7413
XM_029176449.1	6090	5856.77	47.081	2.74503
XM_029176450.1	22035	21801.8	81.4272	1.27537
XM_029176451.1	4240	4006.77	266.885	22.7451
XM_029176452.1	4006	3772.77	104.115	9.42352
XM_029176453.1	3388	3154.77	25.0205	2.70824
XM_029176454.1	3449	3215.77	209.273	22.2222
XM_029176455.1	3216	2982.77	0	0
XM_029176456.1	3520	3286.77	54.8266	5.69614
XM_029176457.1	3343	3109.77	38.4493	4.222
XM_029176458.1	2948	2714.77	107.726	13.5502
XM_029176459.1	3714	3480.77	319.274	31.3218
XM_029176460.1	2350	2116.77	255.473	41.2125
XM_029176461.1	2345	2111.77	405.527	65.5739
XM_029176462.1	5214	4980.77	125.049	8.57322
XM_029176463.1	5133	4899.77	0	0
XM_029176464.1	5085	4851.77	2.82755e-05	1.99007e-06
XM_029176465.1	5077	4843.77	77.8129	5.48564
XM_029176466.1	2030	1796.77	81.1377	15.4201
XM_029176467.1	1951	1717.77	33.0341	6.56683
XM_029176468.1	1899	1665.77	87.9659	18.0325
XM_029176469.1	1045	811.775	207	87.0751
XM_029176470.1	2010	1776.77	153.105	29.4249
XM_029176471.1	1934	1700.77	10.8954	2.18755
XM_029176472.1	802	568.808	237	142.279
XM_029176473.1	1675	1441.77	20.4305	4.83883
XM_029176474.1	899	665.775	6	3.07739
XM_029176475.1	20937	20703.8	4227	69.7175
XM_029176476.1	2336	2102.77	194	31.5042
XM_029176477.1	2242	2008.77	0	0
XM_029176478.1	985	751.775	314	142.627
XM_029176479.1	9173	8939.77	0	0
XM_029176480.1	9302	9068.77	12	0.451847
XM_029176481.1	3589	3355.77	48.718	4.95742
XM_029176482.1	3633	3399.77	37.4088	3.75736
XM_029176483.1	3472	3238.77	139.24	14.6806
XM_029176484.1	3637	3403.77	0	0
XM_029176485.1	3516	3282.77	2.21382e-07	2.30282e-08
XM_029176486.1	3520	3286.77	21.6332	2.24755
XM_029176487.1	2587	2353.77	76	11.0257
XM_029176488.1	2836	2602.77	192	25.1897
XM_029176489.1	2249	2015.77	147.301	24.953
XM_029176490.1	2223	1989.77	30.6989	5.26839
XM_029176491.1	2314	2080.77	766.847	125.847
XM_029176492.1	2275	2041.77	36.1532	6.04641
XM_029176493.1	1263	1029.77	36	11.9377
XM_029176494.1	1964	1730.77	19.8747	3.92121
XM_029176495.1	1846	1612.77	2.78702	0.5901
XM_029176496.1	1774	1540.77	4.68278	1.03782
XM_029176497.1	1660	1426.77	0	0
XM_029176498.1	3674	3440.77	135.852	13.4825
XM_029176499.1	1947	1713.77	0	0
XM_029176500.1	891	657.775	9	4.67223
XM_029176501.1	921	687.775	121.803	60.4744
XM_029176502.1	734	500.887	18.5861	12.6709
XM_029176503.1	659	426.003	71.4139	57.2438
XM_029176504.1	1897	1663.77	137	28.118
XM_029176505.1	2072	1838.77	32.1157	5.96415
XM_029176506.1	2082	1848.77	111.884	20.6654
XM_029176507.1	1965	1731.77	0	0
XM_029176508.1	1871	1637.77	193.708	40.3879
XM_029176509.1	1820	1586.77	79.5467	17.1185
XM_029176510.1	7292	7058.77	268.4	12.9841
XM_029176511.1	1972	1738.77	229.746	45.1194
XM_029176512.1	1796	1562.77	463	101.168
XM_029176513.1	524	292.761	79	92.1452
XM_029176514.1	5179	4945.77	0	0
XM_029176515.1	4888	4654.77	61.196	4.48935
XM_029176516.1	5173	4939.77	0	0
XM_029176517.1	4484	4250.77	0	0
XM_029176518.1	22002	21768.8	794.74	12.4667
XM_029176519.1	5151	4917.77	149.746	10.3979
XM_029176520.1	4451	4217.77	56.3758	4.56424
XM_029176521.1	4511	4277.77	113.606	9.06864
XM_029176522.1	3422	3188.77	21.9582	2.35143
XM_029176523.1	4394	4160.77	50.5853	4.15154
XM_029176524.1	4249	4015.77	16.0476	1.36458
XM_029176525.1	3314	3080.77	14.3896	1.59495
XM_029176526.1	4869	4635.77	36.2067	2.66702
XM_029176527.1	4848	4614.77	0	0
XM_029176528.1	3788	3554.77	54.3022	5.21632
XM_029176529.1	3034	2800.77	107	13.0456
XM_029176530.1	2718	2484.77	0.000326329	4.48464e-05
XM_029176531.1	4532	4298.77	0	0
XM_029176532.1	885	651.808	31	16.2406
XM_029176533.1	4389	4155.77	133.274	10.951
XM_029176534.1	4516	4282.77	555.9	44.3232
XM_029176535.1	4443	4209.77	36.8141	2.98617
XM_029176536.1	4300	4066.77	43.9614	3.69131
XM_029176537.1	4472	4238.77	21.503	1.73228
XM_029176538.1	4452	4218.77	0	0
XM_029176539.1	2239	2005.77	0	0
XM_029176540.1	2237	2003.77	27.8884	4.75262
XM_029176541.1	1494	1260.77	85.2382	23.0864
XM_029176542.1	1401	1167.77	11.7618	3.43932
XM_029176543.1	1090	856.775	94.2881	37.5794
XM_029176544.1	1049	815.775	9.71185	4.06528
XM_029176545.1	2599	2365.77	159.072	22.9604
XM_029176546.1	2764	2530.77	39.9282	5.38748
XM_029176547.1	590	357.782	106	101.169
XM_029176548.1	1392	1158.77	52.4997	15.4709
XM_029176549.1	3372	3138.77	177	19.2563
XM_029176550.1	625	392.351	1502.19	1307.4
XM_029176551.1	2710	2476.77	4	0.551484
XM_029176552.1	2423	2189.77	41.1813	6.42185
XM_029176553.1	2078	1844.77	6.59166	1.22014
XM_029176554.1	2077	1843.77	11.3672	2.10526
XM_029176555.1	1872	1638.77	2.85979	0.5959
XM_029176556.1	1624	1390.77	0	0
XM_029176557.1	1626	1392.77	19.9112	4.88174
XM_029176558.1	1624	1390.77	40.9356	10.0509
XM_029176559.1	1623	1389.77	0	0
XM_029176560.1	5150	4916.77	198.279	13.7707
XM_029176561.1	1624	1390.77	20.4678	5.02543
XM_029176562.1	1620	1386.77	21.6855	5.33977
XM_029176563.1	1665	1431.77	0	0
