GO.ID	Term	Annotated	Significant	Expected	weight01KS	classicKS	weight01KSpadj	classicKSpadj
GO:0098798	mitochondrial protein complex	35	0	3.86	0.88791	0.81668	1	1
GO:0031301	integral component of organelle membrane	21	1	2.31	0.90085	0.90085	1	1
GO:0005815	microtubule organizing center	20	1	2.2	0.93859	0.93859	1	1
GO:0071944	cell periphery	94	23	10.35	0.94444	7.8e-05	1	0.0017745
GO:0031226	intrinsic component of plasma membrane	29	7	3.19	0.95259	0.00037	1	0.003741111111111111
GO:0005875	microtubule associated complex	23	1	2.53	0.95527	0.95527	1	1
GO:0005840	ribosome	120	1	13.22	0.95699	0.96858	1	1
GO:0005622	intracellular	1237	101	136.26	0.96163	0.90741	1	1
GO:0070013	intracellular organelle lumen	158	14	17.4	0.96652	0.56003	1	1
GO:0005694	chromosome	96	8	10.57	0.98816	0.60825	1	1
GO:0005739	mitochondrion	111	3	12.23	0.99073	0.97525	1	1
GO:0044391	ribosomal subunit	30	0	3.3	0.99236	0.99236	1	1
GO:0000502	proteasome complex	23	0	2.53	0.99542	0.99542	1	1
GO:0055029	nuclear DNA-directed RNA polymerase complex	25	1	2.75	0.99620	0.94589	1	1
GO:0031090	organelle membrane	143	15	15.75	0.99632	0.27833	1	0.7527780000000001
GO:0048475	coated membrane	25	4	2.75	1.00000	0.25070	1	0.7527780000000001
GO:0000428	DNA-directed RNA polymerase complex	25	1	2.75	1.00000	0.94589	1	1
GO:0000785	chromatin	56	5	6.17	1.00000	0.09998	1	0.6309333333333332
GO:0043227	membrane-bounded organelle	721	66	79.42	1.00000	0.82204	1	1
GO:0043228	non-membrane-bounded organelle	341	22	37.56	1.00000	0.90404	1	1
GO:0042995	cell projection	21	2	2.31	1.00000	0.82288	1	1
GO:0005575	cellular_component	2315	255	255	1.00000	1.00000	1	1
GO:0099081	supramolecular polymer	20	3	2.2	1.00000	0.86462	1	1
GO:0031300	intrinsic component of organelle membrane	21	1	2.31	1.00000	0.90085	1	1
GO:0097708	intracellular vesicle	41	5	4.52	1.00000	0.75817	1	1
GO:0043233	organelle lumen	158	14	17.4	1.00000	0.56003	1	1
GO:1902493	acetyltransferase complex	27	3	2.97	1.00000	0.19200	1	0.7029932
GO:0031974	membrane-enclosed lumen	158	14	17.4	1.00000	0.56003	1	1
GO:0031975	envelope	79	6	8.7	1.00000	0.39092	1	0.9121466666666667
GO:0031224	intrinsic component of membrane	552	86	60.8	1.00000	0.00018	1	0.0027300000000000002
