target_id	length	eff_length	est_counts	tpm
XM_029176136.1	693	481.572	3	0.431606
XM_029176137.1	1964	1751.51	4052	160.282
XM_029176138.1	1659	1446.51	803.15	38.4682
XM_029176139.1	1440	1227.51	240.85	13.594
XM_029176140.1	2717	2504.51	0.0131129	0.000362746
XM_029176141.1	7277	7064.51	304.564	2.98692
XM_029176142.1	7271	7058.51	1263.17	12.3987
XM_029176143.1	7260	7047.51	377.261	3.7088
XM_029176144.1	4427	4214.51	0.0196358	0.000322796
XM_029176145.1	4424	4211.51	1668.9	27.4549
XM_029176146.1	4421	4208.51	1397.43	23.0054
XM_029176147.1	2653	2440.51	541.645	15.3766
XM_029176148.1	1215	1002.51	87.6031	6.0542
XM_029176149.1	1039	826.513	749.124	62.7959
XM_029176150.1	2727	2514.51	0	0
XM_029176151.1	2554	2341.51	192.743	5.70308
XM_029176152.1	1607	1394.51	116.365	5.78133
XM_029176153.1	1336	1123.51	649.852	40.0741
XM_029176154.1	1590	1377.51	191.48	9.63064
XM_029176155.1	793	580.758	71.8322	8.56942
XM_029176156.1	1386	1173.51	3	0.177117
XM_029176157.1	4501	4288.51	1903.11	30.7456
XM_029176158.1	4483	4270.51	589.056	9.55662
XM_029176159.1	2581	2368.51	0.00719105	0.000210351
XM_029176160.1	3725	3512.51	180.837	3.56695
XM_029176161.1	2743	2530.51	339.418	9.29294
XM_029176162.1	2899	2686.51	928.582	23.9474
XM_029176163.1	2758	2545.51	558	15.1875
XM_029176164.1	2758	2545.51	279	7.59375
XM_029176165.1	1203	990.513	238.582	16.688
XM_029176166.1	1056	843.513	176.418	14.4904
XM_029176167.1	5148	4935.51	32.4394	0.455374
XM_029176168.1	5133	4920.51	717.561	10.1036
XM_029176169.1	5052	4839.51	0.00242396	3.47018e-05
XM_029176170.1	4959	4746.51	35.7898	0.52241
XM_029176171.1	4660	4447.51	69.246	1.07871
XM_029176172.1	4732	4519.51	0	0
XM_029176173.1	1984	1771.51	1225.71	47.9371
XM_029176174.1	4531	4318.51	0	0
XM_029176175.1	4433	4220.51	22.2072	0.364549
XM_029176176.1	4497	4284.51	26.5225	0.428884
XM_029176177.1	4359	4146.51	33.0774	0.552683
XM_029176178.1	5022	4809.51	306.187	4.41075
XM_029176179.1	4702	4489.51	0	0
XM_029176180.1	4403	4190.51	2.11612e-06	3.49865e-08
XM_029176181.1	3897	3684.51	261.723	4.92141
XM_029176182.1	4989	4776.51	255.471	3.70559
XM_029176183.1	3957	3744.51	325.978	6.03143
XM_029176184.1	3369	3156.51	0	0
XM_029176185.1	3739	3526.51	0	0
XM_029176186.1	3826	3613.51	106.732	2.04641
XM_029176187.1	4965	4752.51	169.707	2.47403
XM_029176188.1	3982	3769.51	276.493	5.0819
XM_029176189.1	4278	4065.51	294.47	5.01826
XM_029176190.1	1764	1551.51	971.377	43.377
XM_029176191.1	3884	3671.51	96.925	1.82902
XM_029176192.1	3786	3573.51	415.902	8.06348
XM_029176193.1	4896	4683.51	25.3207	0.374569
XM_029176194.1	4725	4512.51	107.246	1.64661
XM_029176195.1	735	523.12	252.942	33.5002
XM_029176196.1	709	497.377	31.677	4.41251
XM_029176197.1	731	519.146	22.3812	2.9869
XM_029176198.1	10002	9789.51	1.74918	0.0123794
XM_029176199.1	1754	1541.51	188.899	8.49003
XM_029176200.1	10890	10677.5	136.317	0.884517
XM_029176201.1	10872	10659.5	592.451	3.85072
XM_029176202.1	9924	9711.51	6.16942	0.0440134
XM_029176203.1	9894	9681.51	30.8122	0.220499
XM_029176204.1	9888	9675.51	111.777	0.800394
XM_029176205.1	10757	10544.5	38.8697	0.255395
XM_029176206.1	10726	10513.5	597.535	3.9377
XM_029176207.1	9780	9567.51	2759.14	19.9803
XM_029176208.1	10648	10435.5	815.176	5.41209
XM_029176209.1	10863	10650.5	8.16164e-08	5.30926e-10
XM_029176210.1	1993	1780.51	0	0
XM_029176211.1	5743	5530.51	510.983	6.4013
XM_029176212.1	5733	5520.51	82.3295	1.03325
XM_029176213.1	5641	5428.51	3.04637e-08	3.88803e-10
XM_029176214.1	5613	5400.51	8.45834e-06	1.08512e-07
XM_029176215.1	4842	4629.51	281.279	4.20949
XM_029176216.1	4795	4582.51	39.3251	0.594558
XM_029176217.1	4599	4386.51	14.0839	0.222449
XM_029176218.1	7262	7049.51	1848.8	18.1701
XM_029176219.1	7177	6964.51	1471.95	14.643
XM_029176220.1	7042	6829.51	385.253	3.90826
XM_029176221.1	2703	2490.51	101	2.8097
XM_029176222.1	1443	1230.51	292.809	16.4864
XM_029176223.1	1458	1245.51	76.1908	4.2382
XM_029176224.1	1671	1458.51	117.053	5.56031
XM_029176225.1	497	291.657	14	3.3257
XM_029176226.1	5147	4934.51	1701.22	23.886
XM_029176227.1	3330	3117.51	83.7808	1.86193
XM_029176228.1	785	572.844	31034	3753.43
XM_029176229.1	883	670.548	1715	177.199
XM_029176230.1	1520	1307.51	88	4.66298
XM_029176231.1	12437	12224.5	0	0
XM_029176232.1	12428	12215.5	54.5333	0.309298
XM_029176233.1	12428	12215.5	22.3024	0.126493
XM_029176234.1	12413	12200.5	11.519	0.0654132
XM_029176235.1	9542	9329.51	0	0
XM_029176236.1	11690	11477.5	0	0
XM_029176237.1	3111	2898.51	105	2.50981
XM_029176238.1	9395	9182.51	0.00321409	2.42507e-05
XM_029176239.1	9348	9135.51	387.642	2.93985
XM_029176240.1	7540	7327.51	0	0
XM_029176241.1	1460	1247.51	1194	66.3112
XM_029176242.1	1714	1501.51	0	0
XM_029176243.1	1654	1441.51	163.251	7.84628
XM_029176244.1	2052	1839.51	3364	126.701
XM_029176245.1	5459	5246.51	1856	24.5095
XM_029176246.1	5617	5404.51	1014	12.999
XM_029176247.1	5442	5229.51	1053	13.9506
XM_029176248.1	2231	2018.51	1311.59	45.019
XM_029176249.1	2220	2007.51	40.4052	1.39446
XM_029176250.1	2163	1950.51	222.285	7.89568
XM_029176251.1	2142	1929.51	58.4277	2.09797
XM_029176252.1	2208	1995.51	161.156	5.59523
XM_029176253.1	2187	1974.51	36.2835	1.27314
XM_029176254.1	2182	1969.51	105.848	3.72349
XM_029176255.1	1922	1709.51	134.877	5.46629
XM_029176256.1	1889	1676.51	315.708	13.0468
XM_029176257.1	2017	1804.51	119.07	4.57162
XM_029176258.1	1393	1180.51	362.552	21.2778
XM_029176259.1	1405	1192.51	78.448	4.5577
XM_029176260.1	1588	1375.51	50	2.51845
XM_029176261.1	1876	1663.51	1808	75.3008
XM_029176262.1	1534	1321.51	0	0
XM_029176263.1	7454	7241.51	0	0
XM_029176264.1	7442	7229.51	1987.59	19.0478
XM_029176265.1	6939	6726.51	2040.56	21.0177
XM_029176266.1	7204	6991.51	1702.86	16.8746
XM_029176267.1	7125	6912.51	1101	11.0352
XM_029176268.1	7732	7519.51	268.269	2.47177
XM_029176269.1	7678	7465.51	496.573	4.6084
XM_029176270.1	7675	7462.51	1491.14	13.844
XM_029176271.1	7600	7387.51	105.017	0.984891
XM_029176272.1	721	509.326	552	75.088
XM_029176273.1	6467	6254.51	0	0
XM_029176274.1	1606	1393.51	4595	228.456
XM_029176275.1	6508	6295.51	47.9909	0.528148
XM_029176276.1	6402	6189.51	0	0
XM_029176277.1	6628	6415.51	150.413	1.62435
XM_029176278.1	6037	5824.51	421.585	5.0148
XM_029176279.1	6512	6299.51	355.011	3.90447
XM_029176280.1	2631	2418.51	21.8438	0.625759
XM_029176281.1	2850	2637.51	228.898	6.01276
XM_029176282.1	2501	2288.51	1557.82	47.1618
XM_029176283.1	2842	2629.51	640.168	16.8673
XM_029176284.1	2893	2680.51	1335.82	34.5269
XM_029176285.1	2166	1953.51	659.453	23.3881
XM_029176286.1	3004	2791.51	619.827	15.3836
XM_029176287.1	2986	2773.51	629.173	15.7169
XM_029176288.1	8235	8022.51	833	7.19386
XM_029176289.1	1346	1133.51	772	47.1865
XM_029176290.1	3806	3593.51	11.9244	0.229904
XM_029176291.1	4222	4009.51	192.85	3.33238
XM_029176292.1	4218	4005.51	155.177	2.68408
XM_029176293.1	4291	4078.51	445.618	7.56987
XM_029176294.1	3803	3590.51	304.011	5.86624
XM_029176295.1	3790	3577.51	2989.42	57.8939
XM_029176296.1	3683	3470.51	1.25335e-06	2.5021e-08
XM_029176297.1	1993	1780.51	244.184	9.50166
XM_029176298.1	1786	1573.51	4.32914e-05	1.90616e-06
XM_029176299.1	1699	1486.51	69.8159	3.25397
XM_029176300.1	2258	2045.51	3920.94	132.805
XM_029176301.1	1682	1469.51	2287.06	107.828
XM_029176302.1	3346	3133.51	597.092	13.2019
XM_029176303.1	1190	977.513	387.349	27.4541
XM_029176304.1	3644	3431.51	122.925	2.48189
XM_029176305.1	3624	3411.51	55.8141	1.13351
XM_029176306.1	3620	3407.51	14.169	0.28809
XM_029176307.1	2595	2382.51	3111.15	90.4716
XM_029176308.1	3387	3174.51	3325.85	72.5861
XM_029176309.1	1799	1586.51	123	5.37142
XM_029176310.1	2048	1835.51	1241	46.8427
XM_029176311.1	480	275.699	351.362	88.297
XM_029176312.1	473	269.229	56.6384	14.5753
XM_029176313.1	912	699.513	987	97.7572
XM_029176314.1	2462	2249.51	0	0
XM_029176315.1	2454	2241.51	134.707	4.16368
XM_029176316.1	409	211.403	1625.18	532.62
XM_029176317.1	2369	2156.51	357.293	11.4789
XM_029176318.1	1465	1252.51	1939	107.256
XM_029176319.1	2235	2022.51	477.384	16.3533
XM_029176320.1	2180	1967.51	126.551	4.45632
XM_029176321.1	2088	1875.51	309.09	11.4181
XM_029176322.1	1921	1708.51	246.974	10.0152
XM_029176323.1	3637	3424.51	540.078	10.9266
XM_029176324.1	3624	3411.51	89.9222	1.82619
XM_029176325.1	8231	8018.51	0	0
XM_029176326.1	1614	1401.51	40	1.97738
XM_029176327.1	734	522.146	584	77.4905
XM_029176328.1	5760	5547.51	180.059	2.24877
XM_029176329.1	5961	5748.51	2181.6	26.2934
XM_029176330.1	2791	2578.51	303.049	8.14274
XM_029176331.1	5365	5152.51	0.0359608	0.000483546
XM_029176332.1	2470	2257.51	352.204	10.8091
XM_029176333.1	1986	1773.51	13095	511.562
XM_029176334.1	8154	7941.51	803.464	7.00955
XM_029176335.1	751	539.067	8	1.02819
XM_029176336.1	639	428.402	0	0
XM_029176337.1	1719	1506.51	1719	79.0552
XM_029176338.1	4059	3846.51	2445.58	44.0495
XM_029176339.1	3311	3098.51	3447.42	77.0848
XM_029176340.1	2543	2330.51	2051	60.9735
XM_029176341.1	652	441.119	10931	1716.85
XM_029176342.1	8102	7889.51	65.0228	0.571009
XM_029176343.1	3131	2918.51	1998	47.4309
XM_029176344.1	2106	1893.51	53.2931	1.94998
XM_029176345.1	6279	6066.51	2410.71	27.5317
XM_029176346.1	967	754.513	938.792	86.2045
XM_029176347.1	1855	1642.51	171.276	7.22461
XM_029176348.1	1840	1627.51	886.724	37.7478
XM_029176349.1	1813	1600.51	531.382	23.0025
XM_029176350.1	8091	7878.51	107.447	0.944879
XM_029176351.1	1773	1560.51	63.618	2.82449
XM_029176352.1	4924	4711.51	99.1945	1.45866
XM_029176353.1	5128	4915.51	383.138	5.40025
XM_029176354.1	4656	4443.51	358.177	5.58469
XM_029176355.1	4777	4564.51	25.9929	0.394537
XM_029176356.1	1115	902.513	312.112	23.9598
XM_029176357.1	1034	821.513	30.8884	2.605
XM_029176358.1	1314	1101.51	1095	68.8735
XM_029176359.1	8144	7931.51	503.628	4.39928
XM_029176360.1	822	609.611	12.607	1.4328
XM_029176361.1	755	543.067	151.901	19.3791
XM_029176362.1	889	676.548	4296.49	439.99
XM_029176363.1	10038	9825.51	33.5169	0.236339
XM_029176364.1	10373	10160.5	187.483	1.27842
XM_029176365.1	5545	5332.51	0	0
XM_029176366.1	5160	4947.51	808.889	11.3274
XM_029176367.1	5529	5316.51	154.459	2.01287
XM_029176368.1	5524	5311.51	95.2057	1.24186
XM_029176369.1	8126	7913.51	2066.44	18.0917
XM_029176370.1	5521	5308.51	11.9745	0.156283
XM_029176371.1	5499	5286.51	0	0
XM_029176372.1	5484	5271.51	44.4714	0.584484
XM_029176373.1	1909	1696.51	120	4.90062
XM_029176374.1	2816	2603.51	713.117	18.977
XM_029176375.1	2786	2573.51	258.883	6.96954
XM_029176376.1	1560	1347.51	292	15.0133
XM_029176377.1	1198	985.513	106	7.45197
XM_029176378.1	5121	4908.51	1124.44	15.8714
XM_029176379.1	5118	4905.51	69.555	0.982362
XM_029176380.1	1228	1015.51	5.97043	0.407331
XM_029176381.1	1760	1547.51	41	1.8356
XM_029176382.1	3285	3072.51	698	15.7394
XM_029176383.1	2009	1796.51	14126	544.772
XM_029176384.1	2055	1842.51	2324.05	87.39
XM_029176385.1	1805	1592.51	31	1.34867
XM_029176386.1	1238	1025.51	14	0.945832
XM_029176387.1	1508	1295.51	238	12.7281
XM_029176388.1	1220	1007.51	10.0296	0.689698
XM_029176389.1	1329	1116.51	482	29.9096
XM_029176390.1	4696	4483.51	0	0
XM_029176391.1	4659	4446.51	758.296	11.8154
XM_029176392.1	4813	4600.51	361.463	5.44358
XM_029176393.1	4693	4480.51	281.032	4.34566
XM_029176394.1	4669	4456.51	2857.68	44.4269
XM_029176395.1	4657	4444.51	209.381	3.26393
XM_029176396.1	4633	4420.51	27.3181	0.428159
XM_029176397.1	4606	4393.51	193.826	3.05652
XM_029176398.1	1382	1169.51	143.003	8.47163
XM_029176399.1	1479	1266.51	141.628	7.74758
XM_029176400.1	1146	933.513	34.3694	2.55082
XM_029176401.1	3739	3526.51	1157.03	22.7314
XM_029176402.1	5602	5389.51	5053.86	64.9682
XM_029176403.1	3471	3258.51	2703.97	57.4923
XM_029176404.1	1401	1188.51	21	1.22417
XM_029176405.1	1051	838.513	12	0.991514
XM_029176406.1	7302	7089.51	88	0.85999
XM_029176407.1	3971	3758.51	1398	25.7702
XM_029176408.1	1194	981.513	3	0.211764
XM_029176409.1	2355	2142.51	54.3745	1.75833
XM_029176410.1	2170	1957.51	12.1121	0.428689
XM_029176411.1	1917	1704.51	63.5134	2.58162
XM_029176412.1	2135	1922.51	0	0
XM_029176413.1	2708	2495.51	79.0121	2.19362
XM_029176414.1	2976	2763.51	767.845	19.2504
XM_029176415.1	2623	2410.51	96.5189	2.77415
XM_029176416.1	2689	2476.51	16.1045	0.450541
XM_029176417.1	1664	1451.51	307.52	14.6784
XM_029176418.1	1219	1006.51	904	62.2266
XM_029176419.1	5411	5198.51	1322	17.6189
XM_029176420.1	3472	3259.51	2475	52.6078
XM_029176421.1	1745	1532.51	2343	105.924
XM_029176422.1	4275	4062.51	143.1	2.44047
XM_029176423.1	4844	4631.51	426.411	6.37871
XM_029176424.1	4242	4029.51	1223.42	21.0353
XM_029176425.1	4324	4111.51	0	0
XM_029176426.1	4167	3954.51	179.072	3.13734
XM_029176427.1	7198	6985.51	329.815	3.27114
XM_029176428.1	3819	3606.51	94.1849	1.80934
XM_029176429.1	2720	2507.51	0	0
XM_029176430.1	2899	2686.51	248.859	6.41788
XM_029176431.1	2508	2295.51	744.749	22.478
XM_029176432.1	2439	2226.51	156.525	4.87065
XM_029176433.1	2698	2485.51	12.2245	0.340755
XM_029176434.1	2692	2479.51	1.06822e-07	2.98485e-09
XM_029176435.1	2623	2410.51	20.5498	0.590644
XM_029176436.1	2626	2413.51	0	0
XM_029176437.1	2602	2389.51	531.987	15.4248
XM_029176438.1	2595	2382.51	401.047	11.6624
XM_029176439.1	22062	21849.5	9.00288e-06	2.85474e-08
XM_029176440.1	2607	2394.51	110.172	3.18772
XM_029176441.1	2599	2386.51	197.634	5.73753
XM_029176442.1	2534	2321.51	68.0513	2.03092
XM_029176443.1	2513	2300.51	268.772	8.09443
XM_029176444.1	2506	2293.51	3.42898	0.103584
XM_029176445.1	1185	972.513	16	1.13986
XM_029176446.1	6135	5922.51	606.399	7.09381
XM_029176447.1	6126	5913.51	73.1987	0.8576
XM_029176448.1	6114	5901.51	243.454	2.85812
XM_029176449.1	6090	5877.51	464.949	5.48073
XM_029176450.1	22035	21822.5	972.686	3.08813
XM_029176451.1	4240	4027.51	768.651	13.2227
XM_029176452.1	4006	3793.51	228.349	4.17047
XM_029176453.1	3388	3175.51	474.157	10.3451
XM_029176454.1	3449	3236.51	581.419	12.4463
XM_029176455.1	3216	3003.51	289.921	6.68772
XM_029176456.1	3520	3307.51	245.3	5.13834
XM_029176457.1	3343	3130.51	198.393	4.39075
XM_029176458.1	2948	2735.51	482.709	12.2257
XM_029176459.1	3714	3501.51	1760.29	34.8302
XM_029176460.1	2350	2137.51	140.45	4.5524
XM_029176461.1	2345	2132.51	2572.55	83.5794
XM_029176462.1	5214	5001.51	776.911	10.7621
XM_029176463.1	5133	4920.51	100.164	1.41035
XM_029176464.1	5085	4872.51	90.9945	1.29387
XM_029176465.1	5077	4864.51	230.277	3.27973
XM_029176466.1	2030	1817.51	150.653	5.74287
XM_029176467.1	1951	1738.51	189.25	7.54196
XM_029176468.1	1899	1686.51	1081.75	44.439
XM_029176469.1	1045	832.513	1046	87.0498
XM_029176470.1	2010	1797.51	247.141	9.52578
XM_029176471.1	1934	1721.51	18.8588	0.758983
XM_029176472.1	802	589.67	566	66.502
XM_029176473.1	1675	1462.51	112.81	5.34412
XM_029176474.1	899	686.548	24	2.42196
XM_029176475.1	20937	20724.5	12864.9	43.0082
XM_029176476.1	2336	2123.51	824.825	26.9113
XM_029176477.1	2242	2029.51	40.1749	1.37148
XM_029176478.1	985	772.513	1544	138.474
XM_029176479.1	9173	8960.51	34.6491	0.267908
XM_029176480.1	9302	9089.51	70.3509	0.536237
XM_029176481.1	3589	3376.51	339.542	6.9671
XM_029176482.1	3633	3420.51	247.016	5.00334
XM_029176483.1	3472	3259.51	318.244	6.76448
XM_029176484.1	3637	3424.51	57.0556	1.15432
XM_029176485.1	3516	3303.51	62.1432	1.3033
XM_029176486.1	3520	3307.51	0	0
XM_029176487.1	2587	2374.51	137	3.99736
XM_029176488.1	2836	2623.51	714.243	18.8621
XM_029176489.1	2249	2036.51	632.525	21.5188
XM_029176490.1	2223	2010.51	179.475	6.18477
XM_029176491.1	2314	2101.51	3797.08	125.183
XM_029176492.1	2275	2062.51	208.925	7.01812
XM_029176493.1	1263	1050.51	169	11.1458
XM_029176494.1	1964	1751.51	39.5962	1.56627
XM_029176495.1	1846	1633.51	14.8468	0.629705
XM_029176496.1	1774	1561.51	54.0103	2.3964
XM_029176497.1	1660	1447.51	23.2764	1.11409
XM_029176498.1	3674	3461.51	717.74	14.3658
XM_029176499.1	1947	1734.51	50.917	2.03382
XM_029176500.1	891	678.548	19	1.93999
XM_029176501.1	921	708.513	1010.61	98.8244
XM_029176502.1	734	522.146	26.7623	3.55107
XM_029176503.1	659	447.986	346.238	53.5473
XM_029176504.1	1897	1684.51	298	12.2566
XM_029176505.1	2072	1859.51	218.925	8.15687
XM_029176506.1	2082	1869.51	335.487	12.433
XM_029176507.1	1965	1752.51	52.408	2.07188
XM_029176508.1	1871	1658.51	634.43	26.5028
XM_029176509.1	1820	1607.51	335.242	14.4488
XM_029176510.1	7292	7079.51	1931.29	18.9004
XM_029176511.1	1972	1759.51	791.328	31.1595
XM_029176512.1	1796	1583.51	2463	107.763
XM_029176513.1	524	317.204	502	109.646
XM_029176514.1	5179	4966.51	0	0
XM_029176515.1	4888	4675.51	680.068	10.0774
XM_029176516.1	5173	4960.51	0	0
XM_029176517.1	4484	4271.51	0	0
XM_029176518.1	22002	21789.5	2332.52	7.41659
XM_029176519.1	5151	4938.51	225.341	3.16134
XM_029176520.1	4451	4238.51	687.296	11.2346
XM_029176521.1	4511	4298.51	194.23	3.13058
XM_029176522.1	3422	3209.51	41.1689	0.888704
XM_029176523.1	4394	4181.51	412.419	6.83333
XM_029176524.1	4249	4036.51	94.3598	1.6196
XM_029176525.1	3314	3101.51	16.3705	0.365693
XM_029176526.1	4869	4656.51	211.23	3.14284
XM_029176527.1	4848	4635.51	166.286	2.48534
XM_029176528.1	3788	3575.51	179.747	3.48298
XM_029176529.1	3034	2821.51	647.577	15.9014
XM_029176530.1	2718	2505.51	264.585	7.31637
XM_029176531.1	4532	4319.51	0	0
XM_029176532.1	885	672.548	277	28.5354
XM_029176533.1	4389	4176.51	443.494	7.35701
XM_029176534.1	4516	4303.51	2324.62	37.4245
XM_029176535.1	4443	4230.51	743.886	12.1826
XM_029176536.1	4300	4087.51	610.156	10.3421
XM_029176537.1	4472	4259.51	428.174	6.96446
XM_029176538.1	4452	4239.51	162.028	2.6479
XM_029176539.1	2239	2026.51	180.351	6.16591
XM_029176540.1	2237	2024.51	13.955	0.47757
XM_029176541.1	1494	1281.51	598.037	32.332
XM_029176542.1	1401	1188.51	28.9627	1.68835
XM_029176543.1	1090	877.513	635.408	50.1679
XM_029176544.1	1049	836.513	5.59236	0.46318
XM_029176545.1	2599	2386.51	2103.25	61.0595
XM_029176546.1	2764	2551.51	180.754	4.90815
XM_029176547.1	590	380.63	477	86.8246
XM_029176548.1	1392	1179.51	386.123	22.6804
XM_029176549.1	3372	3159.51	1197.51	26.2596
XM_029176550.1	625	414.698	7298.71	1219.39
XM_029176551.1	2710	2497.51	13	0.360631
XM_029176552.1	2423	2210.51	577.458	18.099
XM_029176553.1	2078	1865.51	40.5789	1.50706
XM_029176554.1	2077	1864.51	40.8534	1.51806
XM_029176555.1	1872	1659.51	60.1095	2.50951
