GO.ID,Term,Annotated,Significant,Expected,classicFisher,classicFisherPadj
GO:0000313,organellar ribosome,80,0,0.78,1,1
GO:0000314,organellar small ribosomal subunit,31,0,0.3,1,1
GO:0000315,organellar large ribosomal subunit,52,0,0.51,1,1
GO:0000428,DNA-directed RNA polymerase complex,83,0,0.81,1,1
GO:0000502,proteasome complex,46,0,0.45,1,1
GO:0000779,"condensed chromosome, centromeric region",25,0,0.24,1,1
GO:0000781,"chromosome, telomeric region",22,0,0.21,1,1
GO:0000785,chromatin,314,0,3.05,1,1
GO:0000790,nuclear chromatin,228,0,2.22,1,1
GO:0000791,euchromatin,25,0,0.24,1,1
GO:0000792,heterochromatin,32,0,0.31,1,1
GO:0000922,spindle pole,45,0,0.44,1,1
GO:0005643,nuclear pore,42,0,0.41,1,1
GO:0005654,nucleoplasm,553,0,5.38,1,1
GO:0005657,replication fork,35,0,0.34,1,1
GO:0005666,RNA polymerase III complex,20,0,0.19,1,1
GO:0005667,transcription regulator complex,155,0,1.51,1,1
GO:0005669,transcription factor TFIID complex,22,0,0.21,1,1
GO:0005684,U2-type spliceosomal complex,36,0,0.35,1,1
GO:0005686,U2 snRNP,21,0,0.2,1,1
GO:0005705,polytene chromosome interband,39,0,0.38,1,1
GO:0005730,nucleolus,212,0,2.06,1,1
GO:0005743,mitochondrial inner membrane,203,0,1.97,1,1
GO:0005746,mitochondrial respirasome,63,0,0.61,1,1
GO:0005747,mitochondrial respiratory chain complex ...,37,0,0.36,1,1
GO:0005758,mitochondrial intermembrane space,30,0,0.29,1,1
GO:0005759,mitochondrial matrix,171,0,1.66,1,1
GO:0005761,mitochondrial ribosome,80,0,0.78,1,1
GO:0005762,mitochondrial large ribosomal subunit,52,0,0.51,1,1
GO:0005763,mitochondrial small ribosomal subunit,31,0,0.3,1,1
GO:0005778,peroxisomal membrane,23,0,0.22,1,1
GO:0005788,endoplasmic reticulum lumen,20,0,0.19,1,1
GO:0005789,endoplasmic reticulum membrane,293,0,2.85,1,1
GO:0005793,endoplasmic reticulum-Golgi intermediate...,20,0,0.19,1,1
GO:0005795,Golgi stack,54,0,0.53,1,1
GO:0005798,Golgi-associated vesicle,50,0,0.49,1,1
GO:0005802,trans-Golgi network,44,0,0.43,1,1
GO:0005813,centrosome,114,0,1.11,1,1
GO:0005814,centriole,35,0,0.34,1,1
GO:0005815,microtubule organizing center,168,0,1.63,1,1
GO:0005838,proteasome regulatory particle,23,0,0.22,1,1
GO:0005840,ribosome,186,0,1.81,1,1
GO:0005858,axonemal dynein complex,23,0,0.22,1,1
GO:0005871,kinesin complex,29,0,0.28,1,1
GO:0005881,cytoplasmic microtubule,24,0,0.23,1,1
GO:0005884,actin filament,41,0,0.4,1,1
GO:0005925,focal adhesion,27,0,0.26,1,1
GO:0005930,axoneme,49,0,0.48,1,1
GO:0008021,synaptic vesicle,68,0,0.66,1,1
GO:0008023,transcription elongation factor complex,37,0,0.36,1,1
GO:0008287,protein serine/threonine phosphatase com...,21,0,0.2,1,1
GO:0009898,cytoplasmic side of plasma membrane,50,0,0.49,1,1
GO:0009986,cell surface,65,0,0.63,1,1
GO:0010008,endosome membrane,83,0,0.81,1,1
GO:0015629,actin cytoskeleton,114,0,1.11,1,1
GO:0015934,large ribosomal subunit,105,0,1.02,1,1
GO:0015935,small ribosomal subunit,76,0,0.74,1,1
GO:0016028,rhabdomere,32,0,0.31,1,1
GO:0016323,basolateral plasma membrane,49,0,0.48,1,1
GO:0016327,apicolateral plasma membrane,22,0,0.21,1,1
GO:0016328,lateral plasma membrane,23,0,0.22,1,1
GO:0016469,proton-transporting two-sector ATPase co...,31,0,0.3,1,1
GO:0016591,"RNA polymerase II, holoenzyme",60,0,0.58,1,1
GO:0016592,mediator complex,34,0,0.33,1,1
GO:0016604,nuclear body,70,0,0.68,1,1
GO:0016607,nuclear speck,38,0,0.37,1,1
GO:0017053,transcription repressor complex,32,0,0.31,1,1
GO:0018995,host cellular component,66,0,0.64,1,1
GO:0019005,SCF ubiquitin ligase complex,39,0,0.38,1,1
GO:0019866,organelle inner membrane,214,0,2.08,1,1
GO:0019897,extrinsic component of plasma membrane,42,0,0.41,1,1
GO:0022624,proteasome accessory complex,24,0,0.23,1,1
GO:0022625,cytosolic large ribosomal subunit,54,0,0.53,1,1
GO:0022626,cytosolic ribosome,102,0,0.99,1,1
GO:0022627,cytosolic small ribosomal subunit,46,0,0.45,1,1
GO:0030016,myofibril,67,0,0.65,1,1
GO:0030017,sarcomere,61,0,0.59,1,1
GO:0030018,Z disc,44,0,0.43,1,1
GO:0030055,cell-substrate junction,39,0,0.38,1,1
GO:0030117,membrane coat,32,0,0.31,1,1
GO:0030120,vesicle coat,28,0,0.27,1,1
GO:0030133,transport vesicle,98,0,0.95,1,1
GO:0030134,COPII-coated ER to Golgi transport vesic...,28,0,0.27,1,1
GO:0030135,coated vesicle,68,0,0.66,1,1
GO:0030136,clathrin-coated vesicle,32,0,0.31,1,1
GO:0030141,secretory granule,23,0,0.22,1,1
GO:0030173,integral component of Golgi membrane,25,0,0.24,1,1
GO:0030176,integral component of endoplasmic reticu...,65,0,0.63,1,1
GO:0030286,dynein complex,38,0,0.37,1,1
GO:0030426,growth cone,27,0,0.26,1,1
GO:0030427,site of polarized growth,28,0,0.27,1,1
GO:0030496,midbody,30,0,0.29,1,1
GO:0030532,small nuclear ribonucleoprotein complex,60,0,0.58,1,1
GO:0030658,transport vesicle membrane,41,0,0.4,1,1
GO:0030660,Golgi-associated vesicle membrane,28,0,0.27,1,1
GO:0030662,coated vesicle membrane,38,0,0.37,1,1
GO:0030672,synaptic vesicle membrane,20,0,0.19,1,1
GO:0030684,preribosome,70,0,0.68,1,1
GO:0030686,90S preribosome,27,0,0.26,1,1
GO:0030687,"preribosome, large subunit precursor",23,0,0.22,1,1
GO:0030863,cortical cytoskeleton,32,0,0.31,1,1
GO:0030864,cortical actin cytoskeleton,20,0,0.19,1,1
GO:0030880,RNA polymerase complex,83,0,0.81,1,1
GO:0030964,NADH dehydrogenase complex,37,0,0.36,1,1
GO:0031201,SNARE complex,27,0,0.26,1,1
GO:0031225,anchored component of membrane,35,0,0.34,1,1
GO:0031227,intrinsic component of endoplasmic retic...,70,0,0.68,1,1
GO:0031228,intrinsic component of Golgi membrane,27,0,0.26,1,1
GO:0031234,extrinsic component of cytoplasmic side ...,25,0,0.24,1,1
GO:0031248,protein acetyltransferase complex,72,0,0.7,1,1
GO:0031252,cell leading edge,83,0,0.81,1,1
GO:0031253,cell projection membrane,67,0,0.65,1,1
GO:0031256,leading edge membrane,54,0,0.53,1,1
GO:0031300,intrinsic component of organelle membran...,146,0,1.42,1,1
GO:0031301,integral component of organelle membrane,138,0,1.34,1,1
GO:0031304,intrinsic component of mitochondrial inn...,26,0,0.25,1,1
GO:0031305,integral component of mitochondrial inne...,24,0,0.23,1,1
GO:0031461,cullin-RING ubiquitin ligase complex,77,0,0.75,1,1
GO:0031514,motile cilium,31,0,0.3,1,1
GO:0031519,PcG protein complex,22,0,0.21,1,1
GO:0031594,neuromuscular junction,83,0,0.81,1,1
GO:0031672,A band,22,0,0.21,1,1
GO:0031674,I band,44,0,0.43,1,1
GO:0031902,late endosome membrane,37,0,0.36,1,1
GO:0031903,microbody membrane,23,0,0.22,1,1
GO:0031965,nuclear membrane,57,0,0.55,1,1
GO:0031970,organelle envelope lumen,31,0,0.3,1,1
GO:0031984,organelle subcompartment,106,0,1.03,1,1
GO:0031985,Golgi cisterna,33,0,0.32,1,1
GO:0032040,small-subunit processome,33,0,0.32,1,1
GO:0032153,cell division site,45,0,0.44,1,1
GO:0032154,cleavage furrow,34,0,0.33,1,1
GO:0032589,neuron projection membrane,51,0,0.5,1,1
GO:0032590,dendrite membrane,34,0,0.33,1,1
GO:0032592,integral component of mitochondrial memb...,33,0,0.32,1,1
GO:0032993,protein-DNA complex,45,0,0.44,1,1
GO:0033643,host cell part,66,0,0.64,1,1
GO:0033646,host intracellular part,66,0,0.64,1,1
GO:0033647,host intracellular organelle,66,0,0.64,1,1
GO:0033648,host intracellular membrane-bounded orga...,66,0,0.64,1,1
GO:0034399,nuclear periphery,35,0,0.34,1,1
GO:0034702,ion channel complex,68,0,0.66,1,1
GO:0034703,cation channel complex,46,0,0.45,1,1
GO:0034708,methyltransferase complex,50,0,0.49,1,1
GO:0035097,histone methyltransferase complex,34,0,0.33,1,1
GO:0035327,transcriptionally active chromatin,27,0,0.26,1,1
GO:0036064,ciliary basal body,31,0,0.3,1,1
GO:0036452,ESCRT complex,20,0,0.19,1,1
GO:0042025,host cell nucleus,66,0,0.64,1,1
GO:0042175,nuclear outer membrane-endoplasmic retic...,298,0,2.9,1,1
GO:0042734,presynaptic membrane,26,0,0.25,1,1
GO:0043235,receptor complex,60,0,0.58,1,1
GO:0043292,contractile fiber,70,0,0.68,1,1
GO:0043596,nuclear replication fork,23,0,0.22,1,1
GO:0043656,host intracellular region,66,0,0.64,1,1
GO:0043657,host cell,66,0,0.64,1,1
GO:0044391,ribosomal subunit,175,0,1.7,1,1
GO:0044815,DNA packaging complex,21,0,0.2,1,1
GO:0045169,fusome,32,0,0.31,1,1
GO:0045171,intercellular bridge,22,0,0.21,1,1
GO:0045172,germline ring canal,20,0,0.19,1,1
GO:0045178,basal part of cell,34,0,0.33,1,1
GO:0045179,apical cortex,48,0,0.47,1,1
GO:0045211,postsynaptic membrane,45,0,0.44,1,1
GO:0045271,respiratory chain complex I,37,0,0.36,1,1
GO:0046540,U4/U6 x U5 tri-snRNP complex,21,0,0.2,1,1
GO:0048475,coated membrane,32,0,0.31,1,1
GO:0048786,presynaptic active zone,26,0,0.25,1,1
GO:0055029,nuclear DNA-directed RNA polymerase comp...,82,0,0.8,1,1
GO:0061695,"transferase complex, transferring phosph...",142,0,1.38,1,1
GO:0062129,chitin-based extracellular matrix,30,0,0.29,1,1
GO:0070069,cytochrome complex,25,0,0.24,1,1
GO:0070382,exocytic vesicle,72,0,0.7,1,1
GO:0070469,respirasome,69,0,0.67,1,1
GO:0070603,SWI/SNF superfamily-type complex,51,0,0.5,1,1
GO:0071011,precatalytic spliceosome,142,0,1.38,1,1
GO:0071013,catalytic step 2 spliceosome,123,0,1.2,1,1
GO:0090575,RNA polymerase II transcription regulato...,88,0,0.86,1,1
GO:0097014,ciliary plasm,49,0,0.48,1,1
GO:0097060,synaptic membrane,66,0,0.64,1,1
GO:0097525,spliceosomal snRNP complex,54,0,0.53,1,1
GO:0097526,spliceosomal tri-snRNP complex,25,0,0.24,1,1
GO:0098552,side of membrane,75,0,0.73,1,1
GO:0098562,cytoplasmic side of membrane,56,0,0.54,1,1
GO:0098573,intrinsic component of mitochondrial mem...,36,0,0.35,1,1
GO:0098791,Golgi apparatus subcompartment,97,0,0.94,1,1
GO:0098796,membrane protein complex,440,0,4.28,1,1
GO:0098797,plasma membrane protein complex,142,0,1.38,1,1
GO:0098798,mitochondrial protein complex,219,0,2.13,1,1
GO:0098800,inner mitochondrial membrane protein com...,105,0,1.02,1,1
GO:0098802,plasma membrane signaling receptor compl...,38,0,0.37,1,1
GO:0098803,respiratory chain complex,65,0,0.63,1,1
GO:0098858,actin-based cell projection,32,0,0.31,1,1
GO:0099023,vesicle tethering complex,44,0,0.43,1,1
GO:0099501,exocytic vesicle membrane,21,0,0.2,1,1
GO:0099503,secretory vesicle,90,0,0.88,1,1
GO:0120114,Sm-like protein family complex,67,0,0.65,1,1
GO:1902493,acetyltransferase complex,72,0,0.7,1,1
GO:1902495,transmembrane transporter complex,76,0,0.74,1,1
GO:1902554,serine/threonine protein kinase complex,37,0,0.36,1,1
GO:1902562,H4 histone acetyltransferase complex,40,0,0.39,1,1
GO:1902911,protein kinase complex,45,0,0.44,1,1
GO:1903293,phosphatase complex,21,0,0.2,1,1
GO:1904949,ATPase complex,58,0,0.56,1,1
GO:1905368,peptidase complex,73,0,0.71,1,1
GO:1905369,endopeptidase complex,50,0,0.49,1,1
GO:1990204,oxidoreductase complex,76,0,0.74,1,1
GO:1990351,transporter complex,86,0,0.84,1,1
