target_id	length	eff_length	est_counts	tpm
XM_029176363.1	10038	9829.94	46.188	0.0611973
XM_029176364.1	10373	10164.9	654.812	0.839007
XM_029176365.1	5545	5336.94	0	0
XM_029176366.1	5160	4951.94	2553.36	6.71568
XM_029176367.1	5529	5320.94	413.382	1.01185
XM_029176368.1	5524	5315.94	626.1	1.53397
XM_029176369.1	8126	7917.94	8016.37	13.1862
XM_029176370.1	5521	5312.94	128.92	0.316037
XM_029176371.1	5499	5290.94	43.6452	0.107438
XM_029176372.1	5484	5275.94	357.594	0.882761
XM_029176373.1	1909	1700.94	456	3.49164
XM_029176374.1	2816	2607.94	5952.52	29.7274
XM_029176375.1	2786	2577.94	956.48	4.83233
XM_029176376.1	1560	1351.94	2278	21.9457
XM_029176377.1	1198	989.942	926	12.183
XM_029176378.1	5121	4912.94	3378.61	8.95675
XM_029176379.1	5118	4909.94	179.386	0.475846
XM_029176380.1	1228	1019.94	32.1017	0.409927
XM_029176381.1	1760	1551.94	166	1.39311
XM_029176382.1	3285	3076.94	3854	16.3135
XM_029176383.1	2009	1800.94	67275.7	486.533
XM_029176384.1	2055	1846.94	5271.3	37.1722
XM_029176385.1	1805	1596.94	79	0.644305
XM_029176386.1	1238	1029.94	53	0.670219
XM_029176387.1	1508	1299.94	689.013	6.90331
XM_029176388.1	1220	1011.94	88.8983	1.14417
XM_029176389.1	1329	1120.94	1880	21.8438
XM_029176390.1	4696	4487.94	0	0
XM_029176391.1	4659	4450.94	6091.06	17.8236
XM_029176392.1	4813	4604.94	2004.34	5.66894
XM_029176393.1	4693	4484.94	1587.92	4.61133
XM_029176394.1	4669	4460.94	15678.6	45.7756
XM_029176395.1	4657	4448.94	838.142	2.45366
XM_029176396.1	4633	4424.94	264.981	0.77994
XM_029176397.1	4606	4397.94	1320.95	3.91192
XM_029176398.1	1382	1173.94	1795.13	19.9161
XM_029176399.1	1479	1270.94	701.647	7.19029
XM_029176400.1	1146	937.942	219.222	3.04412
XM_029176401.1	3739	3530.94	6693.1	24.6883
XM_029176402.1	5602	5393.94	10138.8	24.4813
XM_029176403.1	3471	3262.94	10221.9	40.8015
XM_029176404.1	1401	1192.94	187	2.04163
XM_029176405.1	1051	842.942	32	0.494431
XM_029176406.1	7302	7093.94	164	0.301099
XM_029176407.1	3971	3762.94	6913	23.9272
XM_029176408.1	1194	985.942	43	0.568029
XM_029176409.1	2355	2146.94	506.74	3.07411
XM_029176410.1	2170	1961.94	40.9604	0.271914
XM_029176411.1	1917	1708.94	131.664	1.00345
XM_029176412.1	2135	1926.94	7.63476	0.0516036
XM_029176413.1	2708	2499.94	781.48	4.07138
XM_029176414.1	2976	2767.94	3500.45	16.471
XM_029176415.1	2623	2414.94	352.332	1.9002
XM_029176416.1	2689	2480.94	302.465	1.58786
XM_029176417.1	1664	1455.94	861.272	7.70459
XM_029176418.1	1219	1010.94	4931	63.5276
XM_029176419.1	5411	5202.94	7731	19.3526
XM_029176420.1	3472	3263.94	10432	41.6274
XM_029176421.1	1745	1536.94	8975	76.0555
XM_029176422.1	4275	4066.94	48.3317	0.154781
XM_029176423.1	4844	4635.94	3441.08	9.66741
XM_029176424.1	4242	4033.94	10329.3	33.35
XM_029176425.1	4324	4115.94	550.417	1.74171
XM_029176426.1	4167	3958.94	867.858	2.85511
XM_029176427.1	7198	6989.94	2195.21	4.09031
XM_029176428.1	3819	3610.94	598.79	2.15977
XM_029176429.1	2720	2511.94	0	0
XM_029176430.1	2899	2690.94	799.051	3.86744
XM_029176431.1	2508	2299.94	3022.1	17.1137
XM_029176432.1	2439	2230.94	0.11762	0.000686665
XM_029176433.1	2698	2489.94	887.128	4.64035
XM_029176434.1	2692	2483.94	0.00350382	1.83719e-05
XM_029176435.1	2623	2414.94	303.554	1.63713
XM_029176436.1	2626	2417.94	0	0
XM_029176437.1	2602	2393.94	2214.68	12.049
XM_029176438.1	2595	2386.94	1258.29	6.86582
XM_029176439.1	22062	21853.9	0	0
XM_029176440.1	2607	2398.94	176.022	0.955653
XM_029176441.1	2599	2390.94	636.59	3.46772
XM_029176442.1	2534	2325.94	114.063	0.638702
XM_029176443.1	2513	2304.94	523.999	2.9609
XM_029176444.1	2506	2297.94	70.4076	0.399056
XM_029176445.1	1185	976.942	11	0.146648
XM_029176446.1	6135	5926.94	3505.74	7.70376
XM_029176447.1	6126	5917.94	641.629	1.4121
XM_029176448.1	6114	5905.94	902.155	1.98951
XM_029176449.1	6090	5881.94	1316.47	2.91505
XM_029176450.1	22035	21826.9	3570.52	2.13055
XM_029176451.1	4240	4031.94	4441.05	14.3458
XM_029176452.1	4006	3797.94	1129.95	3.87495
XM_029176453.1	3388	3179.94	1959.7	8.02645
XM_029176454.1	3449	3240.94	2666.76	10.7168
XM_029176455.1	3216	3007.94	773.817	3.3506
XM_029176456.1	3520	3311.94	1197.82	4.71044
XM_029176457.1	3343	3134.94	672.765	2.79504
XM_029176458.1	2948	2739.94	2077	9.87299
XM_029176459.1	3714	3505.94	7178	26.6657
XM_029176460.1	2350	2141.94	1604.77	9.75794
XM_029176461.1	2345	2136.94	13703.2	83.5188
XM_029176462.1	5214	5005.94	5285	13.7503
XM_029176463.1	5133	4924.94	427.449	1.13041
XM_029176464.1	5085	4876.94	294.271	0.785876
XM_029176465.1	5077	4868.94	550.639	1.47294
XM_029176466.1	2030	1821.94	1036.64	7.41047
XM_029176467.1	1951	1742.94	808.008	6.03791
XM_029176468.1	1899	1690.94	3792.99	29.2151
XM_029176469.1	1045	836.942	7154	111.329
XM_029176470.1	2010	1801.94	2786.03	20.1372
XM_029176471.1	1934	1725.94	538.778	4.06572
XM_029176472.1	802	594.549	4321.86	94.6754
XM_029176473.1	1675	1466.94	387.141	3.43724
XM_029176474.1	899	691.164	119	2.24243
XM_029176475.1	20937	20728.9	90403.9	56.802
XM_029176476.1	2336	2127.94	3641.31	22.287
XM_029176477.1	2242	2033.94	194.694	1.24671
XM_029176478.1	985	776.942	10731	179.889
XM_029176479.1	9173	8964.94	430.883	0.625988
XM_029176480.1	9302	9093.94	182.117	0.260826
XM_029176481.1	3589	3380.94	1024.51	3.9467
XM_029176482.1	3633	3424.94	467.056	1.77611
XM_029176483.1	3472	3263.94	1737.25	6.93226
XM_029176484.1	3637	3428.94	206.382	0.78391
XM_029176485.1	3516	3307.94	598.888	2.35799
XM_029176486.1	3520	3311.94	198.905	0.782198
XM_029176487.1	2587	2378.94	1385	7.58263
XM_029176488.1	2836	2627.94	3034.35	15.0385
XM_029176489.1	2249	2040.94	2584.97	16.496
XM_029176490.1	2223	2014.94	809.028	5.22943
XM_029176491.1	2314	2105.94	20956.8	129.608
XM_029176492.1	2275	2066.94	987.222	6.22072
XM_029176493.1	1263	1054.94	602	7.43227
XM_029176494.1	1964	1755.94	359.367	2.66552
XM_029176495.1	1846	1637.94	143.03	1.13732
XM_029176496.1	1774	1565.94	311.678	2.59229
XM_029176497.1	1660	1451.94	96.4274	0.864978
XM_029176498.1	3674	3465.94	3313.5	12.4514
XM_029176499.1	1947	1738.94	279.707	2.09495
XM_029176500.1	891	683.233	88	1.67752
XM_029176501.1	921	713.164	4629.29	84.5432
XM_029176502.1	734	527.099	230.479	5.69499
XM_029176503.1	659	453.013	1819.26	52.3044
XM_029176504.1	1897	1688.94	1719	13.2561
XM_029176505.1	2072	1863.94	834.26	5.82938
XM_029176506.1	2082	1873.94	2319.55	16.1213
XM_029176507.1	1965	1756.94	176.117	1.30556
XM_029176508.1	1871	1662.94	3134.72	24.5513
XM_029176509.1	1820	1611.94	3029.65	24.4791
XM_029176510.1	7292	7083.94	5211.85	9.58232
XM_029176511.1	1972	1763.94	4683.63	34.5822
XM_029176512.1	1796	1587.94	10209	83.7341
XM_029176513.1	524	321.621	2290	92.7351
XM_029176514.1	5179	4970.94	62.318	0.163278
XM_029176515.1	4888	4679.94	2156.06	6.00032
XM_029176516.1	5173	4964.94	0	0
XM_029176517.1	4484	4275.94	0	0
XM_029176518.1	22002	21793.9	8488.32	5.0727
XM_029176519.1	5151	4942.94	1432.38	3.77422
XM_029176520.1	4451	4242.94	3773.11	11.5821
XM_029176521.1	4511	4302.94	1025.75	3.10477
XM_029176522.1	3422	3213.94	295.351	1.19689
XM_029176523.1	4394	4185.94	1576.84	4.90625
XM_029176524.1	4249	4040.94	281.607	0.907643
XM_029176525.1	3314	3105.94	84.0716	0.352541
XM_029176526.1	4869	4660.94	635.443	1.77565
XM_029176527.1	4848	4639.94	1056.73	2.96622
XM_029176528.1	3788	3579.94	1592.63	5.79418
XM_029176529.1	3034	2825.94	3273.23	15.0857
XM_029176530.1	2718	2509.94	476.985	2.47511
XM_029176531.1	4532	4323.94	0	0
XM_029176532.1	885	677.301	796	15.3068
XM_029176533.1	4389	4180.94	1858.51	5.78954
XM_029176534.1	4516	4307.94	15325.9	46.3352
XM_029176535.1	4443	4234.94	3775.25	11.6105
XM_029176536.1	4300	4091.94	2988.86	9.51327
XM_029176537.1	4472	4263.94	2003.05	6.11835
XM_029176538.1	4452	4243.94	543.088	1.66669
XM_029176539.1	2239	2030.94	832.898	5.34131
XM_029176540.1	2237	2028.94	125.303	0.804351
XM_029176541.1	1494	1285.94	2732.42	27.6745
XM_029176542.1	1401	1192.94	214.578	2.34272
XM_029176543.1	1090	881.942	2931.85	43.2967
XM_029176544.1	1049	840.942	107.152	1.65954
XM_029176545.1	2599	2390.94	5286.76	28.7988
XM_029176546.1	2764	2555.94	894.24	4.55676
