target_id	length	eff_length	est_counts	tpm
XM_029176047.1	2201	1981.31	15.3665	0.558123
XM_029176048.1	1848	1628.31	0	0
XM_029176049.1	1845	1625.31	39.3221	1.74104
XM_029176050.1	1721	1501.31	19.6779	0.943226
XM_029176051.1	1297	1077.31	277	18.5032
XM_029176052.1	1140	920.314	122	9.53965
XM_029176053.1	1157	937.314	1156	88.7527
XM_029176054.1	4349	4129.31	1152.05	20.0771
XM_029176055.1	4403	4183.31	161.952	2.78595
XM_029176056.1	1130	910.314	407.784	32.2365
XM_029176057.1	18063	17843.3	17.3623	0.070023
XM_029176058.1	1051	831.314	78.2159	6.77078
XM_029176059.1	6144	5924.31	226.527	2.75163
XM_029176060.1	6043	5823.31	79.9653	0.98819
XM_029176061.1	5787	5567.31	250.997	3.24438
XM_029176062.1	5868	5648.31	0	0
XM_029176063.1	5634	5414.31	120.511	1.60174
XM_029176064.1	4977	4757.31	596.443	9.02228
XM_029176065.1	4251	4031.31	68.5567	1.22381
XM_029176066.1	18039	17819.3	0.116898	0.000472088
XM_029176067.1	2175	1955.31	59.56	2.19203
XM_029176068.1	2104	1884.31	187.44	7.15843
XM_029176069.1	3362	3142.31	660	15.1148
XM_029176070.1	1137	917.314	91.3756	7.16838
XM_029176071.1	1253	1033.31	604.992	42.1333
XM_029176072.1	1048	828.314	363.633	31.592
XM_029176073.1	1096	876.314	507	41.6349
XM_029176074.1	964	744.339	34.1112	3.29788
XM_029176075.1	17952	17732.3	163.877	0.66506
XM_029176076.1	877	657.505	340.537	37.2712
XM_029176077.1	891	671.505	7.35206	0.787895
XM_029176078.1	819	599.756	481	57.7138
XM_029176079.1	872	652.527	548	60.4354
XM_029176080.1	2767	2547.31	985	27.8268
XM_029176081.1	1987	1767.31	272.491	11.0955
XM_029176082.1	718	499.664	3	0.432068
XM_029176083.1	17928	17708.3	1.08173	0.00439593
XM_029176084.1	5188	4968.31	181	2.62167
XM_029176085.1	2929	2709.31	1174.2	31.1882
XM_029176086.1	2918	2698.31	222.805	5.94211
XM_029176087.1	4079	3859.31	3104	57.8789
XM_029176088.1	10895	10675.3	1389.88	9.36924
XM_029176089.1	10499	10279.3	14.1235	0.0988751
XM_029176090.1	17922	17702.3	116.277	0.472684
XM_029176091.1	10588	10368.3	106.2	0.737098
XM_029176092.1	9721	9501.31	642.939	4.86962
XM_029176093.1	10083	9863.31	102.696	0.749273
XM_029176094.1	9652	9432.31	0.102715	0.000783651
XM_029176095.1	10659	10439.3	29.4801	0.20322
XM_029176096.1	3540	3320.31	0	0
XM_029176097.1	10656	10436.3	177.066	1.22094
XM_029176098.1	10650	10430.3	140.385	0.968573
XM_029176099.1	10194	9974.31	357.157	2.57682
XM_029176100.1	10632	10412.3	0	0
XM_029176101.1	10596	10376.3	29.4591	0.204308
XM_029176102.1	17775	17555.3	36.2858	0.148743
XM_029176103.1	10075	9855.31	545.516	3.98333
XM_029176104.1	2400	2180.31	402.169	13.2739
XM_029176105.1	2240	2020.31	902.463	32.1454
XM_029176106.1	2478	2258.31	538.368	17.1555
XM_029176107.1	919	699.437	297	30.5574
XM_029176108.1	2396	2176.31	218.956	7.24008
XM_029176109.1	2334	2114.31	82.7755	2.81735
XM_029176110.1	1694	1474.31	118.091	5.76418
XM_029176111.1	2294	2074.31	1396.86	48.4605
XM_029176112.1	808	588.913	428	52.2999
XM_029176113.1	2336	2116.31	44.3221	1.50712
XM_029176114.1	2314	2094.31	210.678	7.23912
XM_029176115.1	1372	1152.31	357.434	22.322
XM_029176116.1	1226	1006.31	134.566	9.62302
XM_029176117.1	891	671.505	61	6.53716
XM_029176118.1	2175	1955.31	1668	61.3887
XM_029176119.1	5173	4953.31	33.696	0.489544
XM_029176120.1	5026	4806.31	79.304	1.18739
XM_029176121.1	4944	4724.31	319.136	4.86123
XM_029176122.1	4881	4661.31	32.8637	0.507361
XM_029176123.1	2545	2325.31	0	0
XM_029176124.1	3457	3237.31	762.709	16.9544
XM_029176125.1	3379	3159.31	73.2912	1.66943
XM_029176126.1	1526	1306.31	3.53083	0.194508
XM_029176127.1	782	563.066	13.8478	1.76982
XM_029176128.1	796	576.972	0	0
XM_029176129.1	3990	3770.31	171.621	3.27569
XM_029176130.1	823	603.756	3766	448.878
XM_029176131.1	2615	2395.31	797	23.9444
XM_029176132.1	2521	2301.31	0.0192159	0.000600888
XM_029176133.1	2883	2663.31	1090	29.4519
XM_029176134.1	1985	1765.31	774	31.5521
XM_029176135.1	977	757.314	313	29.7425
XM_029176136.1	693	475.121	4	0.60585
XM_029176137.1	1964	1744.31	4683	193.201
XM_029176138.1	1659	1439.31	1134.97	56.7462
XM_029176139.1	1440	1220.31	277.032	16.3368
XM_029176140.1	2717	2497.31	54.3497	1.56615
XM_029176141.1	7277	7057.31	171.379	1.74754
XM_029176142.1	7271	7051.31	1496.5	15.2727
XM_029176143.1	7260	7040.31	146.117	1.49355
XM_029176144.1	4427	4207.31	7.19672e-08	1.23094e-09
XM_029176145.1	4424	4204.31	1669.6	28.5777
XM_029176146.1	4421	4201.31	1949.66	33.3951
XM_029176147.1	2653	2433.31	713.734	21.108
XM_029176148.1	1215	995.314	13.5452	0.979338
XM_029176149.1	1039	819.314	693.247	60.89
XM_029176150.1	2727	2507.31	10.4582	0.300164
XM_029176151.1	2554	2334.31	208.332	6.42252
XM_029176152.1	1607	1387.31	64.6185	3.3519
XM_029176153.1	1336	1116.31	416.258	26.834
XM_029176154.1	1590	1370.31	180.395	9.47354
XM_029176155.1	793	573.972	71.6053	8.97767
XM_029176156.1	1386	1166.31	9	0.55531
XM_029176157.1	4501	4281.31	607.656	10.2139
XM_029176158.1	4483	4263.31	701.154	11.8352
XM_029176159.1	2581	2361.31	0.00108612	3.31004e-05
XM_029176160.1	3725	3505.31	89.1899	1.83104
XM_029176161.1	2743	2523.31	206.813	5.89815
XM_029176162.1	2899	2679.31	476.187	12.7898
XM_029176163.1	2758	2538.31	456.992	12.956
XM_029176164.1	2758	2538.31	346.008	9.80957
XM_029176165.1	1203	983.314	177.485	12.989
XM_029176166.1	1056	836.314	94.5155	8.13284
XM_029176167.1	5148	4928.31	26.8954	0.392725
XM_029176168.1	5133	4913.31	730.105	10.6935
XM_029176169.1	5052	4832.31	0	0
XM_029176170.1	4959	4739.31	12.2406	0.185864
XM_029176171.1	4660	4440.31	56.7755	0.920145
XM_029176172.1	4732	4512.31	51.5311	0.821824
XM_029176173.1	1984	1764.31	1232.97	50.2904
XM_029176174.1	4531	4311.31	10.7284	0.179075
XM_029176175.1	4433	4213.31	133.893	2.28687
XM_029176176.1	4497	4277.31	28.433	0.478367
XM_029176177.1	4359	4139.31	0	0
XM_029176178.1	5022	4802.31	114.825	1.72066
XM_029176179.1	4702	4482.31	22.7606	0.365419
XM_029176180.1	4403	4183.31	43.3358	0.745478
XM_029176181.1	3897	3677.31	267.082	5.22663
XM_029176182.1	4989	4769.31	583.145	8.79892
XM_029176183.1	3957	3737.31	512.879	9.87561
XM_029176184.1	3369	3149.31	0	0
XM_029176185.1	3739	3519.31	0	0
XM_029176186.1	3826	3606.31	151.44	3.02193
XM_029176187.1	4965	4745.31	107.576	1.6314
XM_029176188.1	3982	3762.31	509	9.7358
XM_029176189.1	4278	4058.31	296.869	5.26415
XM_029176190.1	1764	1544.31	972.814	45.3318
XM_029176191.1	3884	3664.31	132.707	2.60622
XM_029176192.1	3786	3566.31	258.201	5.21011
XM_029176193.1	4896	4676.31	14.7123	0.226405
XM_029176194.1	4725	4505.31	31.8676	0.509018
XM_029176195.1	735	516.461	258.15	35.9702
XM_029176196.1	709	490.862	76.1663	11.1664
XM_029176197.1	731	512.495	42.684	5.99356
XM_029176198.1	10002	9782.31	1.73457	0.0127602
XM_029176199.1	1754	1534.31	495.254	23.2286
XM_029176200.1	10890	10670.3	441.267	2.976
XM_029176201.1	10872	10652.3	426.002	2.8779
XM_029176202.1	9924	9704.31	20.5812	0.152621
XM_029176203.1	9894	9674.31	6.84933	0.0509491
XM_029176204.1	9888	9668.31	306.964	2.28479
XM_029176205.1	10757	10537.3	126.313	0.862634
XM_029176206.1	10726	10506.3	634.706	4.34741
XM_029176207.1	9780	9560.31	2596.75	19.5464
XM_029176208.1	10648	10428.3	1024.83	7.07208
XM_029176209.1	10863	10643.3	0	0
XM_029176210.1	1993	1773.31	0	0
XM_029176211.1	5743	5523.31	962.057	12.5346
XM_029176212.1	5733	5513.31	106.071	1.3845
XM_029176213.1	5641	5421.31	46.7716	0.62085
XM_029176214.1	5613	5393.31	0	0
XM_029176215.1	4842	4622.31	0.040115	0.000624534
XM_029176216.1	4795	4575.31	43.873	0.690057
XM_029176217.1	4599	4379.31	19.1868	0.315287
XM_029176218.1	7262	7042.31	3073.78	31.4099
XM_029176219.1	7177	6957.31	1800.9	18.6276
XM_029176220.1	7042	6822.31	564.312	5.95246
XM_029176221.1	2703	2483.31	130	3.76722
XM_029176222.1	1443	1223.31	437.494	25.7361
XM_029176223.1	1458	1238.31	35.5057	2.06337
XM_029176224.1	1671	1451.31	66.5	3.29738
XM_029176225.1	497	287.71	7	1.75086
XM_029176226.1	5147	4927.31	2229.64	32.5637
XM_029176227.1	3330	3110.31	270.355	6.25517
XM_029176228.1	785	566.029	32534	4136.26
XM_029176229.1	883	663.505	2477	268.652
XM_029176230.1	1520	1300.31	84	4.64879
XM_029176231.1	12437	12217.3	0	0
XM_029176232.1	12428	12208.3	61.0611	0.35993
XM_029176233.1	12428	12208.3	110.702	0.652542
XM_029176234.1	12413	12193.3	95.7081	0.564854
XM_029176235.1	9542	9322.31	46.9725	0.362601
XM_029176236.1	11690	11470.3	0	0
XM_029176237.1	3111	2891.31	139.5	3.47206
XM_029176238.1	9395	9175.31	150.017	1.1766
XM_029176239.1	9348	9128.31	361.195	2.84747
XM_029176240.1	7540	7320.31	10.3445	0.101692
XM_029176241.1	1460	1240.31	1017	59.0063
XM_029176242.1	1714	1494.31	9.60491	0.462552
XM_029176243.1	1654	1434.31	202.947	10.1823
XM_029176244.1	2052	1832.31	4411	173.239
XM_029176245.1	5459	5239.31	2259	31.0278
XM_029176246.1	5617	5397.31	949	12.6531
XM_029176247.1	5442	5222.31	1238	17.0595
XM_029176248.1	2231	2011.31	1186.49	42.4515
XM_029176249.1	2220	2000.31	25.5105	0.917761
XM_029176250.1	2163	1943.31	261.371	9.67882
XM_029176251.1	2142	1922.31	101.857	3.81308
XM_029176252.1	2208	1988.31	140.602	5.0888
XM_029176253.1	2187	1967.31	17.1545	0.627499
XM_029176254.1	2182	1962.31	64.0159	2.34762
XM_029176255.1	1922	1702.31	78.5617	3.32109
XM_029176256.1	1889	1669.31	401.503	17.3085
XM_029176257.1	2017	1797.31	87.891	3.51908
XM_029176258.1	1393	1173.31	392.182	24.0537
XM_029176259.1	1405	1185.31	52.818	3.20669
XM_029176260.1	1588	1368.31	40	2.1037
XM_029176261.1	1876	1656.31	2293	99.6254
XM_029176262.1	1534	1314.31	0	0
XM_029176263.1	7454	7234.31	0	0
XM_029176264.1	7442	7222.31	2660.1	26.5051
XM_029176265.1	6939	6719.31	2434.21	26.07
XM_029176266.1	7204	6984.31	1513.7	15.5964
XM_029176267.1	7125	6905.31	1123	11.7032
XM_029176268.1	7732	7512.31	252.765	2.42132
XM_029176269.1	7678	7458.31	474.756	4.58077
XM_029176270.1	7675	7455.31	1667.22	16.0929
XM_029176271.1	7600	7380.31	116.262	1.13364
XM_029176272.1	721	502.647	415	59.4147
XM_029176273.1	6467	6247.31	0	0
XM_029176274.1	1606	1386.31	4463	231.672
XM_029176275.1	6508	6288.31	28.1981	0.322697
XM_029176276.1	6402	6182.31	0	0
XM_029176277.1	6628	6408.31	260.236	2.92235
XM_029176278.1	6037	5817.31	526.837	6.51722
XM_029176279.1	6512	6292.31	580.729	6.64159
XM_029176280.1	2631	2411.31	6.58008	0.196375
XM_029176281.1	2850	2630.31	527.632	14.4355
XM_029176282.1	2501	2281.31	1646.95	51.9523
XM_029176283.1	2842	2622.31	1003.16	27.5293
XM_029176284.1	2893	2673.31	1317.74	35.4722
XM_029176285.1	2166	1946.31	1071.94	39.6337
XM_029176286.1	3004	2784.31	1110.09	28.6912
XM_029176287.1	2986	2766.31	622.909	16.2044
XM_029176288.1	8235	8015.31	1064	9.55278
XM_029176289.1	1346	1126.31	738	47.1526
XM_029176290.1	3806	3586.31	0	0
XM_029176291.1	4222	4002.31	0.00187173	3.36543e-05
XM_029176292.1	4218	3998.31	263.605	4.74445
XM_029176293.1	4291	4071.31	320.91	5.67228
XM_029176294.1	3803	3583.31	222.291	4.46423
XM_029176295.1	3790	3570.31	3417.19	68.8766
XM_029176296.1	3683	3463.31	1.94866e-07	4.04906e-09
XM_029176297.1	1993	1773.31	130.956	5.31432
XM_029176298.1	1786	1566.31	0	0
XM_029176299.1	1699	1479.31	47.0442	2.28852
XM_029176300.1	2258	2038.31	4491.69	158.58
XM_029176301.1	1682	1462.31	3007.31	147.995
XM_029176302.1	3346	3126.31	486.784	11.205
XM_029176303.1	1190	970.314	527	39.0847
XM_029176304.1	3644	3424.31	97.6061	2.05122
XM_029176305.1	3624	3404.31	78.2094	1.65325
XM_029176306.1	3620	3400.31	40.4009	0.855029
XM_029176307.1	2595	2375.31	1637.44	49.6081
XM_029176308.1	3387	3167.31	3543.56	80.5114
XM_029176309.1	1799	1579.31	129	5.87801
XM_029176310.1	2048	1828.31	1235	48.6099
XM_029176311.1	480	272.1	308	81.4574
XM_029176312.1	473	265.73	0	0
XM_029176313.1	912	692.46	855	88.8547
XM_029176314.1	2462	2242.31	0	0
XM_029176315.1	2454	2234.31	144.111	4.64153
XM_029176316.1	409	208.43	1098.18	379.161
XM_029176317.1	2369	2149.31	360.889	12.0832
XM_029176318.1	1465	1245.31	925	53.453
XM_029176319.1	2235	2015.31	312.937	11.1744
XM_029176320.1	2180	1960.31	48.8613	1.79369
XM_029176321.1	2088	1868.31	0	0
XM_029176322.1	1921	1701.31	66.2015	2.80022
XM_029176323.1	3637	3417.31	454.336	9.56756
XM_029176324.1	3624	3404.31	25.6641	0.542507
XM_029176325.1	8231	8011.31	0	0
XM_029176326.1	1614	1394.31	32	1.65157
XM_029176327.1	734	515.461	467	65.1974
XM_029176328.1	5760	5540.31	7.13298e-05	9.26499e-07
XM_029176329.1	5961	5741.31	3073.23	38.5205
XM_029176330.1	2791	2571.31	271.336	7.59385
XM_029176331.1	5365	5145.31	189.096	2.64471
XM_029176332.1	2470	2250.31	399.845	12.7867
XM_029176333.1	1986	1766.31	14843	604.732
XM_029176334.1	8154	7934.31	1078.35	9.78044
XM_029176335.1	751	532.285	3	0.405588
XM_029176336.1	639	422.29	3	0.511234
XM_029176337.1	1719	1499.31	1818	87.259
XM_029176338.1	4059	3839.31	1743.76	32.6846
XM_029176339.1	3311	3091.31	1528.24	35.5759
XM_029176340.1	2543	2323.31	1014	31.4079
XM_029176341.1	652	435.017	7848	1298.26
XM_029176342.1	8102	7882.31	0	0
XM_029176343.1	3131	2911.31	2041	50.4502
XM_029176344.1	2106	1886.31	52.9946	2.02175
XM_029176345.1	6279	6059.31	1218.01	14.4655
XM_029176346.1	967	747.339	878.51	84.5937
XM_029176347.1	1855	1635.31	80.3516	3.53592
XM_029176348.1	1840	1620.31	1095.65	48.661
XM_029176349.1	1813	1593.31	438.482	19.8043
XM_029176350.1	8091	7871.31	69.013	0.630946
XM_029176351.1	1773	1553.31	85.5178	3.96192
XM_029176352.1	4924	4704.31	85.4424	1.30703
XM_029176353.1	5128	4908.31	269.783	3.9554
XM_029176354.1	4656	4436.31	418.629	6.79072
XM_029176355.1	4777	4557.31	102.908	1.62499
XM_029176356.1	1115	895.314	254.438	20.451
XM_029176357.1	1034	814.314	27.5624	2.43576
XM_029176358.1	1314	1094.31	911	59.9081
XM_029176359.1	8144	7924.31	435.323	3.95329
XM_029176360.1	822	602.756	0	0
XM_029176361.1	755	536.25	145.224	19.4886
XM_029176362.1	889	669.505	3258.78	350.275
XM_029176363.1	10038	9818.31	35.8606	0.262839
XM_029176364.1	10373	10153.3	391.139	2.77225
XM_029176365.1	5545	5325.31	0	0
XM_029176366.1	5160	4940.31	1137.52	16.5696
XM_029176367.1	5529	5309.31	132.349	1.79386
XM_029176368.1	5524	5304.31	417.015	5.65759
XM_029176369.1	8126	7906.31	1919.32	17.4695
XM_029176370.1	5521	5301.31	22.0728	0.299628
XM_029176371.1	5499	5279.31	0	0
XM_029176372.1	5484	5264.31	199.047	2.72097
XM_029176373.1	1909	1689.31	157	6.68803
XM_029176374.1	2816	2596.31	891.304	24.7046
XM_029176375.1	2786	2566.31	30.6958	0.860753
XM_029176376.1	1560	1340.31	387	20.7785
XM_029176377.1	1198	978.314	107	7.87072
XM_029176378.1	5121	4901.31	1313.18	19.2806
XM_029176379.1	5118	4898.31	56.8176	0.834728
XM_029176380.1	1228	1008.31	0	0
XM_029176381.1	1760	1540.31	46	2.1491
XM_029176382.1	3285	3065.31	843	19.7907
XM_029176383.1	2009	1789.31	238.762	9.60256
XM_029176384.1	2055	1835.31	67.2383	2.63642
XM_029176385.1	1805	1585.31	16	0.726296
XM_029176386.1	1238	1018.31	19	1.34271
XM_029176387.1	1508	1288.31	5	0.279291
XM_029176388.1	1220	1000.31	2	0.143881
XM_029176389.1	1329	1109.31	451	29.2571
XM_029176390.1	4696	4476.31	0	0
XM_029176391.1	4659	4439.31	1021.96	16.5664
XM_029176392.1	4813	4593.31	481.625	7.54557
XM_029176393.1	4693	4473.31	367.79	5.9167
XM_029176394.1	4669	4449.31	2291.33	37.0599
XM_029176395.1	4657	4437.31	212.117	3.44005
XM_029176396.1	4633	4413.31	51.3129	0.836702
XM_029176397.1	4606	4386.31	101.856	1.67108
XM_029176398.1	1382	1162.31	61.9687	3.8367
XM_029176399.1	1479	1259.31	212.419	12.1386
XM_029176400.1	1146	926.314	30.6127	2.37822
XM_029176401.1	3739	3519.31	1344.16	27.4854
XM_029176402.1	5602	5382.31	1223.98	16.3649
XM_029176403.1	3471	3251.31	2140.84	47.3842
XM_029176404.1	1401	1181.31	91	5.54351
XM_029176405.1	1051	831.314	41	3.54918
XM_029176406.1	7302	7082.31	53	0.53853
XM_029176407.1	3971	3751.31	1528	29.3122
XM_029176408.1	1194	974.314	4	0.29544
XM_029176409.1	2355	2135.31	63.3393	2.13462
XM_029176410.1	2170	1950.31	0	0
XM_029176411.1	1917	1697.31	64.6607	2.74149
XM_029176412.1	2135	1915.31	0	0
XM_029176413.1	2708	2488.31	259.509	7.5051
XM_029176414.1	2976	2756.31	1013.21	26.4532
XM_029176415.1	2623	2403.31	64.4603	1.93015
XM_029176416.1	2689	2469.31	110.898	3.23189
XM_029176417.1	1664	1444.31	305.925	15.2427
XM_029176418.1	1219	999.314	621	44.7197
XM_029176419.1	5411	5191.31	1848	25.6173
XM_029176420.1	3472	3252.31	2611	57.7728
XM_029176421.1	1745	1525.31	2051	96.7643
XM_029176422.1	4275	4055.31	0	0
XM_029176423.1	4844	4624.31	959.26	14.9279
XM_029176424.1	4242	4022.31	1635.4	29.2587
XM_029176425.1	4324	4104.31	0	0
XM_029176426.1	4167	3947.31	363.345	6.62409
XM_029176427.1	7198	6978.31	502.105	5.17789
XM_029176428.1	3819	3599.31	144.895	2.89696
XM_029176429.1	2720	2500.31	0	0
XM_029176430.1	2899	2679.31	183.099	4.9178
XM_029176431.1	2508	2288.31	512.456	16.1157
XM_029176432.1	2439	2219.31	140.142	4.54422
XM_029176433.1	2698	2478.31	325.449	9.45009
XM_029176434.1	2692	2472.31	18.9151	0.550573
XM_029176435.1	2623	2403.31	63.0174	1.88694
XM_029176436.1	2626	2406.31	0	0
XM_029176437.1	2602	2382.31	195.026	5.89118
XM_029176438.1	2595	2375.31	299.803	9.08289
XM_029176439.1	22062	21842.3	0	0
XM_029176440.1	2607	2387.31	52.7672	1.59061
XM_029176441.1	2599	2379.31	439.327	13.2876
XM_029176442.1	2534	2314.31	8.13895	0.253078
XM_029176443.1	2513	2293.31	137.081	4.30151
XM_029176444.1	2506	2286.31	214.778	6.76023
XM_029176445.1	1185	965.314	10	0.745487
XM_029176446.1	6135	5915.31	1004.86	12.2247
XM_029176447.1	6126	5906.31	43.3174	0.527782
XM_029176448.1	6114	5894.31	101.271	1.2364
XM_029176449.1	6090	5870.31	113.552	1.39201
XM_029176450.1	22035	21815.3	715.391	2.35988
XM_029176451.1	4240	4020.31	586.773	10.5031
XM_029176452.1	4006	3786.31	233.227	4.43273
XM_029176453.1	3388	3168.31	301.198	6.84122
XM_029176454.1	3449	3229.31	779.51	17.3708
XM_029176455.1	3216	2996.31	338.964	8.14095
XM_029176456.1	3520	3300.31	265.421	5.78748
XM_029176457.1	3343	3123.31	128.101	2.95151
XM_029176458.1	2948	2728.31	457.066	12.0557
XM_029176459.1	3714	3494.31	1565.93	32.2493
XM_029176460.1	2350	2130.31	98.8669	3.33977
XM_029176461.1	2345	2125.31	2486.13	84.1802
XM_029176462.1	5214	4994.31	759.402	10.9422
XM_029176463.1	5133	4913.31	127.557	1.86826
XM_029176464.1	5085	4865.31	78.3358	1.15867
XM_029176465.1	5077	4857.31	106.681	1.58053
XM_029176466.1	2030	1810.31	184.024	7.31524
XM_029176467.1	1951	1731.31	250.313	10.4044
XM_029176468.1	1899	1679.31	1511.69	64.7797
XM_029176469.1	1045	825.314	887	77.3416
XM_029176470.1	2010	1790.31	332.952	13.3832
XM_029176471.1	1934	1714.31	16.0484	0.673675
XM_029176472.1	802	582.972	698	86.1622
XM_029176473.1	1675	1455.31	98.8051	4.88575
XM_029176474.1	899	679.482	27	2.85953
XM_029176475.1	20937	20717.3	14657	50.912
XM_029176476.1	2336	2116.31	761.824	25.905
XM_029176477.1	2242	2022.31	20.1764	0.717965
XM_029176478.1	985	765.314	1154	108.511
XM_029176479.1	9173	8953.31	64.2889	0.516727
XM_029176480.1	9302	9082.31	67.7111	0.536503
XM_029176481.1	3589	3369.31	76.1459	1.62635
XM_029176482.1	3633	3413.31	0	0
XM_029176483.1	3472	3252.31	119.908	2.65316
XM_029176484.1	3637	3417.31	0	0
XM_029176485.1	3516	3296.31	42.812	0.934643
XM_029176486.1	3520	3300.31	42.1343	0.918734
XM_029176487.1	2587	2367.31	253	7.69083
XM_029176488.1	2836	2616.31	794.192	21.8446
XM_029176489.1	2249	2029.31	797.503	28.2808
XM_029176490.1	2223	2003.31	248.497	8.9265
XM_029176491.1	2314	2094.31	4382.6	150.591
XM_029176492.1	2275	2055.31	323.399	11.3232
XM_029176493.1	1263	1043.31	161	11.105
XM_029176494.1	1964	1744.31	38.1935	1.5757
XM_029176495.1	1846	1626.31	30.6412	1.35585
XM_029176496.1	1774	1554.31	28.2259	1.30682
XM_029176497.1	1660	1440.31	5.26812	0.263213
XM_029176498.1	3674	3454.31	807.234	16.8169
XM_029176499.1	1947	1727.31	46.2704	1.92771
XM_029176500.1	891	671.505	43	4.60817
XM_029176501.1	921	701.437	1086.17	111.434
XM_029176502.1	734	515.461	59.8517	8.35583
XM_029176503.1	659	441.87	338.148	55.0708
XM_029176504.1	1897	1677.31	346	14.8447
XM_029176505.1	2072	1852.31	530.856	20.6239
XM_029176506.1	2082	1862.31	306.169	11.8309
XM_029176507.1	1965	1745.31	74.2821	3.0628
XM_029176508.1	1871	1651.31	1024.55	44.6491
XM_029176509.1	1820	1600.31	445.205	20.02
XM_029176510.1	7292	7072.31	1713.33	17.4337
XM_029176511.1	1972	1752.31	1081.24	44.4038
XM_029176512.1	1796	1576.31	2371	108.242
XM_029176513.1	524	312.546	443	102
XM_029176514.1	5179	4959.31	48.2856	0.700656
XM_029176515.1	4888	4668.31	233.523	3.5998
XM_029176516.1	5173	4953.31	4.64063e-08	6.74202e-10
XM_029176517.1	4484	4264.31	0.00203467	3.43363e-05
XM_029176518.1	22002	21782.3	1621.8	5.35799
XM_029176519.1	5151	4931.31	298.944	4.3625
XM_029176520.1	4451	4231.31	279.69	4.75675
XM_029176521.1	4511	4291.31	25.4595	0.426942
XM_029176522.1	3422	3202.31	8.73575	0.196311
XM_029176523.1	4394	4174.31	133.084	2.2943
XM_029176524.1	4249	4029.31	0	0
XM_029176525.1	3314	3094.31	0	0
XM_029176526.1	4869	4649.31	81.9308	1.26814
XM_029176527.1	4848	4628.31	39.0051	0.606467
XM_029176528.1	3788	3568.31	17.0053	0.34295
XM_029176529.1	3034	2814.31	507.984	12.9893
XM_029176530.1	2718	2498.31	194.832	5.61206
XM_029176531.1	4532	4312.31	0	0
XM_029176532.1	885	665.505	220	23.7892
XM_029176533.1	4389	4169.31	620.983	10.7183
XM_029176534.1	4516	4296.31	3050.56	51.0967
XM_029176535.1	4443	4223.31	313.492	5.34173
XM_029176536.1	4300	4080.31	627.558	11.068
XM_029176537.1	4472	4252.31	57.1239	0.966721
XM_029176538.1	4452	4232.31	91.2827	1.5521
XM_029176539.1	2239	2019.31	134.099	4.77891
XM_029176540.1	2237	2017.31	24.7886	0.884277
XM_029176541.1	1494	1274.31	512.313	28.9313
XM_029176542.1	1401	1181.31	37.6868	2.2958
XM_029176543.1	1090	870.314	604.449	49.9796
XM_029176544.1	1049	829.314	38.5509	3.34522
XM_029176545.1	2599	2379.31	1463.11	44.2521
XM_029176546.1	2764	2544.31	223.892	6.33251
XM_029176547.1	590	375.003	485	93.0713
XM_029176548.1	1392	1172.31	274.853	16.872
XM_029176549.1	3372	3152.31	1373.62	31.3577
XM_029176550.1	625	408.61	4735.44	833.987
XM_029176551.1	2710	2490.31	23	0.664634
XM_029176552.1	2423	2203.31	917.142	29.955
XM_029176553.1	2078	1858.31	56.0954	2.17229
XM_029176554.1	2077	1857.31	55.6486	2.15615
XM_029176555.1	1872	1652.31	21.1136	0.919558
XM_029176556.1	1624	1404.31	147.457	7.55629
