geneID,geneDescription,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC114880273,heat shock protein 83,5027.521362258849,-0.4424593298038268,0.10251864080936343,-4.315891493592795,1.5896005301186026e-5,0.0019748695007078747
LOC114872116,uncharacterized LOC114872116,286.3006691237846,0.6689380592201369,0.15516105324285734,4.311249796513809,1.6233439054841307e-5,0.0019905991111144367
LOC114876792,RNA/RNP complex-1-interacting phosphatase,245.107702811496,0.624974146236382,0.1451894668881554,4.304541917753729,1.6733160850524303e-5,0.0020255705737262882
LOC114873977,phosphatase and actin regulator 1,1265.9866675029132,0.5276586824861074,0.12278767605705751,4.297326078888509,1.7287080140682873e-5,0.002045156452227583
LOC114880753,calcium/calmodulin-dependent protein kinase type II alpha chain,1652.164692434546,0.6334423110841371,0.1474218846610744,4.296799708811433,1.7328163119911737e-5,0.002045156452227583
LOC114877764,ADP-dependent glucokinase,376.2205854100918,-0.41421527844079553,0.09655246093244493,-4.2900540746507785,1.7862961879565014e-5,0.002082247976133986
LOC114872434,clavesin-1,1310.909697071094,-0.8256517693671012,0.19273567923319168,-4.283855343504623,1.836823610667416e-5,0.0020950559782242388
LOC114875826,uncharacterized LOC114875826,2058.278716067039,0.4514148671503766,0.10539023293763522,4.2832704185927915,1.841661154338189e-5,0.0020950559782242388
LOC114873670,facilitated trehalose transporter Tret1-like,2712.3160088820273,0.5839689077873109,0.13648978916625737,4.278480546819382,1.8817343176909615e-5,0.002115158979480721
LOC114872426,juvenile hormone esterase-like,1014.1822679018796,1.0812588720281566,0.25295059450117896,4.274585217561594,1.9149345378026738e-5,0.0021271543418744524
LOC114880282,mediator of DNA damage checkpoint protein 1,108.18967316696832,0.8812871289711601,0.20751694119982853,4.246820157793885,2.168258640487887e-5,0.002380546288777515
LOC114876457,uncharacterized LOC114876457,23.01383012027853,1.4878595828808974,0.3507346207398869,4.242123517040335,2.2141476976155672e-5,0.002402986501251286
LOC114876095,protein turtle,388.49962865639054,0.9865654810600979,0.2329116641549891,4.235792503734791,2.277470167932028e-5,0.0024436219688197965
LOC114873759,LIM domain-binding protein 2,358.7362548696792,0.6116413100452383,0.14465817029985586,4.228183646851004,2.3558546767594563e-5,0.0024993235795463804
LOC114871344,rotatin,324.9089631824227,0.5372696228820082,0.12775113936856716,4.205595547230024,2.6039554777266934e-5,0.002617391775049801
LOC114871758,semaphorin-1A,133.98867903679917,0.7324811782653583,0.17425039990624527,4.203612609551926,2.6268836993666843e-5,0.002617391775049801
LOC114871790,neither inactivation nor afterpotential protein C,167.79274653588467,0.7730624577287464,0.18413572533626119,4.198329554555539,2.688911270703566e-5,0.002617391775049801
LOC114872713,6-phosphofructo-2-kinase/fructose-2,2775.0573523960866,0.5134731752056333,0.1218794530943739,4.2129592984638675,2.520464952569105e-5,0.002617391775049801
LOC114874407,major facilitator superfamily domain-containing protein 6,283.9792324620653,0.8606965672769622,0.20466327045888555,4.205427604802524,2.60588995330767e-5,0.002617391775049801
LOC114876886,heat shock protein 83-like,3999.351743732424,-0.5293778682881847,0.12603853299892134,-4.200127180889317,2.66765091718795e-5,0.002617391775049801
LOC114878487,uncharacterized LOC114878487,1173.7023784996513,0.3850819235651101,0.09164402492335523,4.201931592236004,2.64647113974108e-5,0.002617391775049801
LOC114881830,homeobox protein cut,199.53432267743972,0.8009737747155828,0.19044256535143894,4.205854784813898,2.6009720832228232e-5,0.002617391775049801
LOC114876725,uncharacterized LOC114876725,109.43299225526245,-1.3142114187262517,0.3134660528587803,-4.192515925538889,2.7587770874738167e-5,0.002657997271421202
LOC114871166,transmembrane and coiled-coil domains protein 2,717.4929242481389,0.331754351030255,0.07918734128260915,4.18948717884425,2.7958557748464946e-5,0.0026665121440505655
LOC114875671,cyclic nucleotide-gated cation channel alpha-3,19.863082953709487,1.7093339530062928,0.40982353577420194,4.17090236112763,3.0339584575522e-5,0.0028334994735748457
LOC114876903,gamma-aminobutyric acid receptor subunit beta,90.25813847869182,1.367646513557298,0.3279685961527329,4.170053259978567,3.0452846171618196e-5,0.0028334994735748457
LOC114881868,mucin-17-like,107.737224306438,1.0958581218057384,0.2628661776040553,4.1688821734091075,3.0609716829552454e-5,0.0028334994735748457
LOC114873750,AT-rich interactive domain-containing protein 5B-like,204.3593081436007,0.575204541727376,0.13820799481539578,4.161876036879602,3.1564369437419714e-5,0.002842209481614343
LOC114875201,dynein heavy chain 3,114.10027347146823,0.5988473062564358,0.14379277295134757,4.164655107242813,3.1182357896675526e-5,0.002842209481614343
LOC114882644,PHD finger protein rhinoceros-like,493.42192213376524,0.6026054993976813,0.14480248101029364,4.161568884685364,3.160686248353167e-5,0.002842209481614343
LOC114873398,DNA replication licensing factor MCM4,295.80777026923136,-0.5532126684244935,0.13308604733983118,-4.156804409495172,3.227300606246525e-5,0.0028747332381301592
LOC114873724,serine/arginine repetitive matrix protein 2,1180.068372642229,0.5870562979830961,0.14183398464568767,4.139038323217164,3.487646931696914e-5,0.00296669930892633
LOC114874629,protein disulfide-isomerase A6 homolog,772.2612178061152,-0.5529103355887038,0.13334755438781487,-4.146385272133855,3.377653015614824e-5,0.00296669930892633
LOC114874838,F-box/LRR-repeat protein 3-like,352.98476795900825,-0.46817921999143486,0.11308160725613091,-4.140188942760643,3.470198757405816e-5,0.00296669930892633
LOC114876144,SURP and G-patch domain-containing protein 1-like,1337.9146555281968,0.469370285143536,0.11335893816603847,4.140567058382662,3.46448307347566e-5,0.00296669930892633
LOC114877018,neuroligin-1-like,61.94518868238135,1.4140365278801688,0.34127605767206237,4.143380398630071,3.422235845818697e-5,0.00296669930892633
LOC114880023,potassium channel subfamily T member 2,220.2790693646371,1.0017886402325724,0.2427551587168969,4.126745011424728,3.679339706544528e-5,0.0031018147776065564
LOC114879308,uncharacterized LOC114879308,235.7748340818367,-0.7533760980453016,0.18275334257888778,-4.122365629072406,3.7500136046129925e-5,0.0031334184473235287
LOC114873237,uncharacterized LOC114873237,257.8152284505178,0.764715287171816,0.18569872592231437,4.118042724168871,3.821038675878455e-5,0.003135130233484039
LOC114879202,uncharacterized LOC114879202,253.90757718982374,0.537093898377412,0.13048289461530072,4.116201590721234,3.851674508410808e-5,0.003135130233484039
LOC114879389,copper chaperone for superoxide dismutase,234.26370462566356,-0.43543876085947514,0.10574911197626964,-4.11765879374182,3.827407996757128e-5,0.003135130233484039
LOC114877568,endoplasmic reticulum chaperone BiP,4766.9931855895,-0.48434948364718217,0.11782570299429618,-4.110728570578773,3.944126277199874e-5,0.0031829436161813
LOC114878668,uncharacterized LOC114878668,158.3577546204972,0.7188290103011775,0.17529699922171368,4.100634999416108,4.1201799073447e-5,0.0032968422614532756
LOC114879720,nose resistant to fluoxetine protein 6-like,569.0803008792252,1.394472919061738,0.34112336854498304,4.087884465405226,4.3532484682864816e-5,0.0034540648771059627
LOC114880516,potassium voltage-gated channel protein Shab,527.6008436381572,0.7784821417774824,0.1906228700198779,4.083886375733947,4.428869269610415e-5,0.0034847819703051285
LOC114875046,dehydrodolichyl diphosphate synthase complex subunit DHDDS,250.01681713051264,-0.3926048991088893,0.09633778474727954,-4.0752950686877405,4.595603794139059e-5,0.003556695985595163
LOC114880839,BAG family molecular chaperone regulator 2,457.464505320691,-0.35839703592002736,0.0879250210363047,-4.076166621240197,4.578421756214255e-5,0.003556695985595163
LOC114879736,calcium/calmodulin-dependent 3',205.92221628127146,1.0045786356180253,0.24716361119709865,4.064427731705749,4.815045467375273e-5,0.0036962324636550673
LOC114870992,ATP-binding cassette sub-family G member 4,877.7029244586565,0.3457314229401057,0.08535130845147268,4.0506868519382415,5.106751188666466e-5,0.0038221024659410782
LOC114873991,protein unc-13 homolog B,452.5027931913327,0.930306041110247,0.229653389071071,4.050913617574982,5.101804073350333e-5,0.0038221024659410782
LOC114874993,uncharacterized LOC114874993,1931.334326997724,0.7506839158507597,0.18539407847955022,4.049125635550239,5.140934263657243e-5,0.0038221024659410782
LOC114875610,histone-lysine N-methyltransferase ash1,542.9450406477735,0.5330907655673385,0.13151572220980537,4.053437540470679,5.0470479535655396e-5,0.0038221024659410782
LOC114880494,glutamate receptor ionotropic,105.94033616862372,0.8744484507231228,0.2161059437291612,4.046387783850322,5.2014041375321274e-5,0.0038368482708264332
LOC114876130,inositol oxygenase,3663.4178638744042,-0.4633174476982873,0.11474042817672683,-4.037961641424862,5.391766676299572e-5,0.003946438833924074
LOC114874936,terminal uridylyltransferase Tailor-like,536.8171922548204,-0.8864988454993173,0.22013522464424584,-4.027064941251281,5.6477437536134265e-5,0.004091148238179428
LOC114879439,tumor necrosis factor alpha-induced protein 8-like protein,274.69106565518405,-0.40530779319998206,0.10072021301006907,-4.0240958700063825,5.719461633548872e-5,0.004091148238179428
LOC114880598,bromodomain adjacent to zinc finger domain protein 2B-like,347.777915470176,0.6738593670914528,0.1674004275940075,4.025433965591467,5.6870338256761654e-5,0.004091148238179428
LOC114874915,histone demethylase UTY,440.6118074770987,0.5289373342146849,0.13150555011897888,4.022167381803521,5.7665054205914515e-5,0.0040937852767837955
LOC114877289,uncharacterized LOC114877289,95.51098965582209,0.7298808818576421,0.18247205547988235,3.999959774323427,6.335325135524341e-5,0.004464040293255286
LOC114873253,voltage-dependent calcium channel type A subunit alpha-1,580.9178215146911,0.8020625157489217,0.20062600802707345,3.9977993064622384,6.393412202471417e-5,0.004471599853017416
LOC114873803,uncharacterized LOC114873803,382.4132016657622,0.7799934719852438,0.1953061517143321,3.993696384567111,6.505115202591956e-5,0.004516271892858327
LOC114871777,potassium voltage-gated channel protein Shal,148.32994987302595,1.0882298943862798,0.2730355393868845,3.9856712310417777,6.728963034508533e-5,0.004637581676775881
LOC114881340,thioredoxin reductase-like selenoprotein T homolog CG3887,190.7311548183054,-0.4787894901117274,0.12023110458335502,-3.9822431289382973,6.826789072032671e-5,0.004662175547008743
LOC114883080,uncharacterized LOC114883080,411.2631943002355,-1.4162486928044367,0.3557544923236097,-3.9809720561902435,6.863401832601306e-5,0.004662175547008743
LOC114883067,mucin-12-like,320.47735812592776,0.652419542207052,0.16421264745667208,3.9730164047150787,7.096815945507904e-5,0.004786295439820402
LOC114871130,protein bric-a-brac 1-like,136.10497116182583,0.7268074569993227,0.18354632504368962,3.9598039177647406,7.501132793885076e-5,0.005006701545535462
LOC114871727,RNA binding protein fox-1 homolog 2-like,840.7721308881511,0.5426607056598007,0.13709960249408448,3.9581493730677684,7.553271813738455e-5,0.005006701545535462
LOC114873628,voltage-gated potassium channel subunit beta-2,236.909449752566,0.9359892802083289,0.23662654750334589,3.9555548186963008,7.635723602595918e-5,0.005006701545535462
LOC114874953,glycerophosphocholine phosphodiesterase GPCPD1-like,2415.250948319133,0.45589613109507765,0.11521330841118263,3.9569745664106653,7.590500893512628e-5,0.005006701545535462
LOC114873280,teneurin-a,208.4609527549532,1.0853333922642536,0.2746711251855177,3.951392384369491,7.769780992703155e-5,0.005059467043662289
LOC114874513,phosphatidate phosphatase LPIN3,1502.610790809631,0.5597569881557166,0.14210270546285383,3.93910155568459,8.178730751201121e-5,0.00528928601046856
LOC114879054,high-affinity choline transporter 1,309.451428348746,0.9663658569269137,0.24599076837947922,3.9284639146951372,8.549017537152044e-5,0.005491144461618341
LOC114872712,forkhead box protein P1-like,436.0066450931435,0.7078748720366653,0.1803548560109765,3.92490054159442,8.676557873350344e-5,0.005535409421633375
LOC114874835,homeobox protein PKNOX2-like,563.6192152284175,0.2875313206952,0.07332885464489343,3.9211211205686474,8.813794483359514e-5,0.005585224665226881
LOC114875498,CD63 antigen-like,4882.723011799901,-0.681593123039846,0.1741909565950398,-3.9129076294380645,9.119142353240689e-5,0.005737926148729448
LOC114877067,transmembrane protein 132C,401.80418969925665,0.44074571918290734,0.11268237509761289,3.911398910442777,9.176306380620066e-5,0.005737926148729448
LOC114873262,ecdysone-induced protein 74EF,172.11040860917407,0.6438607625724051,0.16481860897907166,3.9064809887708813,9.365000776761309e-5,0.0057793684532143974
LOC114882489,uncharacterized LOC114882489,926.9047927147824,-0.6228558877497755,0.15940808748761948,-3.9073041874249324,9.333162414022884e-5,0.0057793684532143974
LOC114880106,arylsulfatase B-like,78.50708081609544,0.8152361349411855,0.2094342952526043,3.892562743641902,9.919083481149514e-5,0.0060815575473385525
LOC114871400,prosaposin,6654.650507965488,-0.3033218180714596,0.07801193292737903,-3.8881464243915165,1.0101268508570083e-4,0.006153301758575401
LOC114874731,UDP-glucuronosyltransferase 2B11-like,5.2993002962032465,2.6575748519517908,0.6841352636545378,3.884575160992965,1.0250897812479901e-4,0.0062044216118868735
LOC114882775,protein furry,964.4279512205925,0.473973396043597,0.12209456444931152,3.88201881206899,1.0359286122523622e-4,0.006230087870628538
LOC114871227,ephrin type-B receptor 1-B,116.08046272649558,0.6876499526521923,0.17724441011503195,3.8796707450796686,1.0459795564864559e-4,0.006250720868572858
LOC114878395,putative neutral sphingomyelinase,148.90632455641656,-0.509759873741542,0.13163873798818626,-3.8724153811569484,1.0776209413411895e-4,0.006399306244115416
LOC114879140,uncharacterized LOC114879140,314.2136465014757,0.5251376953923403,0.1357910584931933,3.867247970665635,1.1007048933846501e-4,0.006495534752086167
LOC114871463,uncharacterized LOC114871463,24.220795480248213,1.1294338588822135,0.29258358768797804,3.86020920656248,1.1328998904571128e-4,0.006574803330219751
LOC114873156,uncharacterized LOC114873156,190.97933391371015,0.5896552706025862,0.1527703102084367,3.8597504305520656,1.1350288510128801e-4,0.006574803330219751
LOC114874387,B-cell receptor-associated protein 31,924.0833787310534,-0.2670233327150593,0.06920830169860252,-3.8582558184699844,1.141990834734208e-4,0.006574803330219751
LOC114878344,sodium channel protein para,212.18887072395873,1.1237084025623132,0.2910871111707305,3.860385291684137,1.1320837641465063e-4,0.006574803330219751
LOC114873355,uncharacterized LOC114873355,279.75582602254576,-0.47820979951213216,0.12421476610186472,-3.849862737896773,1.18184037414507e-4,0.006609913820834308
LOC114875419,glypican-4,77.34310753802295,0.8389294004345382,0.21786217416656192,3.8507345464805307,1.1776408792838568e-4,0.006609913820834308
LOC114876676,uncharacterized LOC114876676,498.66565023353263,0.6096283582045714,0.15825105716822196,3.85228616549798,1.170201530550963e-4,0.006609913820834308
LOC114877910,CUGBP Elav-like family member 2,594.7920535730707,0.46724545870367123,0.12137495766767267,3.8496034740790575,1.183091967507941e-4,0.006609913820834308
LOC114879997,uncharacterized LOC114879997,781.1574397516231,-0.8690929315053301,0.22550568202650376,-3.8539735393593553,1.1621616098157711e-4,0.006609913820834308
LOC114879139,uncharacterized LOC114879139,51.60174659156909,0.7491957913862094,0.1950230121110894,3.8415763518176558,1.2224669731009525e-4,0.006789725388246584
LOC114878077,4-coumarate--CoA ligase 1-like,34.06329385971309,3.288671916855625,0.8565950814324987,3.8392374508570866,1.2341702714623162e-4,0.00681464076207438
LOC114878648,CCAAT/enhancer-binding protein,435.15315199860976,0.5289055934202861,0.13786343984984215,3.836445645026401,1.248278077190863e-4,0.006852466049323331
LOC114876601,calcium-activated potassium channel slowpoke,701.1071596490531,0.800153778922294,0.20901319896463783,3.828245215545785,1.290601393578987e-4,0.007043848761949592
LOC114875132,odorant receptor 2a-like,10.131313887844195,1.834547991856526,0.479499617015281,3.8259634142691326,1.3026163642236853e-4,0.007068565351149447
LOC114876499,ribosomal RNA processing protein 36 homolog,1023.3556152146839,0.6387843081029061,0.16730243163964856,3.818141205973496,1.3446096056527065e-4,0.007254745083755917
LOC114875758,uncharacterized LOC114875758,933.0138454481203,0.699813742681351,0.18339390778927836,3.8159050707695523,1.356846653357791e-4,0.007279173921025149
LOC114873579,dopamine D2-like receptor,22.554715634607486,1.469253815367044,0.38553809975454295,3.8109173031211716,1.384520811562219e-4,0.007385675425294051
