ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
49	"LOC114874134"	NA	chrOU015505.1	-	2105605	2105689	2106269	2106365	2105047	2105218	2106693	2106930	49	13,1,6,2	7,2,3,3	2,3,0,1	1,1,5,6	195	183	0.0855126593996	0.552170386377237	0.635,0.319,0.652,0.385	0.652,0.738,0.0,0.135	0.116
50	"LOC114872087"	NA	chrOU015512.1	+	3484885	3484968	3486091	3486725	3483428	3484057	3490228	3490314	50	43,15,25,24	1168,573,609,700	17,11,12,39	560,607,681,699	182	733	0.402965966421	0.9991741044374767	0.129,0.095,0.142,0.121	0.109,0.068,0.066,0.183	0.015
51	"LOC114878897"	NA	chrOU015509.1	+	5391931	5392264	5397136	5397208	5389405	5390149	5403873	5404243	51	62,29,22,50	19,6,12,13	20,23,19,44	4,6,6,7	432	171	0.245824867287	0.9028382346333333	0.564,0.657,0.421,0.604	0.664,0.603,0.556,0.713	-0.073
52	"LOC114877355"	NA	chrOU015509.1	+	1874275	1874373	1874521	1874663	1873537	1873941	1874825	1874887	52	28,13,26,14	64,25,40,39	14,13,22,9	30,29,36,33	197	241	0.738403523843	1.0	0.349,0.389,0.443,0.305	0.363,0.354,0.428,0.25	0.023
53	"LOC114877355"	NA	chrOU015509.1	+	1874521	1874663	1874825	1874887	1874275	1874373	1875329	1875610	53	53,25,36,38	3,2,5,2	31,29,38,31	2,0,0,3	241	161	0.0310478628681	0.30648676059795854	0.922,0.893,0.828,0.927	0.912,1.0,1.0,0.873	-0.054
54	"LOC114879923"	NA	chrOU015511.1	+	9863506	9863929	9864386	9864609	9860236	9860577	9865405	9865542	54	184,108,93,144	184,95,98,124	78,108,135,108	97,86,72,97	522	322	0.403192106654	0.9991741044374767	0.382,0.412,0.369,0.417	0.332,0.437,0.536,0.407	-0.033
55	"LOC114879923"	NA	chrOU015511.1	+	9863506	9863929	9864386	9864609	9860236	9860767	9865405	9865542	55	184,107,92,141	184,95,99,124	76,109,130,112	97,86,71,97	522	322	0.362867503814	0.9817490967327127	0.382,0.41,0.364,0.412	0.326,0.439,0.53,0.416	-0.036
56	"LOC114879935"	NA	chrOU015511.1	+	9835635	9835715	9836064	9836144	9835109	9835181	9836454	9836533	56	100,61,86,60	42,16,20,33	62,43,51,55	11,36,24,24	179	179	0.445551578874	1.0	0.704,0.792,0.811,0.645	0.849,0.544,0.68,0.696	0.046
57	"LOC114880821"	NA	chrOU015506.1	+	11038982	11039157	11057340	11057494	11020457	11020591	11068985	11069172	57	129,45,53,68	180,75,80,98	43,49,73,54	70,78,87,66	274	253	0.630336055465	1.0	0.398,0.357,0.38,0.391	0.362,0.367,0.437,0.43	-0.017
58	"LOC114879076"	NA	chrOU015508.1	-	5245771	5246084	5247088	5247460	5244564	5244807	5309458	5309574	58	45,27,36,37	51,21,27,51	28,23,13,52	24,26,12,45	471	412	0.664877911562	1.0	0.436,0.529,0.538,0.388	0.505,0.436,0.487,0.503	-0.01
59	"LOC114871608"	NA	chrOU015509.1	-	2635281	2635335	2635871	2636018	2634466	2634590	2636260	2636360	59	8,2,5,8	162,187,218,237	3,6,5,8	110,92,128,200	246	153	0.29438205218	0.9505513927868225	0.03,0.007,0.014,0.021	0.017,0.039,0.024,0.024	-0.008
60	"LOC114871608"	NA	chrOU015509.1	-	2637934	2638160	2638430	2638593	2636461	2636647	2638900	2639001	60	269,253,328,288	88,92,59,69	164,153,119,301	63,32,43,85	262	325	0.407714331494	1.0	0.791,0.773,0.873,0.838	0.764,0.856,0.774,0.815	0.017
61	"LOC114876551"	NA	chrOU015508.1	-	2738829	2738967	2741414	2741636	2736714	2736909	2743052	2743124	61	0,0,2,1	11,13,12,10	1,1,0,2	6,9,7,10	321	237	1	1.0	0.0,0.0,0.11,0.069	0.11,0.076,0.0,0.129	-0.034
62	"LOC114878798"	NA	chrOU015514.1	+	9170936	9171098	9171343	9171499	9170275	9170709	9171637	9171810	62	45,25,36,25	91,46,57,53	29,23,33,18	35,52,63,57	261	255	0.750523596991	1.0	0.326,0.347,0.382,0.315	0.447,0.302,0.339,0.236	0.012
63	"LOC114870921"	NA	chrOU015504.1	-	14304911	14305144	14306069	14306302	14303634	14303971	14307122	14307236	63	92,37,35,60	23,16,15,18	43,58,28,75	12,6,7,27	332	332	0.225579177322	0.8884543624397288	0.8,0.698,0.7,0.769	0.782,0.906,0.8,0.735	-0.064
64	"LOC114871951"	NA	chrOU015504.1	+	11291078	11291163	11296922	11296955	11290253	11290336	11297748	11297832	64	26,15,25,16	8,2,2,2	9,15,7,21	2,1,1,4	184	132	0.612880370334	1.0	0.7,0.843,0.9,0.852	0.763,0.915,0.834,0.79	-0.002
65	"LOC114871951"	NA	chrOU015504.1	+	11291078	11291163	11297748	11297832	11290253	11290336	11323954	11324059	65	26,15,24,16	4,3,6,4	9,16,7,21	2,2,3,3	184	183	0.583052400724	1.0	0.866,0.833,0.799,0.799	0.817,0.888,0.699,0.874	0.005
66	"LOC114871951"	NA	chrOU015504.1	+	11297748	11297832	11323954	11324059	11291078	11291163	11324962	11325028	66	5,5,9,9	2,1,3,3	5,7,4,7	4,2,2,1	183	204	0.692453608477	1.0	0.736,0.848,0.77,0.77	0.582,0.796,0.69,0.886	0.042
67	"LOC114871951"	NA	chrOU015504.1	+	11324962	11325028	11328626	11328904	11297748	11297832	11330130	11330195	67	4,5,7,7	9,14,19,14	3,5,4,2	4,6,6,14	165	377	0.664064019557	1.0	0.504,0.449,0.457,0.533	0.631,0.656,0.604,0.246	-0.048
68	"LOC114871208"	NA	chrOU015508.1	+	2291329	2291504	2295894	2295989	2287796	2287903	2297103	2297361	68	1272,752,678,1117	1066,617,519,867	776,730,812,540	523,576,653,399	274	194	0.426475655341	1.0	0.458,0.463,0.481,0.477	0.512,0.473,0.468,0.489	-0.016
69	"LOC114871077"	NA	chrOU015508.1	+	2053204	2053343	2054041	2054103	2052633	2052917	2054939	2056029	69	49,23,26,18	7,2,5,2	16,20,12,18	6,2,5,2	238	161	0.311165452873	0.972920035906077	0.826,0.886,0.779,0.859	0.643,0.871,0.619,0.859	0.09
70	"LOC114871077"	NA	chrOU015508.1	+	2053204	2053343	2054393	2054476	2052633	2052917	2054939	2056029	70	49,23,26,18	17,7,5,4	16,20,12,18	7,10,5,5	238	182	0.26243650671	0.9158768996798484	0.688,0.715,0.799,0.775	0.636,0.605,0.647,0.734	0.089
71	"LOC114871077"	NA	chrOU015508.1	+	2053547	2053717	2054041	2054103	2052633	2052917	2054393	2054476	71	33,19,16,20	4,4,3,2	10,19,13,24	4,0,3,2	269	161	0.862019118756	1.0	0.832,0.74,0.761,0.857	0.599,1.0,0.722,0.878	-0.002
72	"LOC114871077"	NA	chrOU015508.1	+	2053547	2053717	2054041	2054103	2053204	2053343	2054393	2054476	72	48,27,23,27	3,6,3,4	18,24,20,33	2,2,4,6	269	161	0.8357991926	1.0	0.905,0.729,0.821,0.802	0.843,0.878,0.75,0.767	0.005
73	"LOC114871077"	NA	chrOU015508.1	+	2053547	2053717	2054041	2054103	2053204	2053343	2054939	2055033	73	33,29,21,25	4,5,5,3	17,15,17,33	3,3,7,8	269	161	0.188113922712	0.8175265446163019	0.832,0.776,0.715,0.833	0.772,0.75,0.592,0.712	0.083
74	"LOC114871077"	NA	chrOU015508.1	+	2053565	2053717	2054041	2054103	2052633	2052917	2054393	2054476	74	31,15,16,16	4,4,3,2	8,19,10,22	4,0,3,2	251	161	0.884453355159	1.0	0.833,0.706,0.774,0.837	0.562,1.0,0.681,0.876	0.008
75	"LOC114871077"	NA	chrOU015508.1	+	2053565	2053717	2054041	2054103	2053204	2053343	2054393	2054476	75	35,16,20,21	3,6,3,4	15,21,11,21	2,2,4,6	251	161	0.806445511815	1.0	0.882,0.631,0.81,0.771	0.828,0.871,0.638,0.692	0.016
76	"LOC114871077"	NA	chrOU015508.1	+	2054041	2054103	2054393	2054476	2052633	2052917	2054939	2056029	76	7,2,5,2	17,7,5,4	6,2,5,2	7,10,5,5	161	182	0.839000107744	1.0	0.318,0.244,0.531,0.361	0.492,0.184,0.531,0.311	-0.016
77	"LOC114872159"	NA	chrOU015506.1	+	3932384	3932605	3933767	3933988	3931025	3931245	3934730	3934911	77	209,113,148,167	104,36,49,68	108,123,151,79	24,39,67,24	320	320	0.185257075056	0.8102065750866835	0.668,0.758,0.751,0.711	0.818,0.759,0.693,0.767	-0.037
78	"LOC114882860"	NA	chrOU015507.1	+	4028841	4029008	4030350	4030527	4028238	4028749	4031663	4031797	78	61,48,52,48	22,22,29,30	30,31,31,46	19,18,22,29	266	276	0.203545430477	0.8524235906642849	0.742,0.694,0.65,0.624	0.621,0.641,0.594,0.622	0.058
79	"LOC114882795"	NA	chrOU015508.1	+	828429	828501	829599	829623	827346	827530	830652	830876	79	369,167,176,193	6,9,15,8	134,111,292,183	5,11,13,16	171	123	0.100428006915	0.5984149773597863	0.978,0.93,0.894,0.946	0.951,0.879,0.942,0.892	0.021
80	"LOC114881071"	NA	chrOU015508.1	+	10105888	10106115	10118452	10118516	10101483	10101654	10130647	10130870	80	107,69,67,105	13,7,9,11	71,55,77,122	10,5,9,19	326	163	0.585806502872	1.0	0.805,0.831,0.788,0.827	0.78,0.846,0.811,0.763	0.013
81	"LOC114877931"	NA	chrOU015508.1	-	5582711	5584256	5586897	5587133	5576803	5582483	5597614	5597727	81	3,3,3,2	47,18,24,15	1,0,0,0	37,25,32,18	335	1644	1.11788835633e-07	7.7246085422403e-05	0.239,0.45,0.38,0.396	0.117,0.0,0.0,0.0	0.337
82	"LOC114880697"	NA	chrOU015508.1	-	10243896	10244026	10249941	10250111	10240576	10240691	10252943	10253223	82	231,98,137,113	167,96,81,78	77,130,128,67	66,91,115,94	269	229	0.133030213322	0.6859990851156865	0.541,0.465,0.59,0.552	0.498,0.549,0.487,0.378	0.059
83	"LOC114882802"	NA	chrOU015507.1	+	12076218	12076352	12094210	12094465	12072267	12072432	12094631	12094756	83	41,20,16,21	595,360,379,426	18,19,13,17	279,284,329,308	233	354	0.922416481206	1.0	0.095,0.078,0.06,0.07	0.089,0.092,0.057,0.077	-0.003
84	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904892	5905934	5906021	5904397	5904543	5906274	5906428	84	14,10,15,8	17,14,6,11	10,3,7,12	5,13,6,10	186	186	0.880123887502	1.0	0.452,0.417,0.714,0.421	0.667,0.188,0.538,0.545	0.016
85	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904892	5905934	5906024	5904397	5904543	5906274	5906428	85	23,14,24,17	17,14,6,11	12,10,14,15	5,13,6,10	189	186	0.875593575113	1.0	0.571,0.496,0.797,0.603	0.703,0.431,0.697,0.596	0.01
86	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904895	5905934	5906021	5904397	5904543	5906274	5906428	86	14,10,15,8	15,11,10,7	10,3,7,12	8,15,7,8	186	189	0.471392785956	1.0	0.487,0.48,0.604,0.537	0.56,0.169,0.504,0.604	0.068
87	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904895	5905934	5906024	5904397	5904543	5906274	5906428	87	23,14,24,17	15,11,10,7	12,10,14,15	8,15,7,8	189	189	0.40006184389	0.9991741044374767	0.605,0.56,0.706,0.708	0.6,0.4,0.667,0.652	0.065
88	"LOC114878210"	NA	chrOU015515.1	+	8637829	8637933	8638261	8638365	8637359	8637656	8638803	8638952	88	60,27,54,63	30,19,20,26	44,56,37,49	6,19,18,16	203	203	0.0810180269337	0.5494798001536457	0.667,0.587,0.73,0.708	0.88,0.747,0.673,0.754	-0.09
89	"LOC114879884"	NA	chrOU015509.1	-	3010080	3010184	3011237	3011258	3009659	3009730	3011826	3012008	89	11,11,8,5	86,21,43,75	11,4,6,8	53,43,26,66	120	203	0.766460836854	1.0	0.178,0.47,0.239,0.101	0.26,0.136,0.281,0.17	0.035
90	"LOC114875691"	NA	chrOU015518.1	+	7463509	7463626	7465367	7465469	7463334	7463427	7466094	7467311	90	6,0,1,2	5,7,1,6	2,0,1,2	5,5,1,1	216	201	0.565759151245	1.0	0.528,0.0,0.482,0.237	0.271,0.0,0.482,0.65	-0.039
91	"LOC114875691"	NA	chrOU015518.1	+	7463509	7463626	7465835	7465982	7463334	7463427	7466094	7467311	91	6,0,1,2	2,5,3,3	2,0,1,2	2,3,0,2	216	246	0.909088300081	1.0	0.774,0.0,0.275,0.432	0.532,0.0,1.0,0.532	-0.146
92	"LOC114875691"	NA	chrOU015518.1	+	7465367	7465469	7465835	7465982	7463334	7463427	7466094	7467311	92	5,7,1,6	2,5,3,3	5,5,1,1	2,3,0,2	201	246	0.466270777792	1.0	0.754,0.631,0.29,0.71	0.754,0.671,1.0,0.38	-0.105
93	"LOC114871005"	NA	chrOU015508.1	-	1766488	1766563	1767046	1767102	1765923	1766238	1767554	1767690	93	5,6,5,8	19,9,10,20	2,1,1,2	2,2,4,7	155	174	0.433129195773	1.0	0.228,0.428,0.36,0.31	0.529,0.36,0.219,0.243	-0.006
94	"LOC114878382"	NA	chrOU015510.1	+	219703	219761	220294	220412	219102	219295	220755	220813	94	35,18,18,22	131,60,73,85	13,22,27,21	62,62,77,80	157	217	0.626129688368	1.0	0.27,0.293,0.254,0.263	0.225,0.329,0.326,0.266	-0.017
