ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
911	"LOC114881064"	NA	chrOU015504.1	+	4800097	4800364	4800097	4800360	4801318	4801787
933	"LOC114876165"	NA	chrOU015504.1	+	15347494	15350965	15347494	15348619	15351714	15351848
939	"LOC114876580"	NA	chrOU015514.1	-	8905545	8905639	8905561	8905639	8903895	8903983
940	"LOC114876156"	NA	chrOU015504.1	+	15435056	15435643	15435056	15435289	15436150	15436494
1003	"LOC114871359"	NA	chrOU015515.1	+	3853986	3854269	3853986	3854250	3854981	3855063
1010	"LOC114875861"	NA	chrOU015505.1	+	14024675	14024834	14024675	14024795	14025283	14025312
1012	"LOC114877984"	NA	chrOU015506.1	-	3280753	3281386	3280784	3281386	3279437	3279965
1014	"LOC114872021"	NA	chrOU015505.1	-	6593320	6593890	6593643	6593890	6589790	6590047
1037	"LOC114878351"	NA	chrOU015510.1	-	296147	297073	296421	297073	295110	295214
1042	"LOC114876064"	NA	chrOU015506.1	-	413731	414127	413838	414127	413041	413125
1063	"LOC114875658"	NA	chrOU015505.1	-	7976942	7979052	7978532	7979052	7974851	7975123
1075	"LOC114874392"	NA	chrOU015512.1	+	6905133	6905427	6905133	6905362	6915466	6916170
1085	"LOC114883013"	NA	chrOU015505.1	-	8929966	8930718	8930582	8930718	8929624	8929724
1086	"LOC114880952"	NA	chrOU015506.1	-	11615564	11615903	11615711	11615903	11613411	11613437
1098	"LOC114875270"	NA	chrOU015511.1	+	9661752	9662095	9661752	9662032	9662471	9662744
1114	"LOC114871435"	NA	chrOU015505.1	-	11817303	11817528	11817307	11817528	11814833	11814947
1120	"LOC114877718"	NA	chrOU015514.1	-	1906022	1906919	1906590	1906919	1904811	1904893
1127	"LOC114879295"	NA	chrOU015505.1	-	12460256	12462615	12462518	12462615	12459012	12459148
1165	"LOC114882155"	NA	chrOU015504.1	+	6215447	6218235	6215447	6216121	6218388	6218671
1176	"LOC114879234"	NA	chrOU015514.1	+	9907680	9907949	9907680	9907930	9908007	9908565
1179	"LOC114877833"	NA	chrOU015506.1	+	2444488	2444624	2444488	2444599	2447459	2448069
1181	"LOC114877833"	NA	chrOU015506.1	+	2444488	2447391	2444488	2444624	2447459	2448069
1188	"LOC114872448"	NA	chrOU015514.1	+	5351848	5351986	5351848	5351934	5352587	5352677
1207	"LOC114880733"	NA	chrOU015510.1	+	85027	85670	85027	85165	85746	85979
1221	"LOC114872367"	NA	chrOU015508.1	+	9034365	9034635	9034365	9034544	9037366	9037459
1243	"LOC114873265"	NA	chrOU015515.1	-	2089001	2089081	2089007	2089081	2088470	2088935
1261	"LOC114880151"	NA	chrOU015510.1	-	2338061	2338351	2338211	2338351	2337775	2338008
1284	"LOC114876984"	NA	chrOU015510.1	+	4818150	4818305	4818150	4818295	4818548	4818880
1285	"LOC114876984"	NA	chrOU015510.1	+	4818150	4818305	4818150	4818295	4818552	4818880
1313	"LOC114881153"	NA	chrOU015511.1	+	1427234	1427617	1427234	1427476	1428832	1429222
1316	"LOC114881153"	NA	chrOU015511.1	+	1427234	1427675	1427234	1427617	1428832	1429222
1317	"LOC114881153"	NA	chrOU015511.1	+	1427234	1427893	1427234	1427617	1428832	1429222
1328	"LOC114874142"	NA	chrOU015505.1	+	2226776	2227320	2226776	2227268	2227373	2227465
1330	"LOC114877011"	NA	chrOU015514.1	-	2842887	2842956	2842891	2842956	2840982	2841003
1333	"LOC114880140"	NA	chrOU015511.1	+	2247172	2247807	2247172	2247600	2248474	2248713
1336	"LOC114881039"	NA	chrOU015511.1	-	2712013	2712427	2712015	2712427	2711820	2711888
1346	"LOC114877113"	NA	chrOU015511.1	-	4755650	4756090	4755654	4756090	4753349	4754552
1359	"LOC114871073"	NA	chrOU015508.1	-	1738818	1738951	1738920	1738951	1737227	1737715
1369	"LOC114882709"	NA	chrOU015508.1	-	136323	136567	136466	136567	136058	136221
1374	"LOC114873763"	NA	chrOU015514.1	-	6745498	6745829	6745503	6745829	6720944	6721180
1398	"LOC114877755"	NA	chrOU015514.1	+	2171103	2171121	2171103	2171115	2171179	2171363
1401	"LOC114875199"	NA	chrOU015511.1	+	9729057	9729679	9729057	9729309	9730125	9730178
1425	"LOC114880544"	NA	chrOU015512.1	+	116675	116797	116675	116773	117181	117370
1426	"LOC114880544"	NA	chrOU015512.1	+	116675	117370	116675	116773	117541	117624
1433	"LOC114877472"	NA	chrOU015512.1	-	278434	279181	279020	279181	278129	278335
1446	"LOC114873150"	NA	chrOU015512.1	+	690731	691059	690731	690939	691533	691641
1450	"LOC114871843"	NA	chrOU015504.1	+	17010829	17012211	17010829	17011342	17012776	17013477
1505	"LOC114879359"	NA	chrOU015512.1	+	6248691	6249276	6248691	6248885	6249408	6249608
1530	"LOC114876239"	NA	chrOU015513.1	+	8767654	8767905	8767654	8767901	8768087	8768305
1537	"LOC114870904"	NA	chrOU015504.1	+	13985968	13986879	13985968	13986293	13987031	13989577
1538	"LOC114878235"	NA	chrOU015512.1	-	8521441	8521685	8521498	8521685	8520738	8521147
1542	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957636	1957275	1957432	1958643	1958808
1543	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957917	1957275	1957432	1958643	1958808
1544	"LOC114871111"	NA	chrOU015508.1	+	1957275	1958043	1957275	1957432	1958643	1958808
1545	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957917	1957275	1957636	1958643	1958808
1546	"LOC114871111"	NA	chrOU015508.1	+	1957275	1958043	1957275	1957636	1958643	1958808
1577	"LOC114873177"	NA	chrOU015515.1	-	2828850	2828947	2828898	2828947	2827290	2827478
1592	"LOC114875539"	NA	chrOU015513.1	+	8264315	8264532	8264315	8264464	8264601	8264820
1599	"LOC114874411"	NA	chrOU015512.1	-	7125341	7125777	7125653	7125777	7122976	7123421
1601	"LOC114874411"	NA	chrOU015512.1	-	7125442	7125777	7125653	7125777	7122976	7123421
1602	"LOC114874411"	NA	chrOU015512.1	-	7125640	7125777	7125653	7125777	7122976	7123421
1603	"LOC114876335"	NA	chrOU015513.1	-	8536758	8537152	8536984	8537152	8536318	8536624
1604	"LOC114876339"	NA	chrOU015513.1	+	8574268	8574571	8574268	8574380	8578430	8578495
1612	"LOC114876266"	NA	chrOU015513.1	-	8925742	8927221	8925978	8927221	8919998	8920130
1613	"LOC114876266"	NA	chrOU015513.1	-	8925742	8927221	8925978	8927221	8924720	8924931
1614	"LOC114876266"	NA	chrOU015513.1	-	8928758	8929316	8929113	8929316	8927452	8927694
1617	"LOC114876264"	NA	chrOU015513.1	+	8934629	8934824	8934629	8934814	8934892	8935006
1645	"LOC114875644"	NA	chrOU015505.1	+	8221148	8221280	8221148	8221256	8226519	8226672
1657	"LOC114874184"	NA	chrOU015513.1	+	9340514	9340572	9340514	9340556	9346681	9349348
1674	"LOC114878570"	NA	chrOU015514.1	+	1359672	1359838	1359672	1359692	1359915	1360023
1676	"LOC114873310"	NA	chrOU015514.1	-	7216281	7216451	7216289	7216451	7215794	7215871
1677	"LOC114882410"	NA	chrOU015514.1	+	1492364	1492486	1492364	1492427	1492560	1492682
1695	"LOC114875769"	NA	chrOU015514.1	+	2417092	2417182	2417092	2417178	2417542	2417628
1701	"LOC114872425"	NA	chrOU015514.1	-	5431943	5432388	5431953	5432388	5431206	5431371
1731	"LOC114873915"	NA	chrOU015514.1	-	8474763	8475923	8475406	8475923	8472832	8472998
1732	"LOC114873915"	NA	chrOU015514.1	-	8475326	8475923	8475406	8475923	8474763	8474908
1739	"LOC114874000"	NA	chrOU015507.1	-	7947033	7947201	7947042	7947201	7943854	7943941
1741	"LOC114871695"	NA	chrOU015515.1	+	6874986	6875864	6874986	6875350	6876201	6876305
1767	"LOC114879200"	NA	chrOU015514.1	+	9990459	9990820	9990459	9990572	9991110	9991242
1770	"LOC114879227"	NA	chrOU015514.1	-	10022388	10022523	10022415	10022523	10022186	10022329
1781	"LOC114879463"	NA	chrOU015515.1	+	598117	598753	598117	598496	603017	603161
1782	"LOC114879273"	NA	chrOU015515.1	+	644066	644158	644066	644148	644510	644636
1783	"LOC114879273"	NA	chrOU015515.1	+	644066	644158	644066	644148	645091	645998
1810	"LOC114880628"	NA	chrOU015507.1	-	6948243	6949042	6948876	6949042	6941462	6941608
1816	"LOC114872518"	NA	chrOU015506.1	+	9405102	9405275	9405102	9405241	9406107	9406615
1839	"LOC114875502"	NA	chrOU015505.1	+	3695509	3696267	3695509	3695778	3696328	3696406
1841	"LOC114871307"	NA	chrOU015515.1	-	3449223	3449624	3449346	3449624	3448276	3448403
1845	"LOC114880563"	NA	chrOU015518.1	+	3655913	3656438	3655913	3656435	3657189	3657615
1878	"LOC114871716"	NA	chrOU015515.1	+	6112489	6112615	6112489	6112610	6112843	6112873
1879	"LOC114871716"	NA	chrOU015515.1	+	6112489	6112615	6112489	6112610	6113929	6113971
1886	"LOC114881342"	NA	chrOU015516.1	-	993410	993820	993708	993820	992361	992776
1892	"LOC114871785"	NA	chrOU015516.1	-	1824930	1825456	1825203	1825456	1824512	1824763
1916	"LOC114875048"	NA	chrOU015516.1	-	3652435	3652692	3652448	3652692	3652183	3652354
1917	"LOC114875048"	NA	chrOU015516.1	-	3652435	3652692	3652448	3652692	3652282	3652374
1929	"LOC114880171"	NA	chrOU015516.1	+	4634486	4634654	4634486	4634639	4635050	4635714
1934	"LOC114880126"	NA	chrOU015507.1	-	2187505	2187669	2187515	2187669	2187261	2187415
1935	"LOC114880126"	NA	chrOU015507.1	-	2187505	2187669	2187535	2187669	2187261	2187415
1936	"LOC114880126"	NA	chrOU015507.1	-	2187515	2187669	2187535	2187669	2187261	2187415
1937	"LOC114880126"	NA	chrOU015507.1	-	2187505	2187669	2187515	2187669	2187261	2187426
1939	"LOC114880126"	NA	chrOU015507.1	-	2187515	2187669	2187535	2187669	2187261	2187426
1953	"LOC114879101"	NA	chrOU015516.1	-	8213642	8214706	8213814	8214706	8213151	8213455
1956	"LOC114879792"	NA	chrOU015516.1	+	8340559	8340879	8340559	8340867	8340927	8341027
2014	"LOC114878973"	NA	chrOU015517.1	-	3411855	3413575	3411870	3413575	3406149	3406373
2021	"LOC114882679"	NA	chrOU015508.1	+	104375	104624	104375	104620	104699	105090
2022	"LOC114882679"	NA	chrOU015508.1	+	104375	104624	104375	104620	104723	105783
