ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
13	"LOC114880579"	NA	chrOU015518.1	+	3695628	3695907	3697286	3697698	3692937	3693455	3698353	3699138	13	140,146,170,137	317,233,306,303	107,91,103,113	180,148,177,204	198	198	0.228694176065	1.0	0.306,0.385,0.357,0.311	0.373,0.381,0.368,0.356	-0.03
14	"LOC114882828"	NA	chrOU015518.1	+	2064144	2064187	2064330	2064525	2063749	2064058	2065710	2065855	14	11,11,6,7	15,6,4,13	10,9,8,12	7,11,12,16	142	198	0.748896299207	1.0	0.506,0.719,0.677,0.429	0.666,0.533,0.482,0.511	0.035
15	"LOC114872221"	NA	chrOU015519.1	-	7180789	7180906	7184361	7184472	7179625	7180058	7185293	7185344	15	1,2,3,2	23,9,11,12	0,0,3,2	10,7,2,18	198	198	0.388267415214	1.0	0.042,0.182,0.214,0.143	0.0,0.0,0.6,0.1	-0.03
16	"LOC114872846"	NA	chrOU015518.1	+	1026713	1026762	1031284	1031333	1019832	1019874	1035414	1035532	16	46,21,28,36	95,52,63,74	17,18,25,31	51,53,55,56	148	148	0.602892308616	1.0	0.326,0.288,0.308,0.327	0.25,0.254,0.312,0.356	0.019
17	"LOC114872846"	NA	chrOU015518.1	+	1026713	1026762	1033260	1033309	1019832	1019874	1035414	1035532	17	46,21,28,36	9,9,10,6	17,18,25,31	2,8,9,10	148	148	0.635074183775	1.0	0.836,0.7,0.737,0.857	0.895,0.692,0.735,0.756	0.013
18	"LOC114872846"	NA	chrOU015518.1	+	1031284	1031333	1033260	1033309	1019832	1019874	1035414	1035532	18	95,52,63,74	9,9,10,6	51,53,55,56	2,8,9,10	148	148	0.851780519338	1.0	0.913,0.852,0.863,0.925	0.962,0.869,0.859,0.848	0.004
19	"LOC114872849"	NA	chrOU015518.1	-	857429	857654	858050	858089	856940	857029	863890	863984	19	366,457,479,467	475,581,614,532	247,249,325,393	278,222,278,424	138	198	0.00730462842037	0.20579988890003933	0.525,0.53,0.528,0.557	0.56,0.617,0.626,0.571	-0.058
20	"LOC114873001"	NA	chrOU015518.1	-	787370	787601	787701	787859	787187	787268	788280	788447	20	48,54,75,64	84,44,77,68	36,26,45,30	37,35,69,34	198	198	0.517630209771	1.0	0.364,0.551,0.493,0.485	0.493,0.426,0.395,0.469	0.027
21	"LOC114873001"	NA	chrOU015518.1	-	789601	789705	790142	790365	789340	789421	790649	791101	21	8,10,22,10	21,17,35,37	9,11,9,6	13,21,37,21	198	198	0.59917745083	1.0	0.276,0.37,0.386,0.213	0.409,0.344,0.196,0.222	0.019
22	"LOC114873001"	NA	chrOU015518.1	-	789601	789705	790506	790591	789340	789421	790649	791101	22	13,13,15,24	21,17,35,37	5,6,12,4	13,21,37,21	184	198	0.00786687559145	0.20579988890003933	0.4,0.451,0.316,0.411	0.293,0.235,0.259,0.17	0.155
23	"LOC114873001"	NA	chrOU015518.1	-	789601	789705	790649	790701	789340	789421	790864	791101	23	2,5,9,8	22,17,33,36	8,3,5,2	13,20,35,19	151	198	0.821394818934	1.0	0.107,0.278,0.263,0.226	0.447,0.164,0.158,0.121	-0.004
24	"LOC114873001"	NA	chrOU015518.1	-	790142	790365	790506	790591	789340	789421	790649	791101	24	13,13,15,24	8,10,22,10	5,6,12,4	9,11,9,6	184	198	0.128273011004	0.8101646207881754	0.636,0.583,0.423,0.721	0.374,0.37,0.589,0.418	0.153
25	"LOC114872985"	NA	chrOU015518.1	+	694385	694520	695506	695546	693317	693398	697451	698759	25	19,8,14,16	8,7,11,2	11,11,15,7	5,5,2,0	198	139	0.146805790831	0.8413575575356471	0.625,0.445,0.472,0.849	0.607,0.607,0.84,1.0	-0.166
26	"LOC114872985"	NA	chrOU015518.1	+	694449	694520	695506	695546	693317	693398	697451	698759	26	13,8,11,12	8,7,11,2	9,11,8,8	5,5,2,0	170	139	0.121051442411	0.80658290810633	0.571,0.483,0.45,0.831	0.595,0.643,0.766,1.0	-0.167
27	"LOC114876025"	NA	chrOU015518.1	-	564470	564593	566594	566714	560294	560530	570935	571058	27	247,88,155,219	68,28,52,62	93,95,84,145	21,24,25,50	198	198	0.732292553141	1.0	0.784,0.759,0.749,0.779	0.816,0.798,0.771,0.744	-0.014
28	"LOC114881171"	NA	chrOU015517.1	-	6552335	6552587	6553503	6553725	6550350	6550605	6554463	6554989	28	203,128,142,98	197,101,138,95	163,140,176,164	115,122,133,127	198	198	0.104082110891	0.7394166627881459	0.507,0.559,0.507,0.508	0.586,0.534,0.57,0.564	-0.043
29	"LOC114875900"	NA	chrOU015517.1	-	5313518	5313623	5314067	5314178	5309608	5309737	5325882	5326011	29	110,53,46,70	3,6,1,3	40,49,39,56	9,1,1,7	198	198	0.0601418024249	0.5859529893397399	0.973,0.898,0.979,0.959	0.816,0.98,0.975,0.889	0.037
30	"LOC114872712"	NA	chrOU015517.1	-	4695482	4695658	4697833	4697964	4692205	4692281	4700336	4700438	30	21,29,27,32	3,0,1,0	14,14,8,20	0,1,0,0	198	198	0.861923612245	1.0	0.875,1.0,0.964,1.0	1.0,0.933,1.0,1.0	-0.023
31	"LOC114872712"	NA	chrOU015517.1	-	4701316	4701361	4701911	4701980	4700664	4700741	4702417	4702730	31	17,10,8,8	2,2,0,2	9,11,3,11	0,0,0,1	168	144	0.0360833496927	0.43944365161466786	0.879,0.811,1.0,0.774	1.0,1.0,1.0,0.904	-0.11
32	"LOC114873803"	NA	chrOU015514.1	+	6698772	6698982	6699446	6699761	6697953	6698242	6700134	6700533	32	10,9,6,5	16,5,10,12	1,7,4,9	12,10,5,11	198	198	0.478366460311	1.0	0.385,0.643,0.375,0.294	0.077,0.412,0.444,0.45	0.079
33	"LOC114874524"	NA	chrOU015509.1	-	4584302	4584466	4584852	4585016	4580531	4583583	4586360	4586484	33	89,38,37,47	136,106,117,99	32,33,23,42	54,66,82,155	198	198	0.402206703154	1.0	0.396,0.264,0.24,0.322	0.372,0.333,0.219,0.213	0.021
34	"LOC114874524"	NA	chrOU015509.1	-	4584302	4584466	4585405	4585569	4580531	4583583	4586360	4586484	34	1844,1106,986,1213	136,106,117,99	875,810,692,1366	54,66,82,155	198	198	0.754764078065	1.0	0.931,0.913,0.894,0.925	0.942,0.925,0.894,0.898	0.001
35	"LOC114874524"	NA	chrOU015509.1	-	4584852	4585016	4585405	4585569	4580531	4583583	4586360	4586484	35	1844,1106,986,1213	89,38,37,47	875,810,692,1366	32,33,23,42	198	198	0.249142436149	1.0	0.954,0.967,0.964,0.963	0.965,0.961,0.968,0.97	-0.004
36	"LOC114880700"	NA	chrOU015508.1	-	10321733	10321956	10330789	10331059	10313715	10313912	10331888	10332097	36	42,26,32,37	43,32,32,40	22,16,34,19	21,26,24,32	198	198	0.771306652152	1.0	0.494,0.448,0.5,0.481	0.512,0.381,0.586,0.373	0.018
37	"LOC114876945"	NA	chrOU015510.1	+	5081848	5081946	5083463	5083499	5079992	5080246	5083947	5084047	37	28,43,36,34	9,8,4,6	19,15,25,32	4,2,6,7	197	135	0.901240991065	1.0	0.681,0.786,0.86,0.795	0.765,0.837,0.741,0.758	0.005
38	"LOC114871930"	NA	chrOU015506.1	+	5084681	5084817	5086262	5086398	5083208	5083385	5089990	5090196	38	96,48,45,65	88,34,45,45	50,57,36,85	42,57,44,59	198	198	0.627631097788	1.0	0.522,0.585,0.5,0.591	0.543,0.5,0.45,0.59	0.029
39	"LOC114874669"	NA	chrOU015509.1	+	3180709	3180997	3183002	3183248	3180462	3180592	3183306	3183514	39	1,0,1,1	76,36,31,54	0,0,0,0	25,33,41,33	198	198	1	1.0	0.013,0.0,0.031,0.018	0.0,0.0,0.0,0.0	0.015
40	"LOC114881376"	NA	chrOU015510.1	-	2039933	2039939	2050597	2050606	2036039	2036282	2059809	2059970	40	7,1,4,3	0,1,0,1	5,9,4,6	0,0,0,1	108	105	1	1.0	1.0,0.493,1.0,0.745	1.0,1.0,1.0,0.854	-0.154
41	"LOC114873098"	NA	chrOU015509.1	-	356238	356294	357876	357929	354082	354209	358374	358517	41	15,5,2,10	21,7,15,13	6,7,2,7	14,14,13,20	152	155	0.274606273354	1.0	0.421,0.421,0.12,0.44	0.304,0.338,0.136,0.263	0.09
42	"LOC114873062"	NA	chrOU015509.1	+	151854	152091	158929	159045	135459	135712	159339	160834	42	967,505,565,791	1281,694,745,936	562,478,410,846	696,609,576,1134	198	198	0.88370787071	1.0	0.43,0.421,0.431,0.458	0.447,0.44,0.416,0.427	0.003
43	"LOC114870925"	NA	chrOU015504.1	+	14340729	14340785	14345378	14345464	14337461	14338709	14357934	14358025	43	16,6,8,5	54,24,20,36	5,9,6,7	18,18,19,37	155	185	0.741182797009	1.0	0.261,0.23,0.323,0.142	0.249,0.374,0.274,0.184	-0.031
44	"LOC114870925"	NA	chrOU015504.1	+	14359332	14359425	14359654	14360116	14358411	14358582	14360955	14361159	44	4,3,6,7	76,36,44,34	3,4,2,9	32,32,32,51	192	198	0.760854802381	1.0	0.051,0.079,0.123,0.175	0.088,0.114,0.061,0.154	0.003
45	"LOC114880889"	NA	chrOU015508.1	-	9845369	9845570	9863069	9863340	9838687	9838837	9875813	9876032	45	21,5,13,8	23,10,9,9	7,9,7,9	10,5,9,8	198	198	0.794830053407	1.0	0.477,0.333,0.591,0.471	0.412,0.643,0.438,0.529	-0.037
46	"LOC114880889"	NA	chrOU015508.1	-	9846062	9846186	9863069	9863340	9845369	9845570	9875813	9876032	46	20,5,13,8	16,9,7,12	6,9,8,9	9,3,8,9	198	198	0.783873330638	1.0	0.556,0.357,0.65,0.4	0.4,0.75,0.5,0.5	-0.047
47	"LOC114874134"	NA	chrOU015505.1	-	2093760	2093832	2094051	2094126	2093201	2093375	2094291	2094532	47	24,10,14,10	8,4,4,5	6,15,10,6	1,5,5,5	174	171	0.906166667907	1.0	0.747,0.711,0.775,0.663	0.855,0.747,0.663,0.541	0.023
48	"LOC114874134"	NA	chrOU015505.1	-	2100726	2100735	2100854	2100950	2100399	2100537	2101130	2101265	48	48,24,30,22	0,1,1,0	21,15,10,38	0,0,0,0	195	108	1	1.0	1.0,0.93,0.943,1.0	1.0,1.0,1.0,1.0	-0.032
49	"LOC114874134"	NA	chrOU015505.1	-	2105605	2105689	2106269	2106365	2105047	2105218	2106693	2106930	49	13,1,6,2	7,2,3,3	2,3,0,1	1,1,5,6	195	183	0.0855126593996	0.7112150452503317	0.635,0.319,0.652,0.385	0.652,0.738,0.0,0.135	0.116
50	"LOC114872087"	NA	chrOU015512.1	+	3484885	3484968	3486091	3486725	3483428	3484057	3490228	3490314	50	43,15,25,24	3,0,0,4	17,11,12,39	3,3,2,0	182	198	0.411795386597	1.0	0.94,1.0,1.0,0.867	0.86,0.8,0.867,1.0	0.07
51	"LOC114878897"	NA	chrOU015509.1	+	5391931	5392264	5397136	5397208	5389405	5390149	5403873	5404243	51	10,6,6,10	19,6,12,13	3,6,4,10	4,6,6,7	198	171	0.292065429528	1.0	0.312,0.463,0.302,0.399	0.393,0.463,0.365,0.552	-0.074
52	"LOC114877355"	NA	chrOU015509.1	+	1874275	1874373	1874521	1874663	1873537	1873941	1874825	1874887	52	28,13,26,14	44,17,27,24	14,13,22,9	16,19,24,20	197	198	0.963404483612	1.0	0.39,0.435,0.492,0.37	0.468,0.407,0.48,0.311	0.005
53	"LOC114877355"	NA	chrOU015509.1	+	1874521	1874663	1874825	1874887	1874275	1874373	1875329	1875610	53	33,17,23,23	3,2,5,2	17,19,26,18	2,0,0,3	198	161	0.0344962620577	0.43256328682532	0.899,0.874,0.789,0.903	0.874,1.0,1.0,0.83	-0.06
54	"LOC114879923"	NA	chrOU015511.1	+	9863506	9863929	9864386	9864609	9860236	9860577	9865405	9865542	54	16,9,8,12	85,46,42,58	8,6,13,5	45,40,38,46	198	198	0.884576633962	1.0	0.158,0.164,0.16,0.171	0.151,0.13,0.255,0.098	0.005
55	"LOC114879923"	NA	chrOU015511.1	+	9863506	9863929	9864386	9864609	9860236	9860767	9865405	9865542	55	16,8,7,9	85,46,43,58	6,7,8,9	45,40,37,46	198	198	0.939702577008	1.0	0.158,0.148,0.14,0.134	0.118,0.149,0.178,0.164	-0.007
56	"LOC114879935"	NA	chrOU015511.1	+	9835635	9835715	9836064	9836144	9835109	9835181	9836454	9836533	56	100,61,86,60	42,16,20,33	62,43,51,55	11,36,24,24	179	179	0.445551578874	1.0	0.704,0.792,0.811,0.645	0.849,0.544,0.68,0.696	0.046
57	"LOC114880821"	NA	chrOU015506.1	+	11038982	11039157	11057340	11057494	11020457	11020591	11068985	11069172	57	39,8,12,20	97,40,46,51	11,16,18,12	41,52,57,32	198	198	0.849079908042	1.0	0.287,0.167,0.207,0.282	0.212,0.235,0.24,0.273	-0.004
58	"LOC114879076"	NA	chrOU015508.1	-	5245771	5246084	5247088	5247460	5244564	5244807	5309458	5309574	58	9,6,6,9	22,10,7,18	10,2,1,16	5,10,3,14	198	198	0.488624055825	1.0	0.29,0.375,0.462,0.333	0.667,0.167,0.25,0.533	-0.039
59	"LOC114871608"	NA	chrOU015509.1	-	2635281	2635335	2635871	2636018	2634466	2634590	2636260	2636360	59	3,1,4,5	162,187,218,237	1,4,4,6	110,92,128,200	198	153	0.213915727492	1.0	0.014,0.004,0.014,0.016	0.007,0.033,0.024,0.023	-0.01
60	"LOC114871608"	NA	chrOU015509.1	-	2637934	2638160	2638430	2638593	2636461	2636647	2638900	2639001	60	205,191,236,212	44,48,26,35	114,119,91,223	35,16,20,47	198	198	0.31472320426	1.0	0.823,0.799,0.901,0.858	0.765,0.881,0.82,0.826	0.022
61	"LOC114876551"	NA	chrOU015508.1	-	2738829	2738967	2741414	2741636	2736714	2736909	2743052	2743124	61	0,0,2,1	10,12,9,8	1,1,0,2	6,7,6,9	198	198	0.607075121301	1.0	0.0,0.0,0.182,0.111	0.143,0.125,0.0,0.182	-0.039
62	"LOC114878798"	NA	chrOU015514.1	+	9170936	9171098	9171343	9171499	9170275	9170709	9171637	9171810	62	32,19,30,21	66,30,36,45	23,16,25,14	33,37,48,41	198	198	0.422624340514	1.0	0.327,0.388,0.455,0.318	0.411,0.302,0.342,0.255	0.045
63	"LOC114870921"	NA	chrOU015504.1	-	14304911	14305144	14306069	14306302	14303634	14303971	14307122	14307236	63	54,22,21,30	9,10,6,9	22,35,18,44	5,3,4,12	198	198	0.281093255931	1.0	0.857,0.688,0.778,0.769	0.815,0.921,0.818,0.786	-0.062
64	"LOC114871951"	NA	chrOU015504.1	+	11291078	11291163	11296922	11296955	11290253	11290336	11297748	11297832	64	26,15,25,16	8,2,2,2	9,15,7,21	2,1,1,4	184	132	0.612880370334	1.0	0.7,0.843,0.9,0.852	0.763,0.915,0.834,0.79	-0.002
65	"LOC114871951"	NA	chrOU015504.1	+	11291078	11291163	11297748	11297832	11290253	11290336	11323954	11324059	65	26,15,24,16	4,3,6,4	9,16,7,21	2,2,3,3	184	183	0.583052400724	1.0	0.866,0.833,0.799,0.799	0.817,0.888,0.699,0.874	0.005
66	"LOC114871951"	NA	chrOU015504.1	+	11297748	11297832	11323954	11324059	11291078	11291163	11324962	11325028	66	5,5,9,9	2,1,3,3	5,7,4,7	4,2,2,1	183	198	0.700932603805	1.0	0.73,0.844,0.764,0.764	0.575,0.791,0.684,0.883	0.042
67	"LOC114871951"	NA	chrOU015504.1	+	11324962	11325028	11328626	11328904	11297748	11297832	11330130	11330195	67	4,5,7,7	8,7,15,12	3,5,4,2	3,6,5,12	165	198	0.843274260958	1.0	0.375,0.462,0.359,0.412	0.545,0.5,0.49,0.167	-0.024
68	"LOC114871208"	NA	chrOU015508.1	+	2291329	2291504	2295894	2295989	2287796	2287903	2297103	2297361	68	534,331,272,476	1064,617,519,867	335,311,363,258	523,576,653,399	198	194	0.1751681743	0.9050355672166667	0.33,0.345,0.339,0.35	0.386,0.346,0.353,0.388	-0.027
69	"LOC114871077"	NA	chrOU015508.1	+	2053204	2053343	2054041	2054103	2052633	2052917	2054939	2056029	69	27,17,16,10	7,2,5,2	10,14,7,9	6,2,5,2	198	161	0.321880901513	1.0	0.758,0.874,0.722,0.803	0.575,0.851,0.532,0.785	0.104
70	"LOC114871077"	NA	chrOU015508.1	+	2053204	2053343	2054393	2054476	2052633	2052917	2054939	2056029	70	27,17,16,10	17,7,5,4	10,14,7,9	7,10,5,5	198	182	0.259158252453	1.0	0.593,0.691,0.746,0.697	0.568,0.563,0.563,0.623	0.103
71	"LOC114871077"	NA	chrOU015508.1	+	2053547	2053717	2054041	2054103	2052633	2052917	2054393	2054476	71	20,6,7,7	4,4,3,2	5,13,6,9	4,0,3,2	198	161	0.612241124157	1.0	0.803,0.549,0.655,0.74	0.504,1.0,0.619,0.785	-0.04
72	"LOC114871077"	NA	chrOU015508.1	+	2053547	2053717	2054041	2054103	2053204	2053343	2054393	2054476	72	35,14,14,14	3,6,3,4	13,18,13,18	2,2,4,6	198	161	0.981719677067	1.0	0.905,0.655,0.791,0.74	0.841,0.88,0.725,0.709	-0.016
73	"LOC114871077"	NA	chrOU015508.1	+	2053547	2053717	2054041	2054103	2053204	2053343	2054939	2055033	73	20,16,12,12	4,5,5,3	12,9,10,18	3,3,7,8	198	161	0.2982884183	1.0	0.803,0.722,0.661,0.765	0.765,0.709,0.537,0.647	0.073
74	"LOC114871077"	NA	chrOU015508.1	+	2053565	2053717	2054041	2054103	2052633	2052917	2054393	2054476	74	22,6,7,7	4,4,3,2	5,13,6,10	4,0,3,2	198	161	0.620032421819	1.0	0.817,0.549,0.655,0.74	0.504,1.0,0.619,0.803	-0.041
75	"LOC114871077"	NA	chrOU015508.1	+	2053565	2053717	2054041	2054103	2053204	2053343	2054393	2054476	75	26,7,11,12	3,6,3,4	12,15,7,9	2,2,4,6	198	161	0.939319542671	1.0	0.876,0.487,0.749,0.709	0.83,0.859,0.587,0.549	-0.001
76	"LOC114871077"	NA	chrOU015508.1	+	2054041	2054103	2054393	2054476	2052633	2052917	2054939	2056029	76	7,2,5,2	17,7,5,4	6,2,5,2	7,10,5,5	161	182	0.839000107744	1.0	0.318,0.244,0.531,0.361	0.492,0.184,0.531,0.311	-0.016
77	"LOC114872159"	NA	chrOU015506.1	+	3932384	3932605	3933767	3933988	3931025	3931245	3934730	3934911	77	108,61,84,91	51,18,31,35	61,67,93,46	11,17,35,13	198	198	0.0650657207204	0.6078742675522301	0.679,0.772,0.73,0.722	0.847,0.798,0.727,0.78	-0.062
78	"LOC114882860"	NA	chrOU015507.1	+	4028841	4029008	4030350	4030527	4028238	4028749	4031663	4031797	78	39,32,38,33	10,13,16,13	17,21,18,33	9,8,12,13	198	198	0.355774188475	1.0	0.796,0.711,0.704,0.717	0.654,0.724,0.6,0.717	0.058
79	"LOC114882795"	NA	chrOU015508.1	+	828429	828501	829599	829623	827346	827530	830652	830876	79	369,167,176,193	6,9,15,8	132,111,292,183	5,11,13,16	171	123	0.0980803975897	0.7161168731990379	0.978,0.93,0.894,0.946	0.95,0.879,0.942,0.892	0.021
80	"LOC114881071"	NA	chrOU015508.1	+	10105888	10106115	10118452	10118516	10101483	10101654	10130647	10130870	80	49,29,29,44	13,7,9,11	34,21,33,60	10,5,9,19	198	163	0.713129267652	1.0	0.756,0.773,0.726,0.767	0.737,0.776,0.751,0.722	0.009
81	"LOC114877931"	NA	chrOU015508.1	-	5582711	5584256	5586897	5587133	5576803	5582483	5597614	5597727	81	0,2,1,1	5,1,0,2	0,0,0,0	0,1,0,2	198	198	1	1.0	0.0,0.667,1.0,0.333	NA,0.0,NA,0.0	0.5
82	"LOC114880697"	NA	chrOU015508.1	-	10243896	10244026	10249941	10250111	10240576	10240691	10252943	10253223	82	138,58,69,68	121,75,62,63	46,72,68,36	50,73,83,80	198	198	0.0993304425444	0.7161168731990379	0.533,0.436,0.527,0.519	0.479,0.497,0.45,0.31	0.07
83	"LOC114882802"	NA	chrOU015507.1	+	12076218	12076352	12094210	12094465	12072267	12072432	12094631	12094756	83	3,2,0,0	223,124,131,143	0,0,1,1	102,107,118,113	198	198	1	1.0	0.013,0.016,0.0,0.0	0.0,0.0,0.008,0.009	0.003
84	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904892	5905934	5906021	5904397	5904543	5906274	5906428	84	14,10,15,8	17,14,6,11	10,3,7,12	5,13,6,10	186	186	0.880123887502	1.0	0.452,0.417,0.714,0.421	0.667,0.188,0.538,0.545	0.016
85	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904892	5905934	5906024	5904397	5904543	5906274	5906428	85	23,14,24,17	17,14,6,11	12,10,14,15	5,13,6,10	189	186	0.875593575113	1.0	0.571,0.496,0.797,0.603	0.703,0.431,0.697,0.596	0.01
86	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904895	5905934	5906021	5904397	5904543	5906274	5906428	86	14,10,15,8	15,11,10,7	10,3,7,12	8,15,7,8	186	189	0.471392785956	1.0	0.487,0.48,0.604,0.537	0.56,0.169,0.504,0.604	0.068
87	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904895	5905934	5906024	5904397	5904543	5906274	5906428	87	23,14,24,17	15,11,10,7	12,10,14,15	8,15,7,8	189	189	0.40006184389	1.0	0.605,0.56,0.706,0.708	0.6,0.4,0.667,0.652	0.065
88	"LOC114878210"	NA	chrOU015515.1	+	8637829	8637933	8638261	8638365	8637359	8637656	8638803	8638952	88	57,26,53,63	28,18,20,24	43,52,35,49	6,18,18,16	198	198	0.132160929429	0.8101646207881754	0.671,0.591,0.726,0.724	0.878,0.743,0.66,0.754	-0.081
89	"LOC114879884"	NA	chrOU015509.1	-	3010080	3010184	3011237	3011258	3009659	3009730	3011826	3012008	89	11,11,8,5	82,19,42,72	11,4,6,8	51,40,26,65	120	198	0.730299056721	1.0	0.181,0.489,0.239,0.103	0.262,0.142,0.276,0.169	0.041
90	"LOC114875691"	NA	chrOU015518.1	+	7463509	7463626	7465367	7465469	7463334	7463427	7466094	7467311	90	6,0,1,1	5,7,1,6	2,0,1,2	5,5,1,1	198	198	0.818357780363	1.0	0.545,0.0,0.5,0.143	0.286,0.0,0.5,0.667	-0.066
93	"LOC114871005"	NA	chrOU015508.1	-	1766488	1766563	1767046	1767102	1765923	1766238	1767554	1767690	93	5,6,5,8	19,9,10,20	2,1,1,2	2,2,4,7	155	174	0.433129195773	1.0	0.228,0.428,0.36,0.31	0.529,0.36,0.219,0.243	-0.006
94	"LOC114878382"	NA	chrOU015510.1	+	219703	219761	220294	220412	219102	219295	220755	220813	94	35,18,18,22	106,51,61,67	13,22,27,21	54,45,63,66	157	198	0.618177626966	1.0	0.294,0.308,0.271,0.293	0.233,0.381,0.351,0.286	-0.021
95	"LOC114880795"	NA	chrOU015507.1	-	8176247	8176456	8179700	8179852	8167149	8167368	8189811	8189926	95	41,16,20,18	12,5,4,10	13,14,15,28	5,5,2,13	198	198	0.971821635954	1.0	0.774,0.762,0.833,0.643	0.722,0.737,0.882,0.683	-0.003
97	"LOC114880795"	NA	chrOU015507.1	-	8176286	8176456	8179700	8179852	8167149	8167368	8189811	8189926	97	41,16,20,18	9,3,5,9	13,14,15,28	8,8,5,20	198	198	0.0189577227429	0.29384470251495004	0.82,0.842,0.8,0.667	0.619,0.636,0.75,0.583	0.135
