target_id	length	eff_length	est_counts	tpm
XM_029176276.1	6402	6170.29	19.5259	0.804528
XM_029176277.1	6628	6396.29	0	0
XM_029176278.1	6037	5805.29	62.0762	2.71854
XM_029176279.1	6512	6280.29	156.398	6.33121
XM_029176280.1	2631	2399.29	0	0
XM_029176281.1	2850	2618.29	7.80115	0.757489
XM_029176282.1	2501	2269.29	325.294	36.4436
XM_029176283.1	2842	2610.29	221.384	21.5622
XM_029176284.1	2893	2661.29	384.761	36.7565
XM_029176285.1	2166	1934.29	210.759	27.7013
XM_029176286.1	3004	2772.29	182.476	16.7341
XM_029176287.1	2986	2754.29	203.524	18.7863
XM_029176288.1	8235	8003.29	242	7.68745
XM_029176289.1	1346	1114.29	145	33.083
XM_029176290.1	3806	3574.29	0.770538	0.0548074
XM_029176291.1	4222	3990.29	11.7875	0.751025
XM_029176292.1	4218	3986.29	33.4515	2.13345
XM_029176293.1	4291	4059.29	59.8133	3.74613
XM_029176294.1	3803	3571.29	17.089	1.21654
XM_029176295.1	3790	3558.29	483.692	34.5591
XM_029176296.1	3683	3451.29	41.3962	3.0494
XM_029176297.1	1993	1761.29	226.567	32.704
XM_029176298.1	1786	1554.29	4.54773e-07	7.43872e-08
XM_029176299.1	1699	1467.29	12.4333	2.1543
XM_029176300.1	2258	2026.29	915.119	114.818
XM_029176301.1	1682	1450.29	973.881	170.721
XM_029176302.1	3346	3114.29	153.513	12.532
XM_029176303.1	1190	958.289	139	36.8768
XM_029176304.1	3644	3412.29	23.6435	1.76157
XM_029176305.1	3624	3392.29	11.8433	0.887593
XM_029176306.1	3620	3388.29	0	0
XM_029176307.1	2595	2363.29	469.066	50.4606
XM_029176308.1	3387	3155.29	478.896	38.5866
XM_029176309.1	1799	1567.29	19	3.08205
XM_029176310.1	2048	1816.29	291	40.7327
XM_029176311.1	480	251.279	183	185.153
XM_029176312.1	473	244.503	0	0
XM_029176313.1	912	680.289	306	114.357
XM_029176314.1	2462	2230.29	0	0
XM_029176315.1	2454	2222.29	43.2574	4.94874
XM_029176316.1	409	183.484	405.718	562.162
XM_029176317.1	2369	2137.29	116.743	13.8868
XM_029176318.1	1465	1233.29	266	54.8342
XM_029176319.1	2235	2003.29	133.237	16.909
XM_029176320.1	2180	1948.29	2.51551e-07	3.28252e-08
XM_029176321.1	2088	1856.29	70.9118	9.71199
XM_029176322.1	1921	1689.29	98.8508	14.8769
XM_029176323.1	3637	3405.29	102	7.6152
XM_029176324.1	3624	3392.29	0	0
XM_029176325.1	8231	7999.29	0	0
XM_029176326.1	1614	1382.29	5.0251	0.924232
XM_029176327.1	734	502.43	234	118.406
XM_029176328.1	5760	5528.29	158.557	7.29173
XM_029176329.1	5961	5729.29	710.807	31.5418
XM_029176330.1	2791	2559.29	105.835	10.5135
XM_029176331.1	5365	5133.29	1.16201	0.0575505
XM_029176332.1	2470	2238.29	127.635	14.4973
XM_029176333.1	1986	1754.29	1503	217.818
XM_029176334.1	8154	7922.29	252.605	8.10638
XM_029176335.1	751	519.404	2	0.978948
XM_029176336.1	639	407.702	0	0
XM_029176337.1	1719	1487.29	512	87.5205
XM_029176338.1	4059	3827.29	537.438	35.7003
XM_029176339.1	3311	3079.29	448.562	37.0346
XM_029176340.1	2543	2311.29	502	55.2185
XM_029176341.1	652	420.702	3094	1869.74
XM_029176342.1	8102	7870.29	40.2188	1.29919
XM_029176343.1	3131	2899.29	575	50.421
XM_029176344.1	2106	1874.29	71.6683	9.72132
XM_029176345.1	6279	6047.29	559.332	23.5149
XM_029176346.1	967	735.289	305.436	105.608
XM_029176347.1	1855	1623.29	18.9198	2.96316
XM_029176348.1	1840	1608.29	421.08	66.5635
XM_029176349.1	1813	1581.29	130.168	20.928
XM_029176350.1	8091	7859.29	18.6484	0.603245
XM_029176351.1	1773	1541.29	37.832	6.24037
XM_029176352.1	4924	4692.29	0	0
XM_029176353.1	5128	4896.29	109.218	5.67103
XM_029176354.1	4656	4424.29	75.7	4.34999
XM_029176355.1	4777	4545.29	13.315	0.744757
XM_029176356.1	1115	883.289	60.4986	17.4132
XM_029176357.1	1034	802.289	6.50141	2.06021
XM_029176358.1	1314	1082.29	358	84.0959
XM_029176359.1	8144	7912.29	306.346	9.8434
XM_029176360.1	822	590.289	0	0
XM_029176361.1	755	523.404	124.76	60.6
XM_029176362.1	889	657.289	1336.24	516.848
XM_029176363.1	10038	9806.29	0	0
XM_029176364.1	10373	10141.3	67	1.67964
XM_029176365.1	5545	5313.29	0	0
XM_029176366.1	5160	4928.29	113.798	5.87048
XM_029176367.1	5529	5297.29	47.6806	2.28835
XM_029176368.1	5524	5292.29	36.0747	1.73298
XM_029176369.1	8126	7894.29	529.181	17.0422
XM_029176370.1	5521	5289.29	24.2012	1.16325
XM_029176371.1	5499	5267.29	0	0
XM_029176372.1	5484	5252.29	55.2455	2.67414
XM_029176373.1	1909	1677.29	17	2.57677
XM_029176374.1	2816	2584.29	172.925	17.0119
XM_029176375.1	2786	2554.29	61.0745	6.0789
XM_029176376.1	1560	1328.29	140	26.796
XM_029176377.1	1198	966.289	65	17.1018
XM_029176378.1	5121	4889.29	114.562	5.95702
XM_029176379.1	5118	4886.29	14.4383	0.751228
XM_029176380.1	1228	996.289	1.49698	0.382001
XM_029176381.1	1760	1528.29	11	1.82988
XM_029176382.1	3285	3053.29	313	26.0622
XM_029176383.1	2009	1777.29	3691.79	528.097
XM_029176384.1	2055	1823.29	367.212	51.2031
XM_029176385.1	1805	1573.29	20	3.23189
XM_029176386.1	1238	1006.29	2	0.505292
XM_029176387.1	1508	1276.29	33	6.57355
XM_029176388.1	1220	988.289	1.50302	0.386649
XM_029176389.1	1329	1097.29	155	35.9125
XM_029176390.1	4696	4464.29	0	0
XM_029176391.1	4659	4427.29	434.578	24.9554
XM_029176392.1	4813	4581.29	280.04	15.5406
XM_029176393.1	4693	4461.29	126.018	7.18136
XM_029176394.1	4669	4437.29	897.232	51.407
XM_029176395.1	4657	4425.29	88.5703	5.08841
XM_029176396.1	4633	4401.29	0	0
XM_029176397.1	4606	4374.29	28.5619	1.66003
XM_029176398.1	1382	1150.29	113.302	25.0419
XM_029176399.1	1479	1247.29	0	0
XM_029176400.1	1146	914.289	27.6977	7.70184
XM_029176401.1	3739	3507.29	628.755	45.577
XM_029176402.1	5602	5370.29	304.697	14.4247
XM_029176403.1	3471	3239.29	308.245	24.1925
XM_029176404.1	1401	1169.29	35	7.60994
XM_029176405.1	1051	819.289	4	1.24125
XM_029176406.1	7302	7070.29	47	1.69004
XM_029176407.1	3971	3739.29	895	60.8512
XM_029176408.1	1194	962.289	27	7.13335
XM_029176409.1	2355	2123.29	7.85756	0.940836
XM_029176410.1	2170	1938.29	3.09796	0.406342
XM_029176411.1	1917	1685.29	9.04448	1.36441
XM_029176412.1	2135	1903.29	0	0
XM_029176413.1	2708	2476.29	207.884	21.343
XM_029176414.1	2976	2744.29	215.807	19.9927
XM_029176415.1	2623	2391.29	51.4756	5.47273
XM_029176416.1	2689	2457.29	14.8327	1.53461
XM_029176417.1	1664	1432.29	2.63417e-05	4.67571e-06
XM_029176418.1	1219	987.289	191	49.184
XM_029176419.1	5411	5179.29	462	22.6781
XM_029176420.1	3472	3240.29	404	31.6981
XM_029176421.1	1745	1513.29	517	86.8568
XM_029176422.1	4275	4043.29	0	0
XM_029176423.1	4844	4612.29	185.223	10.2097
XM_029176424.1	4242	4010.29	512.572	32.4949
XM_029176425.1	4324	4092.29	67.2048	4.17512
XM_029176426.1	4167	3935.29	0	0
XM_029176427.1	7198	6966.29	166.113	6.06231
XM_029176428.1	3819	3587.29	74.8868	5.30731
XM_029176429.1	2720	2488.29	0	0
XM_029176430.1	2899	2667.29	24.4329	2.32884
XM_029176431.1	2508	2276.29	98.6648	11.0197
XM_029176432.1	2439	2207.29	13.1119	1.51023
XM_029176433.1	2698	2466.29	44.4656	4.58369
XM_029176434.1	2692	2460.29	0	0
XM_029176435.1	2623	2391.29	12.5123	1.33028
XM_029176436.1	2626	2394.29	4.03577e-05	4.28533e-06
XM_029176437.1	2602	2370.29	149.621	16.0482
XM_029176438.1	2595	2363.29	65.3167	7.02656
XM_029176439.1	22062	21830.3	0	0
XM_029176440.1	2607	2375.29	0.0665963	0.00712802
XM_029176441.1	2599	2367.29	54.3843	5.8406
XM_029176442.1	2534	2302.29	2.49662	0.275695
XM_029176443.1	2513	2281.29	37.0823	4.13258
XM_029176444.1	2506	2274.29	14.8446	1.65942
XM_029176445.1	1185	953.289	0	0
XM_029176446.1	6135	5903.29	334.018	14.3851
XM_029176447.1	6126	5894.29	108.096	4.66243
XM_029176448.1	6114	5882.29	0	0
XM_029176449.1	6090	5858.29	15.886	0.689413
XM_029176450.1	22035	21803.3	149.956	1.74855
XM_029176451.1	4240	4008.29	340.827	21.6177
XM_029176452.1	4006	3774.29	105.173	7.08444
XM_029176453.1	3388	3156.29	78.5693	6.32866
XM_029176454.1	3449	3217.29	220.643	17.4355
XM_029176455.1	3216	2984.29	73.3165	6.24591
XM_029176456.1	3520	3288.29	21.8177	1.68684
XM_029176457.1	3343	3111.29	50.0075	4.08629
XM_029176458.1	2948	2716.29	230.477	21.5718
XM_029176459.1	3714	3482.29	471.523	34.4249
XM_029176460.1	2350	2118.29	269.748	32.3749
XM_029176461.1	2345	2113.29	580.252	69.806
XM_029176462.1	5214	4982.29	233.915	11.9362
XM_029176463.1	5133	4901.29	0	0
XM_029176464.1	5085	4853.29	43.462	2.27672
XM_029176465.1	5077	4845.29	2.00947e-08	1.05438e-09
XM_029176466.1	2030	1798.29	169.623	23.9806
XM_029176467.1	1951	1719.29	0	0
XM_029176468.1	1899	1667.29	161	24.5499
XM_029176469.1	1045	813.289	374	116.913
XM_029176470.1	2010	1778.29	244.83	35.0024
XM_029176471.1	1934	1702.29	30.1698	4.50582
XM_029176472.1	802	570.404	309	137.724
XM_029176473.1	1675	1443.29	25.6463	4.51758
XM_029176474.1	899	667.289	6	2.28598
XM_029176475.1	20937	20705.3	5802.59	71.2485
XM_029176476.1	2336	2104.29	221	26.7007
XM_029176477.1	2242	2010.29	0	0
XM_029176478.1	985	753.289	505	170.437
XM_029176479.1	9173	8941.29	11.6962	0.332568
XM_029176480.1	9302	9070.29	20.3038	0.569103
XM_029176481.1	3589	3357.29	143.371	10.8569
XM_029176482.1	3633	3401.29	26.7617	2.00035
XM_029176483.1	3472	3240.29	113.892	8.93603
XM_029176484.1	3637	3405.29	25.9757	1.93931
XM_029176485.1	3516	3284.29	0	0
XM_029176486.1	3520	3288.29	0	0
XM_029176487.1	2587	2355.29	112	12.0895
XM_029176488.1	2836	2604.29	181.199	17.6889
XM_029176489.1	2249	2017.29	174.788	22.0282
XM_029176490.1	2223	1991.29	25.2119	3.21889
XM_029176491.1	2314	2082.29	860.333	105.042
XM_029176492.1	2275	2043.29	62.6665	7.79724
XM_029176493.1	1263	1031.29	45	11.0935
XM_029176494.1	1964	1732.29	4.59149	0.673857
XM_029176495.1	1846	1614.29	3.46727	0.546062
XM_029176496.1	1774	1542.29	6.9682	1.14866
XM_029176497.1	1660	1428.29	2.5969	0.462247
XM_029176498.1	3674	3442.29	194.185	14.3418
XM_029176499.1	1947	1715.29	13.0891	1.94003
XM_029176500.1	891	659.289	3	1.15686
XM_029176501.1	921	689.289	179.102	66.0595
XM_029176502.1	734	502.43	11.9452	6.0444
XM_029176503.1	659	427.702	91.0548	54.1249
XM_029176504.1	1897	1665.29	167	25.4954
XM_029176505.1	2072	1840.29	31.0575	4.29058
XM_029176506.1	2082	1850.29	206.942	28.4345
XM_029176507.1	1965	1733.29	0	0
XM_029176508.1	1871	1639.29	238.562	36.9982
XM_029176509.1	1820	1588.29	160.359	25.6683
XM_029176510.1	7292	7060.29	433.234	15.6004
XM_029176511.1	1972	1740.29	266.08	38.871
XM_029176512.1	1796	1564.29	573	93.1264
XM_029176513.1	524	294.352	93	80.325
XM_029176514.1	5179	4947.29	14.4751	0.743858
XM_029176515.1	4888	4656.29	88.6436	4.83997
XM_029176516.1	5173	4941.29	0	0
XM_029176517.1	4484	4252.29	0	0
XM_029176518.1	22002	21770.3	1589.28	18.5597
XM_029176519.1	5151	4919.29	210.589	10.8835
XM_029176520.1	4451	4219.29	156.056	9.40322
XM_029176521.1	4511	4279.29	55.9968	3.3268
XM_029176522.1	3422	3190.29	33.8224	2.69532
XM_029176523.1	4394	4162.29	100.942	6.16559
XM_029176524.1	4249	4017.29	0	0
XM_029176525.1	3314	3082.29	25.075	2.06825
XM_029176526.1	4869	4637.29	29.0842	1.59451
XM_029176527.1	4848	4616.29	49.5304	2.72781
XM_029176528.1	3788	3556.29	109.861	7.85381
XM_029176529.1	3034	2802.29	80.9127	7.34072
XM_029176530.1	2718	2486.29	74.0873	7.57578
XM_029176531.1	4532	4300.29	0	0
XM_029176532.1	885	653.289	28	10.8965
XM_029176533.1	4389	4157.29	130.172	7.96054
XM_029176534.1	4516	4284.29	866.431	51.4151
XM_029176535.1	4443	4211.29	122.23	7.37903
XM_029176536.1	4300	4068.29	62.3131	3.89406
XM_029176537.1	4472	4240.29	34.5818	2.07342
XM_029176538.1	4452	4220.29	8.69196	0.523613
XM_029176539.1	2239	2007.29	66.9115	8.47473
XM_029176540.1	2237	2005.29	24.6533	3.12559
XM_029176541.1	1494	1262.29	145	29.2041
XM_029176542.1	1401	1169.29	0	0
XM_029176543.1	1090	858.289	164	48.5786
XM_029176544.1	1049	817.289	0	0
XM_029176545.1	2599	2367.29	240.348	25.8122
XM_029176546.1	2764	2532.29	58.652	5.8885
XM_029176547.1	590	359.215	150	106.163
XM_029176548.1	1392	1160.29	101.876	22.3223
XM_029176549.1	3372	3140.29	234	18.9444
XM_029176550.1	625	393.841	2299.14	1484.15
XM_029176551.1	2710	2478.29	5	0.512924
XM_029176552.1	2423	2191.29	71.7028	8.31901
XM_029176553.1	2078	1846.29	5.62206	0.774161
XM_029176554.1	2077	1845.29	9.87635	1.36072
XM_029176555.1	1872	1640.29	10.7988	1.67374
XM_029176556.1	1624	1392.29	20.6208	3.76541
XM_029176557.1	1626	1394.29	0	0
XM_029176558.1	1624	1392.29	61.8625	11.2962
XM_029176559.1	1623	1391.29	41.8316	7.64403
XM_029176560.1	5150	4918.29	317.999	16.4379
XM_029176561.1	1624	1392.29	20.6208	3.76541
XM_029176562.1	1620	1388.29	21.8564	4.00253
